Reaction_Type_Standardized,AREA_TOTAL_REDUCED,z-Score,Reactant_A,Reactant_B,Reactant_A_Type,Reactant_B_Type,Reactant_A_Category,Reactant_B_Category,Catalyst,Ligand,Base,Solvent,Secondary Solvent,Additive,Coupling Reagent
Suzuki,98.38,1.74,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,NaHCO3,TBME,water,,
Suzuki,88.02,1.45,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,Brij 35,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,NaHCO3,CPME,water,Brij 35,
Suzuki,92.16,1.3,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,EtOH,water,,
Suzuki,86.68,-0.72,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K2CO3,MeTHF,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,Na2CO3,THF,water,,
Suzuki,84.45,2.22,ArBr,ArBF3K,ArBr,ArBF3K,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K2CO3,Dioxane,water,,
Suzuki,87.03,1.05,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,cBridP Pd(allyl)Cl,cBridP,K3PO4,PhMe,water,,
Suzuki,93.56,0.55,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,tAmOH,water,,
Suzuki,80.26,2.06,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dcypfPdCl2,dcypf,K2CO3,water,,Sodium octanoate,
Suzuki,85.71,1.38,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,MeOH,water,,
Suzuki,86.46,-0.03,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K3PO4,MeCN,water,,
Suzuki,83.5,1.53,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,cyclohexane,water,MeOH,
Suzuki,98.16,0.73,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,THF,water,,
Suzuki,92.49,1.4,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,NaHCO3,MeOH,water,,
Suzuki,88.11,1.26,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,EtOH,water,,
Suzuki,80.38,1.02,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,Dioxane,water,Potassium 2-ethylhexanoate,
Suzuki,82.75,1.12,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Na2CO3,tAmOH,water,"Brij 35, TBAC",
Suzuki,97.85,1.72,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,Dioxane,water,Potassium 2-ethylhexanoate,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,NaHCO3,CPME,water,,
Suzuki,94.81,1.72,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K3PO4,BuOH,water,,
Suzuki,93.78,0.58,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K2CO3,MeTHF,water,,
Suzuki,94.92,0.6,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,THF,water,,
Suzuki,93.66,0.56,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K3PO4,tAmOH,water,,
Suzuki,90.96,2.41,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dcypfPdCl2,dcypf,K2CO3,Dioxane,water,Sodium octanoate,
Suzuki,80.34,1.21,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,dppfPdCl2,dppf,K3PO4,MeOH,water,,
Suzuki,87.21,0.07,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,MeCN,water,,
Suzuki,97.14,0.7,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,THF,water,,
Suzuki,94.72,1.47,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,THF,water,Potassium 2-ethylhexanoate,
Suzuki,91.03,0.86,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,IPent Pd(tBuInd)Cl],IPENT,NaHCO3,CPME,water,,
Suzuki,84.83,1.44,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K3PO4,iPrOAc,water,,
Suzuki,89.96,0.94,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,MeTHF,,,
Suzuki,94.55,0.72,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,MeTHF,water,,
Suzuki,92.0,0.5,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,Na2CO3,THF,water,,
Suzuki,89.94,1.17,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,dppfPdCl2,dppf,K3PO4,PhMe,water,,
Suzuki,91.33,0.47,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,tAmOH,water,,
Suzuki,97.8,2.63,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dcypfPdCl2,dcypf,K2CO3,Brij 35,Dioxane,Potassium 2-ethylhexanoate,
Suzuki,88.85,0.27,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,XantPhosPdCl2,XantPhos,K3PO4,MeCN,water,,
Suzuki,85.01,1.59,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,MeTHF,water,Potassium 2-ethylhexanoate,
Suzuki,88.23,1.74,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,iPrOH,,,
Suzuki,95.2,0.64,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K2CO3,EtOH,water,,
Suzuki,93.32,0.58,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,tAmOH,water,Potassium 2-ethylhexanoate,
Suzuki,100.0,1.63,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,KOH,THF,water,,
Suzuki,85.58,1.18,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,tAmOH,water,Potassium 2-ethylhexanoate,
Suzuki,89.19,1.49,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dcypfPdCl2,dcypf,Na2CO3,TBME,water,,
Suzuki,96.45,1.68,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,iPrOAc,water,Potassium 2-ethylhexanoate,
Suzuki,87.71,1.15,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,EtOH,water,,
Suzuki,84.45,-1.13,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,QPhos Pd(crotyl)Cl,QPhos,K2CO3,MeTHF,water,,
Suzuki,92.85,0.53,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,QPhos Pd(crotyl)Cl,QPhos,Na2CO3,THF,water,,
Suzuki,84.59,0.94,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,PhMe,water,,
Suzuki,95.31,0.62,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K3PO4,tAmOH,water,,
Suzuki,89.28,0.33,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,MeCN,water,,
Suzuki,90.95,1.81,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,PhMe,water,,
Suzuki,97.37,2.07,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Li2CO3,anisole,water,TBAC,
Suzuki,91.77,0.53,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,EtOH,water,,
Suzuki,97.51,0.71,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,THF,water,water,
Suzuki,84.05,1.14,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,THF,water,,
Suzuki,85.33,1.18,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K2CO3,EtOH,water,,
Suzuki,91.98,1.38,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,THF,water,,
Suzuki,85.15,1.19,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Na2CO3,tAmOH,water,Brij 35,
Suzuki,80.2,1.02,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,THF,water,,
Suzuki,99.44,1.76,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,tAmOH,water,,
Suzuki,97.22,1.7,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,Dioxane,,water,
Suzuki,83.96,1.7,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,EtOH,,water,
Suzuki,87.81,0.85,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K2CO3,MeTHF,,,
Suzuki,93.42,0.51,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K2CO3,MeTHF,water,,
Suzuki,94.82,0.59,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,Na2CO3,THF,water,,
Suzuki,90.41,1.19,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,RuPhos Pd(crotyl)Cl,RuPhos,K3PO4,PhMe,water,,
Suzuki,94.35,0.58,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,tAmOH,water,,
Suzuki,89.8,1.52,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,MeOH,water,,
Suzuki,91.99,0.67,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,MeCN,water,,
Suzuki-in-situ,100.0,4.35,ArBr,ArCl,ArBr,,ArX*,,,No Ligand,Na2CO3,THF,,"Octanoic acid, water",
Suzuki,96.46,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,EtOH,water,,
Suzuki,94.92,0.63,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,tAmOH,water,water,
Suzuki,88.85,1.28,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,MeCN,water,,
Suzuki,95.34,1.48,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,tAmOH,water,,
Suzuki,100.0,1.59,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K3PO4,tAmOH,water,"TBAC, TPGS-750M",
Suzuki,91.61,1.35,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Cs2CO3,tAmOH,water,,
Suzuki,89.04,1.48,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dcypfPdCl2,dcypf,Na2CO3,THF,water,,
Suzuki,100.0,1.78,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,MeTHF,water,,
Suzuki,99.6,1.77,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,Dioxane,water,,
Suzuki,84.63,1.72,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,EtOH,,water,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,NaHCO3,CPME,water,,
Suzuki,100.0,1.72,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,MeTHF,water,,
Suzuki,81.64,0.14,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,THF,water,,
Suzuki,91.37,0.47,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,tAmOH,water,,
Suzuki,82.76,1.29,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,AmPhos2PdCl2,AmPhos,K3PO4,MeOH,water,,
Suzuki,91.39,0.59,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,MeCN,water,,
Suzuki,84.98,1.62,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,,,
Suzuki,96.91,0.69,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,Dioxane,water,,
Suzuki,91.22,1.36,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,KOH,MeCN,water,,
Suzuki,88.61,1.28,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,EtOH,water,,
Suzuki,89.1,1.29,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,Dioxane,water,,
Suzuki,89.34,1.3,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Na2CO3,tAmOH,water,TPGS-750M,
Suzuki,89.87,1.3,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2CO3,Dioxane,water,,
Suzuki,97.51,1.71,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,THF,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,NaHCO3,CPME,water,,
Suzuki,89.45,1.21,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,EtOH,water,,
Suzuki,86.4,-0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,K2CO3,MeTHF,water,,
Suzuki,95.31,0.61,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,THF,water,,
Suzuki,92.7,0.52,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,tAmOH,water,,
Suzuki,84.23,-0.31,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,MeCN,water,,
Suzuki,84.51,1.57,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,iPrOAc,water,,
Suzuki,93.04,0.57,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,THF,water,,
Suzuki,100.0,1.63,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,iPrOH,water,,
Suzuki,81.25,1.05,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K2CO3,EtOH,water,,
Suzuki,100.0,1.63,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,THF,water,,
Suzuki,99.29,1.76,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,iPrOAc,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dpppPdCl2,dppp,NaHCO3,CPME,water,,
Suzuki-in-situ,100.0,1.82,ArBr,ArBr,ArBr,,ArX*,,XPhos Pd(crotyl)Cl,XPhos,"K3PO4, Potassium 2-ethylhexanoate",TBME,water,iPrOH,
Suzuki,87.12,-0.64,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K2CO3,MeTHF,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,THF,water,,
Suzuki,82.9,0.87,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,dtbpfPdCl2,dtbpf,K3PO4,PhMe,water,,
Suzuki,93.62,0.55,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,tAmOH,water,,
Suzuki,82.42,1.27,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,dppfPdCl2,dppf,K3PO4,MeOH,water,,
Suzuki,86.25,1.64,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,THF,water,,
Suzuki,80.18,1.44,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Li2CO3,anisole,water,,
Suzuki,94.91,0.63,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,PhMe,water,,
Suzuki,100.0,0.78,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,iPrOAc,water,,
Suzuki,82.58,1.09,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,Brij 35,water,,
Suzuki,95.53,1.49,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,iPrOAc,water,,
Suzuki,80.67,0.91,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K2CO3,THF,water,,
Suzuki,89.7,-0.17,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K2CO3,MeCN,water,,
Suzuki,82.43,1.84,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,MeCN,water,,
Suzuki,92.35,0.51,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,MeCN,water,,
Suzuki,81.45,1.41,ArBr,ArB(OH)2,ArBr,,ArX*,,dtbpfPdCl2,dtbpf,K3PO4,tAmOH,water,,
Suzuki,80.23,1.25,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,PPh3)2PdCl2,PPh3,K3PO4,EtOH,water,,
Suzuki,95.59,1.41,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K3PO4,Dioxane,water,,
Suzuki,95.6,0.63,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K3PO4,EtOH,water,,
Suzuki,91.26,2.42,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dtbpfPdCl2,dtbpf,K2CO3,THF,water,Sodium octanoate,
Suzuki,92.48,0.73,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K3PO4,EtOH,water,,
Suzuki,90.7,1.83,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,K3PO4,PhMe,water,LiCl,
Suzuki,99.58,0.77,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,K2CO3,THF,water,,
Suzuki,98.65,0.74,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K3PO4,PhMe,water,MeOH,
Suzuki,100.0,1.63,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,Cs2CO3,MeOH,water,,
Suzuki,100.0,1.59,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,"Brij 35, TBAC",
Suzuki,93.23,1.41,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,IPent Pd(tBuInd)Cl],IPENT,K3PO4,tAmOH,water,TBAC,
Suzuki,83.98,1.13,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,TBME,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,NaHCO3,iPrOAc,water,,
Suzuki,80.13,2.19,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppf Pd G3,dppf,Cs2CO3,Brij 35,,,
Suzuki,97.58,1.79,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,K3PO4,Dioxane,water,,
Suzuki,82.04,2.95,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,meCgPPh Pd G3,meCgPPh,K2CO3,iPrOAc,MeOH,,
Suzuki,84.58,0.71,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K2CO3,MeCN,,,
Suzuki,90.33,-0.05,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K2CO3,MeCN,water,,
Suzuki,92.62,0.52,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,MeCN,water,,
Suzuki,93.13,1.31,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K3PO4,Dioxane,water,,
Suzuki,94.41,0.58,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,EtOH,water,,
Suzuki,100.0,2.7,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,dtbpfPdCl2,dtbpf,K2CO3,Brij 35,THF,,
