Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
47656,Untagged,SCRN_27,00707420-0285,RKB-03588997,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,44.66199875,,DCM,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011313,BCl3 in DCM,,,,0__MFCD00005357__PF-01323624__
47667,Untagged,SCRN_27,00707420-0285,RKB-03589008,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,1516.791267,,Nitromethane,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011058,InCl3,,,,0__MFCD00005357__PF-01323624__
47687,Untagged,SCRN_27,00707420-0285,RKB-03589028,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,1017.441681,,DCM,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00010960,CsF,,,,0__MFCD00005357__PF-01323624__
47716,Untagged,SCRN_27,00707420-0285,RKB-03589057,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,192.6685257,,DCM,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011106,MgCl2,,,,0__MFCD00005357__PF-01323624__
47733,Untagged,SCRN_27,00707420-0285,RKB-03589074,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,403.4325104,,Nitromethane,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011078,LiCl,,,,0__MFCD00005357__PF-01323624__
47773,Untagged,SCRN_27,00707420-0285,RKB-03589114,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,120.672081,,MeCN,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00003532,NaI,,,,0__MFCD00005357__PF-01323624__
47785,Untagged,SCRN_27,00707420-0285,RKB-03589126,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,248.0638809,,MeCN,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD15144785,Fe(OTf)3,,,,0__MFCD00005357__PF-01323624__
47811,Untagged,SCRN_27,00707420-0285,RKB-03589152,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,408.4341125,,MeCN,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011058,InCl3,,,,0__MFCD00005357__PF-01323624__
47841,Untagged,SCRN_27,00707420-0285,RKB-03589182,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,598.0578308,,MeCN,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00010902,CaBr2,,,,0__MFCD00005357__PF-01323624__
47859,Untagged,SCRN_27,00707420-0285,RKB-03589200,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,5835.712597,,Toluene,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011122,NaPF6,,,,0__MFCD00005357__PF-01323624__
47864,Untagged,SCRN_27,00707420-0285,RKB-03589205,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,3407.257462,,Toluene,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00011221,ScCl3,,,,0__MFCD00005357__PF-01323624__
47868,Untagged,SCRN_27,00707420-0285,RKB-03589209,LEWIS ACID,Lewis Acid Base Screening,CC(O[C@H:1]1[C@H:24]([O:25][C:26]([c:28]2[cH:33][cH:32][cH:31][cH:30][cH:29]2)=[O:27])[C@H:14]([O:15][C:16]([c:18]3[cH:23][cH:22][cH:21][cH:20][cH:19]3)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]4[cH:13][cH:12][cH:11][cH:10][cH:9]4)=[O:7])[O:2]1)=O.[Cl:34][c:35]1[c:43]([c:39]2[n:38][cH:37][n:36]1)[cH:42][cH:41][nH:40]2>>[Cl:34][c:35]1[c:43]2[c:39]([n:40]([CH:1]3[C@H:24]([O:25][C:26]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:27])[C@H:14]([O:15][C:16]([c:18]5[cH:23][cH:22][cH:21][cH:20][cH:19]5)=[O:17])[C@@H:3]([CH2:4][O:5][C:6]([c:8]6[cH:13][cH:12][cH:11][cH:10][cH:9]6)=[O:7])[O:2]3)[cH:41][cH:42]2)[n:38][cH:37][n:36]1,PF-06842477,Clc1ncnc2c1ccn2C3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@H]3OC(=O)c6ccccc6,0,225.0,709.0278778,,MeCN,60.0,18.0,0.0625,,,,,,,,,,,,1.0,MFCD00005357,O([C@@H]1[C@@H]([C@H](O[C@H]1OC(=O)C)COC(c1ccccc1)=O)OC(c1ccccc1)=O)C(c1ccccc1)=O,1.0,PF-01323624,c12c(ncnc1Cl)[nH]cc2,,,,2.0,MFCD00007514,TfOH,,,,0__MFCD00005357__PF-01323624__
9002,Untagged,SCRN_277,00119131-3076,RKB-04120460,FLUORINATION,Other Functionalization,[CH3:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1.[F:14][B-](F)(F)F.F[B-](F)(F)F.F[N+]1(CC[N+]2(CCl)CC1)CC2>>[F:14][CH2:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1,PF-07260873,FCc1ccc(cc1)c2cnccn2,49,280.0,1044061.508,-100,MeCN,35.0,18.0,0.0625,,,,,,0.0625,,,,,,1.0,MFCD24849202,c1(c2cnccn2)ccc(cc1)C,5.0,MFCD00142607,[N+]12(CC[N+](CC1)(CC2)F)CCl.[B-](F)(F)(F)F.[B-](F)(F)(F)F,,,,1.0,PF-01386970,Q 0021525,0.2,MFCD00003414,AgNO3,49__MFCD24849202__MFCD00142607__
9717,Untagged,SCRN_277,00119131-3076,RKB-04120464,FLUORINATION,Other Functionalization,[CH3:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1.[F:14][B-](F)(F)F.F[B-](F)(F)F.F[N+]1(CC[N+]2(CCl)CC1)CC2>>[F:14][CH2:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1,PF-07260873,FCc1ccc(cc1)c2cnccn2,43,280.0,1135299.031,-100,MeCN,35.0,18.0,0.0625,,,,,,0.0625,,,,,,1.0,MFCD24849202,c1(c2cnccn2)ccc(cc1)C,5.0,MFCD00142607,[N+]12(CC[N+](CC1)(CC2)F)CCl.[B-](F)(F)(F)F.[B-](F)(F)(F)F,,,,1.0,PF-05266647,PF-05266647-00-0001,0.2,MFCD00003414,AgNO3,43__MFCD24849202__MFCD00142607__
17579,Untagged,SCRN_277,00119131-3076,RKB-04120482,FLUORINATION,Other Functionalization,[CH3:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1.[F:14][B-](F)(F)F.F[B-](F)(F)F.F[N+]1(CC[N+]2(CCl)CC1)CC2>>[F:14][CH2:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1,PF-07260873,FCc1ccc(cc1)c2cnccn2,16,280.0,371252.3125,-100,MeCN,35.0,18.0,0.0625,,,,,,0.0625,,,,,,1.0,MFCD24849202,c1(c2cnccn2)ccc(cc1)C,5.0,MFCD00142607,[N+]12(CC[N+](CC1)(CC2)F)CCl.[B-](F)(F)(F)F.[B-](F)(F)(F)F,,,,1.0,PF-01486328,PF-01486328-00-0005,0.2,MFCD00003414,AgNO3,16__MFCD24849202__MFCD00142607__
5014,Untagged,SCRN_277,00119131-3076,RKB-04120488,FLUORINATION,Other Functionalization,[F:1][B-](F)(F)F.F[B-](F)(F)F.F[N+]1(CC[N+]2(CCl)CC1)CC2.[CH3:2][c:3]1[cH:8][cH:7][c:6]([c:9]2[n:14][cH:13][cH:12][n:11][cH:10]2)[cH:5][cH:4]1>>[F:1][CH2:2][c:3]1[cH:8][cH:7][c:6]([c:9]2[n:14][cH:13][cH:12][n:11][cH:10]2)[cH:5][cH:4]1,PF-07260873,FCc1ccc(cc1)c2cnccn2,7,280.0,154362.4922,-100,MeCN,35.0,18.0,0.0625,,,,,,0.0625,,,,,,1.0,MFCD24849202,c1(c2cnccn2)ccc(cc1)C,5.0,MFCD00142607,[N+]12(CC[N+](CC1)(CC2)F)CCl.[B-](F)(F)(F)F.[B-](F)(F)(F)F,,,,1.0,PF-01486359,CL-26877-0,0.2,MFCD00003414,AgNO3,7__MFCD24849202__MFCD00142607__
8696,Untagged,SCRN_277,00119131-3076,RKB-04120504,FLUORINATION,Other Functionalization,[CH3:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1.[F:14][B-](F)(F)F.F[B-](F)(F)F.F[N+]1(CC[N+]2(CCl)CC1)CC2>>[F:14][CH2:1][c:2]1[cH:7][cH:6][c:5]([c:8]2[n:13][cH:12][cH:11][n:10][cH:9]2)[cH:4][cH:3]1,PF-07260873,FCc1ccc(cc1)c2cnccn2,5,280.0,106592.187,-100,MeCN,35.0,18.0,0.0625,,,,,,0.0625,,,,,,1.0,MFCD24849202,c1(c2cnccn2)ccc(cc1)C,5.0,MFCD00142607,[N+]12(CC[N+](CC1)(CC2)F)CCl.[B-](F)(F)(F)F.[B-](F)(F)(F)F,,,,1.0,PF-02514178,PF-02514178-00-0003,0.2,MFCD00003414,AgNO3,5__MFCD24849202__MFCD00142607__
21346,Untagged,SCRN_277,00119131-3076,RKB-04120514,FLUORINATION,Other Functionalization,[F:1][B-](F)(F)F.F[B-](F)(F)F.F[N+]1(CC[N+]2(CCl)CC1)CC2.[CH3:2][c:3]1[cH:8][cH:7][c:6]([c:9]2[n:14][cH:13][cH:12][n:11][cH:10]2)[cH:5][cH:4]1>>[F:1][CH2:2][c:3]1[cH:8][cH:7][c:6]([c:9]2[n:14][cH:13][cH:12][n:11][cH:10]2)[cH:5][cH:4]1,PF-07260873,FCc1ccc(cc1)c2cnccn2,1,280.0,45508.46484,-100,MeCN,35.0,18.0,0.0625,,,,,,0.0625,,,,,,1.0,MFCD24849202,c1(c2cnccn2)ccc(cc1)C,5.0,MFCD00142607,[N+]12(CC[N+](CC1)(CC2)F)CCl.[B-](F)(F)(F)F.[B-](F)(F)(F)F,,,,1.0,PF-01048153,PF-01048153-00-0003,0.2,MFCD00003414,AgNO3,1__MFCD24849202__MFCD00142607__
