canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status
C#CCCC(=O)O.Cl.Nc1cccc(NC(=O)c2ccccc2Br)c1>>C#CCCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NNC(=O)c1cccs1.O=C(O)Cc1cccc2c1OCCO2>>O=C(Cc1cccc2c1OCCO2)NNC(=O)c1cccs1,R–C(O)OH + N–NH2 → R–C(O)–NH–N; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(N)c(OC(C)C)c1.Cc1[nH]c(C(=O)O)c(Cl)c1Cl>>COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(NC(=O)c2[nH]c(C)c(Cl)c2Cl)c(OC(C)C)c1,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCc1ccccc1.O=C(O)/C=C/c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1>>O=C(/C=C/c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1)NCc1ccccc1,Alkenyl–C(O)OH + R–NH2 → Alkenyl–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
C[C@H](O)[C@@H](N)CO.Cc1nn(C)c(C)c1/N=N/c1ccc(C(=O)O)cc1>>Cc1nn(C)c(C)c1/N=N/c1ccc(C(=O)N[C@@H](CO)[C@H](C)O)cc1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)NC(=N)N.O=C(O)c1cccc(P(c2cc(F)cc(F)c2)c2cc(F)cc(F)c2)n1>>CC(C)(C)OC(=O)NC(=N)NC(=O)c1cccc(P(c2cc(F)cc(F)c2)c2cc(F)cc(F)c2)n1,HeteroAr–C(O)OH + Alkenyl–NH2 → HeteroAr–C(O)–NH–Alkenyl; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)N1CC[C@H](C(=O)O)C1.CCCCCCCCCCCCN>>CCCCCCCCCCCCNC(=O)[C@H]1CCN(C(=O)OC(C)(C)C)C1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C.N[C@H](c1ccccc1)[C@@H](c1ccccc1)N1CCCCC1>>CC(C)(C)OC(=O)N[C@H](C(=O)N[C@H](c1ccccc1)[C@@H](c1ccccc1)N1CCCCC1)C(C)(C)C,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(=O)O.NCc1ccc(Cl)cc1.NCc1ccccc1.O=Cc1ccccc1.[C-]#[N+]CC(=O)OC>>CC(=O)N(Cc1ccc(Cl)cc1)C(C(=O)NCC(=O)NCc1ccccc1)c1ccccc1,(Ar1–Cl + Ar2–H) OR (Ar–CH=O + R–NH2) OR (Ar–Cl + R–NH2) OR (Ar–Cl + activated C–H) OR (R1–C(O)OH + R2–NH2) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / R–NH2) →,Amide_formation,,ambiguous_reactants
CC(=O)N1CC(N)C1.Cn1ccc2ccc(-c3cc(Nc4cnccc4C(=O)O)cc4nccnc34)cc21>>CC(=O)N1CC(NC(=O)c2ccncc2Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)C1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCCCCCC#CCC(CCCN)OC(C)=O.CN(C)c1ccc2c(CC(=O)NCC(=O)O)cc(=O)oc2c1>>CCCCCCC#CCC(CCCNC(=O)CNC(=O)Cc1cc(=O)oc2cc(N(C)C)ccc12)OC(C)=O,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CSc1cccc(C(=O)O)c1.Nc1nnc(-c2ccc3c(c2)OCCO3)o1>>CSc1cccc(C(=O)Nc2nnc(-c3ccc4c(c3)OCCO4)o2)c1,Ar–C(O)OH + HeteroAr–NH2 → Ar–C(O)–NH–HeteroAr; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Cc1cc(OCC2CCO2)cc(C(=O)O)n1.Nc1ccc(F)cn1>>Cc1cc(OCC2CCO2)cc(C(=O)Nc2ccc(F)cn2)n1,HeteroAr1–C(O)OH + HeteroAr2–NH2 → HeteroAr1–C(O)–NH–HeteroAr2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COC(=O)[C@@H](N)c1ccc(Cl)cc1.Cl.O=C1c2ccccc2C(=O)N1C1(C(=O)O)CCCC1>>COC(=O)[C@@H](NC(=O)C1(N2C(=O)c3ccccc3C2=O)CCCC1)c1ccc(Cl)cc1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)NC(C(=O)O)C1CC1.Cc1nc(N)sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1>>Cc1nc(NC(=O)C(NC(=O)OC(C)(C)C)C2CC2)sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NH–HeteroAr; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCCCCCCC/C=C\CCCCCCCC(=O)O.COC(=O)[C@@H](N)CCSC>>CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CCSC)C(=O)OC,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCCCc1cccc(Cl)c1Cl.O=C(O)c1cc2ccc(O)cc2oc1=O>>O=C(NCCCc1cccc(Cl)c1Cl)c1cc2ccc(O)cc2oc1=O,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COC(=O)/C=C/CN.Cc1nc(C(=O)O)c(-c2ccccc2)o1.O=C(O)C(F)(F)F>>COC(=O)/C=C/CNC(=O)c1nc(C)oc1-c1ccccc1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1c(F)c(F)c(F)c(F)c1F.O=C(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1>>O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Ar1–C(O)OH + Ar2–NH2 → Ar1–C(O)–NH–Ar2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCCCCCCCCCCCCCNC(=O)[C@@H](N)[C@@H](C)O.O=C(O)c1cccs1>>CCCCCCCCCCCCCCNC(=O)[C@@H](NC(=O)c1cccs1)[C@@H](C)O,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NNc1ccc(C(F)(F)F)cc1.O=C(O)CN1CSC(=S)N(Cc2ccccc2)C1>>O=C(CN1CSC(=S)N(Cc2ccccc2)C1)NNc1ccc(C(F)(F)F)cc1,R–C(O)OH + N–NH2 → R–C(O)–NH–N; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)N1C2CC1CN(c1cncc(C(=O)O)c1)C2.Nc1ccc(I)cc1>>CC(C)(C)OC(=O)N1C2CC1CN(c1cncc(C(=O)Nc3ccc(I)cc3)c1)C2,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)CN.CC(C)(C)[C@H](O)C(=O)O.Cl>>CC(C)(C)OC(=O)CNC(=O)[C@@H](O)C(C)(C)C,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CN.O=C(O)CC1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2>>CNC(=O)CC1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCC(=O)O.CCCOc1ccc(N)cc1-c1nc(=O)c(CC)c(CC)[nH]1.Cl>>CCCOc1ccc(NC(=O)CC)cc1-c1nc(=O)c(CC)c(CC)[nH]1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)Oc1cc(C(=O)O)c2ccccc2n1.NCCN1CCOCC1>>CC(C)Oc1cc(C(=O)NCCN2CCOCC2)c2ccccc2n1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1cccc2ccccc12.O=C(O)c1ccc2ccccc2n1>>O=C(Nc1cccc2ccccc12)c1ccc2ccccc2n1,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)NCCCC[C@H](N)C(=O)OC(C)(C)C.C[C@H](NC(=O)OC(C)(C)C)C(=O)O>>C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Cc1ccccc1N.Cl.O=C(O)c1cccc(-c2ccccn2)n1>>Cc1ccccc1NC(=O)c1cccc(-c2ccccn2)n1,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1cccc2cccnc12.O=C(O)C12CC3CC(CC(C3)C1)C2>>O=C(Nc1cccc2cccnc12)C12CC3CC(CC(C3)C1)C2,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCc1ccncc1.O=C(O)c1cc(C(=O)c2ccccc2Cl)c[nH]1>>O=C(NCc1ccncc1)c1cc(C(=O)c2ccccc2Cl)c[nH]1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(=O)c1ccc(C(=O)O)cc1.Nc1ccc(Br)cc1>>CC(=O)c1ccc(C(=O)Nc2ccc(Br)cc2)cc1,Ar1–C(O)OH + Ar2–NH2 → Ar1–C(O)–NH–Ar2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)N1CC[C@@H](c2cccc(F)c2)[C@H](N)C1.Cn1ncc(Br)c1-c1ccc(C(=O)O)s1>>Cn1ncc(Br)c1-c1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)CC[C@H]2c2cccc(F)c2)s1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1ccccc1.O=C(O)C(=O)c1ccccc1>>O=C(Nc1ccccc1)C(=O)c1ccccc1,R–C(O)–C(O)OH + Ar–NH2 → R–C(O)–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NC[C@H](CCCNC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1.O=C(O)C(CCc1ccccc1)CCc1ccccc1>>O=C(NCCC[C@@H](CNC(=O)C(CCc1ccccc1)CCc1ccccc1)NC(=O)OCc1ccccc1)OCc1ccccc1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCCO.O=C(O)[C@H]1CCCN1C(=O)OCc1ccccc1>>O=C(NCCO)[C@H]1CCCN1C(=O)OCc1ccccc1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)C#CC(=O)O.NCCc1cn(Cc2ccccc2)c2ccccc12>>CC(C)(C)C#CC(=O)NCCc1cn(Cc2ccccc2)c2ccccc12,Alkynyl–C(O)OH + R–NH2 → Alkynyl–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COCCOCCOCCOCCOCCOCCOC(=O)[C@H](C)N.O=C(O)c1cc(I)cc(I)c1>>COCCOCCOCCOCCOCCOCCOC(=O)[C@H](C)NC(=O)c1cc(I)cc(I)c1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)N.C[C@]12C=C[C@H](O1)[C@H](C(F)(F)F)[C@H]2C(=O)O>>CC(C)(C)NC(=O)[C@@H]1[C@@H](C(F)(F)F)[C@@H]2C=C[C@@]1(C)O2,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C(=O)O.COC(=O)[C@@H](N)Cc1ccccc1.Cl>>CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C(=O)O)S(=O)(=O)c1ccccc1.NCCSc1ccc(Cl)cc1>>CC(C)(C(=O)NCCSc1ccc(Cl)cc1)S(=O)(=O)c1ccccc1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C(=O)O)S(=O)(=O)c1ccc(C(F)(F)F)cc1.NCCSc1ccccc1Cl>>CC(C)(C(=O)NCCSc1ccccc1Cl)S(=O)(=O)c1ccc(C(F)(F)F)cc1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCN1C=C(C(=O)O)C(c2ccccc2)N(C)S1(=O)=O.NCc1ccccn1>>CCN1C=C(C(=O)NCc2ccccn2)C(c2ccccc2)N(C)S1(=O)=O,Alkenyl–C(O)OH + R–NH2 → Alkenyl–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)O.NC[C@@H]1CCCc2ccccc21>>CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)NC[C@@H]1CCCc2ccccc21,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)NCCN.O=C(O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O>>CC(C)(C)OC(=O)NCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NNS(=O)(=O)c1ccccc1F.O=C(O)c1cccc(-c2ccccc2)n1>>O=C(NNS(=O)(=O)c1ccccc1F)c1cccc(-c2ccccc2)n1,HeteroAr–C(O)OH + N–NH2 → HeteroAr–C(O)–NH–N; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
C#CCCC(=O)O.CCCCCCC(C)(C)c1cc(OC)c([C@H]2C=C(CN)[C@H]3C[C@@H]2C3(C)C)c(OC)c1>>C#CCCC(=O)NCC1=C[C@H](c2c(OC)cc(C(C)(C)CCCCCC)cc2OC)[C@@H]2C[C@H]1C2(C)C,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCn1c(C)c(CC(=O)O)c2ccccc21.CN(C(=O)[C@@H](N)Cc1ccccc1)c1cccc(F)c1.O=C(O)C(F)(F)F>>CCn1c(C)c(CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)c2cccc(F)c2)c2ccccc21,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CON.Cc1ccc(C(C)(C(=O)O)c2ccc(C)cc2)cc1.Cl>>CONC(=O)C(C)(c1ccc(C)cc1)c1ccc(C)cc1,R–C(O)OH + O–NH2 → R–C(O)–NH–O; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)CCSc1nnc(N)s1.O=C(O)Cc1ccccc1>>CC(C)(C)OC(=O)CCSc1nnc(NC(=O)Cc2ccccc2)s1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NH–HeteroAr; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C(=O)O)c1ccc2c(c1)CCC2.CC(C)(C)c1cc(CN)n(-c2ccc(Cl)cc2)n1>>CC(C(=O)NCc1cc(C(C)(C)C)nn1-c1ccc(Cl)cc1)c1ccc2c(c1)CCC2,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)NCCCN.O=C(O)c1c2c(nc3ccccc13)CCCC2>>CC(C)(C)OC(=O)NCCCNC(=O)c1c2c(nc3ccccc13)CCCC2,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)N[C@@H](CO)C(=O)O.COC(=O)[C@@H](N)CSCc1ccccc1.Cl>>COC(=O)[C@H](CSCc1ccccc1)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Cc1cc(NC(=O)Nc2ccc(CC(=O)O)cc2)no1.Nc1ccc(-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc23)cc1>>Cc1cc(NC(=O)Nc2ccc(CC(=O)Nc3ccc(-c4cn5c(n4)sc4cc(OCCN6CCOCC6)ccc45)cc3)cc2)no1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Cc1cc(NC(=O)Nc2ccc(C(=O)O)cc2)no1.Nc1ccc(-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc23)cc1>>Cc1cc(NC(=O)Nc2ccc(C(=O)Nc3ccc(-c4cn5c(n4)sc4cc(OCCN6CCOCC6)ccc45)cc3)cc2)no1,Ar1–C(O)OH + Ar2–NH2 → Ar1–C(O)–NH–Ar2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CCOP(=O)(CC(=O)O)OCC.COc1ccc(C(C)=O)c(N)c1>>CCOP(=O)(CC(=O)Nc1cc(OC)ccc1C(C)=O)OCC,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCCCCCCNc1ccnc2cc(Cl)ccc12.O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O>>O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)NCCCCCCNc1ccnc2cc(Cl)ccc12,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CNC(=O)c1cccc(N)c1.O=C(O)COc1ccc(C(=O)c2cc(Cl)ccc2Br)cc1>>CNC(=O)c1cccc(NC(=O)COc2ccc(C(=O)c3cc(Cl)ccc3Br)cc2)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCCCN1CCOCC1.O=C(O)c1csc(Nc2ccc(Cl)cc2Cl)n1>>O=C(NCCCN1CCOCC1)c1csc(Nc2ccc(Cl)cc2Cl)n1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Cc1ccc(N)cn1.O=C(O)c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1>>Cc1ccc(NC(=O)c2ccc(CNS(=O)(=O)c3ccc(F)cc3)cc2)cn1,Ar–C(O)OH + HeteroAr–NH2 → Ar–C(O)–NH–HeteroAr; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
[H-][B+3]([H-])([H-])[NH2]C.O=C(O)c1cc(F)c(Cl)cc1F>>CNC(=O)c1cc(F)c(Cl)cc1F,,Amide_formation,,unavailable
CCOC(=O)NC(=O)c1ccsc1N.O=C(O)c1cc(C(=O)N2CCCCC2)c[nH]1>>CCOC(=O)NC(=O)c1ccsc1NC(=O)c1cc(C(=O)N2CCCCC2)c[nH]1,HeteroAr1–C(O)OH + HeteroAr2–NH2 → HeteroAr1–C(O)–NH–HeteroAr2; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
C#CCCCN.CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1cc(F)c(F)c(F)c1>>C#CCCCNC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1cc(F)c(F)c(F)c1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1ccccc1.O=C(O)[C@@H]1C[C@H]1C(F)(F)F>>O=C(Nc1ccccc1)[C@@H]1C[C@H]1C(F)(F)F,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
C#CC(=O)O.Nc1ccc(OC(F)(F)F)cc1>>C#CC(=O)Nc1ccc(OC(F)(F)F)cc1,Alkynyl–C(O)OH + Ar–NH2 → Alkynyl–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COc1ccc(C(=O)O)cc1OC.NCCC1=CCCCC1>>COc1ccc(C(=O)NCCC2=CCCCC2)cc1OC,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1cccc[n+]1[O-].O=C(O)c1ccccc1C#Cc1ccccc1>>O=C(Nc1cccc[n+]1[O-])c1ccccc1C#Cc1ccccc1,Ar–C(O)OH + HeteroAr–NH2 → Ar–C(O)–NH–HeteroAr; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Cc1nc(C(=O)O)cs1.Nc1cc(Br)cc2[nH]ncc12>>Cc1nc(C(=O)Nc2cc(Br)cc3[nH]ncc23)cs1,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COCCOc1ccccc1S(N)(=O)=O.O=C(O)c1ccc(C(=O)NC2CC2)cc1>>COCCOc1ccccc1S(=O)(=O)NC(=O)c1ccc(C(=O)NC2CC2)cc1,,Amide_formation,,unavailable
Cl.N[C@H]1CN2CCC1CC2.O=C(O)c1cc2cc(Cl)ccn2c1>>O=C(N[C@H]1CN2CCC1CC2)c1cc2cc(Cl)ccn2c1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)(C)OC(=O)NCC(=O)O.Nc1cccc(Cl)c1>>CC(C)(C)OC(=O)NCC(=O)Nc1cccc(Cl)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
Nc1cc(Cl)ccc1Cl.O=C(O)c1cc2ccccc2o1>>O=C(Nc1cc(Cl)ccc1Cl)c1cc2ccccc2o1,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC/C=C/CC(=O)O.Nc1cccc2cccnc12>>CC/C=C/CC(=O)Nc1cccc2cccnc12,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
CC(C)[Si](Oc1ccc(CCOc2cc(C(=O)O)ccc2[N+](=O)[O-])cc1)(C(C)C)C(C)C.NCCCc1ccccc1>>CC(C)[Si](Oc1ccc(CCOc2cc(C(=O)NCCCc3ccccc3)ccc2[N+](=O)[O-])cc1)(C(C)C)C(C)C,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
COc1cc2cc(C(=O)O)[nH]c2c(OC)c1OC.C[C@@H](N)c1cccc2ccccc12>>COc1cc2cc(C(=O)N[C@H](C)c3cccc4ccccc34)[nH]c2c(OC)c1OC,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
NCc1ccc(S(=O)(=O)N2CCOCC2)cc1.O=C(O)c1cc2cnccc2[nH]1>>O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc2cnccc2[nH]1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,Amide_formation,,exact_reconstruction
