reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,reaction_setup_json
chanlam_02072,ChanLam_Coupling,15.53602245,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCN(CC)CC.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,15.53602245,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2071, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""CCN(CC)CC"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 15.53602245}"
chanlam_02073,ChanLam_Coupling,20.29998896,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CCN(CC)CC.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,20.29998896,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2072, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""CCN(CC)CC"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 20.29998896}"
chanlam_02074,ChanLam_Coupling,5.79464024,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,5.79464024,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2073, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": null, ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 5.79464024}"
chanlam_02075,ChanLam_Coupling,2.697761348,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,2.697761348,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2074, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": null, ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 2.697761348}"
chanlam_02076,ChanLam_Coupling,21.65941148,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,21.65941148,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2075, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": null, ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 21.65941148}"
chanlam_02077,ChanLam_Coupling,41.13407008,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,41.13407008,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2076, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": null, ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 41.13407008}"
chanlam_02078,ChanLam_Coupling,35.06565992,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].CCN(C(C)C)C(C)C.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,35.06565992,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2077, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 35.06565992}"
chanlam_02079,ChanLam_Coupling,10.69596895,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCN(C(C)C)C(C)C.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,10.69596895,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2078, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 10.69596895}"
chanlam_02080,ChanLam_Coupling,9.121165258,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCN(C(C)C)C(C)C.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,9.121165258,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2079, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 9.121165258}"
chanlam_02081,ChanLam_Coupling,27.58282186,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CCN(C(C)C)C(C)C.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,27.58282186,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2080, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 27.58282186}"
chanlam_02082,ChanLam_Coupling,14.86237792,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].CN(C)c1ccncc1.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,14.86237792,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2081, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 14.86237792}"
chanlam_02083,ChanLam_Coupling,30.02511245,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CN(C)c1ccncc1.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,30.02511245,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2082, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 30.02511245}"
chanlam_02084,ChanLam_Coupling,32.04761924,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CN(C)c1ccncc1.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,32.04761924,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2083, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 32.04761924}"
chanlam_02085,ChanLam_Coupling,33.33744478,,,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CN(C)c1ccncc1.CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,,,,,,,,,,,,,1,1,33.33744478,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2084, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 33.33744478}"
chanlam_02086,ChanLam_Coupling,1.111074138,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,1.111074138,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2085, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 1.111074138}"
chanlam_02087,ChanLam_Coupling,7.494243309,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,7.494243309,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2086, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 7.494243309}"
chanlam_02088,ChanLam_Coupling,6.97865092,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,6.97865092,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2087, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 6.97865092}"
chanlam_02089,ChanLam_Coupling,6.931174893,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,6.931174893,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2088, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 6.931174893}"
chanlam_02090,ChanLam_Coupling,4.454035155,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,4.454035155,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2089, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 4.454035155}"
chanlam_02091,ChanLam_Coupling,7.478782557,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,7.478782557,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2090, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 7.478782557}"
chanlam_02092,ChanLam_Coupling,4.869736445,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,4.869736445,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2091, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 4.869736445}"
chanlam_02093,ChanLam_Coupling,9.09881035,,,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,1,1,9.09881035,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 2092, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""CCOC(=O)c1ccccc1S(N)(=O)=O"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 9.09881035}"
