material_id,condition_core_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,core_display,solvent_cross_reference,additive_cross_reference,other_context_cross_reference,complete_condition_display,assignment_reason,parse_warnings
CMAT1:6d834779b4ef6cffb2f2329f4b55dfe639416708638ff8a32b37f79825975e5c,CCOREPOC1:ff6ab129ab3174d46ddcc245d9af3cbf9ae56e1545c754d602615e55b6a36d76,CGPOC2:f75a32eb2a6aea7c113942e8b688a0826a2d5d0e0b3f2d56d0d54b59a8a40a31,0.993068,0.055869,supported,1,1,Na2CO3 [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand],anisole + meoh + water,tbab,,TBAB [additive]; Na2CO3 [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; anisole [solvent]; MeOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d899ddd4e586a60072d7e96e3902c908d0690e39277eae1b9cb76b7073948fd,CCOREPOC1:21b8cc108c014fe8e20ed767f3b53a8fbc0c7f751a69b7e1baa53b95d3501150,CGPOC2:7a10336da65efe5cb21b801f643e14b74677c33004e2a6e2d7f1cdc339f7ce64,0.985786,0.035213,provisional,1,1,TMSOK [base]; Pd-PEPPSI-IPent Cl o-picoline [catalyst]; IPENT Cl [ligand],dioxane,b(ome)3,,B(OMe)3 [additive]; TMSOK [base]; Pd-PEPPSI-IPent Cl o-picoline [catalyst]; IPENT Cl [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d8b8863daf3b03a3ec1a805dc4ae4d66673cf7fb268aec6c565f90dd652beb2,CCOREPOC1:0e7f933bd0dba2567a5b2a9f6d0833e8dfb3e2bc1e9dd377efe0e7b42da34cc9,CGPOC2:1ec74c098ac713d9287824e3c9e2e5e86a58a7ff5805076ad2803199d9f377a4,0.938984,0.045504,provisional,1,1,DIPEA [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand],anisole + water,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; DIPEA [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand]; anisole [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d8c701673e7538d487d5cfb625349abbcaae978b2cdab88997891bcd40d20b0,CCOREPOC1:2594feae626bc1f2be963bf8cbb7f98c7e809700f06a656457d678a4b107a445,CGPOC2:4ea50f1b543ea90dde88dbf95a611c444af745c73341ab2bc60fad223b2f8d96,0.953638,0.069299,supported,1,1,Cs2CO3 [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand],propionitrile,,,Cs2CO3 [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand]; Propionitrile [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d92dab09a247c3eea956191dfdbb680eb9cc5461e15a5139b5f35d175e94a44,CCOREPOC1:d6f88391c27ddb5fd95ab4e7613e57e86cea4a2a277b4a15edcda359ac44ea85,CGPOC2:8682b65a16a336de17ba2ff6197780fc842d8942a64153c108ebf25b145be843,0.941415,0.562638,supported,2,2,KHMDS [base]; tBuXPhos Pd G3 [catalyst]; tBuXPhos [ligand],thf,,,KHMDS [base]; tBuXPhos Pd G3 [catalyst]; tBuXPhos [ligand]; THF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d958b7559f5a121821a86af9d45a3832dd05ffe09804d3ad035dada8a241d50,CCOREPOC1:334eaf06c5766e79d2c90a4ced9d3f34f0d54051d93446ade985b46e016201b0,CGPOC2:1ad04550179c05b93515158e907f95e1491fe024f6235e5b72488791d37ac7ae,0.992825,0.107775,supported,1,1,Cs2CO3 [base]; cataCXiumA Pd G6 Br)2 [catalyst]; CataCXiumA [ligand],nbuoac,water,,water [additive]; Cs2CO3 [base]; cataCXiumA Pd G6 Br)2 [catalyst]; CataCXiumA [ligand]; nBuOAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d9846e5f066c10d50484b78149a3945675e92e34ec54df1174f6949270bbbc7,CCOREPOC1:e56e882a7658ac5f603afd5e563c029174d85f352df869e28a1aba7a2856036f,CGPOC2:251ab07b848077d72a9b3b1328bdeeda5245800c082312757d9d98969863c46b,0.99472,0.176329,supported,1,1,NaBHT [base]; Cu(MeCN)4BF4 [catalyst]; diphenethyloxamide [ligand],tamoh,,,NaBHT [base]; Cu(MeCN)4BF4 [catalyst]; diphenethyloxamide [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d9f261b53531ceea4fe2ee951e60b69b9496a3e343e8a8817b8fc23c1c3b571,CCOREPOC1:2b5824b4e514ccc2ec734d16210df83c2792e3e59d214abd11208e24164aba05,CGPOC2:1a6a952a894f5a95bca1509c1d274d8274202caa01b7b6450d1e519b66e24ff3,0.884007,0.166298,provisional,1,1,DBU [base]; Pd-PEPPSI-IHept Cl 3-chloropyridine [catalyst]; IHept Cl [ligand],phme,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; DBU [base]; Pd-PEPPSI-IHept Cl 3-chloropyridine [catalyst]; IHept Cl [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6d9fe1569b9fd8a59da87322a604eb9480e97f88b0dd96cf51beb7c98f2ef1f0,CCOREPOC1:331cb409ecb5a5ebcec1229cf110ea0826269df09ecf2fe50eb59fed75b22ce4,CGPOC2:ce467fcd32aeef0c28fc89ecf7a6ca369c1501ca5ac21a64c6bed96eb59dc312,0.989947,0.129121,supported,1,1,TMG [base],cpme,tbai,,TBAI [additive]; TMG [base]; CPME [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6da244fd4c2283905d49b5d60074ec9ef9e9c114332df9668b1bce5c26ab88fb,CCOREPOC1:1b8885fbb835799d4eb34fa7e39ac40ff4fad2456b08bf2419a0be7c70d1db6c,CGPOC2:9635021a0ac1fb2366d1eb1987b3c6ba1287e66c0c032f457cf8cf1d4f4fcee9,0.930123,0.09972,supported,5,4,NaOtBu [base]; dppfPdCl2 [catalyst]; dppf [ligand],tamoh,,,NaOtBu [base]; dppfPdCl2 [catalyst]; dppf [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6da2ce2319ca1c3ad2fba246fb2edc7fcb319e4048f8ed4201a29ce9fce19d0d,CCOREPOC1:1d2492dc2b747237f8f34f5835626d8a3490d017836e875144cd2c07c061629d,CGPOC2:1a6a952a894f5a95bca1509c1d274d8274202caa01b7b6450d1e519b66e24ff3,0.985084,0.127501,supported,3,2,NaHCO3 [base]; Pd-PEPPSI-IHept Cl 3-chloropyridine [catalyst]; IHept Cl [ligand],tamoh + water,,,NaHCO3 [base]; Pd-PEPPSI-IHept Cl 3-chloropyridine [catalyst]; IHept Cl [ligand]; tAmOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6da666cf9f790a81770432a3df278340a4ccfe01846353e369cf5d3b3873a6fc,CCOREPOC1:7dc6702d0bfd5223ce9974a76e5dfcc249eeef8ce9b0277c9b39a664ea0d08bf,CGPOC2:e550b7040d9ecbc861bb5a451a366e2b3587724296606e5dc4ccee6163ba57e8,0.987959,0.002599,review,1,1,Na2CO3 [base]; DIC [coupling_reagent],water,hops,,HOPS [additive]; Na2CO3 [base]; DIC [coupling_reagent]; water [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6da6ac7fbaaef04f917c8afd17da3647753a3d6605464fbe68b1e5c105ec4da9,CCOREPOC1:ab04c018a706271f4d2d6a9707e309d5142b740f894eaf7c06d9a290b0c336aa,CGPOC2:5fbefc4d963ef31244f6f5b6be5eb02da76bf027bf908b0fa4743e2fa12b37d5,0.992681,0.094259,supported,2,1,P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand],thf,"brij 35, licl",,"Brij 35, LiCl [additive]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; THF [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6daa659a7fdced03d8c1e71712d896059ca699f21ed258e5711e9ffb05fc9ca5,CCOREPOC1:37c56c9855da9f1837a318219f475d14f7b4a468f06b4f9605c523eb3e8e3043,CGPOC2:5adbd812825ab12e24a97aad9f3a19b2827737ac6737665b9ca1417818e33dc5,0.999244,0.233069,supported,3,1,K3PO4 [base]; CuI [catalyst]; L-Proline [ligand],tamoh,,,K3PO4 [base]; CuI [catalyst]; L-Proline [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6daa969d1f1c6d0df8509a9eddf687c7a179e489403669fcec7c4ae34de075c2,CCOREPOC1:a67cabb67fbeca72f123172150abe0205878de88c097896af9ab7fc9ba9ada09,CGPOC2:7ce637b341ace66dd3bb2247ea2475df21d6459b0bb7fe83276bdce64058c6b3,0.993609,0.130792,supported,1,1,DBU [base]; [Pd(allyl)(JohnPhos)]OTf [catalyst]; JohnPhos [ligand],dioxane,,,DBU [base]; [Pd(allyl)(JohnPhos)]OTf [catalyst]; JohnPhos [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6db0cd7f6659b35b6f6b404addd8d018621d575023c30564319d402ccc5e5ef2,CCOREPOC1:3e411f34f513d56f392e71a4e150aa14e08ab149ddb40ebb7b0e08480104a4f6,CGPOC2:ff34044aaeb3f2a8806532cb730f7441ec2f30ced762b6deda6f17296af56453,0.95517,0.060719,supported,1,1,K3PO4 [base]; TrixiePhos Pd G3 [catalyst]; TrixiePhos [ligand],methf + water,brij 35,,Brij 35 [additive]; K3PO4 [base]; TrixiePhos Pd G3 [catalyst]; TrixiePhos [ligand]; MeTHF [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dbaa29b8f734c67240ba2f0e59f9df547604612de32e323b3cd22ae3641bec0,CCOREPOC1:06b43c3fc63c4f4a2d8ebd6caa401b20f50da4175b4f80c5e4465762e6145642,CGPOC2:f75a32eb2a6aea7c113942e8b688a0826a2d5d0e0b3f2d56d0d54b59a8a40a31,0.979082,0.051959,supported,1,1,TMSOK [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand],anisole,tbab,,TBAB [additive]; TMSOK [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; anisole [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dbc172bf5f4c11c0ce4886811d794d082ec9c6e8dd765e0e42cb48d7a681d81,CCOREPOC1:8ac548abc87e76d75dffdd1b691b862cb33c5eebc5ff5f2b93c9cdef90f92817,CGPOC2:5adbd812825ab12e24a97aad9f3a19b2827737ac6737665b9ca1417818e33dc5,0.997303,0.203797,supported,1,1,"K3PO4 [base]; CuI [catalyst]; 2,2,6,6-Tetramethyl-3,5-heptanedione [ligand]",mecn + water,,,"K3PO4 [base]; CuI [catalyst]; 2,2,6,6-Tetramethyl-3,5-heptanedione [ligand]; MeCN [solvent]; water [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dc07d9047545b3ba93370f9c82f814df0a5df74557bd18cafd1618d8b0fa6d9,CCOREPOC1:6ff0533ceac51a02d4dcaf59afbdb3b9c4b2f5c379de379d774512404a251a8f,CGPOC2:70b0a851724af2e5cf653b687c9e51ca0cbc90b70aeee326a648702fe4cde140,0.965861,0.081158,supported,1,1,DIPEA [base]; XPhos Pd G2 [catalyst]; XPhos [ligand],iproh,,,DIPEA [base]; XPhos Pd G2 [catalyst]; XPhos [ligand]; iPrOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dc0d05b88b77a442aeb3a11d8c7a9e88e8a16cbadfe38a595a07548ce3a6e95,CCOREPOC1:2aacb115f4863e967681e78c00a26491f733681df3034c14b5ce42a61dbe1cb8,CGPOC2:02b20d1065f65b5b594be523162118df416216bb5924f0a0fa79fb7e3aec4264,1.0,0.152794,supported,1,1,K3PO4 [base]; Pd-PEPPSI-IHept Cl 3-chloropyridine [catalyst]; IHept Cl [ligand],tamoh + water,tbac,,TBAC [additive]; K3PO4 [base]; Pd-PEPPSI-IHept Cl 3-chloropyridine [catalyst]; IHept Cl [ligand]; tAmOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dc3db51c44c70cbf9738d9d208af907f05c5b5b74a06bd47a1b5fa7a6c3c3be,CCOREPOC1:06714d13d2180b4f66a162c25733cab06d591749f715ae0f042497872eb0bade,CGPOC2:ce467fcd32aeef0c28fc89ecf7a6ca369c1501ca5ac21a64c6bed96eb59dc312,0.868156,0.146343,provisional,2,2,Cs2CO3 [base],meoh + tamoh,,,Cs2CO3 [base]; MeOH [solvent]; tAmOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dc56ee94a5bd6eac5dc8afce7b4bf60721a5c18e8cf5956386bcd9f860d9b81,CCOREPOC1:3a8cf940f733dd2ab7d8499366bee7ff7093d44b3d40201ae5a14422b5aff0ef,CGPOC2:f635431829dc4e78e98f6e38819be685db8e122946602936cbfb40e991bf4c2d,0.994976,0.011891,review,1,1,NMI [base]; DIC [coupling_reagent],mecn,bstfa + hosu,,BSTFA [additive]; HOSu [additive]; NMI [base]; DIC [coupling_reagent]; MeCN [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dce7cf90dcfb70e0e5e41f712fb5dafa9c70a53f51bafc6ce0629f3e4b4f5a2,CCOREPOC1:27acb47b96708af2587efa348cdbea3ebf984afc9008c95f909f5d5ae1ca2e87,CGPOC2:510ce9c3b258427d3cc64b45d43d9a126826b8791845c5ac8fd75ee39e17235b,0.995626,0.120707,supported,1,1,NaOtBu [base]; bridged tBuPhosphinito PdCl2 [catalyst]; bridged tBuPhosphinito [ligand],phcf3,,,NaOtBu [base]; bridged tBuPhosphinito PdCl2 [catalyst]; bridged tBuPhosphinito [ligand]; PhCF3 [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dd3fdf56cd0c953053177f1c061e2a4785bd8211bd8a6d337c2d8f3b0192fff,CCOREPOC1:f71b89276b7c011927dbc03b943f8f057c957724d0804d6ca97fdcb42523aee3,CGPOC2:84d94085b40f177c6a4e85485f2fa48e85acdaf9902763e603f976d8c73dac52,0.897225,0.04493,provisional,1,1,NEt3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand],thf,,,NEt3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; THF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dd555367bf40c134e5da3b008521ea6d8ac120d0d73c3181af4d357638b0209,CCOREPOC1:3a712907791f0948c05df47e42798f348ec4c3b5b50163d196ce8e9c8a810ba0,CGPOC2:70b0a851724af2e5cf653b687c9e51ca0cbc90b70aeee326a648702fe4cde140,0.978575,0.072448,supported,2,2,DIPEA [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand],buoh,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; DIPEA [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; BuOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dd903de2539caca2701cd845e994e5b1a564e1754df15bf652848ccc6e249af,CCOREPOC1:a1851ca004f994658106a999094b54503da4d8702175b3610ecc7319f6724497,CGPOC2:3eba2d56714cd3aaf36aa540ed09ce9f1a2f4003d0494fa1b4d431d5e898df98,1.0,0.20207,supported,10,2,NaOtBu [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand],ph2o,,,NaOtBu [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand]; Ph2O [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dda76174346aafe7768ea9e4ba54c1b872994b9c1fa8088d9e06afada8a30bf,CCOREPOC1:241a0492dcd0090450278063f8c756359e3a32ed0c9abed90deded20af89fdea,CGPOC2:8246b1f2de5d1a8fa561bb0c59f5b27c9119e5e86980f24229ad3bac6d685e17,0.955298,0.066212,supported,1,1,K2CO3 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand],proh + water,licl,,LiCl [additive]; K2CO3 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; PrOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6ddcabf017e00d255c53ba07af74caeadde01d58e9e7fd2a63d3e9b2d21671e8,CCOREPOC1:16d8d5d9dde1120ac12aeedcec88254edb131a6bd91a57335b1fcaccc6ab9876,CGPOC2:ce467fcd32aeef0c28fc89ecf7a6ca369c1501ca5ac21a64c6bed96eb59dc312,0.992579,0.12689,supported,1,1,NaH [base],acetone,lii,,LiI [additive]; NaH [base]; acetone [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6de73ac86d6e8f138a0333449b3f8e95e2ef5df13440f502e0330fc1fd053fde,CCOREPOC1:60eaa97e07d3bc69af22b42d141a19fbec0b45245773273c0267e06d79e69ae1,CGPOC2:0a4a983fa69b7b9ec63db60ba077e4b6a25af89570fe100aefaaefd2ce6c92f2,0.953908,0.066345,supported,4,4,K3PO4 [base]; dppdtbpf)PdCl2 [catalyst]; dppdtbpf [ligand],dioxane + water,,,K3PO4 [base]; dppdtbpf)PdCl2 [catalyst]; dppdtbpf [ligand]; Dioxane [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6de762e9868a7983a5170db75d37a7b020eba3d6b9bd3caf7fe13c40cae82372,CCOREPOC1:bdd55c2b76751bc8b43f283b2667807be696cec361ee9665a486dde824f32cd0,CGPOC2:cc869707514e366c899d4247867635fa29e777d5d1ba4dea76e8a42622a569b6,0.995684,0.066584,supported,1,1,KOH [base]; DPEPhos Pd(allyl)Cl [catalyst]; DPEPhos [ligand],phme,,,KOH [base]; DPEPhos Pd(allyl)Cl [catalyst]; DPEPhos [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6de8b0ae26659e49816a61b80f1c85698e419ece0a84b7b9b883454d7a3cc9b5,CCOREPOC1:748d6396863f4ade2c0991e87dc1adb87886a647280a0becff573c8abf13b339,CGPOC2:99e6cc4bcc63e6e279467062bebb71ba2bc3295041271f21cd7cfd0b17a60bc0,0.891319,0.114975,provisional,1,1,Cs2CO3 [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand],etoh + water,,,Cs2CO3 [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; EtOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dea8e0bc5d2333bd139bcfdf796f7e0a32249a4563eec8468f2c66796ac05f3,CCOREPOC1:66f56ea4fc3be274a5d23d7aad28a1f039269ed4f963981241672b38f7d29593,CGPOC2:510ce9c3b258427d3cc64b45d43d9a126826b8791845c5ac8fd75ee39e17235b,0.791507,0.072577,review,1,1,NaOtBu [base]; [Pd(allyl)(Ad-BrettPhos)]OTf [catalyst]; Ad-BrettPhos [ligand],tamoh,,,NaOtBu [base]; [Pd(allyl)(Ad-BrettPhos)]OTf [catalyst]; Ad-BrettPhos [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6df6210f7c0865918721197ece50203ce74e9f09effd6f809874144186c411b5,CCOREPOC1:6cbee42381a5da3ba468104c7149aece959e750c2bdcbd75669deb2dee51334e,CGPOC2:eb412221abc0ecd99a66383ffd44a49f2bb532fa6b0eecfe2e6437ea7190e161,0.997294,0.072654,supported,6,5,Cs2CO3 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand],dioxane,water,,water [additive]; Cs2CO3 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6df769bff2ad00749e7e9c3ce7a185692ade2811d766d10b070dcc77478a75b0,CCOREPOC1:bd80761d30dbb5e4bf2c18205e374ad0105978d495fa3aadec34005c3a149b9a,CGPOC2:226f6e74475358007902ddaa37cd6f05b233d9ee81cd8801e6948f0889f6128f,0.993396,0.105354,supported,1,1,N-Methyldicyclohexylamin [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand],bnoh,,,N-Methyldicyclohexylamin [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; BnOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6df9f14785c9c40aed69658fbe73854e2f801078fad3a94ad7fa7627d466a6a1,CCOREPOC1:60ca36ad8f2f8e07304431d1434bea26297f19e8808307220d7965efab1207c9,CGPOC2:1422d48ef72381e8e1cd15ca0997e4e36c8a82b9f6a2ce329920597e0d8fffaf,1.0,0.145668,supported,2,2,K2CO3 [base],acetone,tbai,,TBAI [additive]; K2CO3 [base]; acetone [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dfa46715ea036a2f8cf325f7b6e68a4a94a2480837e0924044fd8a9f6c053d6,CCOREPOC1:1b3116db08d74af989e93e8dd3fe69d81c5b11b837000598a66bebaa709a8e22,CGPOC2:3f996eb3ec118e4386e3167208dca4c5983221a7d4ffd18339607d592ea7cdb0,0.99168,0.08387,supported,1,1,Na2CO3 [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand],meoh,water,,water [additive]; Na2CO3 [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; MeOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6dfcabff29d19a0e5bb352a2007695d149cab5a3cfbb43e7c4d004588b28a174,CCOREPOC1:fbad54edeae6827042d6493f40458d03708f78359d00ea44992b5bff391772b1,CGPOC2:558a3288cd6a1a4d855647238ed801e8f966ccb98b412effd2e32e070dc57981,0.947908,0.064582,supported,1,1,K2CO3 [base]; cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand],phme + water,,,K2CO3 [base]; cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e00418f868ed221b0cd620bc209a63aef3c063f054d33bf141c5ff610420ef4,CCOREPOC1:73608b3cefdd4970b33fdc671b91b7986c2937c31f5547609dde44a808b97cfa,CGPOC2:9635021a0ac1fb2366d1eb1987b3c6ba1287e66c0c032f457cf8cf1d4f4fcee9,0.923355,0.071838,supported,4,4,KOH [base]; dppfPdCl2 [catalyst]; dppf [ligand],phme + water,,,KOH [base]; dppfPdCl2 [catalyst]; dppf [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e04eb2a23ce1ef8ceac0ef84f50d60fb6ad42d9a8d18c99c301672318ec54dd,CCOREPOC1:bffe1a50da9a9fbbfe923400146fc9d4138cf3f8f8a46ac26d12dad5fd402995,CGPOC2:6255f5970a346990a3cbe0ff71ded6a1389b24c13ec7843b38ce8cef791341eb,0.997936,0.153865,supported,2,2,DBU [base]; T3P [coupling_reagent],dcm,licl,,LiCl [additive]; DBU [base]; T3P [coupling_reagent]; DCM [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e0a735564b06dfe15f4e6616800a837b46ee47e55ae7f70f6f3dcd3506f83e1,CCOREPOC1:3e452daf6bc4cacaabc2157a16e9b1ef87e43a7ef7a11e15aa6c82c9f26d4917,CGPOC2:1603ee36383168894c7f1924c54fe7586f0c93b681bab63f302cc67c97002094,0.986374,0.07579,supported,1,1,Na2CO3 [base]; NaOtBu [base]; dtbpfPdCl2 [catalyst]; PyBrOP [coupling_reagent]; dtbpf [ligand],thf + water,,,Na2CO3 [base]; NaOtBu [base]; dtbpfPdCl2 [catalyst]; PyBrOP [coupling_reagent]; dtbpf [ligand]; THF [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e0e376ea565d986f33933f3b95fa75f8bd5c8d55238394be2ed55fbad59ae86,CCOREPOC1:5585230ba2d3fe15cbb639a5b855c2200e8a44e5cb2b76d50dc581c83bf721e3,CGPOC2:84d94085b40f177c6a4e85485f2fa48e85acdaf9902763e603f976d8c73dac52,0.845514,0.013695,review,8,5,Cs2CO3 [base]; P(tBu)3 Pd G2 [catalyst]; P(tBu)3 [ligand],phme,,,Cs2CO3 [base]; P(tBu)3 Pd G2 [catalyst]; P(tBu)3 [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e0ff0078374bee5778612c455099d64b175ad881ac6dcc448aa493628b2d570,CCOREPOC1:796d9eebca2f2f0b08757ca075d46f2704742aac73022b5b2728a5b625a4b758,CGPOC2:896899974226b9d60c74658f7766721fe56cfc056c552459715f1e26dd8c4e2b,0.998109,0.049411,provisional,1,1,TBD [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand],methf,,,TBD [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; MeTHF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e15b26baa20f771a0acbb6bf05f4344c008b660e0faf690c0b4b07e75ec0d2c,CCOREPOC1:74801744e19e538d9a69194ab76af570ef1e09086438e11fbd2f89552594d455,CGPOC2:251ab07b848077d72a9b3b1328bdeeda5245800c082312757d9d98969863c46b,0.991928,0.175687,supported,1,1,"NaOMe [base]; Cu(MeCN)4BF4 [catalyst]; 4,4-Dimethyl-2,2-bipyridine [ligand]",dmso,,,"NaOMe [base]; Cu(MeCN)4BF4 [catalyst]; 4,4-Dimethyl-2,2-bipyridine [ligand]; DMSO [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e180ce220ad9a2c2b1534b8a81dc9c0ae7a8150fc82ddfadcb0989c9a64bdea,CCOREPOC1:82733dbcfdbef715d37378a22dc7883677686cdc94e0ee26630b45c6b2e7704c,CGPOC2:e13bf0901048ee4709331b9c607076f652a97feaaa7d3fc38b6b41b5844bff0c,1.0,0.063424,supported,1,1,XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand],iproac,tmeda,,TMEDA [additive]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; iPrOAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e1a16a97618bf0df04f8b1dc44c2911eed0bc4dcc06d88f4f02f263ac06fc79,CCOREPOC1:3f8af6e05cefa8dd37619fa6c9859223146a0b894d225d2cd137c1e5b246993a,CGPOC2:29374400ebb5d5764432562618fa3e70e1ab8278bb42786324bb673cd302ffcf,0.996407,0.155549,supported,2,2,NaOtBu [base]; CuI [catalyst]; Me4phen [ligand],phme,,,NaOtBu [base]; CuI [catalyst]; Me4phen [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:6e1dfb839c162c2fc3502cd59faf8270a877d98aa0c1ffea2a8d4b5bcb5caec2,CCOREPOC1:0e876d4d908e1914e172c6674c772786d4189a36a4576150b6f9574dfc007c7a,CGPOC2:f635431829dc4e78e98f6e38819be685db8e122946602936cbfb40e991bf4c2d,0.996471,0.006731,review,1,1,TMEDA [base]; DIC [coupling_reagent],mecn,,,TMEDA [base]; DIC [coupling_reagent]; MeCN [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
