CC1CCCC(C1)NCc2ccc(F)c(C)c2	GLCQODSQLWKOGI-UHFFFAOYSA-N	X-Fluoride_Phe,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
Nc1c(CCC(=O)O)oc2ccccc12	HCLOKNMHMRCSEH-UHFFFAOYSA-N	Acid_SaturatedAliphatic,Heterocycle5_O,Amine_Primary_Het5Phe	3.0	Amine_Primary_Het5Phe	Amine_Heteroaromatic	Amine
Cc1nn(c(N)c1C#N)c2ccc(cc2)C(C)(C)C	MCKWETYVYFIEFS-UHFFFAOYSA-N	Nitrile_Heteroaromatic,Heterocycle5_polyHet,Heterocycle5_polyHet,Amine_Primary_Het5	1.0	Amine_Primary_Het5	Amine_Heteroaromatic	Amine
CCOCCOCCNCc1cc(F)cc(F)c1F	WNJWWOZPIBVAEK-UHFFFAOYSA-N	X-Fluoride_Phe,X-Fluoride_Phe,X-Fluoride_Phe,EtherAliphaticAcyclic,EtherAliphaticAcyclic,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
NCc1cc(F)c(cc1OC(F)(F)F)C(F)(F)F	URYBPINAADNEAD-UHFFFAOYSA-N	X-Fluoride_Phe,CF3,CF3,EtherMixAcyclic,Benzylamine_primary	1.0	Benzylamine_primary	Benzyl_amine_primary	Amine
C(NCc1csc2ccccc12)C3CC3	VKECMWRONZJKMS-UHFFFAOYSA-N	Heterocycle5_S,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
COc1c(N)cccc1-c1ncn(C)n1	FIAZRZSVFOMYSD-UHFFFAOYSA-N	EtherMixAcyclic,Heterocycle5_polyHet,Heterocycle5_polyHet,Heterocycle5_polyHet,Amine_Primary_Phe	1.0	Amine_Primary_Phe	Amine_Aromatic	Amine
CCC(CC)c1csc(N)n1	MZVWRIQEEITSKS-UHFFFAOYSA-N	Heterocycle5_polyHet,Heterocycle5_S,Amine_Primary_Het5	1.0	Amine_Primary_Het5	Amine_Heteroaromatic	Amine
COC(C)(CNc1cc(Cl)c(F)c(Cl)c1)OC	DKQXBCGGCLSEGV-UHFFFAOYSA-N	X-Fluoride_Phe,X-Chloride_Phe,X-Chloride_Phe,Ketals,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
CC(N)c1nn(C)cc1F	RTMSZRNKDPDGLY-UHFFFAOYSA-N	X-Fluoride_Het5,Heterocycle5_polyHet,Heterocycle5_polyHet,HeteroBenzylamine_primary	1.0	HeteroBenzylamine_primary	Benzyl_amine_primary	Amine
Cc1c(F)cccc1c2cc(N)n3nc(cc3n2)C4CC4	MRKQWBFYGDDLLS-UHFFFAOYSA-N	X-Fluoride_Phe,Heterocycle5_polyHet,Heterocycle5_polyHet,Heterocycle6_polyHetNC,Heterocycle6_polyHet,Amine_Primary_Het6Het5	1.0	Amine_Primary_Het6Het5	Amine_Heteroaromatic	Amine
Cc1ccc(NCc2c(C)cc(O)cc2C)c(C)c1	IZOQDTYCHIZYPF-UHFFFAOYSA-N	Phenol,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
