reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
C-N Coupling,C_N_Coupling,Brc1ccccc1.Clc1cc(Cl)c(C(c2c(Cl)cc(Cl)cc2Cl)c2c(Cl)cc(-c3ccc4[nH]c5ccccc5c4c3)cc2Cl)c(Cl)c1>>Clc1cc(Cl)c(C(c2c(Cl)cc(Cl)cc2Cl)c2c(Cl)cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2Cl)c(Cl)c1,56,0.0,Ar-Br,Indole,,Ar-AromN,CuI,,K2CO3,,,,,,5144-89-8,DMF,Cl,"Macromolecules (Washington, DC, United States) (2024), 57(13), 6133-6139",Ar-Br|Indole -> Ar-AromN || Ar-Alkyl|Ar-Ar|Ar-Cl
C-N Coupling,C_N_Coupling,C=Cc1ccc(Br)cc1.Clc1cc(Cl)c(C(c2c(Cl)cc(Cl)cc2Cl)c2c(Cl)cc(-c3ccc4[nH]c5ccccc5c4c3)cc2Cl)c(Cl)c1>>C=Cc1ccc(-n2c3ccccc3c3cc(-c4cc(Cl)c(C(c5c(Cl)cc(Cl)cc5Cl)c5c(Cl)cc(Cl)cc5Cl)c(Cl)c4)ccc32)cc1,53,0.0,Ar-Br,Indole,,Ar-AromN,CuI,,K2CO3,,,,,,2615-25-0,Dioxane,Alkenyl_terminal / Cl,"Macromolecules (Washington, DC, United States) (2024), 57(13), 6133-6139",Ar-Br|Indole -> Ar-AromN || Ar-Alkenyl_terminal|Ar-Alkyl|Ar-Ar|Ar-Cl
C-N Coupling,C_N_Coupling,c1nnc[nH]1.Cc1ccc(I)cc1>>Cc1ccc(-n2cncn2)cc1,75,0.71,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || Ar-Alkyl
C-N Coupling,C_N_Coupling,c1nnc[nH]1.FC(F)(F)c1ccc(I)cc1>>FC(F)(F)c1ccc(-n2cncn2)cc1,70,0.0,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,CF3,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || Ar-CF3
C-N Coupling,C_N_Coupling,c1nnc[nH]1.Ic1ccccc1>>c1ccc(-n2cncn2)cc1,80,0.57,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || None
C-N Coupling,C_N_Coupling,c1nnc[nH]1.Ic1ccc2ccccc2c1>>c1ccc2cc(-n3cncn3)ccc2c1,76,0.16,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || None
C-N Coupling,C_N_Coupling,c1nnc[nH]1.COc1ccc(I)cc1>>COc1ccc(-n2cncn2)cc1,85,0.0,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,OR,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || Ar-OR
C-N Coupling,C_N_Coupling,c1nnc[nH]1.Ic1ccncc1>>c1cc(-n2cncn2)ccn1,75,0.0,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,Pyridine,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || Pyridine
C-N Coupling,C_N_Coupling,c1nnc[nH]1.Ic1cccs1>>c1csc(-n2cncn2)c1,60,0.0,AromN-H,Ar-I,,Ar-AromN,CuI,,KOtBu,,,,,,95-14-7,DMSO,Thiophene,"Angewandte Chemie, International Edition (2024), 63(31), e202406514",Ar-I|AromN-H -> Ar-AromN || Thiophene
C-N Coupling,C_N_Coupling,Brc1ccccc1.COc1ccc(N)c(-c2ccc(C)cc2)c1>>COc1ccc(Nc2ccccc2)c(-c2ccc(C)cc2)c1,99,1.09,Ar-Br,Ar-NH2,,Ar-NHR,Pd2(dba)3,,NaOtBu,,,,,,98327-87-8,PhMe,OR,"Angewandte Chemie, International Edition (2024), 63(30), e202403553",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-Ar|Ar-OR
C-N Coupling,,Ic1ccccc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccccc2)C(=O)C1,62,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || R2CH-CO2R|R_acidic-H
C-N Coupling,,FC(F)(F)c1ccc(I)cc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(C(F)(F)F)cc2)C(=O)C1,55,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CF3 / CO2R,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-CF3|R2CH-CO2R|R_acidic-H
C-N Coupling,,Cc1ccc(I)cc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(C)cc2)C(=O)C1,52,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-Alkyl|R2CH-CO2R|R_acidic-H
C-N Coupling,,Fc1cccc(I)c1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2cccc(F)c2)C(=O)C1,57,-0.93,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / F,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-F|R2CH-CO2R|R_acidic-H
C-N Coupling,,Clc1ccc(I)cc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(Cl)cc2)C(=O)C1,69,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / Cl,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-Cl|R2CH-CO2R|R_acidic-H
C-N Coupling,,FC(F)(F)Oc1ccc(I)cc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(OC(F)(F)F)cc2)C(=O)C1,63,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / OCF3,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-OCF3|R2CH-CO2R|R_acidic-H
C-N Coupling,,COc1ccc(I)cc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(OC)cc2)C(=O)C1,60,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / OR,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-OR|R2CH-CO2R|R_acidic-H
C-N Coupling,,Fc1ccccc1I.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccccc2F)C(=O)C1,65,1.01,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / F,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-F|R2CH-CO2R|R_acidic-H
C-N Coupling,,Fc1ccc(I)c(F)c1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(F)cc2F)C(=O)C1,61,0.04,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / F,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-F|R2CH-CO2R|R_acidic-H
C-N Coupling,,CC(=O)c1ccc(I)cc1.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(C(C)=O)cc2)C(=O)C1,66,0.0,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / COR,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-COR|R2CH-CO2R|R_acidic-H
C-N Coupling,,Fc1cccc(I)c1F.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2cccc(F)c2F)C(=O)C1,55,-1.42,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / F,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-F|R2CH-CO2R|R_acidic-H
C-N Coupling,,Fc1ccc(I)cc1F.COC(=O)C1CCCNC(=O)C1>>COC(=O)C1CCCN(c2ccc(F)c(F)c2)C(=O)C1,62,0.28,Ar-I,RCH2-CONHR|Alkyl-N(R)COR,,Ar-N(R)COR,CuI,"1,2-Diaminocyclohexane, trans-",K3PO4,,,,,,,Dioxane,CO2R / F,"Journal of Medicinal Chemistry (2023), 66(5), 3460-3483",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Ar-F|R2CH-CO2R|R_acidic-H
C-N Coupling,C_N_Coupling,CC(C)N.Fc1cc(Br)cc(Br)c1>>CC(C)Nc1cc(F)cc(Br)c1,81,0.0,R2CH-NH2,Ar-Br,,Ar-NHR,Pd(OAc)2,,Cs2CO3,,,,,,98327-87-8,PhMe,Br / F,"European Journal of Medicinal Chemistry (2022), 243114714",Ar-Br|R2CH-NH2 -> Ar-NHR || Ar-Br|Ar-F
C-N Coupling,C_N_Coupling,CCN.Fc1cc(Br)cc(Br)c1>>CCNc1cc(F)cc(Br)c1,81,0.0,RCH2-NH2,Ar-Br,,Ar-NHR,Pd(OAc)2,,Cs2CO3,,,,,,98327-87-8,PhMe,Br / F,"European Journal of Medicinal Chemistry (2022), 243114714",Ar-Br|RCH2-NH2 -> Ar-NHR || Ar-Br|Ar-F
C-N Coupling,C_N_Coupling,CN.Fc1cc(Br)cc(Br)c1>>CNc1cc(F)cc(Br)c1,81,0.0,CH3-NH2,Ar-Br,,Ar-NHR,Pd(OAc)2,,Cs2CO3,,,,,,98327-87-8,PhMe,Br / F,"European Journal of Medicinal Chemistry (2022), 243114714",Ar-Br|CH3-NH2 -> Ar-NHR || Ar-Br|Ar-F
C-N Coupling,C_N_Coupling,CC(C)(C)N.Fc1cc(Br)cc(Br)c1>>CC(C)(C)Nc1cc(F)cc(Br)c1,81,0.0,R3C-NH2,Ar-Br,,Ar-NHR,Pd(OAc)2,,Cs2CO3,,,,,,98327-87-8,PhMe,Br / F,"European Journal of Medicinal Chemistry (2022), 243114714",Ar-Br|R3C-NH2 -> Ar-NHR || Ar-Br|Ar-F
C-N Coupling,C_N_Coupling,C1CCNCC1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(N2CCCCC2)cc1,86,-0.31,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CN,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CN
C-N Coupling,C_N_Coupling,C1CCNCC1.N#Cc1ccccc1Br>>N#Cc1ccccc1N1CCCCC1,79,-1.18,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CN,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CN
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.C1CCNCC1>>CC(=O)c1ccc(N2CCCCC2)cc1,97,1.5,Ar-Br,RCH2-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.FC(F)(F)Oc1ccc(Br)cc1>>FC(F)(F)Oc1ccc(N2CCCCC2)cc1,77,-1.01,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,OCF3,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-OCF3
C-N Coupling,C_N_Coupling,C1CCNCC1.COC(=O)c1cccc(Br)c1>>COC(=O)c1cccc(N2CCCCC2)c1,92,0.68,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CO2R,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CO2R
C-N Coupling,C_N_Coupling,C1CCNCC1.CS(=O)(=O)c1ccc(Br)cc1>>CS(=O)(=O)c1ccc(N2CCCCC2)cc1,72,-0.99,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,SR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-SR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(N2CCCCC2)cc1,90,0.51,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CO2R,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CO2R
C-N Coupling,C_N_Coupling,Clc1ccc(Br)cc1.C1CCNCC1>>Clc1ccc(N2CCCCC2)cc1,86,0.09,Ar-Br,RCH2-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Cl,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-Cl
C-N Coupling,C_N_Coupling,C1CCNCC1.FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(N2CCCCC2)cc(C(F)(F)F)c1,54,-2.12,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CF3,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CF3
C-N Coupling,C_N_Coupling,C1CCNCC1.CC1(C)OB(c2ccc(Br)cc2)OC1(C)C>>CC1(C)OB(c2ccc(N3CCCCC3)cc2)OC1(C)C,62,-0.16,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Bpin,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-Bpin
C-N Coupling,C_N_Coupling,C1CCNCC1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(N2CCCCC2)cc1,88,0.38,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CF3,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CF3
C-N Coupling,C_N_Coupling,Brc1ccccc1.C1CCNCC1>>c1ccc(N2CCCCC2)cc1,50,-2.06,Ar-Br,RCH2-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || None
C-N Coupling,C_N_Coupling,Brc1ccc(-c2ccccc2)cc1.C1CCNCC1>>c1ccc(-c2ccc(N3CCCCC3)cc2)cc1,78,0.71,Ar-Br,RCH2-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-Ar
C-N Coupling,C_N_Coupling,C1CCNCC1.CN(C)C(=O)c1ccc(Br)cc1>>CN(C)C(=O)c1ccc(N2CCCCC2)cc1,57,-0.71,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CONR2 / N(R)COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Alkyl-N(R)COR|Ar-CONR2
C-N Coupling,C_N_Coupling,C1CCNCC1.Brc1ccc2ccccc2c1>>c1ccc2cc(N3CCCCC3)ccc2c1,69,-0.67,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || None
C-N Coupling,C_N_Coupling,C1CCNCC1.O=C1OCc2cc(Br)ccc21>>O=C1OCc2cc(N3CCCCC3)ccc21,75,0.0,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CO2R,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-Alkyl|Ar-CO2R
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.COc1ccc(N)cc1>>COc1ccc(Nc2ccc(C(C)=O)cc2)cc1,89,-0.38,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,COR / OR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-COR|Ar-OR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.COc1cccc(Br)c1>>COc1cccc(N2CCCCC2)c1,52,-2.75,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,OR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-OR
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.Cc1cccc(N)c1>>CC(=O)c1ccc(Nc2cccc(C)c2)cc1,95,1.1,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.Cc1ccc(N)cc1>>CC(=O)c1ccc(Nc2ccc(C)cc2)cc1,88,-0.55,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.CN1C(=O)c2ccc(Br)cc2C1=O>>CN1C(=O)c2ccc(N3CCCCC3)cc2C1=O,74,0.71,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CONR2 / N(R)COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Alkyl-N(R)COR|Ar-CONR2
C-N Coupling,C_N_Coupling,C1CCNCC1.Brc1csc2ccccc12>>c1ccc2c(N3CCCCC3)csc2c1,70,-0.81,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Benzothiophene,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Benzothiophene
C-N Coupling,C_N_Coupling,C1CCNCC1.Brc1cccnc1>>c1cncc(N2CCCCC2)c1,60,-1.46,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Pyridine,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.CC(=O)c1ccc(Br)cc1>>CC(=O)c1ccc(Nc2ccccc2)cc1,86,-0.18,Ar-NH2,Ar-Br,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.Brc1cccs1>>c1csc(N2CCCCC2)c1,65,0.0,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Thiophene,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Thiophene
C-N Coupling,C_N_Coupling,C1CCNCC1.O=C1CCc2cc(Br)ccc21>>O=C1CCc2cc(N3CCCCC3)ccc21,57,-0.71,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-Alkyl|Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.CC(C)(C)c1ccc(Br)cc1>>CC(C)(C)c1ccc(N2CCCCC2)cc1,51,-2.34,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-Alkyl
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.Nc1ccc(Cl)cc1>>CC(=O)c1ccc(Nc2ccc(Cl)cc2)cc1,92,0.71,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,COR / Cl,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-COR|Ar-Cl|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.Brc1cnc2ccccc2c1>>c1ccc2ncc(N3CCCCC3)cc2c1,84,0.73,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Quinoline,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Quinoline
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.C1CCNC1>>CC(=O)c1ccc(N2CCCC2)cc1,79,-0.32,Ar-Br,RCH2-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.CSc1ccccc1N>>CSc1ccccc1Nc1ccc(C(C)=O)cc1,85,0.71,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,COR / SR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-COR|Ar-SR|R_acidic-H
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.C1COCCN1>>CC(=O)c1ccc(N2CCOCC2)cc1,94,1.2,Ar-Br,RCH2-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,COR / OR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|RCH2-OR|R_acidic-H
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.c1ccc2c(c1)CCN2>>CC(=O)c1ccc(N2CCc3ccccc32)cc1,73,0.0,Ar-Br,Ar-NHR,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NHR -> Ar-NR2 || Ar-Alkyl|Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,COc1ccc(Br)cc1.COc1ccc(N)cc1>>COc1ccc(Nc2ccc(OC)cc2)cc1,83,-1.07,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,Quinuclidine,,,Zn,,,,DMSO,OR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-OR
C-N Coupling,C_N_Coupling,CC(=O)c1ccc(Br)cc1.Nc1ccc(C(F)(F)F)cc1>>CC(=O)c1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,82,0.0,Ar-Br,Ar-NH2,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,CF3 / COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-CF3|Ar-COR|R_acidic-H
C-N Coupling,C_N_Coupling,C1CCNCC1.CCOC(=O)c1cc2cc(Br)ccc2o1>>CCOC(=O)c1cc2cc(N3CCCCC3)ccc2o1,61,0.0,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,Benzofuran / CO2R,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CO2R|Benzofuran
C-N Coupling,C_N_Coupling,C1CCNCC1.CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)c5ccc(Br)cc5)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)c5ccc(N6CCCCC6)cc5)CC[C@]4(C)[C@H]3CC[C@]12C,76,0.0,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,,,,Zn,,,,DMSO,CO2R / COR,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CO2R|R2CH-COR|R_acidic-H
C-N Coupling,C_N_Coupling,Nc1ccccc1.Brc1ccc(-c2ccccc2)cc1>>c1ccc(Nc2ccc(-c3ccccc3)cc2)cc1,82,-0.07,Ar-NH2,Ar-Br,,Ar-NHR,NiBr2(dme),,,,,Zn,,,,DMSO,,"Green Chemistry (2024), 26(14), 8341-8347",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Ar
