reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Reduction-Borane,Reduction_carbonyl_to_alcohol,O=C(Cc1ccccc1)c1ccccc1.CC(C)[C@H](N)CO>>OC(Cc1ccccc1)c1ccccc1.CC(C)c1cc(-c2ccccc2)c(-c2ccccc2)[nH]1,|Ar-COR|R2CH-NH2|RCH2-OH -> R2CH-OH | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-N | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-N | bond_broken: C-O | events: Ann+C-N+C-C,Ar-COR|R_acidic-H,RCH2-OH|R2CH-NH2,,Ar-Alkyl|Ar-Ar|AromN-H|HeteroAr-H|Pyrrole|R2CH-OH,,,KOtBu,,,,NH4Cl,,1431877-73-4,H2O,,"Organic Letters (2013), 15(7), 1436-1439",74.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,O=C(Cc1ccccc1)c1ccccc1.C[C@H](N)CO>>OC(Cc1ccccc1)c1ccccc1.Cc1cc(-c2ccccc2)c(-c2ccccc2)[nH]1,|Ar-COR|R2CH-NH2|RCH2-OH -> R2CH-OH | bond_formed: C-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-N | bond_formed_labeled: C-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-N | bond_broken: C-O | events: Ann+C-N+C-C,Ar-COR|R_acidic-H,RCH2-OH|R2CH-NH2,,Ar-Alkyl|Ar-Ar|AromN-H|HeteroAr-H|Pyrrole|R2CH-OH,,,KOtBu,,,,NH4Cl,,1431877-73-4,H2O,,"Organic Letters (2013), 15(7), 1436-1439",79.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC(=O)c1ccccc1Br>>C[C@@H](O)c1ccccc1Br,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Br,Ar-COR|R_acidic-H,,,Ar-Alkyl|R2CH-OH,,,,,,,,,14044-65-6/305827-39-8,THF,Br,"Tetrahedron: Asymmetry (2000), 11(21), 4329-4340",96.0,0.65
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC(=O)C1=NO[C@@H](c2ccccc2)[C@@H]1c1ccccc1>>C[C@@H](O)C1=NO[C@H](c2ccccc2)[C@H]1c1ccccc1.C[C@@H](O)C1=NO[C@@H](c2ccccc2)[C@@H]1c1ccccc1,|Alkyl-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl,Alkyl-COR|R_acidic-H,,,R2CH-OH,,,NaOH,,,,,,54575-49-4/Hydrogen peroxide,THF/H2O,,"Journal of Organic Chemistry (1990), 55(10), 3051-6",47.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,O=C(/C=N/OCc1ccccc1)c1ccc(Cl)cc1>>NC[C@H](O)c1ccc(Cl)cc1,|Ar-COR -> R2CH-OH | bond_broken: N-O | spectators: Ar-Alkyl|Ar-Cl,Ar-COR,,,R2CH-OH|RCH2-NH2,,,NaOH,HCl,,,NaCl,,13292-87-0/1041131-15-0,THF/H2O/EtOAc,Cl,"Synthesis (2011), (2), 316-324",66.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CCC(=O)c1ccccc1>>CC[C@@H](O)c1ccccc1,|Ar-COR|R_acidic-H -> R2CH-OH,Ar-COR|R_acidic-H,,,Ar-Alkyl|R2CH-OH,,,,HCl,,,,,14044-65-6/797752-34-2,THF/Et2O/H2O,,"Helvetica Chimica Acta (2004), 87(9), 2310-2317",0.0,-1.22
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC(C)(C=O)[C@H](O)c1ccccc1>>CC(C)(CO)[C@H](O)c1ccccc1,|R3C-CHO -> RCH2-OH | spectators: Ar-Alkyl|R2CH-OH,R3C-CHO,,,RCH2-OH,,,,,,NaBH4,,,,EtOH,OH,"Journal of Organic Chemistry (1991), 56(7), 2276-8",0.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,O=C(/C=N/OC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1>>NC[C@H](O)c1ccccc1,|Ar-COR -> R2CH-OH | bond_broken: N-O | spectators: Ar-Alkyl,Ar-COR,,,R2CH-OH|RCH2-NH2,,,NaOH,HCl,,,NaCl,,13292-87-0/1041131-15-0,THF/H2O/EtOAc,,"Synthesis (2011), (2), 316-324",39.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,O=C(CBr)c1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc([C@@H](O)CBr)cc1,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-NO2|RCH2-Br,Ar-COR|R_acidic-H,,,Ar-Alkyl|R2CH-OH,,,,,,,TMB,,14044-65-6/13292-87-0/640-68-6,MeOH/THF/H2O,Br / NO2,"Chemistry - A European Journal (2011), 17(51), 14380-14384, S14380/1-S14380/39",99.0,0.71
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC(=O)CC(C)C>>CC(C)C[C@@H](C)O,|RCH2-COR|R_acidic-H -> R2CH-OH,RCH2-COR|R_acidic-H,,,R2CH-OH,,,,,,,,,540-38-5/14044-65-6/799767-41-2,MeOH/THF,,"Chemistry Letters (2009), 38(7), 722-723",77.0,0.06
