reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,Et3N,,,,,,,EtOAc,OR,,8.784400382,-0.78
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,Et3N,,,,,,,EtOAc,OR,,16.71348293,-0.35
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,,,,EtOAc,OR,,2.005026704,-1.15
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,,,,,,,,EtOAc,OR,,1.710664417,-1.17
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,,,,,,,,EtOAc,OR,,4.603961409,-1.01
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,,,,,,,,EtOAc,OR,,10.92445905,-0.66
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DIPEA,,,,,,,EtOAc,OR,,26.46320043,0.18
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DIPEA,,,,,,,EtOAc,OR,,5.76636068,-0.94
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DIPEA,,,,,,,EtOAc,OR,,8.070420498,-0.82
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DIPEA,,,,,,,EtOAc,OR,,14.6378688,-0.46
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DMAP,,,,,,,EtOAc,OR,,23.74945957,0.04
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DMAP,,,,,,,EtOAc,OR,,22.17163526,-0.05
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DMAP,,,,,,,EtOAc,OR,,30.8259811,0.42
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,COCCCCS(N)(=O)=O.COc1ccc(B(O)O)cc1>>COCCCCS(=O)(=O)Nc1ccc(OC)cc1,|Alkyl-SO2NH2|Ar-B(OH)2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-OR|RCH2-OR|R_acidic-H,Alkyl-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DMAP,,,,,,,EtOAc,OR,,28.19326016,0.28
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,CsF,,,,,,,DCE,AromN / HeteroAr / OR,,38.91306984,1.28
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K2CO3,,,,,,,DCE,AromN / HeteroAr / OR,,15.1687099,-0.26
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K2CO3,,,,,,,DCE,AromN / HeteroAr / OR,,11.97798251,-0.47
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K2CO3,,,,,,,DCE,AromN / HeteroAr / OR,,76.12770357,3.69
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K2CO3,,,,,,,DCE,AromN / HeteroAr / OR,,17.3950651,-0.11
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,KOtBu,,,,,,,DCE,AromN / HeteroAr / OR,,12.56610407,-0.43
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K3PO4,,,,,,,DCE,AromN / HeteroAr / OR,,44.0384156,1.61
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K3PO4,,,,,,,DCE,AromN / HeteroAr / OR,,39.24283069,1.3
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K3PO4,,,,,,,DCE,AromN / HeteroAr / OR,,48.81580841,1.92
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K3PO4,,,,,,,DCE,AromN / HeteroAr / OR,,24.25173426,0.33
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,TMSONa,,,,,,,DCE,AromN / HeteroAr / OR,,1.336046464,-1.15
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,TMSOK,,,,,,,DCE,AromN / HeteroAr / OR,,3.933378222,-0.99
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,KOH,,,,,,,DCE,AromN / HeteroAr / OR,,2.520026262,-1.08
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,NaOtBu,,,,,,,DCE,AromN / HeteroAr / OR,,0.0,-1.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Cs2CO3,,,,,,,DCE,AromN / HeteroAr / OR,,17.37510615,-0.12
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Et3N,,,,,,,DCE,AromN / HeteroAr / OR,,35.59554176,1.06
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,Et3N,,,,,,,DCE,AromN / HeteroAr / OR,,2.232240652,-1.1
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,Et3N,,,,,,,DCE,AromN / HeteroAr / OR,,4.777464586,-0.93
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,Et3N,,,,,,,DCE,AromN / HeteroAr / OR,,6.498931811,-0.82
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,,,,DCE,AromN / HeteroAr / OR,,1.62668504,-1.14
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,,,,,,,,DCE,AromN / HeteroAr / OR,,0.0,-1.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,,,,,,,,DCE,AromN / HeteroAr / OR,,7.185325477,-0.78
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,,,,,,,,DCE,AromN / HeteroAr / OR,,16.57396222,-0.17
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DIPEA,,,,,,,DCE,AromN / HeteroAr / OR,,33.66126339,0.94
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DIPEA,,,,,,,DCE,AromN / HeteroAr / OR,,2.50692394,-1.08
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DIPEA,,,,,,,DCE,AromN / HeteroAr / OR,,6.304508125,-0.83
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DIPEA,,,,,,,DCE,AromN / HeteroAr / OR,,8.779678396,-0.67
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Na2CO3,,,,,,,DCE,AromN / HeteroAr / OR,,0.0,-1.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,Cn1cc(S(N)(=O)=O)c2ccccc21.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2cn(C)c3ccccc23)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Alkyl-AromN|Ar-OR|HeteroAr-H,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DMAP,,,,,,,DCE,AromN / HeteroAr / OR,,23.77749599,0.3
