schema_version,observation_id,reaction_id,canonical_reaction_id,source_dataset,source_row_number,source_declared_family,admission_tier,admission_reasons,reaction_smiles,canonical_reaction_smiles,evidence_quality,transformation_class,transformation_confidence,named_family,family_confidence,reaction_label,reaction_label_status,yield_pct,temperature_c,time_h,condition_recipe_id,raw_recipe_id,catalyst_cas,reagent_cas,solvent_cas,condition_resolved_count,condition_unresolved_count,condition_invalid_count,condition_identity_uncertainty,reaction_signature_id,signature_l0_exact,signature_l1_handle,signature_l2_transformation,signature_l3_bond_edit,signature_l4_environment,reaction_signature_json,reference
1.3,OBS1:7dcbe973ad0e32c36399590b60ae426475b3777e829a919d3ee2bf4b0c44e29a,31-004-CAS-23538140,CRX1:1bb1780e847c5aba6ce72191f60a61f67f9165305d692f3c3d6aa469b24b6f85,suzuki_miyaura,44,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.COc1ccc(COc2ccc3cc(Cl)ncc3c2OC)cc1>>COc1ccc(COc2ccc3cc(-c4cc5c(cc4CCO)OCO5)ncc3c2OC)cc1,COc1ccc(COc2ccc3cc(Cl)ncc3c2OC)cc1.OB1OCCc2cc3c(cc21)OCO3>>COc1ccc(COc2ccc3cc(-c4cc5c(cc4CCO)OCO5)ncc3c2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,81.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:7723e549ed28d9b3ed3693afaf35cb17a27d668bbdc67f86eda5c28131e1afaa,31-004-CAS-5992301,CRX1:8830e35d8d26c94a1ec5d3498b7af36a48efd1fa03b8da88ac1eb90f54c5d9f0,suzuki_miyaura,45,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCc2ccccc21.CC(C)(C)c1cc(Br)c(N)c(Br)c1>>CC(C)(C)c1cc(Br)c(N)c(-c2ccccc2CO)c1,CC(C)(C)c1cc(Br)c(N)c(Br)c1.OB1OCc2ccccc21>>CC(C)(C)c1cc(Br)c(N)c(-c2ccccc2CO)c1,reactant_grammar_only,,0.0,,0.0,Ar–Br + Other–OH →,reactant_only,78.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7|solvent=108-88-3+64-17-5+7732-18-5,RAWCOND1:5193c7b91fb390fc72e9bc04c746ffbba8ee788c090a6a4972d857094477254f,14221-01-3,584-08-7,108-88-3|64-17-5|7732-18-5,5,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2014), 53(39), 10520-10524"
1.3,OBS1:9370376761b7c42f270ab418bddab1dba62280eb710039b08e44e7ca5c0b2950,31-006-CAS-1049580,CRX1:a210634ac335da7c1f3b6afe3a363905937cfcf46b597b746938b4c1dd38dce2,suzuki_miyaura,46,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.Cc1nc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)n(C(C)C)n1>>Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)n(C(C)C)n1,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.Cc1nc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)n(C(C)C)n1>>Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)n(C(C)C)n1,reactant_grammar_only,,0.0,,0.0,Ar–Br + HeteroAr–BPin →,reactant_only,89.0,,,COND1:catalyst=14221-01-3|reagent=127-08-2+7647-01-0|solvent=123-91-1+75-05-8+75-09-2+7732-18-5,RAWCOND1:7698f11667efff3c48b7f88912e5c482125285781ef24561ddadd6c6ca29e9cd,14221-01-3,127-08-2|7647-01-0,123-91-1|75-05-8|75-09-2|7732-18-5,7,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2013), 56(11), 4597-4610"
1.3,OBS1:39bbab0b980ab6ca45f37797c3ca76aa5d31120f159b6c7b46f087468e6ecb5d,31-006-CAS-11695385,CRX1:b1a4b04aa732274379d324689a891d9398b41eff317eba322b41bef76b2fd2b4,suzuki_miyaura,47,Suzuki_Miyaura,review,missing_verified_reaction_signature,Cc1nc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)n(C(C)C)n1.CC1(C)OB(c2cnn(C3CN(CCOC4CCCCO4)C3)c2)OC1(C)C>>Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C5CN(CCO)C5)c4)cc2OCC3)n(C(C)C)n1,CC1(C)OB(c2cnn(C3CN(CCOC4CCCCO4)C3)c2)OC1(C)C.Cc1nc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)n(C(C)C)n1>>Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C5CN(CCO)C5)c4)cc2OCC3)n(C(C)C)n1,reactant_grammar_only,,0.0,,0.0,Ar–Br + HeteroAr–BPin →,reactant_only,89.0,,,COND1:catalyst=14221-01-3|reagent=127-08-2+7647-01-0|solvent=123-91-1+75-05-8+75-09-2+7732-18-5,RAWCOND1:7698f11667efff3c48b7f88912e5c482125285781ef24561ddadd6c6ca29e9cd,14221-01-3,127-08-2|7647-01-0,123-91-1|75-05-8|75-09-2|7732-18-5,7,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2013), 56(11), 4597-4610"
1.3,OBS1:8841079607972e1ea94e3079b90168dca115ae23617b2138a202b6d05ead9383,31-006-CAS-11784024,CRX1:e035d7f4e52ff2c0bb60286a1d39d232f26127d04f1f5c0db80e0ed4118f54c4,suzuki_miyaura,48,Suzuki_Miyaura,review,missing_verified_reaction_signature,CCOC(=O)c1c[nH]c2ccc(I)cc2c1=O.BrCCOC1CCCCO1.OB(O)c1ccco1>>O=C(O)c1cn(CCO)c2ccc(-c3ccco3)cc2c1=O,BrCCOC1CCCCO1.CCOC(=O)c1c[nH]c2ccc(I)cc2c1=O.OB(O)c1ccco1>>O=C(O)c1cn(CCO)c2ccc(-c3ccco3)cc2c1=O,reactant_grammar_only,,0.0,,0.0,(Ar–I + HeteroAr–B(OH)2) OR (HeteroAr–B(OH)2 + AromN–H) →,ambiguous_reactants,60.0,,,COND1:catalyst=7647-10-1|reagent=104-15-4+584-08-7+7647-01-0|solvent=67-56-1+68-12-2+7732-18-5,RAWCOND1:3eaef67e8dff4adfa8bde7e789c6dc385dd749c24fa8b9ec14ad3352e1269cfa,7647-10-1,104-15-4|584-08-7|7647-01-0,67-56-1|68-12-2|7732-18-5,6,1,0,True,,,,,,,,"Bioorganic & Medicinal Chemistry (2012), 20(15), 4790-4800"
1.3,OBS1:94ce0dd864e3cb89c51f8a3c9b841282dcf66c16e289e17a3ccaef23f59aae61,31-006-CAS-16431485,CRX1:8ec8732dc3de87aab33aa5718b76d1a0af616fdf289d7c40b957733c9ddfb40a,suzuki_miyaura,49,Suzuki_Miyaura,review,missing_verified_reaction_signature,CCCCB(O)O.COCOc1ccc(Br)c(CCC2(CCc3cc(OCOC)ccc3Br)OCCO2)c1>>CCCCc1ccc(O)cc1CCC(=O)CCc1cc(O)ccc1CCCC,CCCCB(O)O.COCOc1ccc(Br)c(CCC2(CCc3cc(OCOC)ccc3Br)OCCO2)c1>>CCCCc1ccc(O)cc1CCC(=O)CCc1cc(O)ccc1CCCC,reactant_grammar_only,,0.0,,0.0,Ar–Br + R–B(OH)2 →,reactant_only,80.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:171d809b0aa87d511bc3286c80387ddbc0b2a8161f02c037a972331a2f5c6bae,31-006-CAS-16431487,CRX1:f9ba6290f8a6a4783358617c1f68184f214fdd7bb9b1d2f9814e3065e7ff1eca,suzuki_miyaura,50,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB(O)c1ccccc1.COCOc1ccc(Br)c(CCC2(CCc3cc(OCOC)ccc3Br)OCCO2)c1>>O=C(CCc1cc(O)ccc1-c1ccccc1)CCc1cc(O)ccc1-c1ccccc1,COCOc1ccc(Br)c(CCC2(CCc3cc(OCOC)ccc3Br)OCCO2)c1.OB(O)c1ccccc1>>O=C(CCc1cc(O)ccc1-c1ccccc1)CCc1cc(O)ccc1-c1ccccc1,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,85.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:938c6ebcee56b3f55c2bb5d5539d976fd3d272cc38fb5167dff95900c289b578,31-006-CAS-16431489,CRX1:c026330a1adbb0010ee92c0985d71f175c67d5afcfaa7ee2052cb3e6a4089955,suzuki_miyaura,51,Suzuki_Miyaura,review,missing_verified_reaction_signature,Cc1ccc(B(O)O)cc1.COCOc1ccc(Br)c(CCC2(CCc3cc(OCOC)ccc3Br)OCCO2)c1>>Cc1ccc(-c2ccc(O)cc2CCC(=O)CCc2cc(O)ccc2-c2ccc(C)cc2)cc1,COCOc1ccc(Br)c(CCC2(CCc3cc(OCOC)ccc3Br)OCCO2)c1.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2ccc(O)cc2CCC(=O)CCc2cc(O)ccc2-c2ccc(C)cc2)cc1,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,80.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:745ff1d89f92c399117249ed52629c188ea5bfecedf65bf54317896c7ef7537a,31-006-CAS-16431520,CRX1:91d4b1def45b52507130724e401733d1b87327d9198b299ad46cc5a697d6f28f,suzuki_miyaura,52,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB(O)c1ccccc1.COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br>>Cc1cc(-c2ccccc2)c(O)cc1CCC(=O)CCc1cc(O)c(-c2ccccc2)cc1C,COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br.OB(O)c1ccccc1>>Cc1cc(-c2ccccc2)c(O)cc1CCC(=O)CCc1cc(O)c(-c2ccccc2)cc1C,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,90.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:dd1167feb10c8e0fc69c3715fadb09a80dde73888b19c98f647094a1a471f8fa,31-006-CAS-16431522,CRX1:072d29767acba629cbbf077020ed8db1a40ced5e000de0f7f643b5abc91daf0b,suzuki_miyaura,53,Suzuki_Miyaura,review,missing_verified_reaction_signature,Cc1ccc(B(O)O)cc1.COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br>>Cc1ccc(-c2cc(C)c(CCC(=O)CCc3cc(O)c(-c4ccc(C)cc4)cc3C)cc2O)cc1,COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2cc(C)c(CCC(=O)CCc3cc(O)c(-c4ccc(C)cc4)cc3C)cc2O)cc1,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,88.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:5a3b9c76f09699c2f7cb97e0e0a0f25916fed462b0dbc9598003b737da08e5c7,31-006-CAS-16431524,CRX1:5f8eff924920a1172440f43233d1539271afb8a4b522c81b2e2f9c4fa97e7bd1,suzuki_miyaura,54,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB(O)c1cccc(F)c1.COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br>>Cc1cc(-c2cccc(F)c2)c(O)cc1CCC(=O)CCc1cc(O)c(-c2cccc(F)c2)cc1C,COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br.OB(O)c1cccc(F)c1>>Cc1cc(-c2cccc(F)c2)c(O)cc1CCC(=O)CCc1cc(O)c(-c2cccc(F)c2)cc1C,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,90.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:6181a002faaa0dfafd382586a0d313ea3b960f34f1f967969f74c606562245bc,31-006-CAS-16431526,CRX1:435ee2c8a31c628bab5b723d707ccd89ab0cb829a4cd1164366abc4fbe3fa062,suzuki_miyaura,55,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB(O)c1ccc(F)cc1.COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br>>Cc1cc(-c2ccc(F)cc2)c(O)cc1CCC(=O)CCc1cc(O)c(-c2ccc(F)cc2)cc1C,COCOc1cc(CCC2(CCc3cc(OCOC)c(Br)cc3C)OCCO2)c(C)cc1Br.OB(O)c1ccc(F)cc1>>Cc1cc(-c2ccc(F)cc2)c(O)cc1CCC(=O)CCc1cc(O)c(-c2ccc(F)cc2)cc1C,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,94.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7+7647-01-0|solvent=123-91-1+67-56-1+7732-18-5,RAWCOND1:4271aa86b9a41b337e621d7aea37041b656888893eeb05c0d2ba2052e5f004c2,14221-01-3,584-08-7|7647-01-0,123-91-1|67-56-1|7732-18-5,6,0,0,False,,,,,,,,"Journal of the American Chemical Society (2016), 138(50), 16561-16566"
1.3,OBS1:8cfe7d84fffee0d816e612568ed4a880c688a3f5cd9dcc3df724d3613e945fb9,31-006-CAS-17182109,CRX1:d52ff8c5af47d1f8fb06d04d954ac7e0a2d94f6bfd2029e111931189bac58a1a,suzuki_miyaura,56,Suzuki_Miyaura,review,missing_verified_reaction_signature,COC(OC)c1ccccc1Br.C=CC(CCCC)B1OC(C)(C)C(C)(C)O1>>C=CC(CCCC)c1ccccc1C=O,C=CC(CCCC)B1OC(C)(C)C(C)(C)O1.COC(OC)c1ccccc1Br>>C=CC(CCCC)c1ccccc1C=O,reactant_grammar_only,,0.0,,0.0,Ar–Br + R–BPin →,reactant_only,73.0,,,COND1:catalyst=12012-95-2+787618-22-8|reagent=7647-01-0+7778-53-2|solvent=109-99-9+7732-18-5,RAWCOND1:a63c87a43b2ac42003cdf0747a5ecee16efe1792375d57cea42878f2fd9350f1,12012-95-2|787618-22-8,7647-01-0|7778-53-2,109-99-9|7732-18-5,6,0,0,False,,,,,,,,"Organic Letters (2017), 19(11), 2929-2932"
1.3,OBS1:1888e162dbffba607037b683e0f97014a7ad9bd7651b217276dc4bcfe885b6e5,31-006-CAS-17182112,CRX1:f78af4a0a61f1c3e33c097da5246692bab8432052d85ce3f2d48c593881a90bf,suzuki_miyaura,57,Suzuki_Miyaura,review,missing_verified_reaction_signature,COC(OC)c1ccccc1Br.C=CC(C)(C)B1OC(C)(C)C(C)(C)O1>>C=CC(C)(C)c1ccccc1C=O,C=CC(C)(C)B1OC(C)(C)C(C)(C)O1.COC(OC)c1ccccc1Br>>C=CC(C)(C)c1ccccc1C=O,reactant_grammar_only,,0.0,,0.0,Ar–Br + R–BPin →,reactant_only,71.0,,,COND1:catalyst=12012-95-2+787618-22-8|reagent=7647-01-0+7778-53-2|solvent=109-99-9+7732-18-5,RAWCOND1:a63c87a43b2ac42003cdf0747a5ecee16efe1792375d57cea42878f2fd9350f1,12012-95-2|787618-22-8,7647-01-0|7778-53-2,109-99-9|7732-18-5,6,0,0,False,,,,,,,,"Organic Letters (2017), 19(11), 2929-2932"
1.3,OBS1:3089de93932124306b17a650fc127dfc0c9e547f654de2ce6ba3e65a4cc3f3d5,31-006-CAS-18354331,CRX1:aa9200bd4b7e2d52c6f0afde3faa02520a32f1064cbf59294711f1ff32ca0fb1,suzuki_miyaura,58,Suzuki_Miyaura,review,missing_verified_reaction_signature,C=Cc1ccccc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1ccccc1-c1ccccc1CC(C)=O,C=Cc1ccccc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1ccccc1-c1ccccc1CC(C)=O,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,85.0,,,COND1:catalyst=104-15-4+14221-01-3|reagent=584-08-7|solvent=108-88-3+64-17-5+67-64-1+7732-18-5,RAWCOND1:37e3380132b99fec015e200fe57cb2aa4d9a4b8ba8e6e68e2b73d2cfd110c580,104-15-4|14221-01-3,584-08-7,108-88-3|64-17-5|67-64-1|7732-18-5,7,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2018), 57(2), 475-479"
1.3,OBS1:0097197f036d31d93cc8258428d74be9eeede85963d379ade892b7538c6529bf,31-006-CAS-18354343,CRX1:dc1b3ee095d0534fdf59b2435be3867120725453ed626f78131dc4f694af6dfc,suzuki_miyaura,59,Suzuki_Miyaura,review,missing_verified_reaction_signature,C=Cc1ccc(F)cc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1ccc(F)cc1-c1ccccc1CC(C)=O,C=Cc1ccc(F)cc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1ccc(F)cc1-c1ccccc1CC(C)=O,reactant_grammar_only,,0.0,,0.0,(Ar–Br + Ar–B(OH)2) OR (Ar–F + Ar–B(OH)2) →,ambiguous_reactants,71.0,,,COND1:catalyst=104-15-4+14221-01-3|reagent=584-08-7|solvent=108-88-3+64-17-5+67-64-1+7732-18-5,RAWCOND1:37e3380132b99fec015e200fe57cb2aa4d9a4b8ba8e6e68e2b73d2cfd110c580,104-15-4|14221-01-3,584-08-7,108-88-3|64-17-5|67-64-1|7732-18-5,7,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2018), 57(2), 475-479"
1.3,OBS1:ccb518ea2900e5df0166a88a4b9e1d18c78af1921323951cb8bcfc68cd27c28f,31-006-CAS-18354398,CRX1:b3d6bd150ded46c6fcf132ddf792193ced207cae8fe009cd7905196e1e59c8da,suzuki_miyaura,60,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC1(Cc2ccccc2B(O)O)OCCO1.C=Cc1ccc(C#N)cc1Br>>C=Cc1ccc(C#N)cc1-c1ccccc1CC(C)=O,C=Cc1ccc(C#N)cc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1ccc(C#N)cc1-c1ccccc1CC(C)=O,reactant_grammar_only,,0.0,,0.0,Ar–Br + Ar–B(OH)2 →,reactant_only,70.0,,,COND1:catalyst=104-15-4+14221-01-3|reagent=584-08-7|solvent=108-88-3+64-17-5+67-64-1+7732-18-5,RAWCOND1:37e3380132b99fec015e200fe57cb2aa4d9a4b8ba8e6e68e2b73d2cfd110c580,104-15-4|14221-01-3,584-08-7,108-88-3|64-17-5|67-64-1|7732-18-5,7,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2018), 57(2), 475-479"
1.3,OBS1:4dfc1a0b3349de91882705f492fe37174af5934c47eff170597de4d1c3d2c3ec,31-006-CAS-18354401,CRX1:19b6f7801217e63a0dbb1b14dfa4c3c70c21a8e673c156ca88676e09a94bf093,suzuki_miyaura,61,Suzuki_Miyaura,review,missing_verified_reaction_signature,C=Cc1c(F)cccc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1c(F)cccc1-c1ccccc1CC(C)=O,C=Cc1c(F)cccc1Br.CC1(Cc2ccccc2B(O)O)OCCO1>>C=Cc1c(F)cccc1-c1ccccc1CC(C)=O,reactant_grammar_only,,0.0,,0.0,(Ar–Br + Ar–B(OH)2) OR (Ar–F + Ar–B(OH)2) →,ambiguous_reactants,71.0,,,COND1:catalyst=104-15-4+14221-01-3|reagent=584-08-7|solvent=108-88-3+64-17-5+67-64-1+7732-18-5,RAWCOND1:37e3380132b99fec015e200fe57cb2aa4d9a4b8ba8e6e68e2b73d2cfd110c580,104-15-4|14221-01-3,584-08-7,108-88-3|64-17-5|67-64-1|7732-18-5,7,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2018), 57(2), 475-479"
1.3,OBS1:384c7f50255c87f273639f763d7a005d0f57b67642f7906a7a64f774b1a8f165,31-006-CAS-22905505,CRX1:abab04a65ed4455fad75d78e5363f1ca90ae03d933c76c85ebcb28e247a7815a,suzuki_miyaura,62,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC(C)(C)OC(=O)[N-]c1c[n+](-c2ccc(I)cc2)no1.CCOC(/C=C/B1OC(C)(C)C(C)(C)O1)OCC>>CC(C)(C)OC(=O)[N-]c1c[n+](-c2ccc(/C=C/C=O)cc2)no1,CC(C)(C)OC(=O)[N-]c1c[n+](-c2ccc(I)cc2)no1.CCOC(/C=C/B1OC(C)(C)C(C)(C)O1)OCC>>CC(C)(C)OC(=O)[N-]c1c[n+](-c2ccc(/C=C/C=O)cc2)no1,reactant_grammar_only,,0.0,,0.0,Ar–I + Alkenyl–BPin →,reactant_only,96.0,,,COND1:catalyst=1663-45-2+3375-31-3|reagent=584-08-7+7647-01-0|solvent=75-05-8+7732-18-5,RAWCOND1:38ba34c299ac3b476a70a925fe4dcdbe2417fe412f348dd8de4504f33f95a5b8,1663-45-2|3375-31-3,584-08-7|7647-01-0,75-05-8|7732-18-5,6,0,0,False,,,,,,,,"Chemical Communications (Cambridge, United Kingdom) (2020), 56(52), 7183-7186"
1.3,OBS1:c9365fb5fb80d2135061a82a747055fe8e22f1cbf9235a2ba5e96b862dcafcba,31-006-CAS-23548320,CRX1:c039747383a23a9ae5f0ac4bb15da610d17f6dd7aef9e48ae04cfcc5a1f52e28,suzuki_miyaura,63,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(B(O)O)cc1OC.COC(OC)c1ccc2c(Nc3cccc(Br)c3Cl)nsc2c1>>COc1ccc(-c2cccc(Nc3nsc4cc(C=O)ccc34)c2Cl)cc1OC,COC(OC)c1ccc2c(Nc3cccc(Br)c3Cl)nsc2c1.COc1ccc(B(O)O)cc1OC>>COc1ccc(-c2cccc(Nc3nsc4cc(C=O)ccc34)c2Cl)cc1OC,reactant_grammar_only,,0.0,,0.0,(Ar–B(OH)2 + HeteroAr–Ar–NH) OR (Ar–Br + Ar–B(OH)2) OR (Ar–Cl + Ar–B(OH)2) →,ambiguous_reactants,100.0,,,COND1:catalyst=72287-26-4|reagent=497-19-8+7647-01-0|solvent=123-91-1+67-64-1+7732-18-5,RAWCOND1:b5a4e38748c4fcb3d31a45f6d8e0d075f6f1e5b8b67ef103a84afa1a70819087,72287-26-4,497-19-8|7647-01-0,123-91-1|67-64-1|7732-18-5,6,0,0,False,,,,,,,,"European Journal of Medicinal Chemistry (2021), 217113377"
1.3,OBS1:446d38f5dff0c5a87eefb27e9b8dae41ed43498f23ae6e91269c66625616f8d2,31-006-CAS-23548414,CRX1:2ab0453ec252c8ec9eb55c1f41f3fe0f5b330360bb7a90bcc7013f927fb38922,suzuki_miyaura,64,Suzuki_Miyaura,review,missing_verified_reaction_signature,Brc1ccc2nccnc2c1.COC(OC)c1ccc2c(Nc3cccc(B4OC(C)(C)C(C)(C)O4)c3Cl)nsc2c1>>O=Cc1ccc2c(Nc3cccc(-c4ccc5nccnc5c4)c3Cl)nsc2c1,Brc1ccc2nccnc2c1.COC(OC)c1ccc2c(Nc3cccc(B4OC(C)(C)C(C)(C)O4)c3Cl)nsc2c1>>O=Cc1ccc2c(Nc3cccc(-c4ccc5nccnc5c4)c3Cl)nsc2c1,reactant_grammar_only,,0.0,,0.0,(Ar–Br + Ar–BPin) OR (Ar–Br + HeteroAr–Ar–NH) →,ambiguous_reactants,81.0,,,COND1:catalyst=72287-26-4|reagent=497-19-8+7647-01-0|solvent=123-91-1+67-64-1+7732-18-5,RAWCOND1:b5a4e38748c4fcb3d31a45f6d8e0d075f6f1e5b8b67ef103a84afa1a70819087,72287-26-4,497-19-8|7647-01-0,123-91-1|67-64-1|7732-18-5,6,0,0,False,,,,,,,,"European Journal of Medicinal Chemistry (2021), 217113377"
1.3,OBS1:4935380da6bc40f6d0728f967504975a44a90ecc1d9895f6550a2c84202e3e77,31-006-CAS-23549313,CRX1:ad2012ed8178ff76e8170fd6eabf4b73d751b019fe1439721048bdd04b2da1a4,suzuki_miyaura,65,Suzuki_Miyaura,review,missing_verified_reaction_signature,COC(OC)c1ccc2c(Nc3cccc(Br)c3Cl)nsc2c1.COC(=O)CCCCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1>>COC(=O)CCCCOc1ccc(-c2cccc(Nc3nsc4cc(C=O)ccc34)c2Cl)cc1,COC(=O)CCCCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1.COC(OC)c1ccc2c(Nc3cccc(Br)c3Cl)nsc2c1>>COC(=O)CCCCOc1ccc(-c2cccc(Nc3nsc4cc(C=O)ccc34)c2Cl)cc1,reactant_grammar_only,,0.0,,0.0,(Ar–BPin + HeteroAr–Ar–NH) OR (Ar–Br + Ar–BPin) OR (Ar–Cl + Ar–BPin) →,ambiguous_reactants,72.0,,,COND1:catalyst=72287-26-4|reagent=497-19-8+7647-01-0|solvent=123-91-1+67-64-1+7732-18-5,RAWCOND1:b5a4e38748c4fcb3d31a45f6d8e0d075f6f1e5b8b67ef103a84afa1a70819087,72287-26-4,497-19-8|7647-01-0,123-91-1|67-64-1|7732-18-5,6,0,0,False,,,,,,,,"European Journal of Medicinal Chemistry (2021), 217113377"
