reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-010-CAS-12705523,31-010-CAS-12705523,Reaction_20251110_1415.rdf,Swern oxidation,98,,,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.CCc1oc([C@@H](C)[C@@H](O)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@H](C)CO)c(C)c(=O)c1C,CCc1oc([C@@H](C)[C@@H](O[Si](C)(C)C)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@H](C)C=O)c(C)c(=O)c1C,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.CCc1oc([C@@H](C)[C@@H](O)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@H](C)CO)c(C)c(=O)c1C>>CCc1oc([C@@H](C)[C@@H](O[Si](C)(C)C)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@H](C)C=O)c(C)c(=O)c1C,Total Synthesis of Siphonarin B and Dihydrosiphonarin B,"Paterson, Ian; Chen, David Yu-Kai; Franklin, Alison S.","Organic Letters (2002), 4(3), 391-394","Total Synthesis of Siphonarin B and Dihydrosiphonarin B | Paterson, Ian; Chen, David Yu-Kai; Franklin, Alison S. | Organic Letters (2002), 4(3), 391-394","27607-77-8, 275355-99-2",402571-23-7,"108-48-5, 584-08-7, 110-86-1, 87413-09-0",,"75-09-2, 67-56-1",,,,,,"Compound 19, yield 98%.",3,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""27607-77-8"", ""smiles"": ""C[Si](C)(C)OS(=O)(=O)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""275355-99-2"", ""smiles"": ""CCc1oc([C@@H](C)[C@@H](O)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@H](C)CO)c(C)c(=O)c1C""}]","[{""index"": 1, ""cas_rn"": ""402571-23-7"", ""yield_pct"": ""98"", ""smiles"": ""CCc1oc([C@@H](C)[C@@H](O[Si](C)(C)C)[C@H](C)[C@H](OCc2ccc(OC)cc2)[C@H](C)C=O)c(C)c(=O)c1C""}]","[{""index"": 1, ""cas_rn"": ""108-48-5""}, {""index"": 2, ""cas_rn"": ""584-08-7""}, {""index"": 3, ""cas_rn"": ""110-86-1""}, {""index"": 4, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""67-56-1""}]","chemoselective, stereoselective, Dess-Martin oxidation in 3rd stage, buffered soln.",
31-480-CAS-9553500,31-480-CAS-9553500,Reaction_20251110_1415.rdf,Swern oxidation,92,,,CCCCCCCCCCCCO,CCCCCCCCCCCC=O,CCCCCCCCCCCCO>>CCCCCCCCCCCC=O,"Modification of the Swern Oxidation: Use of Stoichiometric Amounts of an Easily Separable, Recyclable, and Odorless Sulfoxide That Can Be Polymer-Bound","Liu, Yaoquan; Vederas, John C.","Journal of Organic Chemistry (1996), 61(22), 7856-7859","Modification of the Swern Oxidation: Use of Stoichiometric Amounts of an Easily Separable, Recyclable, and Odorless Sulfoxide That Can Be Polymer-Bound | Liu, Yaoquan; Vederas, John C. | Journal of Organic Chemistry (1996), 61(22), 7856-7859",112-53-8,112-54-9,"79-37-8, 121-44-8, 183858-49-3",,75-09-2,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""112-53-8"", ""smiles"": ""CCCCCCCCCCCCO""}]","[{""index"": 1, ""cas_rn"": ""112-54-9"", ""yield_pct"": ""92"", ""smiles"": ""CCCCCCCCCCCC=O""}]","[{""index"": 1, ""cas_rn"": ""79-37-8""}, {""index"": 2, ""cas_rn"": ""121-44-8""}, {""index"": 3, ""cas_rn"": ""183858-49-3""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-480-CAS-9583431,31-480-CAS-9583431,Reaction_20251110_1416.rdf,Swern oxidation,83,,,OCC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,O=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,OCC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1>>O=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,Synthesis of the ABCDEFG Ring System of Maitotoxin,"Nicolaou, K. C.; Aversa, Robert J.; Jin, Jian; Rivas, Fatima","Journal of the American Chemical Society (2010), 132(19), 6855-6861","Synthesis of the ABCDEFG Ring System of Maitotoxin | Nicolaou, K. C.; Aversa, Robert J.; Jin, Jian; Rivas, Fatima | Journal of the American Chemical Society (2010), 132(19), 6855-6861",1227265-32-8,1227264-58-5,7529-22-8,114615-82-6,"75-05-8, 75-09-2",,,,,,"G Ring aldehyde 4. To a stirred solution of G ring primary alcohol S-12 (64 mg, 0.113 mmol, 1.0 equiv) in CH2Cl2:MeCN (9:1, 5 mL) at 25 °C were added flame-dried 4 Å MS (85 mg), NMO (26 mg, 0.225 mmol, 2.0 equiv), and TPAP (4 mg, 0.011 mmol, 0.1 equiv), and the reaction mixture was stirred at 25 °C for 30 min. The resulting mixture was then diluted in hexanes (7 mL), and Celite™ (150 mg) was added. This homogenous mixture was directly subjected to flash column chromatography (silica gel, hexanes:EtAOc 7:3) to provided G ring aldehyde 4 (53 mg, 0.094 mmol, 83% yield) as a colorless oil. 4, yield (53 mg, 0.094 mmol, 83%) Rf = 0.34 (silica gel, hexanes:EtOAc 3:1); [α]D32 = +1.2 (CH2Cl2, c = 1.00); IR (film) νmax 3030, 2869, 1725, 1496, 1454, 1364, 1314, 1206, 1091, 1027, 735, 697 cm-1; 1H NMR (600 MHz, CDCl3): δ = 9.74 (t, J = 2.4 Hz, 1 H), 7.37-7.30 (m, 12 H), 7.28-7.25 (m, 8 H), 4.83 (d, J = 12.0 Hz, 1 H), 4.79 (d, J = 12.0 Hz, 1 H), 4.59 (d, J = 12.6 Hz, 1 H), 4.56 (d, J = 10.8 Hz, 1 H), 4.54 (d, J = 11.4 Hz, 1 H), 4.51 (d, J = 12.6 Hz, 1 H), 4.47 (d, J = 12.0 Hz, 1 H), 4.40 (sext, J = 4.2 Hz, 1 H), 4.34 (d, J = 12.0 Hz, 1 H), 4.20 (t, J = 1.8 Hz, 1 H), 4.02 (dt, J = 9.6, 2.4 Hz, 1 H), 3.69 (d, J = 2.4 Hz, 2 H), 3.51 (dd, J = 10.0, 2.4 Hz, 1 H), 3.16 (dd, J = 9.6, 1.8 Hz, 1 H), 2.75 (ddd, J = 16.2, 4.8, 2.4 Hz, 1 H), 2.49 (ddd, J = 16.2, 8.4, 2.0 Hz, 1 H) ppm; 13C NMR (150 MHz, CDCl3): δ = 201.2, 138.9, 138.2, 137.9, 137.2, 128.5, 128.4, 128.3, 128.2, 128.0, 127.79, 127.77, 127.76, 127.72, 127.5, 127.4, 78.9, 75.9, 74.4, 74.0, 73.5, 71.74, 71.68, 71.0, 70.1, 69.0, 46.2 ppm; HRMS (ESI-TOF); calcd for C36H38O6 [M + H+]: 567.2741, found 567.2731.",1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""1227265-32-8"", ""smiles"": ""OCC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1227264-58-5"", ""yield_pct"": ""83"", ""smiles"": ""O=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7529-22-8""}]","[{""index"": 1, ""cas_rn"": ""114615-82-6""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]",mol. sieves used,
31-480-CAS-9585283,31-480-CAS-9585283,Reaction_20251110_1415.rdf,Swern oxidation,98,,,OCCCc1ccccc1,O=CCCc1ccccc1,OCCCc1ccccc1>>O=CCCc1ccccc1,Tetraarylphosphonium Salts as Soluble Supports for Oxidative Catalysts and Reagents,"Roy, Marie-Noelle; Poupon, Jean-Christophe; Charette, Andre B.","Journal of Organic Chemistry (2009), 74(22), 8510-8515","Tetraarylphosphonium Salts as Soluble Supports for Oxidative Catalysts and Reagents | Roy, Marie-Noelle; Poupon, Jean-Christophe; Charette, Andre B. | Journal of Organic Chemistry (2009), 74(22), 8510-8515",122-97-4,104-53-0,"144-55-8, 7681-52-9","7758-02-3, 867023-62-9","75-09-2, 7732-18-5",,,,,,"General Procedure for Alcohol Oxidation Using TAP-Supported TEMPO 16. To a solution of alcohol (1.00 mmol, 1.00 equiv) in DCM (2.5 mL, 0.4 M) at 0 °C were added TAPsupported TEMPO 16 (6.7 mg, 0.01 mmol, 0.01 equiv), an aqueous solution of NaOCl (3.57 mL, 1.25 mmol, 1.25 equiv) buffered at pH 8.9 with NaHCO3, and an aqueous solution of KBr (11.9 mg, 0.10 mmol, 0.10 equiv, 0.2 M). The reaction mixture was vigorously stirred until TLC analysis indicated complete consumption of the starting material. The solution was diluted with DCM (10 mL); the layers were separated, and the aqueous layer was extracted with DCM (3 mL). The combined organic layers were washed with water (2 mL), dried over anhydrous MgSO4, and concentrated under reduced pressure to a minimum volume. Celite (30 mg) was added to the residue followed by Et2O (4 mL, over 1 min) to induce the complete precipitation of the TAP-supported TEMPO 16. The mixture was filtered on Celite and concentrated under reduced pressure to afford pure aldehyde or ketone.",1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""122-97-4"", ""smiles"": ""OCCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""104-53-0"", ""yield_pct"": ""98"", ""smiles"": ""O=CCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}, {""index"": 2, ""cas_rn"": ""7681-52-9""}]","[{""index"": 1, ""cas_rn"": ""7758-02-3""}, {""index"": 2, ""cas_rn"": ""867023-62-9""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",phosphonium catalyst can be recycled up to 4 times,
31-480-CAS-9587655,31-480-CAS-9587655,Reaction_20251110_1416.rdf,Swern oxidation,77,,,COc1ccc(C(O)c2cccccc2=O)cc1,COc1ccc(C(=O)c2cccccc2=O)cc1,COc1ccc(C(O)c2cccccc2=O)cc1>>COc1ccc(C(=O)c2cccccc2=O)cc1,Umpolung of tropone: preparation of 2-aroyl- and 2-acyltropones,"Horikoshi, Hiroshi; Miyano, Hiroyuki; Takayasu, Tohru; Nitta, Makoto","Synthetic Communications (1999), 29(24), 4367-4373","Umpolung of tropone: preparation of 2-aroyl- and 2-acyltropones | Horikoshi, Hiroshi; Miyano, Hiroyuki; Takayasu, Tohru; Nitta, Makoto | Synthetic Communications (1999), 29(24), 4367-4373",259271-62-0,112533-26-3,,,,,,,,,"General/Typical Procedure: General Preparation of 8a-d. (A): Swern oxidation was performed as described in the literature.15 (B) Oxidation of 7b with CrO3. To a stirred solution of CrO3 in 1 mol/L H2SO4 (3 mL) and acetone (2 mL) was added 7b (85 mg, 0.4 mmol) in acetone (1 mL), and the mixture was stirred at room temperature for 1 h. To the reaction mixture was added H2O, extracted with benzene, and the extract was dried over Na2SO4, and concentrated. The residue was then purified by TLC on silica gel (hexane: AcOEt = 1:1) to give 8b (68 mg, 81%). The results are summarized in Table 1. 2-(4-Methoxybenzoyl)tropone (8c), yield 77%; light yellow crystals. mp 130-132 °C (from ethanol) (lit.16mp 132-133 °C).",1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""259271-62-0"", ""smiles"": ""COc1ccc(C(O)c2cccccc2=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""112533-26-3"", ""yield_pct"": ""77"", ""smiles"": ""COc1ccc(C(=O)c2cccccc2=O)cc1""}]",[],[],[],Swern oxidn.,
31-480-CAS-9607997,31-480-CAS-9607997,Reaction_20251110_1415.rdf,Swern oxidation,96,,,O=C(O)C(O)c1ccccc1,O=C(O)C(=O)c1ccccc1,O=C(O)C(O)c1ccccc1>>O=C(O)C(=O)c1ccccc1,New odorless method for the Corey-Kim and Swern oxidations utilizing dodecyl methyl sulfide (Dod-S-Me),"Ohsugi, Shin-ichi; Nishide, Kiyoharu; Oono, Keiji; Okuyama, Kazunori; Fudesaka, Masato; Kodama, Sumiaki; Node, Manabu","Tetrahedron (2003), 59(42), 8393-8398","New odorless method for the Corey-Kim and Swern oxidations utilizing dodecyl methyl sulfide (Dod-S-Me) | Ohsugi, Shin-ichi; Nishide, Kiyoharu; Oono, Keiji; Okuyama, Kazunori; Fudesaka, Masato; Kodama, Sumiaki; Node, Manabu | Tetrahedron (2003), 59(42), 8393-8398",90-64-2,611-73-4,"79-37-8, 3079-30-9, 121-44-8, 1310-73-2, 7647-01-0",,"75-09-2, 109-99-9, 7732-18-5",,,,,,,5,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""90-64-2"", ""smiles"": ""O=C(O)C(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""yield_pct"": ""96"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""79-37-8""}, {""index"": 2, ""cas_rn"": ""3079-30-9""}, {""index"": 3, ""cas_rn"": ""121-44-8""}, {""index"": 4, ""cas_rn"": ""1310-73-2""}, {""index"": 5, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""109-99-9""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",,
31-480-CAS-964478,31-480-CAS-964478,Reaction_20251110_1415.rdf,Swern oxidation,99,,,CC(C)(C)[Si](OC[C@@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H]1O[C@H]1CO)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](OC[C@@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H]1O[C@H]1C=O)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](OC[C@@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H]1O[C@H]1CO)(c1ccccc1)c1ccccc1>>CC(C)(C)[Si](OC[C@@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H]1O[C@H]1C=O)(c1ccccc1)c1ccccc1,"Direct access to furanosidic eight-membered ulosonic esters from cis-α,β-epoxy aldehydes","Sugisaki, Claudia H.; Ruland, Yvan; Baltas, Michel","European Journal of Organic Chemistry (2003), (4), 672-688","Direct access to furanosidic eight-membered ulosonic esters from cis-α,β-epoxy aldehydes | Sugisaki, Claudia H.; Ruland, Yvan; Baltas, Michel | European Journal of Organic Chemistry (2003), (4), 672-688",404830-01-9,404830-03-1,"67-68-5, 79-37-8, 121-44-8, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,5,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""404830-01-9"", ""smiles"": ""CC(C)(C)[Si](OC[C@@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H]1O[C@H]1CO)(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""404830-03-1"", ""yield_pct"": ""99"", ""smiles"": ""CC(C)(C)[Si](OC[C@@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H]1O[C@H]1C=O)(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""67-68-5""}, {""index"": 2, ""cas_rn"": ""79-37-8""}, {""index"": 3, ""cas_rn"": ""121-44-8""}, {""index"": 4, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-480-CAS-9647752,31-480-CAS-9647752,Reaction_20251110_1416.rdf,Swern oxidation,78,,,OCc1ccc(CO)c2c1C1c3ccccc3C2c2ccccc21,O=Cc1ccc(C=O)c2c1C1c3ccccc3C2c2ccccc21,OCc1ccc(CO)c2c1C1c3ccccc3C2c2ccccc21>>O=Cc1ccc(C=O)c2c1C1c3ccccc3C2c2ccccc21,Tetrathiafulvalene-functionalized triptycenes: synthetic protocols and elucidation of intramolecular Coulomb repulsions in the oxidized species,"Rybacek, Jiri; Rybackova, Marketa; Hoj, Martin; Belohradsky, Martin; Holy, Petr; Kilsa, Kristine; Nielsen, Mogens Brondsted","Tetrahedron (2007), 63(36), 8840-8854","Tetrathiafulvalene-functionalized triptycenes: synthetic protocols and elucidation of intramolecular Coulomb repulsions in the oxidized species | Rybacek, Jiri; Rybackova, Marketa; Hoj, Martin; Belohradsky, Martin; Holy, Petr; Kilsa, Kristine; Nielsen, Mogens Brondsted | Tetrahedron (2007), 63(36), 8840-8854",496040-82-5,947243-19-8,26299-14-9,,75-09-2,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""496040-82-5"", ""smiles"": ""OCc1ccc(CO)c2c1C1c3ccccc3C2c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""947243-19-8"", ""yield_pct"": ""78"", ""smiles"": ""O=Cc1ccc(C=O)c2c1C1c3ccccc3C2c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""26299-14-9""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-480-CAS-9663055,31-480-CAS-9663055,Reaction_20251110_1415.rdf,Swern oxidation,94,,,OC(c1ccccc1)c1ccc(C(F)(F)F)cc1,O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,OC(c1ccccc1)c1ccc(C(F)(F)F)cc1>>O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,Activation of DMSO by phosphonitrilic chloride. An efficient method for oxidation of alcohols,"Pandey, Sanjay K.; Bisai, Alakesh; Singh, Vinod K.","Synthetic Communications (2007), 37(23), 4099-4103","Activation of DMSO by phosphonitrilic chloride. An efficient method for oxidation of alcohols | Pandey, Sanjay K.; Bisai, Alakesh; Singh, Vinod K. | Synthetic Communications (2007), 37(23), 4099-4103",395-23-3,728-86-9,"67-68-5, 940-71-6, 121-44-8",,75-09-2,,,,,,"General/Typical Procedure: GENERAL PROCEDURE DMSO (4 mmol) was added to a solution of phosphonitrilic chloride (1.0 mmol) in CH2Cl2 (5 mL) at -40°C. The color of the solution turned milky white. After 1 h, 1 equivalent of an alcohol solution in CH2Cl2 (2 mL) was added, and the reaction mixture was stirred at the same temperature for 45 min, when Et3N (5 mmol) was added. The reaction mixture was slowly allowed to come to rt (8 h). The reaction mixture was taken in CH2Cl2 and washed with water and brine. The organic layer was dried over Na2SO4 and condensed. The crude product was chromatographed over silica gel by column chromatography to provide pure ketones in high yields (Table 1). All the carbonyl compounds are either commercially available or known in literature. They were characterized by the usual spectral data and compared with authentic samples. Table 1, S. no. 5, yield 94%.",3,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""395-23-3"", ""smiles"": ""OC(c1ccccc1)c1ccc(C(F)(F)F)cc1""}]","[{""index"": 1, ""cas_rn"": ""728-86-9"", ""yield_pct"": ""94"", ""smiles"": ""O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1""}]","[{""index"": 1, ""cas_rn"": ""67-68-5""}, {""index"": 2, ""cas_rn"": ""940-71-6""}, {""index"": 3, ""cas_rn"": ""121-44-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-480-CAS-9676476,31-480-CAS-9676476,Reaction_20251110_1415.rdf,Swern oxidation,86,,,OCc1cccc(-c2cccc(-c3cccc(CO)n3)n2)n1,O=Cc1cccc(-c2cccc(-c3cccc(C=O)n3)n2)n1,OCc1cccc(-c2cccc(-c3cccc(CO)n3)n2)n1>>O=Cc1cccc(-c2cccc(-c3cccc(C=O)n3)n2)n1,Facile Synthesis of Polypyridine Esters: A Route to Functionalized Aldehydes,"El-ghayoury, Abdelkrim; Ziessel, Raymond","Journal of Organic Chemistry (2000), 65(23), 7757-7763","Facile Synthesis of Polypyridine Esters: A Route to Functionalized Aldehydes | El-ghayoury, Abdelkrim; Ziessel, Raymond | Journal of Organic Chemistry (2000), 65(23), 7757-7763",163886-19-9,210040-81-6,"67-68-5, 79-37-8, 121-44-8",,"75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: General Procedure for the Preparation of the Carbaldehyde Derivatives, Following Experimental Conditions 4. Into a dry 100 mL two-neck flask cooled below -60 °C were sucessively added oxalyl chloride dissolved in freshly distilled dichloromethane. Then, a solution of dry dimethyl sulfoxide diluted with dichloromethane was dropwise added over 20 min. After 10 min, a cold solution of the hydroxymethyl derivative dissolved in a mixture of dimethyl sulfoxide (5 mL) and dichloromethane (5 mL) was dropwise added. The mixture was stirred below -60 °C for 3 h. After the mixture was cooled to -30 °C, triethylamine (10 mL) was dropwise added. The cooling bath was then removed, the reaction mixture was allowed to warm to room temperature (ca. 30 min), and water (30 mL) was added. The aqueous phase was extracted with dichloromethane, the combined organic extracts were dried over MgSO4, and the solvent was evaporated to the minimum. The product was precipitated by addition of hexane. The resulting precipitate was filtered to afford the desired compounds as pale-yellow powders. No additional purification of the carbaldehyde compound is required at this stage and give analytically pure products. 6,6''-Diformyl-2,2':6',2''-terpyridine (9d). As a cream powder (0.380 g, 86%). mp >230 °C dec; UV/vis (CH2Cl2) λmax (ε) 222 nm (32 400 M-1 cm-1), 260 (14 400), 285 (17 200); 1H NMR (CDCl3) δ 8.06 (m, 5H), 8.67 (d, J = 8.0 Hz, 2H), 8.87 (dd, J = 6.6, 2.2 Hz, 2H), 10.21 (s, 2H); IR (KBr, cm-1) 3082 (w), 2849 (w), 1721 (νCOH, s), 1576 (m), 793 (s); FAB+/MS (m/z) 290 ([M+H]+, 100), 260 (M-CHO, 28). Anal. Calcd for C17H11N3O2 : C, 70.58; H, 3.83; N, 14.52. Found: C, 70.36; H, 3.54; N, 14.28.",4,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""163886-19-9"", ""smiles"": ""OCc1cccc(-c2cccc(-c3cccc(CO)n3)n2)n1""}]","[{""index"": 1, ""cas_rn"": ""210040-81-6"", ""yield_pct"": ""86"", ""smiles"": ""O=Cc1cccc(-c2cccc(-c3cccc(C=O)n3)n2)n1""}]","[{""index"": 1, ""cas_rn"": ""67-68-5""}, {""index"": 2, ""cas_rn"": ""79-37-8""}, {""index"": 3, ""cas_rn"": ""121-44-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-480-CAS-9679392,31-480-CAS-9679392,Reaction_20251110_1415.rdf,Swern oxidation,94,,,O[C@@H]1[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]12CCCO2,O=C1[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]12CCCO2,O[C@@H]1[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]12CCCO2>>O=C1[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]12CCCO2,Synthesis and Conformational Properties of Several Maximally Substituted Hexa(spirotetrahydrofuranyl)cyclohexanes. Assessment of the Pronounced Bias of the All-Trans D3d-Symmetric Isomer for Total Equatorial Oxygen Occupancy,"Paquette, Leo A.; Tae, Jinsung; Branan, Bruce M.; Bolin, David G.; Eisenberg, Shawn W. E.","Journal of Organic Chemistry (2000), 65(26), 9172-9179","Synthesis and Conformational Properties of Several Maximally Substituted Hexa(spirotetrahydrofuranyl)cyclohexanes. Assessment of the Pronounced Bias of the All-Trans D3d-Symmetric Isomer for Total Equatorial Oxygen Occupancy | Paquette, Leo A.; Tae, Jinsung; Branan, Bruce M.; Bolin, David G.; Eisenberg, Shawn W. E. | Journal of Organic Chemistry (2000), 65(26), 9172-9179",176042-08-3,176042-07-2,20039-37-6,,"75-09-2, 60-29-7",,,,,,"Oxidation Reactions of 9. (5α,6β,11α,16β,21α)-1,7,12,17,22-Pentaoxapentaspiro[4.0.4.0.4.0.4.0.4.1]hexacosan-26-one (22). A. Oxidation with PDC. To a solution of 19 (34.6 mg, 0.09 mmol) in CH2Cl2 (15 mL) was added pyridinium dichromate (320 mg, 0.85 mmol) and powdered 3 A molecular sieves (1 g). The mixture was stirred for 24 h, diluted with ether, and filtered through a pad of silica gel. The filtrate was concentrated. 32.4 mg (94%) of 22 as a white solid. mp 115 °C; IR (CHCl3, cm-1) 1720; 1H NMR (300 MHz, C6D6) δ 4.06-3.99 (m, 2 H), 3.79-3.69 (m, 4 H), 3.65-3.53 (m, 4 H), 2.54-2.37 (m, 6 H), 2.16-1.94 (m, 6 H), 1.71-1.46 (m, 8 H); 13C NMR (75 MHz, C6D6) ppm 93.3, 90.5, 90.0, 69.1, 68.1, 67.5, 32.9, 30.9, 30.8, 30.6, 29.2, 28.9, 26.2; MS m/z (M+) calcd 378.2042, obsd 378.2027. Anal. Calcd for C21H30O6: C, 66.64; H, 7.99. Found: C, 66.66; H, 8.04.",2,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""176042-08-3"", ""smiles"": ""O[C@@H]1[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]12CCCO2""}]","[{""index"": 1, ""cas_rn"": ""176042-07-2"", ""yield_pct"": ""94"", ""smiles"": ""O=C1[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]2(CCCO2)[C@]2(CCCO2)[C@@]12CCCO2""}]","[{""index"": 1, ""cas_rn"": ""20039-37-6""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""60-29-7""}]",stereoselective,
