reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-41859891,31-614-CAS-41859891,Reaction_20251106_1648.rdf,Transfer hydrogenation,84,,,O=Cc1ccc(-c2ccccc2)cc1,OCc1ccc(-c2ccccc2)cc1,O=Cc1ccc(-c2ccccc2)cc1>>OCc1ccc(-c2ccccc2)cc1,Catalytic utility of PNN-based MnI pincer complexes in the synthesis of quinolines and transfer hydrogenation of carbonyl derivatives,"Mohite, Manali A.; Sheokand, Sonu; Mondal, Dipanjan; Balakrishna, Maravanji S.","Dalton Transactions (2024), 53(12), 5580-5591","Catalytic utility of PNN-based MnI pincer complexes in the synthesis of quinolines and transfer hydrogenation of carbonyl derivatives | Mohite, Manali A.; Sheokand, Sonu; Mondal, Dipanjan; Balakrishna, Maravanji S. | Dalton Transactions (2024), 53(12), 5580-5591",3218-36-8,3597-91-9,1310-58-3,3050850-27-3,67-63-0,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""3218-36-8"", ""smiles"": ""O=Cc1ccc(-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3597-91-9"", ""yield_pct"": ""84"", ""smiles"": ""OCc1ccc(-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1310-58-3""}]","[{""index"": 1, ""cas_rn"": ""3050850-27-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]",catalyst prepared and used,
31-614-CAS-41864846,31-614-CAS-41864846,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,90,,,C/C(C=O)=C\c1ccccc1,CC(CO)Cc1ccccc1,C/C(C=O)=C\c1ccccc1>>CC(CO)Cc1ccccc1,Iron-Catalyzed Transfer Hydrogenation of Allylic Alcohols with Isopropanol,"Bari, Abdul Md; Elsherbeni, Salma A.; Maqbool, Tahir; Latham, Daniel E.; Gushlow, Edward B.; Harper, Emily J.; Morrill, Louis C.","Journal of Organic Chemistry (2024), 89(19), 14571-14576","Iron-Catalyzed Transfer Hydrogenation of Allylic Alcohols with Isopropanol | Bari, Abdul Md; Elsherbeni, Salma A.; Maqbool, Tahir; Latham, Daniel E.; Gushlow, Edward B.; Harper, Emily J.; Morrill, Louis C. | Journal of Organic Chemistry (2024), 89(19), 14571-14576",15174-47-7,7384-80-7,"584-08-7, 108-67-8, 12125-02-9",1033123-17-9,"67-63-0, 7732-18-5",,,,,,,3,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""15174-47-7"", ""smiles"": ""C/C(C=O)=C\\c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7384-80-7"", ""yield_pct"": ""90"", ""smiles"": ""CC(CO)Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}, {""index"": 2, ""cas_rn"": ""108-67-8""}, {""index"": 3, ""cas_rn"": ""12125-02-9""}]","[{""index"": 1, ""cas_rn"": ""1033123-17-9""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","reaction in a sealed microwave vial, alternative preparation shown",
31-614-CAS-41879123,31-614-CAS-41879123,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,94,,,Cc1ccccc1C(=O)C(=O)O,Cc1ccccc1[C@@H](O)C(=O)O,Cc1ccccc1C(=O)C(=O)O>>Cc1ccccc1[C@@H](O)C(=O)O,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",150781-72-9,51359-72-9,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""150781-72-9"", ""smiles"": ""Cc1ccccc1C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""51359-72-9"", ""yield_pct"": ""94"", ""smiles"": ""Cc1ccccc1[C@@H](O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (99%), optimization study, optimized on (catalyst), catalyst can be recyclable and reusable",
31-614-CAS-41879125,31-614-CAS-41879125,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,95,,,CC(C)c1ccccc1C(=O)C(=O)O,CC(C)c1ccccc1[C@@H](O)C(=O)O,CC(C)c1ccccc1C(=O)C(=O)O>>CC(C)c1ccccc1[C@@H](O)C(=O)O,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",1510351-65-1,1630538-11-2,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""1510351-65-1"", ""smiles"": ""CC(C)c1ccccc1C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""1630538-11-2"", ""yield_pct"": ""95"", ""smiles"": ""CC(C)c1ccccc1[C@@H](O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (>99%), catalyst can be recyclable and reusable",
31-614-CAS-41879126,31-614-CAS-41879126,Reaction_20251106_1647.rdf,Transfer hydrogenation,97,,,O=C(O)C(=O)c1ccccc1C(F)(F)F,O=C(O)[C@H](O)c1ccccc1C(F)(F)F,O=C(O)C(=O)c1ccccc1C(F)(F)F>>O=C(O)[C@H](O)c1ccccc1C(F)(F)F,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",467435-08-1,1630371-77-5,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""467435-08-1"", ""smiles"": ""O=C(O)C(=O)c1ccccc1C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1630371-77-5"", ""yield_pct"": ""97"", ""smiles"": ""O=C(O)[C@H](O)c1ccccc1C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (>99%), catalyst can be recyclable and reusable",
31-614-CAS-41879128,31-614-CAS-41879128,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,92,,,COc1ccccc1C(=O)C(=O)O,COc1ccccc1[C@@H](O)C(=O)O,COc1ccccc1C(=O)C(=O)O>>COc1ccccc1[C@@H](O)C(=O)O,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",26767-06-6,4023-92-1,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""26767-06-6"", ""smiles"": ""COc1ccccc1C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""4023-92-1"", ""yield_pct"": ""92"", ""smiles"": ""COc1ccccc1[C@@H](O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (>99%), catalyst can be recyclable and reusable",
31-614-CAS-41879129,31-614-CAS-41879129,Reaction_20251106_1648.rdf,Transfer hydrogenation,81,,,COc1ccc(C(=O)C(=O)O)cc1OC,COc1ccc([C@@H](O)C(=O)O)cc1OC,COc1ccc(C(=O)C(=O)O)cc1OC>>COc1ccc([C@@H](O)C(=O)O)cc1OC,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",4732-70-1,199870-91-2,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""4732-70-1"", ""smiles"": ""COc1ccc(C(=O)C(=O)O)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""199870-91-2"", ""yield_pct"": ""81"", ""smiles"": ""COc1ccc([C@@H](O)C(=O)O)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (85%), catalyst can be recyclable and reusable",
31-614-CAS-41879130,31-614-CAS-41879130,Reaction_20251106_1648.rdf,Transfer hydrogenation,82,,,O=C(O)C(=O)c1ccc(-c2ccccc2)cc1,O=C(O)[C@H](O)c1ccc(-c2ccccc2)cc1,O=C(O)C(=O)c1ccc(-c2ccccc2)cc1>>O=C(O)[C@H](O)c1ccc(-c2ccccc2)cc1,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",5449-21-8,68969-03-9,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""5449-21-8"", ""smiles"": ""O=C(O)C(=O)c1ccc(-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""68969-03-9"", ""yield_pct"": ""82"", ""smiles"": ""O=C(O)[C@H](O)c1ccc(-c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (88%), catalyst can be recyclable and reusable",
31-614-CAS-41879131,31-614-CAS-41879131,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,88,,,COC(=O)C(=O)c1ccccc1OC,COC(=O)[C@H](O)c1ccccc1OC,COC(=O)C(=O)c1ccccc1OC>>COC(=O)[C@H](O)c1ccccc1OC,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",5180-78-9,167820-07-7,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""5180-78-9"", ""smiles"": ""COC(=O)C(=O)c1ccccc1OC""}]","[{""index"": 1, ""cas_rn"": ""167820-07-7"", ""yield_pct"": ""88"", ""smiles"": ""COC(=O)[C@H](O)c1ccccc1OC""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (>99%), catalyst can be recyclable and reusable, alternative preparation shown",
31-614-CAS-41879132,31-614-CAS-41879132,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,88,,,O=C(O)C(=O)c1cccc(Cl)c1,O=C(O)[C@H](O)c1cccc(Cl)c1,O=C(O)C(=O)c1cccc(Cl)c1>>O=C(O)[C@H](O)c1cccc(Cl)c1,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",26767-07-7,61008-98-8,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""26767-07-7"", ""smiles"": ""O=C(O)C(=O)c1cccc(Cl)c1""}]","[{""index"": 1, ""cas_rn"": ""61008-98-8"", ""yield_pct"": ""88"", ""smiles"": ""O=C(O)[C@H](O)c1cccc(Cl)c1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (80%), catalyst can be recyclable and reusable",
31-614-CAS-41879133,31-614-CAS-41879133,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,87,,,O=C(O)C(=O)c1ccccc1Cl,O=C(O)[C@H](O)c1ccccc1Cl,O=C(O)C(=O)c1ccccc1Cl>>O=C(O)[C@H](O)c1ccccc1Cl,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",26118-14-9,52950-18-2,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""26118-14-9"", ""smiles"": ""O=C(O)C(=O)c1ccccc1Cl""}]","[{""index"": 1, ""cas_rn"": ""52950-18-2"", ""yield_pct"": ""87"", ""smiles"": ""O=C(O)[C@H](O)c1ccccc1Cl""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (92%), catalyst can be recyclable and reusable",
31-614-CAS-41879134,31-614-CAS-41879134,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,88,,,COC(=O)C(=O)c1ccccc1C(C)C,COC(=O)[C@H](O)c1ccccc1C(C)C,COC(=O)C(=O)c1ccccc1C(C)C>>COC(=O)[C@H](O)c1ccccc1C(C)C,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",1443306-79-3,3058111-12-6,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""1443306-79-3"", ""smiles"": ""COC(=O)C(=O)c1ccccc1C(C)C""}]","[{""index"": 1, ""cas_rn"": ""3058111-12-6"", ""yield_pct"": ""88"", ""smiles"": ""COC(=O)[C@H](O)c1ccccc1C(C)C""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (>99%), catalyst can be recyclable and reusable",
31-614-CAS-41879135,31-614-CAS-41879135,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,96,,,O=C(O)C(=O)c1ccccc1F,O=C(O)[C@H](O)c1ccccc1F,O=C(O)C(=O)c1ccccc1F>>O=C(O)[C@H](O)c1ccccc1F,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",79477-86-4,32222-48-3,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""79477-86-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1F""}]","[{""index"": 1, ""cas_rn"": ""32222-48-3"", ""yield_pct"": ""96"", ""smiles"": ""O=C(O)[C@H](O)c1ccccc1F""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (94%), catalyst can be recyclable and reusable",
31-614-CAS-41879136,31-614-CAS-41879136,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,93,,,COC(=O)C(=O)c1ccccc1C1CCCCC1,COC(=O)C(O)c1ccccc1C1CCCCC1,COC(=O)C(=O)c1ccccc1C1CCCCC1>>COC(=O)C(O)c1ccccc1C1CCCCC1,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",2118686-55-6,1891758-67-0,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""2118686-55-6"", ""smiles"": ""COC(=O)C(=O)c1ccccc1C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""1891758-67-0"", ""yield_pct"": ""93"", ""smiles"": ""COC(=O)C(O)c1ccccc1C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (92%), catalyst can be recyclable and reusable",
31-614-CAS-41879137,31-614-CAS-41879137,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,95,,,O=C(O)C(=O)c1ccc(F)cc1,O=C(O)[C@H](O)c1ccc(F)cc1,O=C(O)C(=O)c1ccc(F)cc1>>O=C(O)[C@H](O)c1ccc(F)cc1,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",2251-76-5,32222-45-0,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""2251-76-5"", ""smiles"": ""O=C(O)C(=O)c1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""32222-45-0"", ""yield_pct"": ""95"", ""smiles"": ""O=C(O)[C@H](O)c1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (90%), catalyst can be recyclable and reusable",
31-614-CAS-41879138,31-614-CAS-41879138,Reaction_20251106_1648.rdf,Transfer hydrogenation,85,,,O=C(O)C(=O)c1ccccc1,O=C(O)[C@H](O)c1ccccc1,O=C(O)C(=O)c1ccccc1>>O=C(O)[C@H](O)c1ccccc1,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",611-73-4,611-71-2,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""611-73-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""611-71-2"", ""yield_pct"": ""85"", ""smiles"": ""O=C(O)[C@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (95%), catalyst can be recyclable and reusable",
31-614-CAS-41879139,31-614-CAS-41879139,Reaction_20251106_1648.rdf,Transfer hydrogenation,84,,,COc1cccc(C(=O)C(=O)O)c1,COc1cccc([C@@H](O)C(=O)O)c1,COc1cccc(C(=O)C(=O)O)c1>>COc1cccc([C@@H](O)C(=O)O)c1,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",26767-10-2,32174-39-3,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""26767-10-2"", ""smiles"": ""COc1cccc(C(=O)C(=O)O)c1""}]","[{""index"": 1, ""cas_rn"": ""32174-39-3"", ""yield_pct"": ""84"", ""smiles"": ""COc1cccc([C@@H](O)C(=O)O)c1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (87%), catalyst can be recyclable and reusable",
31-614-CAS-41879140,31-614-CAS-41879140,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,89,,,O=C(O)C(=O)c1ccccc1O,O=C(O)[C@H](O)c1ccccc1O,O=C(O)C(=O)c1ccccc1O>>O=C(O)[C@H](O)c1ccccc1O,Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation,"Lin, Yaodong; Xu, Guangqing; Tang, Wenjun","Journal of the American Chemical Society (2024), 146(40), 27736-27744","Chiral Polymeric Diamine Ligands for Iridium-Catalyzed Asymmetric Transfer Hydrogenation | Lin, Yaodong; Xu, Guangqing; Tang, Wenjun | Journal of the American Chemical Society (2024), 146(40), 27736-27744",17392-16-4,142681-36-5,"64-18-6, 7647-14-5",3058111-10-4,"67-56-1, 7732-18-5",,,,,,,2,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""17392-16-4"", ""smiles"": ""O=C(O)C(=O)c1ccccc1O""}]","[{""index"": 1, ""cas_rn"": ""142681-36-5"", ""yield_pct"": ""89"", ""smiles"": ""O=C(O)[C@H](O)c1ccccc1O""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}, {""index"": 2, ""cas_rn"": ""7647-14-5""}]","[{""index"": 1, ""cas_rn"": ""3058111-10-4""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","stereoselective, ee (91%), catalyst can be recyclable and reusable",
