reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-149-CAS-6480038,31-149-CAS-6480038,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,87,,,B1C2CCCC1CCC2.C=C[C-]12->[Sm+3]3456789%10(<-[C](C)(=[C]->31C)[C]->4(C)=[C]->52C)(<-[C]1(C)=[C]->6(C)[C-]->7(C=C)[C]->8(C)=[C]->91C)[Cl-][Li+](<-[O](CC)CC)(<-[O](CC)CC)[Cl-]%10,C[C]12->[Lu+3]3456789%10(<-[C]1(C)=[C]->3(C)[C-]->4(CCB1C3CCCC1CCC3)[C]->5=2C)(<-[C]1(C)=[C]->6(C)[C-]->7(CCB2C3CCCC2CCC3)[C]->8(C)=[C]->91C)[Cl-][Li+](<-[O]1CCCC1)(<-[O]1CCCC1)[Cl-]%10,B1C2CCCC1CCC2.C=C[C-]12->[Sm+3]3456789%10(<-[C](C)(=[C]->31C)[C]->4(C)=[C]->52C)(<-[C]1(C)=[C]->6(C)[C-]->7(C=C)[C]->8(C)=[C]->91C)[Cl-][Li+](<-[O](CC)CC)(<-[O](CC)CC)[Cl-]%10>>C[C]12->[Lu+3]3456789%10(<-[C]1(C)=[C]->3(C)[C-]->4(CCB1C3CCCC1CCC3)[C]->5=2C)(<-[C]1(C)=[C]->6(C)[C-]->7(CCB2C3CCCC2CCC3)[C]->8(C)=[C]->91C)[Cl-][Li+](<-[O]1CCCC1)(<-[O]1CCCC1)[Cl-]%10,"Organometallic Compounds of the Lanthanides. 158. Alkenyl-Functionalized Cyclopentadienyl Complexes of Yttrium, Samarium, and Lutetium and Their Hydroboration","Schumann, Herbert; Heim, Alexander; Demtschuk, Joerg; Muehle, Stefan H.","Organometallics (2003), 22(1), 118-128","Organometallic Compounds of the Lanthanides. 158. Alkenyl-Functionalized Cyclopentadienyl Complexes of Yttrium, Samarium, and Lutetium and Their Hydroboration | Schumann, Herbert; Heim, Alexander; Demtschuk, Joerg; Muehle, Stefan H. | Organometallics (2003), 22(1), 118-128","280-64-8, 489470-13-5",489470-15-7,,,"108-88-3, 109-99-9",,,,,,"General/Typical Procedure: Bis(tetrahydrofuran)lithium Bis(μ-Chloro)bis{(2-(9-borabicyclo[3.3.1]non-9-yl)ethyl)tetramethylcyclopentadienyl }yttrium (5a). To a solution of 2a (1.39 g, 2.28 mmol) in toluene (80 mL) was added 9-BBN (9.12 mL 0.5 M in THF, 4.56 mmol) slowly at room temperature. After the reaction mixture was stirred for 12 h, it was filtered. Removal of the solvent from the filtrate under vacuum (10-2 mbar) left a residue which was washed only once with pentane (10 mL) and was then dissolved in hexane. Cooling of the hexane solution to 0 °C caused precipitation of 1.33 g (69%) of colorless crystals of 5a; Bis(tetrahydrofuran)lithium Bis(μ-Chloro)bis{(2-(9-borabicyclo[3.3.1]non-9-yl)ethyl)tetramethylcyclopentadienyl }lutetium (5c). In analogy to the preparation of 5a, compound 2c (0.34 g, 0.48 mmol) dissolved in toluene (30 mL) was reacted with 9-BBN (1.95 mL 0.5 M in THF, 0.96 mmol) to provide 0.39 g (87%) of pale yellow crystals of 5c; mp 141 °C. 1H NMR (benzene-d6, 200 MHz): δ 3.52 (mbr, 8 H, THF), 3.12-3.00 (m, 4 H, CH2), 2.34 (s, 12 H, CH3), 2.26 (s, 12 H, CH3), 2.00-1.65 (m, 32 H, CH, CH2), 1.34 (mbr, 8 H, THF). 13C{1H} NMR (benzene-d6, 50.32 MHz): δ 124.07 (C-C2H4-9BBN), 117.49 (C-CH3), 115.42 (C-CH3), 68.31 (CH2, THF), 33.53 (CH2, 9-BBN), 31.62 (CH, 9-BBN), 30.53 (CH2), 25.41 (CH2, THF), 23.69 (CH2, 9-BBN), 21.67 (CH2), 12.25 (CH3), 12.11 (CH3). MS (175Lu, 217 °C; m/z (%)): 748 (0.8) [M - (LiCl, 2THF)]+, 479 (2) [M - C19H30B]+, 358 (2) [M - C27H44B2]+, 270 (29) [C19H31B]+, 256 (5) [C18H29B]+, 230 (4), 162 (11), 148 (20) [C11H16]+, 135 (100) [C10H15]+, 122 (45) [9-BBN]+, 107 (17), 93 (28), 79 (24), 67 (18), 53 (22). Anal. Calcd for C46H76B2LuCl2LiO2 (mol wt 935.54): C, 59.06; H, 8.19. Found: C, 57.26; H, 7.72 (Calcd for C38H60B2LuCl2Li after losing two molecules of THF under vacuum: C, 57.68; H, 7.64).",1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""280-64-8"", ""smiles"": ""B1C2CCCC1CCC2""}, {""index"": 2, ""cas_rn"": ""489470-13-5"", ""smiles"": ""C=C[C-]12->[Sm+3]3456789%10(<-[C](C)(=[C]->31C)[C]->4(C)=[C]->52C)(<-[C]1(C)=[C]->6(C)[C-]->7(C=C)[C]->8(C)=[C]->91C)[Cl-][Li+](<-[O](CC)CC)(<-[O](CC)CC)[Cl-]%10""}]","[{""index"": 1, ""cas_rn"": ""489470-15-7"", ""yield_pct"": ""87"", ""smiles"": ""C[C]12->[Lu+3]3456789%10(<-[C]1(C)=[C]->3(C)[C-]->4(CCB1C3CCCC1CCC3)[C]->5=2C)(<-[C]1(C)=[C]->6(C)[C-]->7(CCB2C3CCCC2CCC3)[C]->8(C)=[C]->91C)[Cl-][Li+](<-[O]1CCCC1)(<-[O]1CCCC1)[Cl-]%10""}]",[],[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""109-99-9""}]",,reactant_smiles_validation_failed | product_smiles_validation_failed
31-227-CAS-13709303,31-227-CAS-13709303,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,20,,,Cc1ccc(S/C=C/c2ccccc2)cc1.CC1(C)OBOC1(C)C,CC1(C)OB(CCc2ccccc2)OC1(C)C.CC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,Cc1ccc(S/C=C/c2ccccc2)cc1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCc2ccccc2)OC1(C)C.CC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,"Metal catalyzed hydroboration of vinyl sulfides, sulfoxides, sulfones, and sulfonates","Webb, Jonathan D.; Harrison, Daniel J.; Norman, David W.; Blacquiere, Johanna M.; Vogels, Christopher M.; Decken, Andreas; Bates, Craig G.; Venkataraman, D.; Baker, R. Thomas; Westcott, Stephen A.","Journal of Molecular Catalysis A: Chemical (2007), 275(1-2), 91-100","Metal catalyzed hydroboration of vinyl sulfides, sulfoxides, sulfones, and sulfonates | Webb, Jonathan D.; Harrison, Daniel J.; Norman, David W.; Blacquiere, Johanna M.; Vogels, Christopher M.; Decken, Andreas; Bates, Craig G.; Venkataraman, D.; Baker, R. Thomas; Westcott, Stephen A. | Journal of Molecular Catalysis A: Chemical (2007), 275(1-2), 91-100","24182-84-1, 25015-63-8","165904-22-3, 174090-36-9",,14694-95-2,1076-43-3,,,,,,,1,1,20,80,,,,,,"{""1"": 20, ""2"": 80}","[{""index"": 1, ""cas_rn"": ""24182-84-1"", ""smiles"": ""Cc1ccc(S/C=C/c2ccccc2)cc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""165904-22-3"", ""yield_pct"": ""20"", ""smiles"": ""CC1(C)OB(CCc2ccccc2)OC1(C)C""}, {""index"": 2, ""cas_rn"": ""174090-36-9"", ""yield_pct"": ""80"", ""smiles"": ""CC(B1OC(C)(C)C(C)(C)O1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""14694-95-2""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","regioselective, 5 mol% of catalyst used, dinitrogen atmosphere used, product distribution depends on catalyst, complete conversion of starting material was observed",
31-227-CAS-9438856,31-227-CAS-9438856,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,10,,,B1Oc2ccccc2O1.Cc1ccc(S/C=C/c2ccccc2)cc1,CC(B1Oc2ccccc2O1)c1ccccc1.Cc1ccc(SC(Cc2ccccc2)B2Oc3ccccc3O2)cc1,B1Oc2ccccc2O1.Cc1ccc(S/C=C/c2ccccc2)cc1>>CC(B1Oc2ccccc2O1)c1ccccc1.Cc1ccc(SC(Cc2ccccc2)B2Oc3ccccc3O2)cc1,"Metal catalyzed hydroboration of vinyl sulfides, sulfoxides, sulfones, and sulfonates","Webb, Jonathan D.; Harrison, Daniel J.; Norman, David W.; Blacquiere, Johanna M.; Vogels, Christopher M.; Decken, Andreas; Bates, Craig G.; Venkataraman, D.; Baker, R. Thomas; Westcott, Stephen A.","Journal of Molecular Catalysis A: Chemical (2007), 275(1-2), 91-100","Metal catalyzed hydroboration of vinyl sulfides, sulfoxides, sulfones, and sulfonates | Webb, Jonathan D.; Harrison, Daniel J.; Norman, David W.; Blacquiere, Johanna M.; Vogels, Christopher M.; Decken, Andreas; Bates, Craig G.; Venkataraman, D.; Baker, R. Thomas; Westcott, Stephen A. | Journal of Molecular Catalysis A: Chemical (2007), 275(1-2), 91-100","274-07-7, 24182-84-1","156575-60-9, 1068599-48-3",,14694-95-2,108-88-3,,,,,,,1,1,10,90,,,,,,"{""1"": 10, ""2"": 90}","[{""index"": 1, ""cas_rn"": ""274-07-7"", ""smiles"": ""B1Oc2ccccc2O1""}, {""index"": 2, ""cas_rn"": ""24182-84-1"", ""smiles"": ""Cc1ccc(S/C=C/c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""156575-60-9"", ""yield_pct"": ""10"", ""smiles"": ""CC(B1Oc2ccccc2O1)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1068599-48-3"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccc(SC(Cc2ccccc2)B2Oc3ccccc3O2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""14694-95-2""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","regioselective, 5 mol% of catalyst used, alternative catalysts gave similar yield, dinitrogen atmosphere used, 49% isolated yield of main product, complete conversion of starting material was observed",
31-234-CAS-4405421,31-234-CAS-4405421,Reaction_20251104_1608.rdf,Brown Hydroboration,62,,,B1C2CCCC1CCC2.C=Cc1ccccc1CN(C)C,CN(C)Cc1ccccc1CCO.OC1CCCC(O)CCC1.CN(C)Cc1ccccc1CCB1C2CCCC1CCC2,B1C2CCCC1CCC2.C=Cc1ccccc1CN(C)C>>CN(C)Cc1ccccc1CCO.OC1CCCC(O)CCC1.CN(C)Cc1ccccc1CCB1C2CCCC1CCC2,"Hydroboration of unsaturated amines. Part XIX. Hydroboration of N,N-dimethyl(2-vinylbenzyl)amine","Kafka, Stanislav; Trska, Petr; Kytner, Jan; Taufmann, Petr; Ferles, Miloslav","Collection of Czechoslovak Chemical Communications (1987), 52(8), 2047-56","Hydroboration of unsaturated amines. Part XIX. Hydroboration of N,N-dimethyl(2-vinylbenzyl)amine | Kafka, Stanislav; Trska, Petr; Kytner, Jan; Taufmann, Petr; Ferles, Miloslav | Collection of Czechoslovak Chemical Communications (1987), 52(8), 2047-56","280-64-8, 22826-55-7","14761-82-1, 55343-44-7, 113985-10-7","1310-73-2, 7722-84-1",,"109-99-9, 7732-18-5",,,,,,,2,1,62,73,,,,,,"{""1"": 62, ""2"": 73}","[{""index"": 1, ""cas_rn"": ""280-64-8"", ""smiles"": ""B1C2CCCC1CCC2""}, {""index"": 2, ""cas_rn"": ""22826-55-7"", ""smiles"": ""C=Cc1ccccc1CN(C)C""}]","[{""index"": 1, ""cas_rn"": ""14761-82-1"", ""yield_pct"": ""62"", ""smiles"": ""CN(C)Cc1ccccc1CCO""}, {""index"": 2, ""cas_rn"": ""55343-44-7"", ""yield_pct"": ""73"", ""smiles"": ""OC1CCCC(O)CCC1""}, {""index"": 3, ""cas_rn"": ""113985-10-7"", ""smiles"": ""CN(C)Cc1ccccc1CCB1C2CCCC1CCC2""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}, {""index"": 2, ""cas_rn"": ""7722-84-1""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-242-CAS-10196042,31-242-CAS-10196042,Reaction_20251104_1608.rdf,Brown Hydroboration,7,,,C=CCc1ccc(OC)cc1.CC1(C)OBOC1(C)C,COc1ccc(CCCB2OC(C)(C)C(C)(C)O2)cc1.CCC(B1OC(C)(C)C(C)(C)O1)c1ccc(OC)cc1,C=CCc1ccc(OC)cc1.CC1(C)OBOC1(C)C>>COc1ccc(CCCB2OC(C)(C)C(C)(C)O2)cc1.CCC(B1OC(C)(C)C(C)(C)O1)c1ccc(OC)cc1,Alkene Isomerization-Hydroboration Promoted by Phosphine-Ligated Cobalt Catalysts,"Scheuermann, Margaret L.; Johnson, Elizabeth J.; Chirik, Paul J.","Organic Letters (2015), 17(11), 2716-2719","Alkene Isomerization-Hydroboration Promoted by Phosphine-Ligated Cobalt Catalysts | Scheuermann, Margaret L.; Johnson, Elizabeth J.; Chirik, Paul J. | Organic Letters (2015), 17(11), 2716-2719","140-67-0, 25015-63-8","1073371-72-8, 1240790-32-2",7758-89-6,21373-88-6,"109-99-9, 75-09-2",,,,,,,3,1,7,74,,,,,,"{""1"": 7, ""2"": 74}","[{""index"": 1, ""cas_rn"": ""140-67-0"", ""smiles"": ""C=CCc1ccc(OC)cc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""1073371-72-8"", ""yield_pct"": ""7"", ""smiles"": ""COc1ccc(CCCB2OC(C)(C)C(C)(C)O2)cc1""}, {""index"": 2, ""cas_rn"": ""1240790-32-2"", ""yield_pct"": ""74"", ""smiles"": ""CCC(B1OC(C)(C)C(C)(C)O1)c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""7758-89-6""}]","[{""index"": 1, ""cas_rn"": ""21373-88-6""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","regioselective, catalyst prepared and used, exposed to air in the third stage",
31-242-CAS-10586599,31-242-CAS-10586599,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,70,,,CCC(=CN1CCOCC1)CC,CCC(CC)CB(O)O,CCC(=CN1CCOCC1)CC>>CCC(CC)CB(O)O,Novel conversion of aldehydes to boronic esters. Simultaneous IGOR2 computer generation and experimental observation of an unusual rearrangement of α-aminoboranes,"Fisher, Gary B.; Juarez-Brambila, Jesus J.; Goralski, Christian T.; Wipke, W. Todd; Singaram, Bakthan","Journal of the American Chemical Society (1993), 115(2), 440-4","Novel conversion of aldehydes to boronic esters. Simultaneous IGOR2 computer generation and experimental observation of an unusual rearrangement of α-aminoboranes | Fisher, Gary B.; Juarez-Brambila, Jesus J.; Goralski, Christian T.; Wipke, W. Todd; Singaram, Bakthan | Journal of the American Chemical Society (1993), 115(2), 440-4",28478-26-4,140614-19-3,"109-63-7, 16940-66-2, 67-56-1, 1310-73-2",,109-99-9,,,,,,,2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""28478-26-4"", ""smiles"": ""CCC(=CN1CCOCC1)CC""}]","[{""index"": 1, ""cas_rn"": ""140614-19-3"", ""yield_pct"": ""70"", ""smiles"": ""CCC(CC)CB(O)O""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}, {""index"": 2, ""cas_rn"": ""16940-66-2""}, {""index"": 3, ""cas_rn"": ""67-56-1""}, {""index"": 4, ""cas_rn"": ""1310-73-2""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}]",,
31-242-CAS-10960483,31-242-CAS-10960483,Reaction_20251104_1608.rdf,Brown Hydroboration,8,,,C=CCCCCN1CCCCC1,[H-][B+3]1([H-])[CH-](C)CCCCN12CCCCC2.[H-][B+3]1([H-])[CH-](CC)CCCN12CCCCC2.[H-][B+3]1([H-])[CH-](CCC)CCN12CCCCC2.BC(C)CCCCN1CCCCC1.BC(CC)CCCN1CCCCC1.BC(CCC)CCN1CCCCC1,C=CCCCCN1CCCCC1>>[H-][B+3]1([H-])[CH-](C)CCCCN12CCCCC2.[H-][B+3]1([H-])[CH-](CC)CCCN12CCCCC2.[H-][B+3]1([H-])[CH-](CCC)CCN12CCCCC2.BC(C)CCCCN1CCCCC1.BC(CC)CCCN1CCCCC1.BC(CCC)CCN1CCCCC1,Hydroboration of unsaturated amines. Part XVIII. Hydroboration of 1-(5-hexenyl)piperidine and trans-1-(3-hexenyl)piperidine,"Kafka, Stanislav; Kytner, Jan; Silhankova, Alexandra; Ferles, Miloslav","Collection of Czechoslovak Chemical Communications (1987), 52(8), 2035-46","Hydroboration of unsaturated amines. Part XVIII. Hydroboration of 1-(5-hexenyl)piperidine and trans-1-(3-hexenyl)piperidine | Kafka, Stanislav; Kytner, Jan; Silhankova, Alexandra; Ferles, Miloslav | Collection of Czechoslovak Chemical Communications (1987), 52(8), 2035-46",91369-64-1,"114055-80-0, 114055-81-1, 114055-82-2, 114105-81-6, 114105-82-7, 114105-83-8","121-44-8, 13283-31-3",,,,,,,,,1,1,8,77,14,,,,,"{""1"": 8, ""2"": 77, ""3"": 14}","[{""index"": 1, ""cas_rn"": ""91369-64-1"", ""smiles"": ""C=CCCCCN1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""114055-80-0"", ""yield_pct"": ""8"", ""smiles"": ""[H-][B+3]1([H-])[CH-](C)CCCCN12CCCCC2""}, {""index"": 2, ""cas_rn"": ""114055-81-1"", ""yield_pct"": ""77"", ""smiles"": ""[H-][B+3]1([H-])[CH-](CC)CCCN12CCCCC2""}, {""index"": 3, ""cas_rn"": ""114055-82-2"", ""yield_pct"": ""14"", ""smiles"": ""[H-][B+3]1([H-])[CH-](CCC)CCN12CCCCC2""}, {""index"": 4, ""cas_rn"": ""114105-81-6"", ""smiles"": ""BC(C)CCCCN1CCCCC1""}, {""index"": 5, ""cas_rn"": ""114105-82-7"", ""smiles"": ""BC(CC)CCCN1CCCCC1""}, {""index"": 6, ""cas_rn"": ""114105-83-8"", ""smiles"": ""BC(CCC)CCN1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}, {""index"": 2, ""cas_rn"": ""13283-31-3""}]",[],[],,product_smiles_validation_failed
31-242-CAS-12324350,31-242-CAS-12324350,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,4,,,C=CCCc1ccccc1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCCc2ccccc2)OC1(C)C.CCCC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,C=CCCc1ccccc1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCCc2ccccc2)OC1(C)C.CCCC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,Alkene Isomerization-Hydroboration Promoted by Phosphine-Ligated Cobalt Catalysts,"Scheuermann, Margaret L.; Johnson, Elizabeth J.; Chirik, Paul J.","Organic Letters (2015), 17(11), 2716-2719","Alkene Isomerization-Hydroboration Promoted by Phosphine-Ligated Cobalt Catalysts | Scheuermann, Margaret L.; Johnson, Elizabeth J.; Chirik, Paul J. | Organic Letters (2015), 17(11), 2716-2719","768-56-9, 25015-63-8","167693-07-4, 1438827-34-9",7758-89-6,21373-88-6,"109-99-9, 75-09-2",,,,,,,3,1,4,78,,,,,,"{""1"": 4, ""2"": 78}","[{""index"": 1, ""cas_rn"": ""768-56-9"", ""smiles"": ""C=CCCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""167693-07-4"", ""yield_pct"": ""4"", ""smiles"": ""CC1(C)OB(CCCCc2ccccc2)OC1(C)C""}, {""index"": 2, ""cas_rn"": ""1438827-34-9"", ""yield_pct"": ""78"", ""smiles"": ""CCCC(B1OC(C)(C)C(C)(C)O1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7758-89-6""}]","[{""index"": 1, ""cas_rn"": ""21373-88-6""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","regioselective, catalyst prepared and used, exposed to air in the third stage",
31-242-CAS-12983432,31-242-CAS-12983432,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,70,,,BrC=CCBr.CC1(C)OBOC1(C)C,CC1(C)OB(CCCBr)OC1(C)C,BrC=CCBr.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCBr)OC1(C)C,Combining high pressure and catalysis: pinacol- or catecholborane hydroboration of functionalized olefins,"Colin, Sylvie; Vaysse-Ludot, Lucile; Lecouve, Jean-Pierre; Maddaluno, Jacques","Perkin 1 (2000), (24), 4505-4511","Combining high pressure and catalysis: pinacol- or catecholborane hydroboration of functionalized olefins | Colin, Sylvie; Vaysse-Ludot, Lucile; Lecouve, Jean-Pierre; Maddaluno, Jacques | Perkin 1 (2000), (24), 4505-4511","627-15-6, 25015-63-8",124215-44-7,,14694-95-2,60-29-7,,,,,,,1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""627-15-6"", ""smiles"": ""BrC=CCBr""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""124215-44-7"", ""yield_pct"": ""70"", ""smiles"": ""CC1(C)OB(CCCBr)OC1(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""14694-95-2""}]","[{""index"": 1, ""cas_rn"": ""60-29-7""}]",,
31-242-CAS-12985915,31-242-CAS-12985915,1.rdf,Brown Hydroboration,97,,,C1=CCCCC1,CCCCCCB(Cl)C1CCCCC1,C1=CCCCC1>>CCCCCCB(Cl)C1CCCCC1,Hydroboration with boron halides and trialkylsilanes,"Soundararajan, Raman; Matteson, Donald S.","Journal of Organic Chemistry (1990), 55(8), 2274-5","Hydroboration with boron halides and trialkylsilanes | Soundararajan, Raman; Matteson, Donald S. | Journal of Organic Chemistry (1990), 55(8), 2274-5",110-83-8,126423-59-4,"993-07-7, 18379-64-1",,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""110-83-8"", ""smiles"": ""C1=CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""126423-59-4"", ""yield_pct"": ""97"", ""smiles"": ""CCCCCCB(Cl)C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""993-07-7""}, {""index"": 2, ""cas_rn"": ""18379-64-1""}]",[],[],,
31-242-CAS-14669675,31-242-CAS-14669675,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,3,,,CCC/C=C/CCC.CC1(C)OBOC1(C)C,CCCCCCCCB1OC(C)(C)C(C)(C)O1.CCCCC(CCC)B1OC(C)(C)C(C)(C)O1,CCC/C=C/CCC.CC1(C)OBOC1(C)C>>CCCCCCCCB1OC(C)(C)C(C)(C)O1.CCCCC(CCC)B1OC(C)(C)C(C)(C)O1,A study of hydroboration of alkenes and alkynes with pinacolborane catalyzed by transition metals,"Pereira, Schubert; Srebnik, Morris","Tetrahedron Letters (1996), 37(19), 3283-3286","A study of hydroboration of alkenes and alkynes with pinacolborane catalyzed by transition metals | Pereira, Schubert; Srebnik, Morris | Tetrahedron Letters (1996), 37(19), 3283-3286","14850-23-8, 25015-63-8","66217-56-9, 177949-99-4",,13938-94-8,75-09-2,,,,,,,1,1,3,91,,,,,,"{""1"": 3, ""2"": 91}","[{""index"": 1, ""cas_rn"": ""14850-23-8"", ""smiles"": ""CCC/C=C/CCC""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""66217-56-9"", ""yield_pct"": ""3"", ""smiles"": ""CCCCCCCCB1OC(C)(C)C(C)(C)O1""}, {""index"": 2, ""cas_rn"": ""177949-99-4"", ""yield_pct"": ""91"", ""smiles"": ""CCCCC(CCC)B1OC(C)(C)C(C)(C)O1""}]",[],"[{""index"": 1, ""cas_rn"": ""13938-94-8""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-242-CAS-15058602,31-242-CAS-15058602,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,17,,,C=CCc1ccccc1.CC1(C)OBOC1(C)C,CC1(C)OB(CCCc2ccccc2)OC1(C)C.CCC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,C=CCc1ccccc1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCc2ccccc2)OC1(C)C.CCC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,Alkene Isomerization-Hydroboration Promoted by Phosphine-Ligated Cobalt Catalysts,"Scheuermann, Margaret L.; Johnson, Elizabeth J.; Chirik, Paul J.","Organic Letters (2015), 17(11), 2716-2719","Alkene Isomerization-Hydroboration Promoted by Phosphine-Ligated Cobalt Catalysts | Scheuermann, Margaret L.; Johnson, Elizabeth J.; Chirik, Paul J. | Organic Letters (2015), 17(11), 2716-2719","300-57-2, 25015-63-8","329685-40-7, 916658-71-4",,21373-88-6,109-99-9,,,,,,,1,1,17,83,,,,,,"{""1"": 17, ""2"": 83}","[{""index"": 1, ""cas_rn"": ""300-57-2"", ""smiles"": ""C=CCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""329685-40-7"", ""yield_pct"": ""17"", ""smiles"": ""CC1(C)OB(CCCc2ccccc2)OC1(C)C""}, {""index"": 2, ""cas_rn"": ""916658-71-4"", ""yield_pct"": ""83"", ""smiles"": ""CCC(B1OC(C)(C)C(C)(C)O1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""21373-88-6""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","regioselective, alternative preparation shown, catalyst prepared and used",
