reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-238-CAS-17059370,31-238-CAS-17059370,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,100,,,CCCCCCCCCCCCCCS.C=CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCSCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCS.C=CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F>>CCCCCCCCCCCCCCSCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies","Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan","New Journal of Chemistry (2017), 41(4), 1625-1630","Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies | Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan | New Journal of Chemistry (2017), 41(4), 1625-1630","2079-95-0, 2092926-69-5",2092926-61-7,,24650-42-8,"67-56-1, 75-09-2",,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""2079-95-0"", ""smiles"": ""CCCCCCCCCCCCCCS""}, {""index"": 2, ""cas_rn"": ""2092926-69-5"", ""smiles"": ""C=CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""2092926-61-7"", ""yield_pct"": ""100"", ""smiles"": ""CCCCCCCCCCCCCCSCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","photochemical, UV light (360 nm) used, sealed tube used, thiol-ene click chemistry",
31-238-CAS-17059371,31-238-CAS-17059371,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,100,,,CC(C)CS.C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc[n+](CCCSCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)CS.C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F>>Cc1ccc[n+](CCCSCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies","Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan","New Journal of Chemistry (2017), 41(4), 1625-1630","Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies | Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan | New Journal of Chemistry (2017), 41(4), 1625-1630","513-44-0, 2092926-68-4",2092926-63-9,,24650-42-8,"67-56-1, 75-09-2",,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""513-44-0"", ""smiles"": ""CC(C)CS""}, {""index"": 2, ""cas_rn"": ""2092926-68-4"", ""smiles"": ""C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""2092926-63-9"", ""yield_pct"": ""100"", ""smiles"": ""Cc1ccc[n+](CCCSCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","photochemical, UV light (360 nm) used, sealed tube used, thiol-ene click chemistry",
31-238-CAS-17059372,31-238-CAS-17059372,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,100,,,SC1CCCCC1.C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc[n+](CCCSC2CCCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,SC1CCCCC1.C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F>>Cc1ccc[n+](CCCSC2CCCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies","Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan","New Journal of Chemistry (2017), 41(4), 1625-1630","Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies | Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan | New Journal of Chemistry (2017), 41(4), 1625-1630","1569-69-3, 2092926-68-4",2092926-65-1,,24650-42-8,"67-56-1, 75-09-2",,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""1569-69-3"", ""smiles"": ""SC1CCCCC1""}, {""index"": 2, ""cas_rn"": ""2092926-68-4"", ""smiles"": ""C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""2092926-65-1"", ""yield_pct"": ""100"", ""smiles"": ""Cc1ccc[n+](CCCSC2CCCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","photochemical, UV light (360 nm) used, sealed tube used, thiol-ene click chemistry",
31-238-CAS-17059373,31-238-CAS-17059373,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,100,,,CC(C)CCS.C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc[n+](CCCSCCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)CCS.C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F>>Cc1ccc[n+](CCCSCCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies","Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan","New Journal of Chemistry (2017), 41(4), 1625-1630","Thioether-functionalized picolinium ionic liquids: synthesis, physical properties and computational studies | Thigpen, A. Shay; Nestor, Stephen T.; O'Brien, Richard A.; Minkowicz, Samuel; Sheng, Yinghong; Davis, James H. Jr.; West, Kevin N.; Mirjafari, Arsalan | New Journal of Chemistry (2017), 41(4), 1625-1630","541-31-1, 2092926-68-4",2092926-67-3,,24650-42-8,"67-56-1, 75-09-2",,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""541-31-1"", ""smiles"": ""CC(C)CCS""}, {""index"": 2, ""cas_rn"": ""2092926-68-4"", ""smiles"": ""C=CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""2092926-67-3"", ""yield_pct"": ""100"", ""smiles"": ""Cc1ccc[n+](CCCSCCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","photochemical, UV light (360 nm) used, sealed tube used, thiol-ene click chemistry",
31-238-CAS-17104142,31-238-CAS-17104142,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,94,,,O=C(O)CCS.C=CCCCCCCCCC(=O)OC(Cc1ccccc1)C(=O)NCCCCCCNC(=O)C(Cc1ccccc1)OC(=O)CCCCCCCCC=C,O=C(O)CCSCCCCCCCCCCC(=O)OC(Cc1ccccc1)C(=O)NCCCCCCNC(=O)C(Cc1ccccc1)OC(=O)CCCCCCCCCCSCCC(=O)O,O=C(O)CCS.C=CCCCCCCCCC(=O)OC(Cc1ccccc1)C(=O)NCCCCCCNC(=O)C(Cc1ccccc1)OC(=O)CCCCCCCCC=C>>O=C(O)CCSCCCCCCCCCCC(=O)OC(Cc1ccccc1)C(=O)NCCCCCCNC(=O)C(Cc1ccccc1)OC(=O)CCCCCCCCCCSCCC(=O)O,Sequence-regulated polymers via combination of orthogonal Passerini three-component reaction and thiol-ene reaction,"Zhang, Jian; Deng, Xin-Xing; Du, Fu-Sheng; Li, Zi-Chen","ACS Symposium Series (2014), 1170223-234","Sequence-regulated polymers via combination of orthogonal Passerini three-component reaction and thiol-ene reaction | Zhang, Jian; Deng, Xin-Xing; Du, Fu-Sheng; Li, Zi-Chen | ACS Symposium Series (2014), 1170223-234","107-96-0, 2094644-64-9",2094644-66-1,,24650-42-8,109-99-9,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""107-96-0"", ""smiles"": ""O=C(O)CCS""}, {""index"": 2, ""cas_rn"": ""2094644-64-9"", ""smiles"": ""C=CCCCCCCCCC(=O)OC(Cc1ccccc1)C(=O)NCCCCCCNC(=O)C(Cc1ccccc1)OC(=O)CCCCCCCCC=C""}]","[{""index"": 1, ""cas_rn"": ""2094644-66-1"", ""yield_pct"": ""94"", ""smiles"": ""O=C(O)CCSCCCCCCCCCCC(=O)OC(Cc1ccccc1)C(=O)NCCCCCCNC(=O)C(Cc1ccccc1)OC(=O)CCCCCCCCCCSCCC(=O)O""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","photochemical, UV irradiation (365 nm) used",
31-238-CAS-17104143,31-238-CAS-17104143,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,86,,,O=C(O)CCS.C=CCCCCCCCCC(=O)OC(C(=O)NCCCCCCNC(=O)C(OC(=O)CCCCCCCCC=C)C(C)C)C(C)C,CC(C)C(OC(=O)CCCCCCCCCCSCCC(=O)O)C(=O)NCCCCCCNC(=O)C(OC(=O)CCCCCCCCCCSCCC(=O)O)C(C)C,O=C(O)CCS.C=CCCCCCCCCC(=O)OC(C(=O)NCCCCCCNC(=O)C(OC(=O)CCCCCCCCC=C)C(C)C)C(C)C>>CC(C)C(OC(=O)CCCCCCCCCCSCCC(=O)O)C(=O)NCCCCCCNC(=O)C(OC(=O)CCCCCCCCCCSCCC(=O)O)C(C)C,Sequence-regulated polymers via combination of orthogonal Passerini three-component reaction and thiol-ene reaction,"Zhang, Jian; Deng, Xin-Xing; Du, Fu-Sheng; Li, Zi-Chen","ACS Symposium Series (2014), 1170223-234","Sequence-regulated polymers via combination of orthogonal Passerini three-component reaction and thiol-ene reaction | Zhang, Jian; Deng, Xin-Xing; Du, Fu-Sheng; Li, Zi-Chen | ACS Symposium Series (2014), 1170223-234","107-96-0, 2094644-65-0",2094644-67-2,,24650-42-8,109-99-9,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""107-96-0"", ""smiles"": ""O=C(O)CCS""}, {""index"": 2, ""cas_rn"": ""2094644-65-0"", ""smiles"": ""C=CCCCCCCCCC(=O)OC(C(=O)NCCCCCCNC(=O)C(OC(=O)CCCCCCCCC=C)C(C)C)C(C)C""}]","[{""index"": 1, ""cas_rn"": ""2094644-67-2"", ""yield_pct"": ""86"", ""smiles"": ""CC(C)C(OC(=O)CCCCCCCCCCSCCC(=O)O)C(=O)NCCCCCCNC(=O)C(OC(=O)CCCCCCCCCCSCCC(=O)O)C(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","photochemical, UV irradiation (365 nm) used",
31-238-CAS-1710692,31-238-CAS-1710692,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,89,,,CCCCCCS.C=CCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C,CCCCCCSCCCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C,CCCCCCS.C=CCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C>>CCCCCCSCCCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C,BEt3-Initiated Thiol-Ene Click Reactions as a Versatile Tool To Modify Sensitive Substrates,"Gorges, Jan; Kazmaier, Uli","European Journal of Organic Chemistry (2015), 2015(36), 8011-8017","BEt3-Initiated Thiol-Ene Click Reactions as a Versatile Tool To Modify Sensitive Substrates | Gorges, Jan; Kazmaier, Uli | European Journal of Organic Chemistry (2015), 2015(36), 8011-8017","111-31-9, 143966-57-8",1827660-51-4,,97-94-9,"109-99-9, 110-54-3",,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""111-31-9"", ""smiles"": ""CCCCCCS""}, {""index"": 2, ""cas_rn"": ""143966-57-8"", ""smiles"": ""C=CCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""1827660-51-4"", ""yield_pct"": ""89"", ""smiles"": ""CCCCCCSCCCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""97-94-9""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""110-54-3""}]","stereoselective, click reaction, >98% ee",
31-238-CAS-17756795,31-238-CAS-17756795,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,91,,,CC(C)(C)S.C=C[Si]12O[Si]3(CC(C)C)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1,CC(C)C[Si]12O[Si]3(CCSCCO)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1,CC(C)(C)S.C=C[Si]12O[Si]3(CC(C)C)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1>>CC(C)C[Si]12O[Si]3(CCSCCO)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1,Hierarchical Self-Organization of ABn Dendron-like Molecules into a Supramolecular Lattice Sequence,"Feng, Xueyan; Zhang, Ruimeng; Li, Yiwen; Hong, You-lee; Guo, Dong; Lang, Kening; Wu, Kuan-Yi; Huang, Mingjun; Mao, Jialin; Wesdemiotis, Chrys; Nishiyama, Yusuke; Zhang, Wei; Miyoshi, Toshikazu; Li, Tao; Cheng, Stephen Z. D.","ACS Central Science (2017), 3(8), 860-867","Hierarchical Self-Organization of ABn Dendron-like Molecules into a Supramolecular Lattice Sequence | Feng, Xueyan; Zhang, Ruimeng; Li, Yiwen; Hong, You-lee; Guo, Dong; Lang, Kening; Wu, Kuan-Yi; Huang, Mingjun; Mao, Jialin; Wesdemiotis, Chrys; Nishiyama, Yusuke; Zhang, Wei; Miyoshi, Toshikazu; Li, Tao; Cheng, Stephen Z. D. | ACS Central Science (2017), 3(8), 860-867","75-66-1, 444315-18-8",2114988-70-2,,106797-53-9,109-99-9,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""75-66-1"", ""smiles"": ""CC(C)(C)S""}, {""index"": 2, ""cas_rn"": ""444315-18-8"", ""smiles"": ""C=C[Si]12O[Si]3(CC(C)C)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1""}]","[{""index"": 1, ""cas_rn"": ""2114988-70-2"", ""yield_pct"": ""91"", ""smiles"": ""CC(C)C[Si]12O[Si]3(CCSCCO)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1""}]",[],"[{""index"": 1, ""cas_rn"": ""106797-53-9""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","photochemical (UV light (365 nm) used), thiol-ene reaction",
31-238-CAS-17761429,31-238-CAS-17761429,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,96,,,CC(=O)S.C=CCOc1c(CC=C)cc(CC=C)cc1OC,COc1cc(CCCSC(C)=O)cc(CCCSC(C)=O)c1OCCCSC(C)=O,CC(=O)S.C=CCOc1c(CC=C)cc(CC=C)cc1OC>>COc1cc(CCCSC(C)=O)cc(CCCSC(C)=O)c1OCCCSC(C)=O,New bio-based materials obtained by thiol-ene/thiol-epoxy dual curing click procedures from eugenol derivates,"Guzman, Dailyn; Ramis, Xavier; Fernandez-Francos, Xavier; De la Flor, Silvia; Serra, Angels","European Polymer Journal (2017), 93530-544","New bio-based materials obtained by thiol-ene/thiol-epoxy dual curing click procedures from eugenol derivates | Guzman, Dailyn; Ramis, Xavier; Fernandez-Francos, Xavier; De la Flor, Silvia; Serra, Angels | European Polymer Journal (2017), 93530-544","507-09-5, 1639940-79-6",2082800-52-8,,4767-03-7,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""507-09-5"", ""smiles"": ""CC(=O)S""}, {""index"": 2, ""cas_rn"": ""1639940-79-6"", ""smiles"": ""C=CCOc1c(CC=C)cc(CC=C)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""2082800-52-8"", ""yield_pct"": ""96"", ""smiles"": ""COc1cc(CCCSC(C)=O)cc(CCCSC(C)=O)c1OCCCSC(C)=O""}]",[],"[{""index"": 1, ""cas_rn"": ""4767-03-7""}]",[],"green chemistry, photochemical, UV lamp used",
31-238-CAS-17761430,31-238-CAS-17761430,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,87,,,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C.CC(=O)S,CC(=O)SC(CCC(C)C(CCC(C)C(CCC(SC(C)=O)C(C)CCC(SC(C)=O)C(C)CCC(SC(C)=O)C(C)C)SC(C)=O)SC(C)=O)C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C.CC(=O)S>>CC(=O)SC(CCC(C)C(CCC(C)C(CCC(SC(C)=O)C(C)CCC(SC(C)=O)C(C)CCC(SC(C)=O)C(C)C)SC(C)=O)SC(C)=O)C(C)C,New bio-based materials obtained by thiol-ene/thiol-epoxy dual curing click procedures from eugenol derivates,"Guzman, Dailyn; Ramis, Xavier; Fernandez-Francos, Xavier; De la Flor, Silvia; Serra, Angels","European Polymer Journal (2017), 93530-544","New bio-based materials obtained by thiol-ene/thiol-epoxy dual curing click procedures from eugenol derivates | Guzman, Dailyn; Ramis, Xavier; Fernandez-Francos, Xavier; De la Flor, Silvia; Serra, Angels | European Polymer Journal (2017), 93530-544","111-02-4, 507-09-5",1532529-06-8,,4767-03-7,,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""111-02-4"", ""smiles"": ""CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\\C)CC/C=C(\\C)CCC=C(C)C""}, {""index"": 2, ""cas_rn"": ""507-09-5"", ""smiles"": ""CC(=O)S""}]","[{""index"": 1, ""cas_rn"": ""1532529-06-8"", ""yield_pct"": ""87"", ""smiles"": ""CC(=O)SC(CCC(C)C(CCC(C)C(CCC(SC(C)=O)C(C)CCC(SC(C)=O)C(C)CCC(SC(C)=O)C(C)C)SC(C)=O)SC(C)=O)C(C)C""}]",[],"[{""index"": 1, ""cas_rn"": ""4767-03-7""}]",[],"green chemistry, photochemical, UV lamp used",
31-238-CAS-17870284,31-238-CAS-17870284,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,95,,,Cl.NCCS.C=CCOCC(COCC(COCC=C)OCC=C)OCC=C,NCCSCCCOCC(COCC(COCCCSCCN)OCCCSCCN)OCCCSCCN,Cl.NCCS.C=CCOCC(COCC(COCC=C)OCC=C)OCC=C>>NCCSCCCOCC(COCC(COCCCSCCN)OCCCSCCN)OCCCSCCN,Synthesis of sugar alcohol-derived water-soluble polyamines by the thiol-ene reaction and their utilization as hardeners of water-soluble bio-based epoxy resins,"Shibata, Mitsuhiro; Ishigami, Naomasa; Shibita, Ayaka","Reactive & Functional Polymers (2017), 11835-41","Synthesis of sugar alcohol-derived water-soluble polyamines by the thiol-ene reaction and their utilization as hardeners of water-soluble bio-based epoxy resins | Shibata, Mitsuhiro; Ishigami, Naomasa; Shibita, Ayaka | Reactive & Functional Polymers (2017), 11835-41","156-57-0, 2449-52-7",2119744-88-4,1310-73-2,78-67-1,67-56-1,,,,,,,2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""156-57-0"", ""smiles"": ""Cl.NCCS""}, {""index"": 2, ""cas_rn"": ""2449-52-7"", ""smiles"": ""C=CCOCC(COCC(COCC=C)OCC=C)OCC=C""}]","[{""index"": 1, ""cas_rn"": ""2119744-88-4"", ""yield_pct"": ""95"", ""smiles"": ""NCCSCCCOCC(COCC(COCCCSCCN)OCCCSCCN)OCCCSCCN""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}]",,
31-238-CAS-17870285,31-238-CAS-17870285,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,95,,,Cl.NCCS.C=CCOC[C@H](OCC=C)[C@@H](OCC=C)[C@H](OCC=C)[C@@H](COCC=C)OCC=C,NCCSCCCOC[C@H](OCCCSCCN)[C@@H](OCCCSCCN)[C@H](OCCCSCCN)[C@@H](COCCCSCCN)OCCCSCCN,Cl.NCCS.C=CCOC[C@H](OCC=C)[C@@H](OCC=C)[C@H](OCC=C)[C@@H](COCC=C)OCC=C>>NCCSCCCOC[C@H](OCCCSCCN)[C@@H](OCCCSCCN)[C@H](OCCCSCCN)[C@@H](COCCCSCCN)OCCCSCCN,Synthesis of sugar alcohol-derived water-soluble polyamines by the thiol-ene reaction and their utilization as hardeners of water-soluble bio-based epoxy resins,"Shibata, Mitsuhiro; Ishigami, Naomasa; Shibita, Ayaka","Reactive & Functional Polymers (2017), 11835-41","Synthesis of sugar alcohol-derived water-soluble polyamines by the thiol-ene reaction and their utilization as hardeners of water-soluble bio-based epoxy resins | Shibata, Mitsuhiro; Ishigami, Naomasa; Shibita, Ayaka | Reactive & Functional Polymers (2017), 11835-41","156-57-0, 81938-84-3",2119744-89-5,1310-73-2,78-67-1,67-56-1,,,,,,,2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""156-57-0"", ""smiles"": ""Cl.NCCS""}, {""index"": 2, ""cas_rn"": ""81938-84-3"", ""smiles"": ""C=CCOC[C@H](OCC=C)[C@@H](OCC=C)[C@H](OCC=C)[C@@H](COCC=C)OCC=C""}]","[{""index"": 1, ""cas_rn"": ""2119744-89-5"", ""yield_pct"": ""95"", ""smiles"": ""NCCSCCCOC[C@H](OCCCSCCN)[C@@H](OCCCSCCN)[C@H](OCCCSCCN)[C@@H](COCCCSCCN)OCCCSCCN""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}]",,
31-238-CAS-17871567,31-238-CAS-17871567,Reaction_20251110_2055 (1).rdf,Thiol–ene and thiol–yne,99,,,C=CCC(=O)O.CO[Si](C)(CCCS)OC,CO[Si](C)(CCCSCCCC(=O)O)OC,C=CCC(=O)O.CO[Si](C)(CCCS)OC>>CO[Si](C)(CCCSCCCC(=O)O)OC,Functional polysiloxanes: a novel synthesis method and hydrophilic applications,"Cao, Jinfeng; Zuo, Yujing; Wang, Dengxu; Zhang, Jie; Feng, Shengyu","New Journal of Chemistry (2017), 41(16), 8546-8553","Functional polysiloxanes: a novel synthesis method and hydrophilic applications | Cao, Jinfeng; Zuo, Yujing; Wang, Dengxu; Zhang, Jie; Feng, Shengyu | New Journal of Chemistry (2017), 41(16), 8546-8553","625-38-7, 31001-77-1",2116451-97-7,,24650-42-8,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""625-38-7"", ""smiles"": ""C=CCC(=O)O""}, {""index"": 2, ""cas_rn"": ""31001-77-1"", ""smiles"": ""CO[Si](C)(CCCS)OC""}]","[{""index"": 1, ""cas_rn"": ""2116451-97-7"", ""yield_pct"": ""99"", ""smiles"": ""CO[Si](C)(CCCSCCCC(=O)O)OC""}]",[],"[{""index"": 1, ""cas_rn"": ""24650-42-8""}]",[],"photochemical, regioselective, 100 W used, UV light (365 nm) used, thiol-ene click reaction",
