31-484-CAS-22486058,31-484-CAS-22486058,1.rdf,Decarboxylative arylation,90,,,N#Cc1ccc(Br)cc1.CCCCCc1ccc(C(=O)C(=O)O)cc1,CCCCCc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(Br)cc1.CCCCCc1ccc(C(=O)C(=O)O)cc1>>CCCCCc1ccc(C(=O)c2ccc(C#N)cc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 2479962-42-8",2479962-30-4,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""2479962-42-8"", ""smiles"": ""CCCCCc1ccc(C(=O)C(=O)O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2479962-30-4"", ""yield_pct"": ""90"", ""smiles"": ""CCCCCc1ccc(C(=O)c2ccc(C#N)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486059,31-484-CAS-22486059,1.rdf,Decarboxylative arylation,82,,,N#Cc1ccc(Br)cc1.CN(C)c1ccc(C(=O)C(=O)O)cc1,CN(C)c1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(Br)cc1.CN(C)c1ccc(C(=O)C(=O)O)cc1>>CN(C)c1ccc(C(=O)c2ccc(C#N)cc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 63756-72-9",71777-51-0,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""63756-72-9"", ""smiles"": ""CN(C)c1ccc(C(=O)C(=O)O)cc1""}]","[{""index"": 1, ""cas_rn"": ""71777-51-0"", ""yield_pct"": ""82"", ""smiles"": ""CN(C)c1ccc(C(=O)c2ccc(C#N)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486060,31-484-CAS-22486060,1.rdf,Decarboxylative arylation,52,,,N#Cc1ccc(Br)cc1.O=C(O)C(=O)c1ccc(F)cc1,N#Cc1ccc(C(=O)c2ccc(F)cc2)cc1,N#Cc1ccc(Br)cc1.O=C(O)C(=O)c1ccc(F)cc1>>N#Cc1ccc(C(=O)c2ccc(F)cc2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 2251-76-5",54978-50-6,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,52,,,,,,,"{""1"": 52}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""2251-76-5"", ""smiles"": ""O=C(O)C(=O)c1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""54978-50-6"", ""yield_pct"": ""52"", ""smiles"": ""N#Cc1ccc(C(=O)c2ccc(F)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486061,31-484-CAS-22486061,1.rdf,Decarboxylative arylation,82,,,N#Cc1ccc(Br)cc1.Cc1cccc(C(=O)C(=O)O)c1,Cc1cccc(C(=O)c2ccc(C#N)cc2)c1,N#Cc1ccc(Br)cc1.Cc1cccc(C(=O)C(=O)O)c1>>Cc1cccc(C(=O)c2ccc(C#N)cc2)c1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 61560-94-9",55895-98-2,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""61560-94-9"", ""smiles"": ""Cc1cccc(C(=O)C(=O)O)c1""}]","[{""index"": 1, ""cas_rn"": ""55895-98-2"", ""yield_pct"": ""82"", ""smiles"": ""Cc1cccc(C(=O)c2ccc(C#N)cc2)c1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486062,31-484-CAS-22486062,1.rdf,Decarboxylative arylation,84,,,N#Cc1ccc(Br)cc1.Cc1cc(C)cc(C(=O)C(=O)O)c1,Cc1cc(C)cc(C(=O)c2ccc(C#N)cc2)c1,N#Cc1ccc(Br)cc1.Cc1cc(C)cc(C(=O)C(=O)O)c1>>Cc1cc(C)cc(C(=O)c2ccc(C#N)cc2)c1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 150781-73-0",2088354-35-0,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""150781-73-0"", ""smiles"": ""Cc1cc(C)cc(C(=O)C(=O)O)c1""}]","[{""index"": 1, ""cas_rn"": ""2088354-35-0"", ""yield_pct"": ""84"", ""smiles"": ""Cc1cc(C)cc(C(=O)c2ccc(C#N)cc2)c1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486063,31-484-CAS-22486063,1.rdf,Decarboxylative arylation,73,,,N#Cc1ccc(Br)cc1.Cc1cc(C)c(C(=O)C(=O)O)c(C)c1,Cc1cc(C)c(C(=O)c2ccc(C#N)cc2)c(C)c1,N#Cc1ccc(Br)cc1.Cc1cc(C)c(C(=O)C(=O)O)c(C)c1>>Cc1cc(C)c(C(=O)c2ccc(C#N)cc2)c(C)c1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 3112-46-7",2479962-34-8,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""3112-46-7"", ""smiles"": ""Cc1cc(C)c(C(=O)C(=O)O)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""2479962-34-8"", ""yield_pct"": ""73"", ""smiles"": ""Cc1cc(C)c(C(=O)c2ccc(C#N)cc2)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486064,31-484-CAS-22486064,1.rdf,Decarboxylative arylation,75,,,N#Cc1ccc(Br)cc1.Cc1ccccc1C(=O)C(=O)O,Cc1ccccc1C(=O)c1ccc(C#N)cc1,N#Cc1ccc(Br)cc1.Cc1ccccc1C(=O)C(=O)O>>Cc1ccccc1C(=O)c1ccc(C#N)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 150781-72-9",913485-57-1,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""150781-72-9"", ""smiles"": ""Cc1ccccc1C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""913485-57-1"", ""yield_pct"": ""75"", ""smiles"": ""Cc1ccccc1C(=O)c1ccc(C#N)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486065,31-484-CAS-22486065,1.rdf,Decarboxylative arylation,77,,,N#Cc1ccc(Br)cc1.COc1ccccc1C(=O)C(=O)O,COc1ccccc1C(=O)c1ccc(C#N)cc1,N#Cc1ccc(Br)cc1.COc1ccccc1C(=O)C(=O)O>>COc1ccccc1C(=O)c1ccc(C#N)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 26767-06-6",131117-90-3,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""26767-06-6"", ""smiles"": ""COc1ccccc1C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""131117-90-3"", ""yield_pct"": ""77"", ""smiles"": ""COc1ccccc1C(=O)c1ccc(C#N)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486066,31-484-CAS-22486066,1.rdf,Decarboxylative arylation,72,,,N#Cc1ccc(Br)cc1.COc1ccc(OC)c(C(=O)C(=O)O)c1,COc1ccc(OC)c(C(=O)c2ccc(C#N)cc2)c1,N#Cc1ccc(Br)cc1.COc1ccc(OC)c(C(=O)C(=O)O)c1>>COc1ccc(OC)c(C(=O)c2ccc(C#N)cc2)c1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 26767-03-3",2479962-36-0,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""26767-03-3"", ""smiles"": ""COc1ccc(OC)c(C(=O)C(=O)O)c1""}]","[{""index"": 1, ""cas_rn"": ""2479962-36-0"", ""yield_pct"": ""72"", ""smiles"": ""COc1ccc(OC)c(C(=O)c2ccc(C#N)cc2)c1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486067,31-484-CAS-22486067,1.rdf,Decarboxylative arylation,71,,,N#Cc1ccc(Br)cc1.O=C(O)C(=O)c1ccco1,N#Cc1ccc(C(=O)c2ccco2)cc1,N#Cc1ccc(Br)cc1.O=C(O)C(=O)c1ccco1>>N#Cc1ccc(C(=O)c2ccco2)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 1467-70-5",868944-59-6,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""1467-70-5"", ""smiles"": ""O=C(O)C(=O)c1ccco1""}]","[{""index"": 1, ""cas_rn"": ""868944-59-6"", ""yield_pct"": ""71"", ""smiles"": ""N#Cc1ccc(C(=O)c2ccco2)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486068,31-484-CAS-22486068,1.rdf,Decarboxylative arylation,44,,,CC(=O)C(=O)O.N#Cc1ccc(Br)cc1,CC(=O)c1ccc(C#N)cc1,CC(=O)C(=O)O.N#Cc1ccc(Br)cc1>>CC(=O)c1ccc(C#N)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","127-17-3, 623-00-7",1443-80-7,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,44,,,,,,,"{""1"": 44}","[{""index"": 1, ""cas_rn"": ""127-17-3"", ""smiles"": ""CC(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""1443-80-7"", ""yield_pct"": ""44"", ""smiles"": ""CC(=O)c1ccc(C#N)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486069,31-484-CAS-22486069,1.rdf,Decarboxylative arylation,46,,,N#Cc1ccc(Br)cc1.CC(C)CC(=O)C(=O)O,CC(C)CC(=O)c1ccc(C#N)cc1,N#Cc1ccc(Br)cc1.CC(C)CC(=O)C(=O)O>>CC(C)CC(=O)c1ccc(C#N)cc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 816-66-0",1267310-61-1,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,46,,,,,,,"{""1"": 46}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""816-66-0"", ""smiles"": ""CC(C)CC(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""1267310-61-1"", ""yield_pct"": ""46"", ""smiles"": ""CC(C)CC(=O)c1ccc(C#N)cc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486070,31-484-CAS-22486070,1.rdf,Decarboxylative arylation,62,,,N#Cc1ccc(Br)cc1.CN(C(=O)C(=O)O)c1ccccc1,CN(C(=O)c1ccc(C#N)cc1)c1ccccc1,N#Cc1ccc(Br)cc1.CN(C(=O)C(=O)O)c1ccccc1>>CN(C(=O)c1ccc(C#N)cc1)c1ccccc1,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","623-00-7, 13120-33-7",18859-05-7,554-13-2,"86-39-5, 29046-78-4, 72914-19-3","68-12-2, 7732-18-5",,,,,,,1,1,62,,,,,,,"{""1"": 62}","[{""index"": 1, ""cas_rn"": ""623-00-7"", ""smiles"": ""N#Cc1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""13120-33-7"", ""smiles"": ""CN(C(=O)C(=O)O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""18859-05-7"", ""yield_pct"": ""62"", ""smiles"": ""CN(C(=O)c1ccc(C#N)cc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""554-13-2""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}, {""index"": 2, ""cas_rn"": ""29046-78-4""}, {""index"": 3, ""cas_rn"": ""72914-19-3""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
31-484-CAS-22486090,31-484-CAS-22486090,1.rdf,Decarboxylative arylation,49,,,Brc1ccc2ccccc2c1.COc1cc(C(=O)C(=O)O)cc(OC)c1OC,COc1cc(C(=O)c2ccc3ccccc3c2)cc(OC)c1OC,Brc1ccc2ccccc2c1.COc1cc(C(=O)C(=O)O)cc(OC)c1OC>>COc1cc(C(=O)c2ccc3ccccc3c2)cc(OC)c1OC,Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones,"Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi","Organic Letters (2020), 22(17), 6832-6837","Acyl Radicals from α-Keto Acids Using a Carbonyl Photocatalyst: Photoredox-Catalyzed Synthesis of Ketones | Zhu, Da-Liang; Wu, Qi; Young, David James; Wang, Hao; Ren, Zhi-Gang; Li, Hong-Xi | Organic Letters (2020), 22(17), 6832-6837","580-13-2, 88755-16-2",945034-29-7,534-17-8,86-39-5,"68-12-2, 7732-18-5",,,,,,,1,1,49,,,,,,,"{""1"": 49}","[{""index"": 1, ""cas_rn"": ""580-13-2"", ""smiles"": ""Brc1ccc2ccccc2c1""}, {""index"": 2, ""cas_rn"": ""88755-16-2"", ""smiles"": ""COc1cc(C(=O)C(=O)O)cc(OC)c1OC""}]","[{""index"": 1, ""cas_rn"": ""945034-29-7"", ""yield_pct"": ""49"", ""smiles"": ""COc1cc(C(=O)c2ccc3ccccc3c2)cc(OC)c1OC""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}]","[{""index"": 1, ""cas_rn"": ""86-39-5""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry, photochemical, compact fluorescent lamp (45 W) used",
