reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-37810610,31-614-CAS-37810610,Reaction_20251105_2048.rdf,Urea and thiourea formation,94,,,S=C=Nc1ccccc1Cl.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1,CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccccc1Cl,S=C=Nc1ccccc1Cl.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1>>CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccccc1Cl,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","2740-81-0, 146476-37-1",2985004-76-8,,,75-09-2,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""2740-81-0"", ""smiles"": ""S=C=Nc1ccccc1Cl""}, {""index"": 2, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-76-8"", ""yield_pct"": ""94"", ""smiles"": ""CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccccc1Cl""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810611,31-614-CAS-37810611,Reaction_20251105_2049.rdf,Urea and thiourea formation,91,,,S=C=Nc1cccc(Cl)c1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1,CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1cccc(Cl)c1,S=C=Nc1cccc(Cl)c1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1>>CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1cccc(Cl)c1,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","2392-68-9, 146476-37-1",2985004-77-9,,,75-09-2,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""2392-68-9"", ""smiles"": ""S=C=Nc1cccc(Cl)c1""}, {""index"": 2, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-77-9"", ""yield_pct"": ""91"", ""smiles"": ""CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1cccc(Cl)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810614,31-614-CAS-37810614,Reaction_20251105_2049.rdf,Urea and thiourea formation,90,,,Cc1cc(C)cc(N=C=S)c1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1,Cc1cc(C)cc(NC(=S)N[C@H](CP(c2ccccc2)c2ccccc2)C(C)C)c1,Cc1cc(C)cc(N=C=S)c1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1>>Cc1cc(C)cc(NC(=S)N[C@H](CP(c2ccccc2)c2ccccc2)C(C)C)c1,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","40046-30-8, 146476-37-1",2985004-78-0,,,75-09-2,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""40046-30-8"", ""smiles"": ""Cc1cc(C)cc(N=C=S)c1""}, {""index"": 2, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-78-0"", ""yield_pct"": ""90"", ""smiles"": ""Cc1cc(C)cc(NC(=S)N[C@H](CP(c2ccccc2)c2ccccc2)C(C)C)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810616,31-614-CAS-37810616,Reaction_20251105_2048.rdf,Urea and thiourea formation,94,,,CC(C)N=C=S.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1,CC(C)NC(=S)N[C@H](CP(c1ccccc1)c1ccccc1)C(C)C,CC(C)N=C=S.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1>>CC(C)NC(=S)N[C@H](CP(c1ccccc1)c1ccccc1)C(C)C,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","2253-73-8, 146476-37-1",2985004-75-7,,,75-09-2,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""2253-73-8"", ""smiles"": ""CC(C)N=C=S""}, {""index"": 2, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-75-7"", ""yield_pct"": ""94"", ""smiles"": ""CC(C)NC(=S)N[C@H](CP(c1ccccc1)c1ccccc1)C(C)C""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810617,31-614-CAS-37810617,Reaction_20251105_2049 (1).rdf,Urea and thiourea formation,83,,,CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1.CC(C)(C)c1cc(N=C=S)cc(C(C)(C)C)c1,CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1,CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1.CC(C)(C)c1cc(N=C=S)cc(C(C)(C)C)c1>>CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","146476-37-1, 259222-92-9",2985004-80-4,,,75-09-2,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""259222-92-9"", ""smiles"": ""CC(C)(C)c1cc(N=C=S)cc(C(C)(C)C)c1""}]","[{""index"": 1, ""cas_rn"": ""2985004-80-4"", ""yield_pct"": ""83"", ""smiles"": ""CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810620,31-614-CAS-37810620,Reaction_20251105_2049 (1).rdf,Urea and thiourea formation,82,,,S=C=Nc1ccc(-c2ccccc2)cc1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1,CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccccc2)cc1,S=C=Nc1ccc(-c2ccccc2)cc1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1>>CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccccc2)cc1,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","1510-24-3, 146476-37-1",2985004-81-5,,,75-09-2,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""1510-24-3"", ""smiles"": ""S=C=Nc1ccc(-c2ccccc2)cc1""}, {""index"": 2, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-81-5"", ""yield_pct"": ""82"", ""smiles"": ""CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccccc2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810622,31-614-CAS-37810622,Reaction_20251105_2049 (1).rdf,Urea and thiourea formation,81,,,S=C=Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1,CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,S=C=Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1.CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1>>CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","21997-75-1, 146476-37-1",2985004-82-6,,,75-09-2,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""21997-75-1"", ""smiles"": ""S=C=Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""146476-37-1"", ""smiles"": ""CC(C)[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-82-6"", ""yield_pct"": ""81"", ""smiles"": ""CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-37810626,31-614-CAS-37810626,Reaction_20251105_2049.rdf,Urea and thiourea formation,88,,,S=C=Nc1ccc(-c2ccccc2)cc1.CC(C)C[C@H](N)CP(c1ccccc1)c1ccccc1,CC(C)C[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccccc2)cc1,S=C=Nc1ccc(-c2ccccc2)cc1.CC(C)C[C@H](N)CP(c1ccccc1)c1ccccc1>>CC(C)C[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccccc2)cc1,Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes,"Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De","Organic Chemistry Frontiers (2023), 10(20), 5076-5082","Phosphine-catalyzed asymmetric aza-Morita-Baylis-Hillman reaction of endocyclic ketimines and activated alkenes | Lu, Yue; Zhu, Fangfang; Liu, Xinyu; Wang, De | Organic Chemistry Frontiers (2023), 10(20), 5076-5082","1510-24-3, 1103533-84-1",2985004-87-1,,,75-09-2,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""1510-24-3"", ""smiles"": ""S=C=Nc1ccc(-c2ccccc2)cc1""}, {""index"": 2, ""cas_rn"": ""1103533-84-1"", ""smiles"": ""CC(C)C[C@H](N)CP(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2985004-87-1"", ""yield_pct"": ""88"", ""smiles"": ""CC(C)C[C@@H](CP(c1ccccc1)c1ccccc1)NC(=S)Nc1ccc(-c2ccccc2)cc1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-38199690,31-614-CAS-38199690,Reaction_20251105_2048.rdf,Urea and thiourea formation,95,,,FC(F)(F)c1cc(N=C=S)cc(C(F)(F)F)c1.Nc1ccccc1-c1ccc2ccc3cccnc3c2n1,FC(F)(F)c1cc(NC(=S)Nc2ccccc2-c2ccc3ccc4cccnc4c3n2)cc(C(F)(F)F)c1,FC(F)(F)c1cc(N=C=S)cc(C(F)(F)F)c1.Nc1ccccc1-c1ccc2ccc3cccnc3c2n1>>FC(F)(F)c1cc(NC(=S)Nc2ccccc2-c2ccc3ccc4cccnc4c3n2)cc(C(F)(F)F)c1,Interplay between anti-anti and syn-anti conformations of thiourea modulating ON-OFF catalysis,"Benny, Renitta; De, Soumen","Dalton Transactions (2023), 52(45), 16767-16772","Interplay between anti-anti and syn-anti conformations of thiourea modulating ON-OFF catalysis | Benny, Renitta; De, Soumen | Dalton Transactions (2023), 52(45), 16767-16772","23165-29-9, 2761718-20-9",3006992-47-5,,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""23165-29-9"", ""smiles"": ""FC(F)(F)c1cc(N=C=S)cc(C(F)(F)F)c1""}, {""index"": 2, ""cas_rn"": ""2761718-20-9"", ""smiles"": ""Nc1ccccc1-c1ccc2ccc3cccnc3c2n1""}]","[{""index"": 1, ""cas_rn"": ""3006992-47-5"", ""yield_pct"": ""95"", ""smiles"": ""FC(F)(F)c1cc(NC(=S)Nc2ccccc2-c2ccc3ccc4cccnc4c3n2)cc(C(F)(F)F)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-38456163,31-614-CAS-38456163,Reaction_20251105_2049.rdf,Urea and thiourea formation,85,,,N#CS.[K].O=C(Cl)C1CCCCC1.Nc1ccccc1N,O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)C1CCCCC1)C1CCCCC1,N#CS.[K].O=C(Cl)C1CCCCC1.Nc1ccccc1N>>O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)C1CCCCC1)C1CCCCC1,"Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies","Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy","Journal of Molecular Structure (2024), 1297(Part_1), 136977","Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies | Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy | Journal of Molecular Structure (2024), 1297(Part_1), 136977","333-20-0, 2719-27-9, 95-54-5",3017147-63-3,7647-01-0,,"67-64-1, 7732-18-5",,,,,,,3,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""333-20-0"", ""smiles"": ""N#CS.[K]""}, {""index"": 2, ""cas_rn"": ""2719-27-9"", ""smiles"": ""O=C(Cl)C1CCCCC1""}, {""index"": 3, ""cas_rn"": ""95-54-5"", ""smiles"": ""Nc1ccccc1N""}]","[{""index"": 1, ""cas_rn"": ""3017147-63-3"", ""yield_pct"": ""85"", ""smiles"": ""O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)C1CCCCC1)C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-38456164,31-614-CAS-38456164,Reaction_20251105_2048.rdf,Urea and thiourea formation,93,,,O=C(Cl)c1ccc(Cl)cc1Cl.N#CS.[K].Nc1ccccc1N,O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl,O=C(Cl)c1ccc(Cl)cc1Cl.N#CS.[K].Nc1ccccc1N>>O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl,"Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies","Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy","Journal of Molecular Structure (2024), 1297(Part_1), 136977","Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies | Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy | Journal of Molecular Structure (2024), 1297(Part_1), 136977","89-75-8, 333-20-0, 95-54-5",3017147-61-1,7647-01-0,,"67-64-1, 7732-18-5",,,,,,,3,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""89-75-8"", ""smiles"": ""O=C(Cl)c1ccc(Cl)cc1Cl""}, {""index"": 2, ""cas_rn"": ""333-20-0"", ""smiles"": ""N#CS.[K]""}, {""index"": 3, ""cas_rn"": ""95-54-5"", ""smiles"": ""Nc1ccccc1N""}]","[{""index"": 1, ""cas_rn"": ""3017147-61-1"", ""yield_pct"": ""93"", ""smiles"": ""O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-38456165,31-614-CAS-38456165,Reaction_20251105_2049.rdf,Urea and thiourea formation,87,,,O=C(Cl)c1ccccc1.N#CS.[K].Nc1ccccc1N,O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccccc1)c1ccccc1,O=C(Cl)c1ccccc1.N#CS.[K].Nc1ccccc1N>>O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccccc1)c1ccccc1,"Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies","Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy","Journal of Molecular Structure (2024), 1297(Part_1), 136977","Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies | Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy | Journal of Molecular Structure (2024), 1297(Part_1), 136977","98-88-4, 333-20-0, 95-54-5",87874-16-6,7647-01-0,,"67-64-1, 7732-18-5",,,,,,,3,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""98-88-4"", ""smiles"": ""O=C(Cl)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""333-20-0"", ""smiles"": ""N#CS.[K]""}, {""index"": 3, ""cas_rn"": ""95-54-5"", ""smiles"": ""Nc1ccccc1N""}]","[{""index"": 1, ""cas_rn"": ""87874-16-6"", ""yield_pct"": ""87"", ""smiles"": ""O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-38456167,31-614-CAS-38456167,Reaction_20251105_2049.rdf,Urea and thiourea formation,89,,,N#CS.[K].O=C(Cl)c1cccs1.Nc1ccccc1N,O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1cccs1)c1cccs1,N#CS.[K].O=C(Cl)c1cccs1.Nc1ccccc1N>>O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1cccs1)c1cccs1,"Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies","Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy","Journal of Molecular Structure (2024), 1297(Part_1), 136977","Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies | Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy | Journal of Molecular Structure (2024), 1297(Part_1), 136977","333-20-0, 5271-67-0, 95-54-5",3017147-64-4,7647-01-0,,"67-64-1, 7732-18-5",,,,,,,3,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""333-20-0"", ""smiles"": ""N#CS.[K]""}, {""index"": 2, ""cas_rn"": ""5271-67-0"", ""smiles"": ""O=C(Cl)c1cccs1""}, {""index"": 3, ""cas_rn"": ""95-54-5"", ""smiles"": ""Nc1ccccc1N""}]","[{""index"": 1, ""cas_rn"": ""3017147-64-4"", ""yield_pct"": ""89"", ""smiles"": ""O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1cccs1)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-38456168,31-614-CAS-38456168,Reaction_20251105_2049 (1).rdf,Urea and thiourea formation,84,,,N#CS.[K].O=C(Cl)c1ccco1.Nc1ccccc1N,O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccco1)c1ccco1,N#CS.[K].O=C(Cl)c1ccco1.Nc1ccccc1N>>O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccco1)c1ccco1,"Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies","Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy","Journal of Molecular Structure (2024), 1297(Part_1), 136977","Bis(acylthiourea) compounds as enzyme inhibitors: Synthesis, characterization, crystal structures and in-silico molecular docking studies | Jerome, Peter; Haribabu, Jebiti; Dorairaj, Dorothy Priyanka; Azam, Mohammad; Madhavan, Geetha; Gayathri, Dasararaju; Ramirez-Tagle, Rodrigo; Bhuvanesh, Nattamai; Gallardo-Nelson, Maria Jose; Oh, Tae Hwan; Karvembu, Ramasamy | Journal of Molecular Structure (2024), 1297(Part_1), 136977","333-20-0, 527-69-5, 95-54-5",87874-17-7,7647-01-0,,"67-64-1, 7732-18-5",,,,,,,3,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""333-20-0"", ""smiles"": ""N#CS.[K]""}, {""index"": 2, ""cas_rn"": ""527-69-5"", ""smiles"": ""O=C(Cl)c1ccco1""}, {""index"": 3, ""cas_rn"": ""95-54-5"", ""smiles"": ""Nc1ccccc1N""}]","[{""index"": 1, ""cas_rn"": ""87874-17-7"", ""yield_pct"": ""84"", ""smiles"": ""O=C(NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccco1)c1ccco1""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
