reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-117-CAS-10765646,31-117-CAS-10765646,Reaction_20251110_1412.rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,77,,,C#CCC(O)c1ccc(C=O)cc1,C=C=CC(=O)c1ccc(C=O)cc1.CC#CC(=O)c1ccc(C=O)cc1,C#CCC(O)c1ccc(C=O)cc1>>C=C=CC(=O)c1ccc(C=O)cc1.CC#CC(=O)c1ccc(C=O)cc1,Isomerizations on silica gel: synthesis of allenyl ketones and the first Nazarov cyclizations of vinyl allenyl ketones,"Hashmi, A. Stephen K.; Bats, Jan W.; Choi, Ji-Hyun; Schwarz, Lothar","Tetrahedron Letters (1998), 39(41), 7491-7494","Isomerizations on silica gel: synthesis of allenyl ketones and the first Nazarov cyclizations of vinyl allenyl ketones | Hashmi, A. Stephen K.; Bats, Jan W.; Choi, Ji-Hyun; Schwarz, Lothar | Tetrahedron Letters (1998), 39(41), 7491-7494",196951-81-2,"196952-88-2, 196954-94-6","87413-09-0, 7631-86-9",,,,,,,,,2,1,77,4,,,,,,"{""1"": 77, ""2"": 4}","[{""index"": 1, ""cas_rn"": ""196951-81-2"", ""smiles"": ""C#CCC(O)c1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""196952-88-2"", ""yield_pct"": ""77"", ""smiles"": ""C=C=CC(=O)c1ccc(C=O)cc1""}, {""index"": 2, ""cas_rn"": ""196954-94-6"", ""yield_pct"": ""4"", ""smiles"": ""CC#CC(=O)c1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}, {""index"": 2, ""cas_rn"": ""7631-86-9""}]",[],[],isomerization occurs during chromatog. on SiO2 of crude reaction mixt.,
31-480-CAS-11833588,31-480-CAS-11833588,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,82,,,CC(C)O.Cc1ccc(S(=O)(=O)O)cc1.O,CC(=O)COS(=O)(=O)c1ccc(C)cc1,CC(C)O.Cc1ccc(S(=O)(=O)O)cc1.O>>CC(=O)COS(=O)(=O)c1ccc(C)cc1,One-Pot Protocol for Synthesis of α-Organosulfonyloxy Ketones from Secondary Alcohols Using Hypervalent Iodine(V)-Mediated Oxidations,"Deshmukh, Swapnil S.; Huddar, Sameerana N.; Akamanchi, Krishnacharya G.","Synthetic Communications (2009), 39(17), 3101-3110","One-Pot Protocol for Synthesis of α-Organosulfonyloxy Ketones from Secondary Alcohols Using Hypervalent Iodine(V)-Mediated Oxidations | Deshmukh, Swapnil S.; Huddar, Sameerana N.; Akamanchi, Krishnacharya G. | Synthetic Communications (2009), 39(17), 3101-3110","67-63-0, 6192-52-5",1666-19-9,87413-09-0,,75-05-8,,,,,,"General/Typical Procedure: α -ORGANOSULFONYLOXYLATION: GENERAL PROCEDURE Alcohol (5 mmol) was added in one portion to a stirred suspension of Dess-Martin periodinane (15 mmol) and organosulfonic acid (15 mmol) in CH3CN (20mL), and the reaction mixture was refluxed for 4 h. Solvent was removed under reduced pressure, and the residue obtained was diluted by adding CHCl3 (60 mL) and washed with saturated solution of NaHCO3 (2 x 35 mL) and brine (60 mL). The organic layer was dried over anhydrous Na2SO4 and concentrated under reduced pressure to give crude α -organosulfonyloxylated product. Pure product was obtained after column chromatography (SiO2, mesh size 60-120, eluent, ethyl acetate-hexane, 15:85). 2-Oxo-propyl-methanesulfonate (Entry 10) Oil.[3a], yield 82%. IR (neat): νmax = 1738, 1367, 1187 cm-1. 1H NMR (60MHz, CDCl3): δ 2.20 (s, 3H), 3.16 (s, 3H), 4.37 (s, 2H) ppm.",1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""67-63-0"", ""smiles"": ""CC(C)O""}, {""index"": 2, ""cas_rn"": ""6192-52-5"", ""smiles"": ""Cc1ccc(S(=O)(=O)O)cc1.O""}]","[{""index"": 1, ""cas_rn"": ""1666-19-9"", ""yield_pct"": ""82"", ""smiles"": ""CC(=O)COS(=O)(=O)c1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-480-CAS-1184634,31-480-CAS-1184634,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,76,,,COc1ccc(C(C)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,COc1ccc(C(=O)COS(=O)(=O)c2ccc(C)cc2)cc1,COc1ccc(C(C)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O>>COc1ccc(C(=O)COS(=O)(=O)c2ccc(C)cc2)cc1,One-Pot Protocol for Synthesis of α-Organosulfonyloxy Ketones from Secondary Alcohols Using Hypervalent Iodine(V)-Mediated Oxidations,"Deshmukh, Swapnil S.; Huddar, Sameerana N.; Akamanchi, Krishnacharya G.","Synthetic Communications (2009), 39(17), 3101-3110","One-Pot Protocol for Synthesis of α-Organosulfonyloxy Ketones from Secondary Alcohols Using Hypervalent Iodine(V)-Mediated Oxidations | Deshmukh, Swapnil S.; Huddar, Sameerana N.; Akamanchi, Krishnacharya G. | Synthetic Communications (2009), 39(17), 3101-3110","3319-15-1, 6192-52-5",93435-57-5,87413-09-0,,75-05-8,,,,,,"General/Typical Procedure: α -ORGANOSULFONYLOXYLATION: GENERAL PROCEDURE Alcohol (5 mmol) was added in one portion to a stirred suspension of Dess-Martin periodinane (15 mmol) and organosulfonic acid (15 mmol) in CH3CN (20mL), and the reaction mixture was refluxed for 4 h. Solvent was removed under reduced pressure, and the residue obtained was diluted by adding CHCl3 (60 mL) and washed with saturated solution of NaHCO3 (2 x 35 mL) and brine (60 mL). The organic layer was dried over anhydrous Na2SO4 and concentrated under reduced pressure to give crude α -organosulfonyloxylated product. Pure product was obtained after column chromatography (SiO2, mesh size 60-120, eluent, ethyl acetate-hexane, 15:85). 2-(4-Methoxyphenyl)-2-oxo-ethyl-methanesulfonate (Entry 5) Solid. yield 76%. Mp 98 °C (lit.[5] 98°C). IR (KBr): νmax = 1710 cm-1. 1H NMR (60 MHz, CDCl3): δ 3.22 (s, 3H), 3.88 (s, 3H), 5.44 (s, 2H), 7.28 (d, J = 7.8 Hz, 2H), 7.74 (d, J = 7.8 Hz, 2H) ppm.",1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""3319-15-1"", ""smiles"": ""COc1ccc(C(C)O)cc1""}, {""index"": 2, ""cas_rn"": ""6192-52-5"", ""smiles"": ""Cc1ccc(S(=O)(=O)O)cc1.O""}]","[{""index"": 1, ""cas_rn"": ""93435-57-5"", ""yield_pct"": ""76"", ""smiles"": ""COc1ccc(C(=O)COS(=O)(=O)c2ccc(C)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-480-CAS-11886679,31-480-CAS-11886679,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,95,,,CCCC(=O)N[C@H]1CCCCC[C@@H]1O,CCCC(=O)N[C@H]1CCCCCC1=O,CCCC(=O)N[C@H]1CCCCC[C@@H]1O>>CCCC(=O)N[C@H]1CCCCCC1=O,Synthesis and stability of small molecule probes for Pseudomonas aeruginosa quorum sensing modulation,"Glansdorp, Freija G.; Thomas, Gemma L.; Lee, Jungjoon K.; Dutton, Jenny M.; Salmond, George P. C.; Welch, Martin; Spring, David R.","Organic & Biomolecular Chemistry (2004), 2(22), 3329-3336","Synthesis and stability of small molecule probes for Pseudomonas aeruginosa quorum sensing modulation | Glansdorp, Freija G.; Thomas, Gemma L.; Lee, Jungjoon K.; Dutton, Jenny M.; Salmond, George P. C.; Welch, Martin; Spring, David R. | Organic & Biomolecular Chemistry (2004), 2(22), 3329-3336",821801-02-9,821801-01-8,87413-09-0,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""821801-02-9"", ""smiles"": ""CCCC(=O)N[C@H]1CCCCC[C@@H]1O""}]","[{""index"": 1, ""cas_rn"": ""821801-01-8"", ""yield_pct"": ""95"", ""smiles"": ""CCCC(=O)N[C@H]1CCCCCC1=O""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-480-CAS-11955442,31-480-CAS-11955442,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,91,,,OCCc1ccc(F)cc1,O=CCc1ccc(F)cc1,OCCc1ccc(F)cc1>>O=CCc1ccc(F)cc1,Stabilization of Ketone and Aldehyde Enols by Formation of Hydrogen Bonds to Phosphazene Enolates and Their Aldol Products,"Kolonko, Kristopher J.; Reich, Hans J.","Journal of the American Chemical Society (2008), 130(30), 9668-9669","Stabilization of Ketone and Aldehyde Enols by Formation of Hydrogen Bonds to Phosphazene Enolates and Their Aldol Products | Kolonko, Kristopher J.; Reich, Hans J. | Journal of the American Chemical Society (2008), 130(30), 9668-9669",7589-27-7,1736-67-0,"87413-09-0, 144-55-8, 7772-98-7",,"75-09-2, 7732-18-5",,,,,,"2-(4-Fluorophenyl)ethanal (1c): 2-(4-Fluorophenyl)ethanol (0.5044g , 3.6 mmol) and 20 ml of dichloromethane were added to a 50 mL round bottom flask. Dess-Martin periodinane (13 mL, 0.3 M solution) was added and the reaction was stirred for 1 h. The reaction mixture was poured into a 100 ml round bottom flask containing 20 ml of saturated NaHCO3 :Na2S2O3 (1:1) and stirred for 30 min. The organic layer was separated, washed with a brine solution, dried with MgSO4 and the solvent was removed under vacuum. The product was purified by distillation 60-62 °C at 0.5 mm Hg yielding 0.455 g (91%) of aldehyde. 2-(4-Fluorophenyl)ethanal (1c), yield (0.455 g, 91%) 1H NMR (300 MHz, CDCl3), δ 3.62 (d J = 2, 2H), 7.0 (t, J = 8 Hz, 4H), 7.12 (dd, J = 8, 5.5 Hz, 2H), 9.68 (t, J = 2 Hz, 1H). 13C NMR (75.4 MHz, CDCl3), δ 49.8 (s), 116.1 (d, JCF = 21.5Hz), 127.7 (d, JCF = 3.3Hz), 131.4 (d, JCF = 8.1Hz), 162.4 (d, JCF = 245.7Hz), 199.2 (s). 19F NMR (282 MHz, CDCl3) δ -115.5 (tt, JFH = 5.5, 8.8 Hz). HRMS (EI) (m/z ): calcd. for C8H7FO (M+) 138.0476; found 138.0473.",2,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""7589-27-7"", ""smiles"": ""OCCc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""1736-67-0"", ""yield_pct"": ""91"", ""smiles"": ""O=CCc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}, {""index"": 2, ""cas_rn"": ""144-55-8""}, {""index"": 3, ""cas_rn"": ""7772-98-7""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-480-CAS-11962569,31-480-CAS-11962569,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,91,,,CCOC(=O)C(F)(F)C(O)c1ccco1,CCOC(=O)C(F)(F)C(=O)c1ccco1,CCOC(=O)C(F)(F)C(O)c1ccco1>>CCOC(=O)C(F)(F)C(=O)c1ccco1,Oxidation of fluoroalkyl-substituted carbinols by the Dess-Martin reagent,"Linderman, Russell J.; Graves, David M.","Journal of Organic Chemistry (1989), 54(3), 661-8","Oxidation of fluoroalkyl-substituted carbinols by the Dess-Martin reagent | Linderman, Russell J.; Graves, David M. | Journal of Organic Chemistry (1989), 54(3), 661-8",118460-43-8,118460-56-3,87413-09-0,,75-09-2,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""118460-43-8"", ""smiles"": ""CCOC(=O)C(F)(F)C(O)c1ccco1""}]","[{""index"": 1, ""cas_rn"": ""118460-56-3"", ""yield_pct"": ""91"", ""smiles"": ""CCOC(=O)C(F)(F)C(=O)c1ccco1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-480-CAS-12037359,31-480-CAS-12037359,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,78,,,COC(=O)[C@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1.COC(=O)[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1,COC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,COC(=O)[C@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1.COC(=O)[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1>>COC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,Oxidation of α-hydroxy esters to α-keto esters using the Dess-Martin periodinane reagent,"Burkhart, Joseph P.; Peet, Norton P.; Bey, Philippe","Tetrahedron Letters (1988), 29(28), 3433-6","Oxidation of α-hydroxy esters to α-keto esters using the Dess-Martin periodinane reagent | Burkhart, Joseph P.; Peet, Norton P.; Bey, Philippe | Tetrahedron Letters (1988), 29(28), 3433-6","119009-40-4, 119009-41-5",106771-34-0,87413-09-0,,75-05-8,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""119009-40-4"", ""smiles"": ""COC(=O)[C@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""119009-41-5"", ""smiles"": ""COC(=O)[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""106771-34-0"", ""yield_pct"": ""78"", ""smiles"": ""COC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-480-CAS-12092796,31-480-CAS-12092796,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,86,,,Cc1ccc([S@](=O)/C(=C/CC(C)C)C(O)CCc2ccccc2)cc1,Cc1ccc([S@](=O)/C(=C/CC(C)C)C(=O)CCc2ccccc2)cc1,Cc1ccc([S@](=O)/C(=C/CC(C)C)C(O)CCc2ccccc2)cc1>>Cc1ccc([S@](=O)/C(=C/CC(C)C)C(=O)CCc2ccccc2)cc1,"Asymmetric synthesis of γ-hydroxy α-enones by 1,8-diazabicyclo[5.4.0]undec-7-ene-catalyzed stereoselective rearrangement of chiral α-sulfinyl enones","Miura, Motofumi; Toriyama, Masaharu; Kawakubo, Takashi; Yasukawa, Ken; Takido, Toshio; Motohashi, Shigeyasu","Organic Letters (2010), 12(17), 3882-3885","Asymmetric synthesis of γ-hydroxy α-enones by 1,8-diazabicyclo[5.4.0]undec-7-ene-catalyzed stereoselective rearrangement of chiral α-sulfinyl enones | Miura, Motofumi; Toriyama, Masaharu; Kawakubo, Takashi; Yasukawa, Ken; Takido, Toshio; Motohashi, Shigeyasu | Organic Letters (2010), 12(17), 3882-3885",1242174-82-8,1242174-54-4,"144-55-8, 87413-09-0",,"75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: 15 % Dess-Martin periodinane (DMP) in CH2Cl2 solution (1.2 eq) was added to the α-sulfinyl allylic alcohol (1.0 eq) and NaHCO3 (4.0 eq) in CH2Cl2 solution and the mixture was stirred for 30 min at room temperature. The mixture was quenched with saturated aqueous NaHCO3 solution. The whole was extracted with CH2Cl2 washed with brine. The organic layer was dried over Na2SO4 and the solvent was removed under reduced pressure. The residue was purified with flush column chromatography. (Ss, E)-7-Methyl-1-phenyl-4-(4-tolylsulfinyl)oct-4-en-3-one (1j) , (735 mg, 2.08 mmol) in 86 % yield as colorless oil. [α]D: +139.3° (c =0.88, CHCl3). 1H-NMR (600 MHz, CDCl3) δ 7.46 (d, 2H, J= 8.25 Hz), 7.24-7.21 (m, 4H), 7.18-7.15 (m, 1H), 7.03 (d, 2H, J= 7.22 Hz), 6.84 (t, 1H, J= 7.56 Hz), 2.85-2.65 (m, 4H), 2.38 (s, 3H), 2.36-2.32 (m, 2H), 1.91-1.84 (m, 1H), 0.96 (d, 3H, J= 6.53 Hz), 0.95 (d, 3H, J= 6.53 Hz); 13C-NMR (150 MHz, CDCl3) δ : 198.2, 145.8, 142.4, 141.9, 140.3, 139.8, 129.9, 128.4, 128.3, 126.1, 125.6, 45.5, 38.4, 29.1, 28.7, 22.4, 22.3, 21.4; IR (liquid film) cm-1 2956, 1688, 1601, 1493, 1455, 1371, 1169, 1080, 1050, 809, 750, 700; HRMS (FAB+) Calcd for C22H27O2S : 355.17316 [M+H]+ : found: 355.17272.",2,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""1242174-82-8"", ""smiles"": ""Cc1ccc([S@](=O)/C(=C/CC(C)C)C(O)CCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1242174-54-4"", ""yield_pct"": ""86"", ""smiles"": ""Cc1ccc([S@](=O)/C(=C/CC(C)C)C(=O)CCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}, {""index"": 2, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-480-CAS-12101086,31-480-CAS-12101086,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,98,,,C=CC(C(O)c1ccccc1)P(=O)(OCC)OCC,C=CC(C(=O)c1ccccc1)P(=O)(OCC)OCC,C=CC(C(O)c1ccccc1)P(=O)(OCC)OCC>>C=CC(C(=O)c1ccccc1)P(=O)(OCC)OCC,Preparation of β-ketophosphonates and their vinylogues by oxidation of the corresponding alcohols,"Muller, Elmar L.; Modro, Agnes M.; Modro, Tomasz A.","Organic Preparations and Procedures International (1999), 31(2), 216-220","Preparation of β-ketophosphonates and their vinylogues by oxidation of the corresponding alcohols | Muller, Elmar L.; Modro, Agnes M.; Modro, Tomasz A. | Organic Preparations and Procedures International (1999), 31(2), 216-220",123709-60-4,226909-34-8,87413-09-0,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""123709-60-4"", ""smiles"": ""C=CC(C(O)c1ccccc1)P(=O)(OCC)OCC""}]","[{""index"": 1, ""cas_rn"": ""226909-34-8"", ""yield_pct"": ""98"", ""smiles"": ""C=CC(C(=O)c1ccccc1)P(=O)(OCC)OCC""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-480-CAS-12110570,31-480-CAS-12110570,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,77,,,CS(=O)(=O)O.CC(O)c1ccc(Cl)cc1Cl,CS(=O)(=O)OCC(=O)c1ccc(Cl)cc1Cl,CS(=O)(=O)O.CC(O)c1ccc(Cl)cc1Cl>>CS(=O)(=O)OCC(=O)c1ccc(Cl)cc1Cl,One-Pot Protocol for Synthesis of α-Organosulfonyloxy Ketones from Secondary Alcohols Using Hypervalent Iodine(V)-Mediated Oxidations,"Deshmukh, Swapnil S.; Huddar, Sameerana N.; Akamanchi, Krishnacharya G.","Synthetic Communications (2009), 39(17), 3101-3110","One-Pot Protocol for Synthesis of α-Organosulfonyloxy Ketones from Secondary Alcohols Using Hypervalent Iodine(V)-Mediated Oxidations | Deshmukh, Swapnil S.; Huddar, Sameerana N.; Akamanchi, Krishnacharya G. | Synthetic Communications (2009), 39(17), 3101-3110","75-75-2, 1475-13-4",1034117-97-9,87413-09-0,,75-05-8,,,,,,"General/Typical Procedure: α -ORGANOSULFONYLOXYLATION: GENERAL PROCEDURE Alcohol (5 mmol) was added in one portion to a stirred suspension of Dess-Martin periodinane (15 mmol) and organosulfonic acid (15 mmol) in CH3CN (20mL), and the reaction mixture was refluxed for 4 h. Solvent was removed under reduced pressure, and the residue obtained was diluted by adding CHCl3 (60 mL) and washed with saturated solution of NaHCO3 (2 x 35 mL) and brine (60 mL). The organic layer was dried over anhydrous Na2SO4 and concentrated under reduced pressure to give crude α -organosulfonyloxylated product. Pure product was obtained after column chromatography (SiO2, mesh size 60-120, eluent, ethyl acetate-hexane, 15:85). Table 2. Entry 3, yield 77%.",1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""75-75-2"", ""smiles"": ""CS(=O)(=O)O""}, {""index"": 2, ""cas_rn"": ""1475-13-4"", ""smiles"": ""CC(O)c1ccc(Cl)cc1Cl""}]","[{""index"": 1, ""cas_rn"": ""1034117-97-9"", ""yield_pct"": ""77"", ""smiles"": ""CS(=O)(=O)OCC(=O)c1ccc(Cl)cc1Cl""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-480-CAS-12137858,31-480-CAS-12137858,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,91,,,COc1ccccc1O[C@H](CO)[C@@H](O)c1cc(OC)c(O)c(OC)c1,COc1ccccc1OC(CO)C(=O)c1cc(OC)c(O)c(OC)c1,COc1ccccc1O[C@H](CO)[C@@H](O)c1cc(OC)c(O)c(OC)c1>>COc1ccccc1OC(CO)C(=O)c1cc(OC)c(O)c(OC)c1,Chemoselective Metal-Free Aerobic Alcohol Oxidation in Lignin,"Rahimi, Alireza; Azarpira, Ali; Kim, Hoon; Ralph, John; Stahl, Shannon S.","Journal of the American Chemical Society (2013), 135(17), 6415-6418","Chemoselective Metal-Free Aerobic Alcohol Oxidation in Lignin | Rahimi, Alireza; Azarpira, Ali; Kim, Hoon; Ralph, John; Stahl, Shannon S. | Journal of the American Chemical Society (2013), 135(17), 6415-6418",136863-16-6,92409-43-3,7782-44-7,"7647-01-0, 7697-37-2, 14691-89-5","75-05-8, 7732-18-5",,,,,,"General/Typical Procedure: IV. General procedure for oxidation of lignin model compounds (7a-i): To a 25 mL high pressure tube with a stir bar was added the lignin model compound (1 mmol) and 5 mol % of 4-acetamido-TEMPO (0.05 mmol, 10.6 mg). The tube was sealed, evacuated and filled to 1.1 atm with oxygen gas. Then, 9.4 μL of nitric acid (67%) (0.1 mmol, 6.3 mg) in 1 mL acetonitrile and 9.9 μL of hydrochloric acid (37%) (0.1 mmol, 3.65 mg) in 1 mL of acetonitrile were injected through the septum. An additional 3 mL of acetonitrile and 260 μL of water were injected. The reaction mixture was stirred for 24 h at 45 °C. The solvent was evaporated and the residue was subjected to column chromatography to obtain the corresponding carbonyl compound. 2-Methoxy-1,2-diphenyl-ethanone (8b): Chromatography solvent: hexanes:ethyl acetate (10:1). Spectral data are consistent with those reported in the literature.13 1-(4-Hydroxy-3,5-dimethoxyphenyl)-3-hydroxy-2-(2-methoxyphenoxy)-1-propanone (8i): Chromatography solvent: hexanes:ethyl acetate (1:1). Spectral data are consistent with those reported in the literature.16 Yield 91%. 1H NMR (400 MHz, CDCl3) δ 7.42 (s, 2H), 7.02-6.86 (m, 4H),.02 (s, 1H), 5.39 (t, J = 4.6 Hz, 1H), 4.11 (d, J = 4.6 Hz, 2H), 3.85 (s, 6H), 3.83 (s, 3H), 3.08 (b s, 1H). HRMS (ESI) calculated for C18H20O7Na [M + Na]+ 371.1107, found 371.1103.",1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""136863-16-6"", ""smiles"": ""COc1ccccc1O[C@H](CO)[C@@H](O)c1cc(OC)c(O)c(OC)c1""}]","[{""index"": 1, ""cas_rn"": ""92409-43-3"", ""yield_pct"": ""91"", ""smiles"": ""COc1ccccc1OC(CO)C(=O)c1cc(OC)c(O)c(OC)c1""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}, {""index"": 2, ""cas_rn"": ""7697-37-2""}, {""index"": 3, ""cas_rn"": ""14691-89-5""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",chemoselective,
