reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles
C-O_Coupling,85.0,0.0,Ar-OH,Ar-Br,CuBr,,,Py,,,,False,Oc1ccc(Cl)cc1.O=C1OC(=O)c2cc([N+](=O)[O-])c(Br)c3cccc1c23>>O=C1OC(=O)c2cc([N+](=O)[O-])c(Oc3ccc(Cl)cc3)c3cccc1c23
C-O_Coupling,77.0,0.0,Ar-Br,Ar-OH,CuO,,K2CO3,Py / water,,,,False,COc1c(Br)ccc2c1CCCC2=O.COc1c(O)c2c(c3c1CCCC3)OC(C)C2>>COc1c(Oc2c3c(c4c(c2OC)CCCC4)OC(C)C3)ccc2c1CCCC2=O
C-O_Coupling,76.0,0.0,H-Alkenyl,Ar-OH,CsF,,,DMAc,,,,False,C=Cc1c(F)c(F)c(F)c(F)c1F.Nc1ccc(-c2ccc(N)c(O)c2)cc1O>>C=Cc1c(F)c(F)c(Oc2cc(-c3ccc(N)c(Oc4c(F)c(F)c(C=C)c(F)c4F)c3)ccc2N)c(F)c1F
C-O_Coupling,90.0,0.0,Ar-OH,,CuI,2491-06-7,Cs2CO3,"1,4-Dioxane",,,,True,COc1ccc(Br)c(C(=O)N(c2cc(Cl)ccc2O)C(C(=O)NC2CCCCC2)c2ccccc2)c1>>COc1ccc2c(c1)C(=O)N(C(C(=O)NC1CCCCC1)c1ccccc1)c1cc(Cl)ccc1O2
C-O_Coupling,78.0,0.0,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Oc1ccc(F)cc1>>O=C(O)c1ccccc1Oc1ccc(F)cc1
C-O_Coupling,70.0,0.0,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Oc1ccc(Br)cc1>>O=C(O)c1ccccc1Oc1ccc(Br)cc1
C-O_Coupling,84.0,0.7071067811865476,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Oc1ccc(Cl)cc1>>O=C(O)c1ccccc1Oc1ccc(Cl)cc1
C-O_Coupling,85.0,1.1263148458111019,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.COc1ccc(O)cc1>>COc1ccc(Oc2ccccc2C(=O)O)cc1
C-O_Coupling,74.0,0.0,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Oc1ccc(OCc2ccccc2)cc1>>O=C(O)c1ccccc1Oc1ccc(OCc2ccccc2)cc1
C-O_Coupling,80.0,0.577350269189625,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccccc2C(=O)O)cc1
C-O_Coupling,82.0,0.0,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Oc1ccc(-c2ccccc2)cc1>>O=C(O)c1ccccc1Oc1ccc(-c2ccccc2)cc1
C-O_Coupling,70.0,-1.1547005383792524,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Cc1ccccc1O>>Cc1ccccc1Oc1ccccc1C(=O)O
C-O_Coupling,72.0,-0.7835233709990261,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.COc1ccccc1O>>COc1ccccc1Oc1ccccc1C(=O)O
C-O_Coupling,71.0,-0.7071067811865476,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.Oc1cccc(Cl)c1>>O=C(O)c1ccccc1Oc1cccc(Cl)c1
C-O_Coupling,75.0,-0.34279147481207356,Ar-I,Ar-OH,Cu(0),CuI,Py / DBU,DMF / water,,,,False,O=C(O)c1ccccc1I.COc1cccc(O)c1>>COc1cccc(Oc2ccccc2C(=O)O)c1
C-O_Coupling,79.0,0.0,H-Alkenyl,Ar-OH,CsF,,,DMAc,,,,False,C=Cc1c(F)c(F)c(F)c(F)c1F.Nc1cc(C(c2ccc(O)c(N)c2)(C(F)(F)F)C(F)(F)F)ccc1O>>C=Cc1c(F)c(F)c(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(C=C)c(F)c4F)c(N)c3)(C(F)(F)F)C(F)(F)F)cc2N)c(F)c1F
C-O_Coupling,88.0,0.6070504215055975,Ar-Br,Ar-OH,Palladium,di-mu-chlorobis(eta3-2-propenyl)di-,Cs2CO3,PhMe,,,,False,Brc1ccc(-c2ccccc2)cc1.Cc1cc2ccccc2c(C)c1O>>CC1=Cc2ccccc2C(C)(c2ccc(-c3ccccc3)cc2)C1=O.Cc1cc2ccccc2c(C)c1Oc1ccc(-c2ccccc2)cc1
C-O_Coupling,73.0,0.0,Ar-OH,Ar-Br,7758-89-6,Oxine,K3PO4,111-96-6,,,,False,Oc1cccc(OCc2ccccc2)c1.Cn1c(=O)n(C)c2cc(Br)c(N)cc21>>Cn1c(=O)n(C)c2cc(Oc3cccc(OCc4ccccc4)c3)c(N)cc21
C-O_Coupling,83.0,-0.552496933027002,Ar-OH,Ar-Br,Cu(0),TBAB,Cs2CO3,DMSO,,,,False,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
C-O_Coupling,82.0,-0.027199898170964937,Ar-OH,Ar-Br,Cu(0),TBAB,Cs2CO3,DMSO,,,,False,COc1ccc(O)cc1.N#Cc1ccc(Br)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1
C-O_Coupling,71.0,-2.0506477385256363,Ar-OH,Ar-Cl,Cu(0),TBAB,Cs2CO3,DMSO,,,,False,Cc1ccc(O)cc1.N#Cc1ccc(Cl)cc1>>Cc1ccc(Oc2ccc(C#N)cc2)cc1
C-O_Coupling,71.0,0.0,Ar-OH,Ar-Br,CuBr,,Cs2CO3,DMF,,,,False,Oc1ccccc1F.CCCC(=O)c1ccc(Br)cc1>>CCCC(=O)c1ccc(Oc2ccccc2F)cc1
C-O_Coupling,99.0,0.7071067811865476,Ar-Cl,Ar-OH,CuI,,K2CO3,DMF,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccc(I)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(I)cc2)cc1
C-O_Coupling,80.0,0.0,Ar-OH,Ar-Br,CuI,2491-06-7,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccc(C=O)cc1O.OC/C=C/c1ccc(Br)cc1>>COc1ccc(C=O)cc1Oc1ccc(/C=C/CO)cc1
C-O_Coupling,91.0,0.0,Ar-OH,Ar-F,18C6,,K2CO3,PhMe,,,,False,O=Cc1ccc(O)cc1.Nc1cc(F)c(F)cc1[N+](=O)[O-]>>Nc1cc(Oc2ccc(C=O)cc2)c(F)cc1[N+](=O)[O-]
C-O_Coupling,70.0,-1.4568015452895697,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccccc1Br.Cc1cc(O)cc2cc(C#N)ccc12>>COc1ccccc1Oc1cc(C)c2ccc(C#N)cc2c1
C-O_Coupling,90.0,0.7787549872351,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccccc1Br.Cc1c(O)cc(F)c2ccc(C#N)cc12>>COc1ccccc1Oc1cc(F)c2ccc(C#N)cc2c1C
C-O_Coupling,98.0,0.8093341918275387,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccccc1Br.Cc1cc(O)c(C)c2cc(C#N)ccc12>>COc1ccccc1Oc1cc(C)c2ccc(C#N)cc2c1C
C-O_Coupling,91.0,0.24280025754826162,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccccc1Br.CCc1cc(O)c(C)c2cc(C#N)ccc12>>CCc1cc(Oc2ccccc2OC)c(C)c2cc(C#N)ccc12
C-O_Coupling,93.0,0.40466709591376937,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1ccccc1Br.Cc1c(O)cc(C(C)C)c2ccc(C#N)cc12>>COc1ccccc1Oc1cc(C(C)C)c2ccc(C#N)cc2c1C
C-O_Coupling,79.0,-0.5391380680858384,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1cc(F)ccc1Br.Cc1c(O)cc(F)c2ccc(C#N)cc12>>COc1cc(F)ccc1Oc1cc(F)c2ccc(C#N)cc2c1C
C-O_Coupling,74.0,-1.1381803659589922,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1cc(F)ccc1Br.Cc1cc(O)c(F)c2cc(C#N)ccc12>>COc1cc(F)ccc1Oc1cc(C)c2ccc(C#N)cc2c1F
C-O_Coupling,78.0,-0.7071067811865476,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1cc(F)ccc1Br.Cc1c(O)cc(Cl)c2ccc(C#N)cc12>>COc1cc(F)ccc1Oc1cc(Cl)c2ccc(C#N)cc2c1C
C-O_Coupling,91.0,0.8985634468097308,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1cc(F)ccc1Br.Cc1cc(O)c(C)c2cc(C#N)ccc12>>COc1cc(F)ccc1Oc1cc(C)c2ccc(C#N)cc2c1C
C-O_Coupling,85.0,0.7071067811865476,Ar-Br,Ar-OH,CuI,2,Cs2CO3,"1,4-Dioxane",,,,False,COc1cc(Cl)ccc1Br.Cc1c(O)cc(F)c2ccc(C#N)cc12>>COc1cc(Cl)ccc1Oc1cc(F)c2ccc(C#N)cc2c1C
C-O_Coupling,81.0,0.0,Ar-OH,Ar-F,18C6,,K2CO3,PhMe,,,,False,CC(=O)c1ccc(O)cc1.CC(=O)OCc1c(F)c(F)c(F)c(F)c1F>>CC(=O)OCc1c(F)c(F)c(Oc2ccc(C(C)=O)cc2)c(F)c1F
C-O_Coupling,90.0,0.6196486244722473,Ar-OH,Ar-I,CuI,1180827-97-7,Cs2CO3,iPrOAc,,,,False,Cc1cc(C)cc(O)c1.COc1ccc(I)cc1>>COc1ccc(Oc2cc(C)cc(C)c2)cc1
C-O_Coupling,93.0,1.2044998463550032,Ar-OH,Ar-I,CuI,1180827-97-7,Cs2CO3,iPrOAc,,,,False,Cc1cc(C)cc(O)c1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2cc(C)cc(C)c2)cc1
C-O_Coupling,90.0,0.19487575873116575,Ar-OH,Ar-I,CuI,1180827-97-7,Cs2CO3,iPrOAc,,,,False,CC(=O)c1cccc(O)c1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2cccc(C(C)=O)c2)cc1
C-O_Coupling,85.0,0.4529452543714458,Ar-OH,Ar-I,CuI,1180827-97-7,Cs2CO3,iPrOAc,,,,False,Cc1ccccc1O.COc1ccc(I)cc1>>COc1ccc(Oc2ccccc2C)cc1
C-O_Coupling,72.0,0.01951649210936191,Ar-OH,Ar-I,CuI,1180827-97-7,Cs2CO3,iPrOAc,,,,False,CC(C)c1ccccc1O.COc1ccc(I)cc1>>COc1ccc(Oc2ccccc2C(C)C)cc1
C-O_Coupling,75.0,0.1195385141698428,Ar-OH,Ar-I,CuI,1180827-97-7,Cs2CO3,iPrOAc,,,,False,CC(C)(C)c1ccccc1O.COc1ccc(I)cc1>>COc1ccc(Oc2ccccc2C(C)(C)C)cc1
C-O_Coupling,79.0,-0.13979749725086144,Ar-OH,Ar-Br,N,N-Dimethylglycine,Cs2CO3,"1,4-Dioxane",,,,False,Cc1ccc(O)c(C)c1.Cc1ccc(Br)cc1>>Cc1ccc(Oc2ccc(C)cc2C)cc1
C-O_Coupling,90.0,0.0,Ar-OH,Ar-Cl,TBAB,7758-89-6,KOH,Xylenes / DMF,,,,False,Oc1ccc(Cl)cc1Cl.CC(C)OC(=O)c1cc(Cl)ccc1[N+](=O)[O-]>>CC(C)OC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
C-O_Coupling,99.0,1.3631152204102912,Ar-OH,Ar-Br,CuO,1309878-83-8,K3PO4,"1,4-Dioxane",,,,False,Cc1ccccc1O.O=[N+]([O-])c1ccc(Br)cc1>>Cc1ccccc1Oc1ccc([N+](=O)[O-])cc1
C-O_Coupling,95.0,0.0,Ar-OH,Ar-Br,1-Methylimidazole,7758-89-6,K2CO3,PhMe,,,,False,Oc1ccccc1-c1ccccc1.CC(C)c1cc(Br)cc(C(C)C)c1N>>CC(C)c1cc(Oc2ccccc2-c2ccccc2)cc(C(C)C)c1N
C-O_Coupling,90.0,0.0817903562842323,Ar-OH,Ar-F,18C6,,K2CO3,DMF,,,,False,Oc1cccc(O)c1.O=[N+]([O-])c1ccc(F)cc1>>O=[N+]([O-])c1ccc(Oc2cccc(Oc3ccc([N+](=O)[O-])cc3)c2)cc1
C-O_Coupling,85.0,-0.7071067811865476,Ar-OH,Ar-Cl,Pd(dba)2,908293-83-4,K3PO4,PhMe / water,,,,False,Cc1ccccc1O.CCOC(=O)c1cccc(Cl)c1>>CCOC(=O)c1cccc(Oc2ccccc2C)c1
C-O_Coupling,78.0,-0.08494311379821284,Ar-OH,Ar-Cl,7758-89-6,,K2CO3,98-82-8,,,,False,Oc1ccc(Cl)cc1.CC(=O)c1ccc(Cl)cc1Cl>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl
C-O_Coupling,75.0,-1.6275192464723092,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccccc1O.Brc1ccccc1-n1cc(-c2ccccc2)nn1>>Cc1ccccc1Oc1ccccc1-n1cc(-c2ccccc2)nn1
C-O_Coupling,89.0,0.3367281199597891,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1cccc(O)c1.Brc1ccccc1-n1cc(-c2ccccc2)nn1>>Cc1cccc(Oc2ccccc2-n2cc(-c3ccccc3)nn2)c1
C-O_Coupling,91.0,0.617334886592946,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.Brc1ccccc1-n1cc(-c2ccccc2)nn1>>Cc1ccc(Oc2ccccc2-n2cc(-c3ccccc3)nn2)cc1
C-O_Coupling,78.0,0.0,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Oc1ccc(Cl)cc1.Brc1ccccc1-n1cc(-c2ccccc2)nn1>>Clc1ccc(Oc2ccccc2-n2cc(-c3ccccc3)nn2)cc1
C-O_Coupling,85.0,-0.22448541330652472,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccccc1O.Cc1ccc(-c2cn(-c3ccccc3Br)nn2)cc1>>Cc1ccc(-c2cn(-c3ccccc3Oc3ccccc3C)nn2)cc1
C-O_Coupling,93.0,0.8979416532261029,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1cccc(O)c1.Cc1ccc(-c2cn(-c3ccccc3Br)nn2)cc1>>Cc1ccc(-c2cn(-c3ccccc3Oc3cccc(C)c3)nn2)cc1
C-O_Coupling,82.0,0.0,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Oc1ccc(Cl)cc1.Cc1ccc(-c2cn(-c3ccccc3Br)nn2)cc1>>Cc1ccc(-c2cn(-c3ccccc3Oc3ccc(Cl)cc3)nn2)cc1
C-O_Coupling,76.0,0.0,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.Fc1ccccc1-c1cn(-c2ccccc2Br)nn1>>Cc1ccc(Oc2ccccc2-n2cc(-c3ccccc3F)nn2)cc1
C-O_Coupling,92.0,0.0,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.COc1ccccc1-c1cn(-c2ccccc2Br)nn1>>COc1ccccc1-c1cn(-c2ccccc2Oc2ccc(C)cc2)nn1
C-O_Coupling,81.0,0.0,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.Brc1ccccc1-n1cc(-c2ccsc2)nn1>>Cc1ccc(Oc2ccccc2-n2cc(-c3ccsc3)nn2)cc1
C-O_Coupling,73.0,-1.0237854491849028,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.Brc1ccccc1-n1cc(-c2ccccn2)nn1>>Cc1ccc(Oc2ccccc2-n2cc(-c3ccccn3)nn2)cc1
C-O_Coupling,81.0,0.7071067811865475,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.Brc1cccc(-c2cn(-c3ccccc3Br)nn2)c1>>Cc1ccc(Oc2ccccc2-n2cc(-c3cccc(Br)c3)nn2)cc1
C-O_Coupling,71.0,-0.7071067811865475,Ar-OH,Ar-Br,CuI,XPhos,K3PO4,PhMe,,,,False,Cc1ccc(O)cc1.Cc1ccc(-c2cn(-c3ccc(Br)cc3Br)nn2)cc1>>Cc1ccc(Oc2cc(Br)ccc2-n2cc(-c3ccc(C)cc3)nn2)cc1
C-O_Coupling,5.0,-4.025584929302852,Ar-OH,Ar-Br,26042-64-8,1292836-30-6,NaOtBu,PhMe,,,,False,COc1ccc(O)cc1.N#Cc1ccc(Br)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1
C-O_Coupling,73.0,0.0,Ar-Br,Any-X,CuI,98-98-6,K3PO4,DMSO,,,,False,CC(=O)c1ccc(Br)cc1.Oc1ccc(OC(F)(F)F)cc1>>CC(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1
C-O_Coupling,75.0,0.0,Any-X,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,Oc1cccc(C(F)(F)F)c1.CC(=O)c1ccc(Br)cc1>>CC(=O)c1ccc(Oc2cccc(C(F)(F)F)c2)cc1
C-O_Coupling,85.0,0.1499711621644937,Ar-OH,Ar-Br,CuI,499-83-2,Cs2CO3,DMSO,,,,False,COc1cccc(O)c1.COc1cccc(Br)c1>>COc1cccc(Oc2cccc(OC)c2)c1
C-O_Coupling,82.0,-0.2999423243289874,Ar-OH,Ar-Br,CuI,499-83-2,Cs2CO3,DMSO,,,,False,COc1ccc(O)cc1OC.COc1cccc(Br)c1>>COc1cccc(Oc2ccc(OC)c(OC)c2)c1
C-O_Coupling,86.0,0.2999423243289874,Ar-OH,Ar-Br,CuI,499-83-2,Cs2CO3,DMSO,,,,False,COc1ccc(O)cc1.COc1cc(Br)cc(OC)c1>>COc1ccc(Oc2cc(OC)cc(OC)c2)cc1
C-O_Coupling,83.0,-0.1499711621644937,Ar-OH,Ar-Br,CuI,499-83-2,Cs2CO3,DMSO,,,,False,COc1cc(O)cc(OC)c1.COc1cc(Br)cc(OC)c1>>COc1cc(OC)cc(Oc2cc(OC)cc(OC)c2)c1
C-O_Coupling,73.0,0.0,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1ccc(CCC2(CCCCc3ccc(F)c([N+](=O)[O-])c3)OCCO2)cc1O>>COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCCCC1(CC2)OCCO1
C-O_Coupling,76.0,0.0,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1ccc(CCC(CCCCc2ccc(F)c([N+](=O)[O-])c2)(OC)OC)cc1O>>COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCCCC(OC)(OC)CC2
C-O_Coupling,78.0,0.0,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1ccc(CCCCCCCc2ccc(F)c([N+](=O)[O-])c2)cc1O>>COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCCCCCC2
C-O_Coupling,90.0,0.9363291775690445,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1ccc(CCCCC(=O)CCc2ccc(F)c([N+](=O)[O-])c2)cc1O>>COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCC(=O)CCCC2
C-O_Coupling,78.0,0.0,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1ccc(CCCN(C)CCCc2ccc(F)c([N+](=O)[O-])c2)cc1O>>COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCCN(C)CCC2
C-O_Coupling,83.0,0.11704114719613057,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1cc(CCCCC(=O)CCc2ccc([N+](=O)[O-])c(F)c2)ccc1O>>COc1cc2ccc1Oc1cc(ccc1[N+](=O)[O-])CCC(=O)CCCC2
C-O_Coupling,76.0,0.0,Ar-OH,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,Oc1ccc(SC(F)(F)F)cc1.CCC(=O)c1ccc(Br)cc1>>CCC(=O)c1ccc(Oc2ccc(SC(F)(F)F)cc2)cc1
C-O_Coupling,73.0,-1.0533703247651751,Ar-OH,,947508-14-7,,,PhMe / water,,,,True,COc1ccc(CCC(=O)CCCCc2ccc(F)c([N+](=O)[O-])c2)cc1O>>COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCCCC(=O)CC2.COc1ccc2cc1Oc1ccc(cc1[N+](=O)[O-])CCCCC(=O)CC2
C-O_Coupling,86.0,0.0,Ar-OH,Ar-F,18C6,,K2CO3,DMF,,,,False,COc1cc(C=O)ccc1O.Cc1cc([N+](=O)[O-])ccc1F>>COc1cc(C=O)ccc1Oc1ccc([N+](=O)[O-])cc1C
C-O_Coupling,95.0,0.0,Ar-OH,Ar-X,18C6,,K2CO3,DMF,,,,False,COc1cc(C=O)ccc1O.O=[N+]([O-])c1ccc(F)c(Cl)c1>>COc1cc(C=O)ccc1Oc1ccc([N+](=O)[O-])cc1Cl
C-O_Coupling,76.0,-0.9005606327887861,Ar-OH,Ar-I,FeCl3,N,Cs2CO3,water,TBAB,,,False,Cc1ccc(O)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2ccc(C)cc2)cc1
C-O_Coupling,91.0,0.03189616201721513,Ar-OH,Ar-I,FeCl3,N,Cs2CO3,water,TBAB,,,False,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
C-O_Coupling,90.0,0.1443410477851581,Ar-OH,Ar-I,FeCl3,N,Cs2CO3,water,TBAB,,,False,Cc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
C-O_Coupling,92.0,0.7623936959175067,Ar-OH,Ar-I,FeCl3,N,Cs2CO3,water,TBAB,,,False,Oc1ccc(Cl)cc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2)cc1
C-O_Coupling,83.0,0.3862639063311252,Ar-OH,Ar-I,FeCl3,N,Cs2CO3,water,TBAB,,,False,COc1ccc(O)cc1.Cc1cc(C)cc(I)c1>>COc1ccc(Oc2cc(C)cc(C)c2)cc1
C-O_Coupling,80.0,-0.3755325412919892,Ar-OH,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,CC(C)(C)c1ccc(O)cc1.COc1ccc(Br)cc1>>COc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1
C-O_Coupling,71.0,-1.489105915180951,Ar-Br,Ar-OH,CuI,98-98-6,K3PO4,DMSO,,,,False,COc1ccc(Br)cc1.Cc1cccc(O)c1>>COc1ccc(Oc2cccc(C)c2)cc1
C-O_Coupling,77.0,-0.7467236659216431,Ar-Br,Ar-OH,CuI,98-98-6,K3PO4,DMSO,,,,False,COc1ccc(Br)cc1.Cc1ccc(O)cc1>>COc1ccc(Oc2ccc(C)cc2)cc1
C-O_Coupling,81.0,-0.2518021664154379,Ar-OH,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,CC(C)(C)c1ccc(O)cc1.COc1cccc(Br)c1>>COc1cccc(Oc2ccc(C(C)(C)C)cc2)c1
C-O_Coupling,71.0,-1.489105915180951,Ar-OH,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,Cc1cccc(O)c1.COc1cccc(Br)c1>>COc1cccc(Oc2cccc(C)c2)c1
C-O_Coupling,76.0,-0.8704540407981944,Ar-OH,Ar-Br,CuI,98-98-6,K3PO4,DMSO,,,,False,Cc1ccc(O)cc1.COc1cccc(Br)c1>>COc1cccc(Oc2ccc(C)cc2)c1
C-O_Coupling,71.0,0.0,Ar-OH,Ar-I,CuI,98-98-6,K3PO4,DMSO,,,,False,Oc1ccc(F)cc1.Ic1cccc(OCCOC2CCCCO2)c1>>Fc1ccc(Oc2cccc(OCCOC3CCCCO3)c2)cc1
C-O_Coupling,77.0,-0.7071067811865476,Ar-Br,Ar-OH,CuI,98-98-6,K3PO4,DMSO,,,,False,Cn1cc(-c2cccc(Br)c2)nn1.CCCCCCn1cc(-c2cccc(O)c2)nn1>>CCCCCCn1cc(-c2cccc(Oc3cccc(-c4cn(C)nn4)c3)c2)nn1
C-O_Coupling,96.0,1.288225584883661,Ar-Br,Ar-OH,CuI,21022-17-3,K3PO4,DMF,,,,False,Clc1ccc(Br)cc1.COc1ccc(O)cc1>>COc1ccc(Oc2ccc(Cl)cc2)cc1
C-O_Coupling,84.0,-0.9562358659913915,Ar-OH,Ar-Br,CuI,21022-17-3,K3PO4,DMF,,,,False,Cc1cc(C)cc(O)c1.Nc1cccc(Br)c1>>Cc1cc(C)cc(Oc2cccc(N)c2)c1
C-O_Coupling,92.0,0.5285275472373822,Ar-OH,Ar-Br,CuI,21022-17-3,K3PO4,DMF,,,,False,Cc1ccc(O)cc1.N#Cc1ccccc1Br>>Cc1ccc(Oc2ccccc2C#N)cc1
C-O_Coupling,84.0,-0.5773502691896176,Ar-Br,Ar-OH,CuI,21022-17-3,K3PO4,DMF,,,,False,COc1ccc(Br)cc1.Nc1cccc(O)c1>>COc1ccc(Oc2cccc(N)c2)cc1
C-O_Coupling,72.0,-1.3662998627553995,Ar-Br,Ar-OH,CuI,21022-17-3,K3PO4,DMF,,,,False,COc1ccc(Br)cc1.Oc1ccc(Cl)cc1>>COc1ccc(Oc2ccc(Cl)cc2)cc1
C-O_Coupling,86.0,0.917662935482247,Ar-OH,Ar-I,CuI,1909333-78-3,K3PO4,MeCN,,,,False,Cc1cc(C)cc(O)c1.Nc1cccc(I)c1>>Cc1cc(C)cc(Oc2cccc(N)c2)c1
C-O_Coupling,92.0,0.6183990949706142,Ar-OH,Ar-I,CuI,1909333-78-3,K3PO4,MeCN,,,,False,Cc1ccc(O)cc1.N#Cc1ccccc1I>>Cc1ccc(Oc2ccccc2C#N)cc1
C-O_Coupling,72.0,-1.7393793997657554,Ar-OH,Ar-I,CuI,1909333-78-3,K3PO4,MeCN,,,,False,Cc1ccc(O)cc1.Cc1ccccc1I>>Cc1ccc(Oc2ccccc2C)cc1
C-O_Coupling,96.0,0.7071067811865475,Ar-F,Ar-OH,18C6,,K2CO3,DMF,,,,False,O=[N+]([O-])c1ccc(F)cc1.CCCCCCc1cc(OC)c(O)cc1F>>CCCCCCc1cc(OC)c(Oc2ccc([N+](=O)[O-])cc2)cc1F
