reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles,spectator_groups
C-N Coupling,82.0,0.0,R2CH-NHR,Ar-Amide,Cu(OAc)2,,,DMSO,,,,False,O=C(ONC1CCCCC1)c1ccccc1.O=C(Nc1ccc(F)c2ccccc12)c1ccccn1>>O=c1n(-c2ccccn2)c2c3ccccc3c(F)cc2n1C1CCCCC1,F / X / Pyridine
C-N Coupling,83.0,0.0,R2CH-NHR,Ar-NHR,Cu(OAc)2,,K2CO3,DMSO,,,,False,O=C(ONC1CCCCC1)c1ccccc1.S=C(Nc1ccc(Br)c2ccccc12)c1ccccn1>>Brc1cc2c(nc(-c3ccccn3)n2C2CCCCC2)c2ccccc12,Br / X / Pyridine
C-N Coupling,92.0,0.0,R2CH-NHR,Ar-NHR,Cu(OAc)2,,K2CO3,DMSO,,,,False,O=C(ONC1CCCCC1)c1ccccc1.Fc1ccc(NC(=S)c2ccccn2)c2ccccc12>>Fc1cc2c(nc(-c3ccccn3)n2C2CCCCC2)c2ccccc12,F / X / Pyridine
C-N Coupling,75.0,-0.71,Ar-NH2,Ar-Br,Pd(OAc)2,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,,,,False,Nc1ccccc1Cl.Brc1cc2ccc1CCc1ccc(c(Br)c1)CC2>>Clc1ccccc1Nc1cc2ccc1CCc1ccc(c(Nc3ccccc3Cl)c1)CC2,Cl / X
C-N Coupling,99.0,0.0,Ar-Cl,Ar-NH2,CuI,,K2CO3,water / 1309573-60-1,,,,False,O=C(O)c1ccc(Cl)cc1Cl.COc1ccc(N)cn1>>COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cn1,Acid / CO2H / Cl / X / OR / Pyridine
C-N Coupling,73.0,-0.7,Ar-Br,AromN-H,CuI,,K2CO3,o-DCB,18C6,,,False,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1Br.CC(C)(C)c1ccc2[nH]c3c(-c4cccnc4)cc(C(C)(C)C)cc3c2c1>>Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)cc(-c3cccnc3)c21,AromN / Pyridine
C-N Coupling,78.0,0.71,Ar-Br,AromN-H,CuI,,K2CO3,o-DCB,18C6,,,False,Brc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1.CC(C)(C)c1ccc2[nH]c3c(C#N)cc(C(C)(C)C)cc3c2c1>>CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc(C#N)c1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,CN / AromN
C-N Coupling,84.0,2.01,Ar-Br,AromN-H,CuI,,K2CO3,o-DCB,18C6,,,False,Brc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1.CC(C)(C)c1ccc2[nH]c3c(-c4cccnc4)cc(C(C)(C)C)cc3c2c1>>CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc(-c3cccnc3)c1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,AromN / Pyridine
C-N Coupling,73.0,0.0,,H-Acid,Cu(OTf)2,2260962-82-9,Cs2CO3,THF,,,,False,C=O.O=C(O)CNc1ccccc1.O=C1OCCN1/N=C/c1ccc(Br)cc1>>O=C1OCCN1N1CN(c2ccccc2)C[C@H]1c1ccc(Br)cc1,Br / X / Carbamate / LactamN / CO2R / CONR2
C-N Coupling,90.0,0.0,,H-Acid,Cu(OTf)2,2260962-82-9,Cs2CO3,THF,,,,False,C=O.O=C(O)CNc1ccccc1.O=C1OCCN1/N=C/c1ccc(F)cc1>>O=C1OCCN1N1CN(c2ccccc2)C[C@H]1c1ccc(F)cc1,F / X / Carbamate / LactamN / CO2R / CONR2
C-N Coupling,84.0,0.0,,H-Acid,Cu(OTf)2,2260962-82-9,Cs2CO3,THF,,,,False,C=O.O=C(O)CNc1ccccc1.O=C1OCCN1/N=C/c1ccc(Cl)cc1>>O=C1OCCN1N1CN(c2ccccc2)C[C@H]1c1ccc(Cl)cc1,Cl / X / Carbamate / LactamN / CO2R / CONR2
C-N Coupling,71.0,0.0,Ar-I,Any-CONHR,CuI,N,K3PO4,"1,4-Dioxane",,,,False,CC(C)(C)c1ccc(I)cc1.COc1cc2c(cc1N1CCNC1=O)CCCCC2>>COc1cc2c(cc1N1CCN(c3ccc(C(C)(C)C)cc3)C1=O)CCCCC2,Urea / LactamN / CONR2 / OR
C-N Coupling,78.0,0.0,Ar-Br,Ar-NHR,9014-51-1,,KOtBu,DCM,,,,False,Cc1nccc(Br)n1.O=C(Nc1ccc(F)cc1)C1(c2ccc3c(c2)CCN3)CCC1>>Cc1nccc(N2CCc3cc(C4(C(=O)Nc5ccc(F)cc5)CCC4)ccc32)n1,X / Pyrimidine / Amide / CONHR / F
C-N Coupling,96.0,0.0,Ar-I,AromN-H,CuI,1,K3PO4,"1,4-Dioxane",,,,False,O=Ic1ccccc1.CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(ccc(c24)C1=O)-c1c[nH]cc1-3>>CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(ccc(c24)C1=O)-c1cn(-c2ccccc2)cc1-3,Amide / CONR2 / LactamN / AromN
C-N Coupling,86.0,-1.32,R2CH-NH2,Ar-Br,Pd2(dba)3,rac-BINAP,NaOtBu,PhMe,,,,False,N[C@@H]1CCCC[C@H]1N.Cc1ccc2cccc(Br)c2n1>>Cc1ccc2cccc(N[C@@H]3CCCC[C@H]3Nc3cccc4ccc(C)nc34)c2n1,Quinoline / Pyridine
C-N Coupling,98.0,0.0,Ar-NH2,Ar-OTf,Pd(OAc)2,XPhos,Cs2CO3,PhMe,water,,,False,Nc1ccccc1.O=S(=O)(Oc1ccccc1/C=C/C1CCCCC1)C(F)(F)F>>C(=C/C1CCCCC1)\c1ccccc1Nc1ccccc1,C=C / Dienophile / Motif-C=C / Any-Dienophile
C-N Coupling,64.0,0.0,H-Alkenyl,,CuI,bpy,K2CO3,DMSO,,,,True,O=C(/C(=C/C(=O)c1ccccc1Br)Nc1ccccc1)c1ccccc1>>O=C(c1ccccc1)c1cc(=O)c2ccccc2n1-c1ccccc1,COR
C-N Coupling,82.0,0.58,AromN-H,Ar-Br,Cu2O,,Cs2CO3,DMSO,,,,False,c1cn[nH]c1.Brc1cccc(-c2ccccn2)n1>>c1ccc(-c2cccc(-n3cccn3)n2)nc1,AromN / Pyridine
C-N Coupling,65.0,-1.87,Ar-I,AromN-H,CuI,,K2CO3,DMF,,,,False,Ic1ccccc1.O=[N+]([O-])c1cn[nH]c1>>O=[N+]([O-])c1cnn(-c2ccccc2)c1,NO2 / NR2 / AromN
C-N Coupling,73.0,-0.18,Ar-NHAr,Ar-Br,Pd(OAc)2,PtBu3,NaOtBu,PhMe,,,,False,c1ccc2c(c1)Nc1ccccc1O2.Brc1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)nc1>>c1cncc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cn3)cc(-c3cccnc3)n2)c1,OAr / OR / Pyridine
C-N Coupling,69.0,-0.9,Ar-NHAr,Ar-Br,Pd(OAc)2,PtBu3,NaOtBu,PhMe,,,,False,c1ccc2c(c1)Nc1ccccc1O2.Brc1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cn1>>c1cncc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)nc3)cc(-c3cccnc3)n2)c1,OAr / OR / Pyridine
C-N Coupling,75.0,0.0,Ar-Br,Ar-NHAr,Pd2(dba)3·CHCl3,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,,,,False,O=S(=O)(c1ccc(F)cc1)c1ccc(Br)cc1.CC1(C)c2ccccc2Nc2ccccc21>>CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccc(F)cc3)cc2)c2ccccc21,SAr / SR / SO2R / X / F
C-N Coupling,87.0,0.0,AromN-H,Ar-X,Pd2(dba)3·CHCl3,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,,,,False,CC(C)(C)c1ccc2[nH]c3ccc(C(C)(C)C)cc3c2c1.CC1(C)c2cc(I)ccc2N(c2ccc(S(=O)(=O)c3ccc(F)cc3)cc2)c2ccc(I)cc21>>CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)C(C)(C)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1N2c1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,AromN / NAr2 / NR2 / SAr / SR / SO2R / F / X
C-N Coupling,89.0,0.0,AromN-H,Ar-Br,Pd2(dba)3·CHCl3,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,,,,False,CC(C)(C)c1ccc2[nH]c3ccc(C(C)(C)C)cc3c2c1.CC(C)(C)[Si](C)(C)n1c2ccc(Br)cc2c2cc(Br)ccc21>>CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2[Si](C)(C)C(C)(C)C,AromN / Si
C-N Coupling,79.0,0.0,H-Cl,R2CH-NH2,Pd2(dba)3,XantPhos,NaOtBu,PhMe,,,,False,Cl.NC1CCOCC1.CN(C)/C=C/c1ccncc1Br>>c1cc2ccn(C3CCOCC3)c2cn1,OR / Pyridine
C-N Coupling,69.0,-0.71,Ar-I,Ar-X,CuI,N,K3PO4,DMF,,,,False,Ic1ccccc1.Brc1c[nH]c2cnccc12>>Brc1cn(-c2ccccc2)c2cnccc12,X / Br / AromN / Pyridine
C-N Coupling,69.0,0.44,Ar-I,AromN-H,CuI,N,K3PO4,DMF,,,,False,Ic1ccccc1.c1cc(-c2c[nH]c3cnccc23)ccn1>>c1ccc(-n2cc(-c3ccncc3)c3ccncc32)cc1,AromN / Pyridine
C-N Coupling,72.0,0.0,Ar-NH2,Ar-NH2,Cu(OAc)2,,NaOAc,DMF,,,,False,Nc1ccccc1.Nc1ccccc1I.CCOC(=O)C(=O)C(F)(F)F>>FC(F)(F)c1nc2ccccc2n1-c1ccccc1.O=c1c(C(F)(F)F)nc2ccccc2n1-c1ccccc1,X / F
C-N Coupling,74.0,0.0,Ar-NH2,Ar-NH2,Cu(OAc)2,,NaOAc,DMF,,,,False,Nc1ccccc1I.CC(C)(C)c1cccc(N)c1.CCOC(=O)C(=O)C(F)(F)F>>CC(C)(C)c1cccc(-n2c(C(F)(F)F)nc3ccccc32)c1,X / F
C-N Coupling,70.0,0.0,Ar-NH2,Ar-NH2,Cu(OAc)2,,NaOAc,DMF,,,,False,COc1cccc(N)c1.Nc1ccccc1I.CCOC(=O)C(=O)C(F)(F)F>>COc1cccc(-n2c(C(F)(F)F)nc3ccccc32)c1,OR / X / F
C-N Coupling,72.0,0.0,Ar-NH2,Alkyl-COR,Cu(OAc)2,,NaOAc,DMF,,,,False,Nc1ccccc1.CCOC(=O)C(=O)C(F)(F)F.Nc1cc(Br)ccc1I>>FC(F)(F)c1nc2cc(Br)ccc2n1-c1ccccc1,F / X / Br
C-N Coupling,61.0,0.0,AromN-H,Ar-Br,CuI,,KOtBu,DMSO / water,,,,False,Cc1cc2nc[nH]c2cc1C.N#Cc1ccnc(Br)c1>>Cc1cc2ncn(-c3cc(C#N)ccn3)c2cc1C,AromN / CN / Pyridine
C-N Coupling,99.0,1.69,Ar-NH2,Ar-I,Pd(OAc)2,RuPhos,Cs2CO3,PhMe,,,,False,Nc1cccnc1.COc1ccccc1I>>COc1ccccc1Nc1cccnc1,Pyridine / OR
C-N Coupling,97.0,0.71,RCH2-NHR,Ar-I,Pd(OAc)2,RuPhos,Cs2CO3,PhMe,,,,False,C1COCCN1.COc1ccccc1I>>COc1ccccc1N1CCOCC1,OR
C-N Coupling,54.0,-1.09,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Cc1cccc2[nH]ccc12.Brc1cccc2cccnc12>>Cc1cccc2c1ccn2-c1cccc2cccnc12,AromN / Quinoline / Pyridine
C-N Coupling,56.0,-0.98,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Cc1ccc2cc[nH]c2c1.Brc1cccc2cccnc12>>Cc1ccc2ccn(-c3cccc4cccnc34)c2c1,AromN / Quinoline / Pyridine
C-N Coupling,66.0,-0.71,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,c1ccc(COc2ccc3[nH]ccc3c2)cc1.Brc1cccc2cccnc12>>c1ccc(COc2ccc3c(ccn3-c3cccc4cccnc34)c2)cc1,OR / AromN / Quinoline / Pyridine
C-N Coupling,90.0,0.79,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,c1ccc2[nH]ccc2c1.Brc1cccc2cccnc12>>c1cnc2c(-n3ccc4ccccc43)cccc2c1,AromN / Quinoline / Pyridine
C-N Coupling,63.0,-0.59,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Cc1ccc2[nH]ccc2c1.Brc1cccc2cccnc12>>Cc1ccc2c(ccn2-c2cccc3cccnc23)c1,AromN / Quinoline / Pyridine
C-N Coupling,82.0,-0.71,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,COC(=O)c1ccc2[nH]ccc2c1.Brc1cccc2cccnc12>>COC(=O)c1ccc2c(ccn2-c2cccc3cccnc23)c1,CO2R / AromN / Quinoline / Pyridine
C-N Coupling,70.0,-0.23,Ar-Br,Ar-X,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Clc1ccc2[nH]ccc2c1>>Clc1ccc2c(ccn2-c2cccc3cccnc23)c1,X / Quinoline / Pyridine / Cl / AromN
C-N Coupling,71.0,-0.05,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,COc1ccc2[nH]ccc2c1.Brc1cccc2cccnc12>>COc1ccc2c(ccn2-c2cccc3cccnc23)c1,OR / AromN / Quinoline / Pyridine
C-N Coupling,68.0,-0.07,Ar-X,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Fc1ccc2[nH]ccc2c1.Brc1cccc2cccnc12>>Fc1ccc2c(ccn2-c2cccc3cccnc23)c1,F / X / AromN / Quinoline / Pyridine
C-N Coupling,58.0,-0.63,Ar-Br,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Brc1cccc2[nH]ccc12>>Brc1cccc2c1ccn2-c1cccc2cccnc12,Br / X / Quinoline / Pyridine / AromN
C-N Coupling,54.0,-0.84,Ar-Br,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Brc1cccc2cc[nH]c12>>Brc1cccc2ccn(-c3cccc4cccnc34)c12,Br / X / Quinoline / Pyridine / AromN
C-N Coupling,52.0,-1.2,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,c1ccc2[nH]ccc2c1.Cc1ccc2cccc(Br)c2n1>>Cc1ccc2cccc(-n3ccc4ccccc43)c2n1,AromN / Quinoline / Pyridine
C-N Coupling,50.0,-1.4,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,COc1cccc2[nH]ccc12.Brc1cccc2cccnc12>>COc1cccc2c1ccn2-c1cccc2cccnc12,OR / AromN / Quinoline / Pyridine
C-N Coupling,57.0,-0.68,Ar-Br,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1ccc2[nH]ccc2c1.Brc1cccc2cccnc12>>Brc1ccc2c(ccn2-c2cccc3cccnc23)c1,Br / X / AromN / Quinoline / Pyridine
C-N Coupling,60.0,-0.76,AromN-H,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,COc1cccc2cc[nH]c12.Brc1cccc2cccnc12>>COc1cccc2ccn(-c3cccc4cccnc34)c12,OR / AromN / Quinoline / Pyridine
C-N Coupling,54.0,-1.17,Ar-Br,Ar-X,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Clc1cccc2cc[nH]c12>>Clc1cccc2ccn(-c3cccc4cccnc34)c12,X / Quinoline / Pyridine / Cl / AromN
C-N Coupling,50.0,-1.04,Ar-Br,Ar-X,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Fc1cc2cc[nH]c2cc1F>>Fc1cc2ccn(-c3cccc4cccnc34)c2cc1F,X / Quinoline / Pyridine / F / AromN
C-N Coupling,71.0,0.0,Ar-Br,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Clc1cc2[nH]ccc2cc1Br>>Clc1cc2c(ccn2-c2cccc3cccnc23)cc1Br,Br / X / Quinoline / Pyridine / Cl / AromN
C-N Coupling,70.0,0.02,Ar-Br,AromN-H,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.c1cnn(-c2ccc3[nH]ccc3c2)c1>>c1cnc2c(-n3ccc4cc(-n5cccn5)ccc43)cccc2c1,Quinoline / Pyridine / AromN
C-N Coupling,63.0,-0.64,Ar-Br,Ar-X,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.Clc1cc2cc[nH]c2cc1Cl>>Clc1cc2ccn(-c3cccc4cccnc34)c2cc1Cl,X / Quinoline / Pyridine / Cl / AromN
C-N Coupling,54.0,-0.82,Ar-X,Ar-Br,CuI,TMCD,K3PO4,PhMe,,,,False,Fc1cccc2cc[nH]c12.Brc1cccc2cccnc12>>Fc1cccc2ccn(-c3cccc4cccnc34)c12,F / X / AromN / Quinoline / Pyridine
C-N Coupling,89.0,0.0,Ar-Br,AromN-H,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.COc1ccc(Oc2ccc3[nH]ccc3c2)cc1>>COc1ccc(Oc2ccc3c(ccn3-c3cccc4cccnc34)c2)cc1,Quinoline / Pyridine / OAr / OR / AromN
C-N Coupling,65.0,0.0,Ar-Br,AromN-H,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.C[C@]12CC[C@@H]3c4ccc(Oc5ccc6[nH]ccc6c5)cc4CC[C@H]3[C@@H]1CCC2=O>>C[C@]12CC[C@@H]3c4ccc(Oc5ccc6c(ccn6-c6cccc7cccnc67)c5)cc4CC[C@H]3[C@@H]1CCC2=O,Quinoline / Pyridine / OAr / OR / AromN / acidic / COR
C-N Coupling,70.0,0.0,Ar-Br,AromN-H,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.c1cc2cc(N3CCOCC3)ccc2[nH]1>>c1cnc2c(-n3ccc4cc(N5CCOCC5)ccc43)cccc2c1,Quinoline / Pyridine / NR2 / AromN / OR
C-N Coupling,72.0,0.0,Ar-Br,AromN-H,CuI,TMCD,K3PO4,PhMe,,,,False,Brc1cccc2cccnc12.C(=Cc1ccc2[nH]ccc2c1)c1ccccc1>>C(=C/c1ccc2c(ccn2-c2cccc3cccnc23)c1)\c1ccccc1,Quinoline / Pyridine / C=C / Dienophile / AromN / Motif-C=C / Any-Dienophile
C-N Coupling,58.0,0.0,,Ar-CONHR,Pd(dba)2,XantPhos,DIPEA,PhOMe,DMAP,,,False,[C-]#[O+].O=C1CCC(NC(=O)c2ccccc2Br)C(=O)N1>>O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CONHR / Amide / acidic / LactamN
C-N Coupling,85.0,-0.03,AromN-H,Ar-X,Cu(0),,K2CO3,,,,,False,c1ccc2c(c1)[nH]c1ccccc12.Clc1ccccc1I>>Clc1ccccc1-n1c2ccccc2c2ccccc21,AromN / Cl / X
C-N Coupling,90.0,0.0,Ar-NHAr,Ar-Br,Pd2(dba)3,RuPhos,LiHMDS,"PhMe / 1,4-Dioxane",,,,False,C1=Cc2ccccc2Nc2ccccc21.Clc1cccc(Cl)c1Br>>Clc1cccc(Cl)c1N1c2ccccc2C=Cc2ccccc21,C=C / Dienophile / Cyclohexene / X / Cl / Motif-C=C / Any-Dienophile
C-N Coupling,59.0,-0.71,AromN-H,Any-X,Cu(0),7758-89-6,K2CO3,Xylenes,,,,False,c1ccc2c(c1)[nH]c1ccccc12.O=C(c1cccc(Br)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F>>O=C(c1cccc(-n2c3ccccc3c3ccccc32)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,AromN / CF3 / F / X / COR
C-N Coupling,57.0,0.0,Ar-Br,Ar-NHAr,72287-26-4,DPPF,NaOtBu,PhMe,,,,False,Brc1ccccc1.CC(C)(C)c1ccc(Nc2ccc(N(c3ccc(Nc4ccc(C(C)(C)C)cc4)cc3)c3ccc(C(C)(C)C)cc3)cc2)cc1>>CC(C)(C)c1ccc(Nc2ccc(N(c3ccc(N(c4ccccc4)c4ccc(C(C)(C)C)cc4)cc3)c3ccc(C(C)(C)C)cc3)cc2)cc1,NAr2 / NR2 / NHAr / NHR
C-N Coupling,54.0,0.0,Ar-CF3,AromN-H,CuI,2,K2CO3,DMF / MeOH / water,,,,False,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1.O=c1c2ccccc2[nH]c2ccccc12>>FC(F)(F)C1=CC([N+]2=C3C=CC=CC3=CC3=C2C=CC=C3)=CC(C(F)(F)F)=C1.[F-][B+3]([F-])([F-])[F-],Quinoline / Pyridine
C-N Coupling,88.0,1.29,Ar-I,Ar-NHAr,Pd(dba)2,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,,,,False,Ic1ccccc1.CC(C)c1cc(C(C)C)c(B2c3ccccc3Nc3ccccc32)c(C(C)C)c1>>CC(C)c1cc(C(C)C)c(B2c3ccccc3N(c3ccccc3)c3ccccc32)c(C(C)C)c1,
C-N Coupling,64.0,0.0,AromN-H,Ar-Br,CuI,Oxine,Cs2CO3,DMF,,,,False,c1c[nH]cn1.Brc1ccccc1Nc1ccccc1-c1ccccc1>>c1ccc(-c2ccccc2Nc2ccccc2-n2ccnc2)cc1,AromN / NHAr / NHR
C-N Coupling,75.0,-1.2,Ar-Br,Ar-CONH2,Pd(dba)2,XantPhos,Cs2CO3,"1,4-Dioxane",,,,False,Brc1ccc2ccccc2c1.NC(=O)c1ccc2ccccc2c1Cl>>O=C(Nc1ccc2ccccc2c1)c1ccc2ccccc2c1Cl,X / Cl
C-N Coupling,89.0,0.0,Ar-X,R2CH-NH2,Cs2CO3,,,DMF,,,,False,O=[N+]([O-])c1ccc(F)cc1Br.C[C@@H](N)c1ccccc1>>C[C@@H](Nc1ccc([N+](=O)[O-])c(Br)c1)c1ccccc1,NO2 / NR2 / Br / X
C-N Coupling,89.0,0.0,RCH2-NH2,Ar-X,Cs2CO3,,,DMF,,,,False,NCCc1ccccc1.O=[N+]([O-])c1ccc(F)cc1Br>>O=[N+]([O-])c1ccc(NCCc2ccccc2)cc1Br,NO2 / NR2 / Br / X
C-N Coupling,82.0,0.0,RCH2-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1cc(Cl)ncc1[N+](=O)[O-]>>CC(C)(C)OC(=O)NCCCNc1cc(NCCc2ccccc2)ncc1[N+](=O)[O-],NO2 / NR2 / NHR / Carbamate / CO2R / CONHR / Pyridine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1cc(Cl)ncc1[N+](=O)[O-]>>CC(C)(C)OC(=O)NCCCNc1cc(NCc2ccccc2)ncc1[N+](=O)[O-],NO2 / NR2 / NHR / Carbamate / CO2R / CONHR / Pyridine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ccc1[N+](=O)[O-]>>CC(C)(C)OC(=O)NCCCNc1nc(NCc2ccccc2)ccc1[N+](=O)[O-],NO2 / NR2 / NHR / Carbamate / CO2R / CONHR / Pyridine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1F>>CC(C)(C)OC(=O)NCCCNc1nc(NCc2ccccc2)ncc1F,NHR / X / F / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,0.0,RCH2-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ccc1[N+](=O)[O-]>>CC(C)(C)OC(=O)NCCCNc1nc(NCCc2ccccc2)ccc1[N+](=O)[O-],NO2 / NR2 / NHR / Carbamate / CO2R / CONHR / Pyridine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1[N+](=O)[O-]>>CC(C)(C)OC(=O)NCCCNc1nc(NCc2ccccc2)ncc1[N+](=O)[O-],NO2 / NR2 / NHR / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,0.0,RCH2-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1[N+](=O)[O-]>>CC(C)(C)OC(=O)NCCCNc1nc(NCCc2ccccc2)ncc1[N+](=O)[O-],NO2 / NR2 / NHR / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,-0.58,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1ccnc(Cl)n1>>CC(C)(C)OC(=O)NCCCNc1ccnc(NCc2ccccc2)n1,NHR / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-X,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1Br>>CC(C)(C)OC(=O)NCCCNc1nc(NCc2ccccc2)ncc1Br,NHR / Br / X / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1Cl>>CC(C)(C)OC(=O)NCCCNc1nc(NCc2ccccc2)ncc1Cl,NHR / Cl / X / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1C#N>>CC(C)(C)OC(=O)NCCCNc1nc(NCc2ccccc2)ncc1C#N,CN / NHR / Carbamate / CO2R / CONHR / Pyrimidine
C-N Coupling,82.0,0.0,Bn-NH2,Ar-Cl,Cs2CO3,,,DMF,,,,False,NCc1ccccc1.CCOC(=O)c1cnc(Cl)nc1NCCCNC(=O)OC(C)(C)C>>CCOC(=O)c1cnc(NCc2ccccc2)nc1NCCCNC(=O)OC(C)(C)C,CO2R / NHR / Carbamate / CONHR / Pyrimidine
