reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
Negishi_coupling,91,0.71,Ar-I,Any-Zn,Pd2(dba)3,DPPF,,,,,NH4Cl,,,THF/H2O,False,COc1ccc2ccccc2c1I.CCOC(=O)C#[C][Zn][Br]>>CCOC(=O)C#Cc1c(OC)ccc2ccccc12,OR / CO2R / C#C / Any-C#C,"Synthesis (2011), (4), 642-652"
Negishi_coupling,91,-0.5,Ar-I,R2CH-Zn,NiCl2,,,,,,,,1148-79-4,THF,False,Cc1cc(C)cc(I)c1.CCCCC[CH](CC)[Zn][I]>>CCCCCC(CC)c1cc(C)cc(C)c1,,"Organic Letters (2011), 13(5), 1218-1221"
Negishi_coupling,81,0.0,Ar-Br,Ar-Zn,Pd(dba)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CCOC(=O)c1cc(Br)c2cccccc1-2.[Cl][Zn][c]1cccs1>>CCOC(=O)c1cc(-c2cccs2)c2cccccc1-2,CO2R / Thiophene,"Synthesis (2015), 47(4), 538-548"
Negishi_coupling,89,0.71,Any-X,RCH2-Zn,Palladacycle Gen. 3,CPhos,,,,,,,,THF/H2O,False,FC(F)(F)c1ccc(Cl)cc1.CC(C)=C[CH2][Zn][Br]>>CC(C)=CCc1ccc(C(F)(F)F)cc1,CF3 / F / X / C=C / Dienophile / Motif-C=C / Any-Dienophile,"Angewandte Chemie, International Edition (2013), 52(52), 14098-14102"
Negishi_coupling,83,0.91,Ar-Cl,,Ni(acac)2,,,,,,NH4Cl,,1663-39-4,THF/H2O,False,Clc1ncnc2c1ncn2Cc1ccccc1.[Cl-][Zn+2]([Br-])<-[CH2-]C1=CC=CC=C1.[Li+]>>c1ccc(Cc2ncnc3c2ncn3Cc2ccccc2)cc1,AromN / Pyrimidine,"Organic Letters (2014), 16(1), 262-265"
Negishi_coupling,96,0.0,RCH2-Zn,Ar-Br,Palladacycle Gen. 3,CPhos,,,,,,,,H2O/THF,False,CC(C)=C[CH2][Zn][Br].COc1cc2[nH]c3ccc(C)cc3c2cc1Br>>COc1cc2[nH]c3ccc(C)cc3c2cc1CC=C(C)C,C=C / Dienophile / OR / AromN / Indole / Pyrrole / Motif-C=C / Any-Dienophile,"Angewandte Chemie, International Edition (2013), 52(52), 14098-14102"
Negishi_coupling,81,0.0,,,"Zincbromidehydrate,Puratronic(R),(metalsbasis)/Ni(acac)2",DPEPhos,K2CO3,,,,,,,THF/NMP/H2O,False,C[N]12->[Mg+2]([Cl-])([Cl-])<-[CH2-]CC1CCC1=CC=CC=C12.[Li+].Brc1ccc2c(c1)OCO2>>CN1c2ccccc2CCC1CCc1ccc2c(c1)OCO2,OR,"Journal of Organic Chemistry (2011), 76(21), 8891-8906"
Negishi_coupling,91,0.0,Ar-Zn,Ar-Cl,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,c1cc[c]([Zn][c]2ccccc2)cc1.COc1ccccc1N1CCN(c2cccc(Cl)n2)CC1>>COc1ccccc1N1CCN(c2cccc(-c3ccccc3)n2)CC1,OR / NR2 / Pyridine,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,74,0.0,Ar-Br,Ar-NR2,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CCOC(=O)c1ccc(Br)cc1.CN(C)c1cc[c]([Zn][c]2ccc(N(C)C)cc2)cc1>>CCOC(=O)c1ccc(-c2ccc(N(C)C)cc2)cc1,CO2R / NR2,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,84,0.0,Any-X,Alkenyl-Zn,CuBr,,,,,,,,14221-01-3,DMAc,False,FC(F)(F)c1cccc(I)c1.F/C=[C](/F)[Zn][I]>>F/C=C(/F)c1cccc(C(F)(F)F)c1,CF3 / F / X / Dienophile / C=C / Motif-C=C / Any-Dienophile,"Journal of Fluorine Chemistry (2011), 132(2), 78-87"
Negishi_coupling,73,0.0,Ar-Br,R3C-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CSc1ccc(Br)cc1.[Cl][Zn][C]12CC3CC(C1)C1(OCCO1)C(C3)C2>>CSc1ccc(C23CC4CC(C2)C2(OCCO2)C(C4)C3)cc1,SR / OR,"Organic Letters (2014), 16(9), 2418-2421"
Negishi_coupling,75,0.0,Ar-Cl,RCH2-Zn,Ni(acac)2,,,,,,NH4Cl,,,THF/H2O,False,CC(=O)OCCOCn1cnc2c(Cl)nc(Cl)nc21.[Br][Zn][CH2]c1ccccc1>>CC(=O)OCCOCn1cnc2c(Cc3ccccc3)nc(Cl)nc21,Cl / X / Ester / CO2R / acidic / AromN / OR / Pyrimidine,"Organic & Biomolecular Chemistry (2011), 9(22), 7663-7666"
Negishi_coupling,89,0.0,Ar-I,RCH2-Zn,Pd(MeCN)2Cl2,,,,,,NH4Cl,,24282-45-9,THF/H2O,False,Ic1ccccc1.CC(C)([CH2][Zn][Cl])c1ccccc1>>CC(C)(Cc1ccccc1)c1ccccc1,,"Advanced Synthesis & Catalysis (2008), 350(9), 1349-1354"
Negishi_coupling,87,0.0,Ar-Br,Ar-Zn,Pd(dba)2,SPhos,,,,,NH4Cl,,75-30-9,THF/H2O,False,Clc1cc(Br)c2cccccc1-2.COc1cc[c]([Zn][Cl])cc1F>>COc1ccc(-c2cc(Cl)c3cccccc2-3)cc1F,X / Cl / OR / F,"Synthesis (2015), 47(4), 538-548"
Negishi_coupling,81,-0.71,Ar-Br,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Brc1ccccc1.COc1cc[c]([Zn][c]2ccc(OC)cc2)cc1>>COc1ccc(-c2ccccc2)cc1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,94,0.0,Ar-Br,Ar-R,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,O=C(c1ccccc1)c1ccc(Br)cc1.CCOC(OCC)c1ccc[c]([Zn][c]2cccc(C(OCC)OCC)c2)c1>>CCOC(OCC)c1cccc(-c2ccc(C(=O)c3ccccc3)cc2)c1,COR / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,93,0.71,Ar-I,R2CH-Zn,NiCl2,,,,,,,,1148-79-4,THF,False,C[Si](C)(C)C#Cc1ccc(I)cc1.CC[CH](C)[Zn][I]>>CCC(C)c1ccc(C#C[Si](C)(C)C)cc1,Si / C#C / Any-C#C,"Organic Letters (2011), 13(5), 1218-1221"
Negishi_coupling,90,0.16,Ar-I,RCH2-Zn,Pd(OAc)2,SPhos,,,,,LiBr/NH4Cl,,,THF/H2O,False,CCOC(=O)c1ccc(I)cc1.CCC[CH2][Zn][Br]>>CCCCc1ccc(C(=O)OCC)cc1,CO2R,"Chemistry - A European Journal (2015), 21(14), 5548-5560"
Negishi_coupling,96,0.0,Any-X,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,FC(F)(F)c1ccc(Cl)cc1.COc1cc[c]([Zn][c]2ccc(OC)cc2)cc1>>COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,91,-0.71,Ar-Zn,Any-X,XPhos Pd G3,XPhos,,,,,NH4Cl,,,THF/H2O,False,Cc1cc[c]([Zn][Cl])cc1.FC(F)(F)c1c(Br)c(-c2ccccc2)nn1-c1ccccc1>>Cc1ccc(-c2c(-c3ccccc3)nn(-c3ccccc3)c2C(F)(F)F)cc1,CF3 / F / X / AromN,"Organic & Biomolecular Chemistry (2016), 14(7), 2352-2359"
Negishi_coupling,81,0.0,Ar-Br,Ar-Zn,XPhos Pd G3,,,,,,,,,THF,False,Brc1cnn(Cc2ccccc2)c1.[Cl][Zn][c]1ccccn1>>c1ccc(Cn2cc(-c3ccccn3)cn2)cc1,AromN / Pyridine,"Nature (London, United Kingdom) (2015), 524(7564), 208-211"
Negishi_coupling,93,0.0,Ar-Cl,Ar-Zn,Nickel,PPh3,n-BuLi,,,,,,,Dioxane/n-Hexane/THF,False,N#Cc1ccc(Cl)cc1.Cc1cc[c]([Zn][Cl])cc1>>Cc1ccc(-c2ccc(C#N)cc2)cc1,CN,"Chemistry - A European Journal (2009), 15(43), 11608-11618,S11608/1-S11608/10"
Negishi_coupling,83,0.0,Ar-Cl,Any-X,NiCl2,PPh3,,HCl,,,LiCl,,,THF/H2O,False,CC(C)Oc1ccc2c(=O)c(Cl)coc2c1.FC(F)(F)c1cc[c]([Zn][Br])cc1>>CC(C)Oc1ccc2c(=O)c(-c3ccc(C(F)(F)F)cc3)coc2c1,OR / X / CF3 / F,"Molecular Diversity (2014), 18(2), 245-251"
Negishi_coupling,88,0.0,Ar-Cl,Ar-Zn,NiCl2,PPh3,,HCl,,,LiCl,,,THF/H2O,False,CC(C)Oc1ccc2c(=O)c(Cl)coc2c1.[Br][Zn][c]1ccccc1>>CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,OR,"Molecular Diversity (2014), 18(2), 245-251"
Negishi_coupling,92,0.0,Ar-I,Alkenyl-Zn,CuBr,,,,,,,,14221-01-3,DMAc,False,Ic1ccc(I)cc1.F/C=[C](/F)[Zn][I]>>F/C=C(/F)c1ccc(I)cc1,I / X / Dienophile / C=C / F / Motif-C=C / Any-Dienophile,"Journal of Fluorine Chemistry (2011), 132(2), 78-87"
Negishi_coupling,72,-0.71,Ar-X,RCH2-Zn,Pd(MeCN)2Cl2,,,,,,NH4Cl,,24282-45-9,THF/H2O,False,Brc1ccccc1I.CC(C)([CH2][Zn][Cl])c1ccccc1>>CC(C)(Cc1ccccc1Br)c1ccccc1,Br / X,"Advanced Synthesis & Catalysis (2008), 350(9), 1349-1354"
Negishi_coupling,71,0.0,Ar-Br,Ar-R,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,C=Cc1ccc(Br)cc1.CCOC(OCC)c1ccc[c]([Zn][c]2cccc(C(OCC)OCC)c2)c1>>C=Cc1ccc(-c2cccc(C(OCC)OCC)c2)cc1,Dienophile / C=C / C=CH2 / OR / Motif-C=C / Any-Dienophile,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,97,0.0,Ar-Cl,Ar-Zn,Pd2(dba)3,XPhos,NaHCO3,,,,,,,THF/H2O,False,CC[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)c1ccc(Cl)cc1)c1ccnc2ccc(OC)cc12.[Br][Zn][c]1ccccn1>>CC[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)c1ccc(-c2ccccn2)cc1)c1ccnc2ccc(OC)cc12,CO2R / OR / NR2 / Quinoline / Pyridine,"Journal of Organic Chemistry (2010), 75(23), 8330-8332"
Negishi_coupling,79,-0.71,Ar-Br,Ar-R,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Brc1cccc(N2CCCCC2)n1.CCOC(OCC)c1ccc[c]([Zn][c]2cccc(C(OCC)OCC)c2)c1>>CCOC(OCC)c1cccc(-c2cccc(N3CCCCC3)n2)c1,NR2 / Pyridine / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,73,0.71,Ar-Br,Ar-R,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,COc1ccc(Br)cc1.Cc1cccc[c]1[Zn][c]1ccccc1C>>COc1ccc(-c2ccccc2C)cc1,OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,95,0.0,Ar-Br,Ar-Zn,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Brc1ccccn1.c1cc[c]([Zn][c]2ccccc2)cc1>>c1ccc(-c2ccccn2)cc1,Pyridine,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,6,-0.71,Ar-I,Ar-Zn,dppf-PdCl2,,,,,,NH4Cl,,,THF/H2O,False,COc1ccc(I)cc1.COc1cccc[c]1[Zn][Cl]>>COc1ccccc1-c1ccccc1OC.COc1ccc(-c2ccccc2OC)cc1,OR,"Journal of the American Chemical Society (2009), 131(29), 10201-10210"
Negishi_coupling,98,0.0,Ar-Br,Ar-Zn,Pd(OAc)2,XPhos,,,,,,,,EtOAc,False,CCOC(=O)c1ccc(Br)cc1.CC(C)(C)C(=O)[O][Zn][c]1ccccn1>>CCOC(=O)c1ccc(-c2ccccn2)cc1,CO2R / Pyridine,"Organic Letters (2013), 15(22), 5754-5757"
Negishi_coupling,93,0.0,Any-M,Ar-Br,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],PPh3,,HCl,,,ZnCl2,,790690-71-0,THF/H2O,False,[Li][c]1cccs1.Clc1ccc(Br)cc1>>Clc1ccc(-c2cccs2)cc1,Thiophene / X / Cl,"ChemCatChem (2013), 5(4), 1011-1019"
Negishi_coupling,89,0.67,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1ccc(Br)c(F)c1F.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1c(F)c(F)cc(F)c1F.[Li]>>Fc1ccc(-c2c(F)c(F)cc(F)c2F)c(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,96,1.79,Ar-Br,,Pd2(dba)3,CyJohnPhos,,,,,,,,H2O/THF,False,Fc1cc(Br)cc(F)c1F.CC(C)(C)C(=O)[O-]->[Mg+2]([Cl-])[Cl-].CC(C)(C)C(=O)[O][Zn][C]1=C(F)C(F)=CC(F)=C1F.[Li+]>>Fc1cc(-c2c(F)c(F)cc(F)c2F)cc(F)c1F.Fc1cc(-c2cc(F)c(F)c(F)c2)cc(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,4,-0.42,Ar-Br,,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1cc(F)c(Br)cc1F.CC(C)(C)C(=O)[O-]->[Mg+2]([Cl-])[Cl-].CC(C)(C)C(=O)[O][Zn][C]1=C(F)C(F)=C(F)C(F)=C1F.[Li+]>>Fc1cc(F)c(-c2cc(F)c(F)cc2F)cc1F.Fc1cc(F)c(-c2c(F)c(F)c(F)c(F)c2F)cc1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,96,1.51,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1cc(Br)cc(F)c1F.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1c(F)c(F)cc(F)c1F.[Li]>>Fc1cc(-c2c(F)c(F)cc(F)c2F)cc(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,1,-0.49,Ar-Br,,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1ccc(Br)c(F)c1F.CC(C)(C)C(=O)[O-]->[Mg+2]([Cl-])[Cl-].CC(C)(C)C(=O)[O][Zn][C]1=C(F)C(F)=CC(F)=C1F.[Li+]>>Fc1ccc(-c2ccc(F)c(F)c2F)c(F)c1F.Fc1ccc(-c2c(F)c(F)cc(F)c2F)c(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,78,-0.65,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1ccc(Br)c(F)c1F.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1c(F)cc(F)cc1F.[Li]>>Fc1cc(F)c(-c2ccc(F)c(F)c2F)c(F)c1,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,5,-0.4,Ar-Br,,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1cc(Br)cc(F)c1F.CC(C)(C)C(=O)[O-]->[Mg+2]([Cl-])[Cl-].CC(C)(C)C(=O)[O][Zn][C]1=C(F)C(F)=C(F)C(F)=C1F.[Li+]>>Fc1cc(-c2cc(F)c(F)c(F)c2)cc(F)c1F.Fc1cc(-c2c(F)c(F)c(F)c(F)c2F)cc(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,2,-0.47,Ar-Br,,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1cc(F)c(Br)cc1F.CC(C)(C)C(=O)[O-]->[Mg+2]([Cl-])[Cl-].CC(C)(C)C(=O)[O][Zn][C]1=C(F)C(F)=CC(F)=C1F.[Li+]>>Fc1cc(F)c(-c2cc(F)c(F)cc2F)cc1F.Fc1cc(F)c(-c2c(F)c(F)cc(F)c2F)cc1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,87,0.43,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1cc(Br)cc(F)c1F.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1c(F)cc(F)cc1F.[Li]>>Fc1cc(F)c(-c2cc(F)c(F)c(F)c2)c(F)c1,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,82,-0.17,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,HCl,,,,,,THF/H2O,False,Fc1cc(F)c(Br)cc1F.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1c(F)cc(F)cc1F.[Li]>>Fc1cc(F)c(-c2cc(F)c(F)cc2F)c(F)c1,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,82,-0.17,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,,,,,,,THF,False,Fc1c(Br)c(F)c(Br)c(F)c1Br.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1cc(F)c(F)c(F)c1F.[Li]>>Fc1cc(-c2c(F)c(-c3cc(F)c(F)c(F)c3F)c(F)c(-c3cc(F)c(F)c(F)c3F)c2F)c(F)c(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,70,-1.61,Ar-Br,H-Acid,Pd2(dba)3,XPhos,,,,,,,,THF,False,Fc1c(F)c(Br)c(F)c(F)c1Br.CC(C)(C)C(=O)O.CC(C)(C)C(=O)[O][Zn][c]1cc(F)c(F)c(F)c1F.[Li]>>Fc1cc(-c2c(F)c(F)c(-c3cc(F)c(F)c(F)c3F)c(F)c2F)c(F)c(F)c1F,X / F,"Synthesis (2022), 54(3), 711-722"
Negishi_coupling,94,0.81,Ar-Br,R2CH-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,Brc1cc(Br)cc(Br)c1.[Cl][Zn][CH]1CCCC1>>c1c(C2CCCC2)cc(C2CCCC2)cc1C1CCCC1,,"European Journal of Organic Chemistry (2021), 2021(35), 4943-4945"
Negishi_coupling,92,0.53,Ar-Br,R2CH-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,Brc1cc(Br)cc(Br)c1.[Cl][Zn][CH]1CCCCC1>>c1c(C2CCCCC2)cc(C2CCCCC2)cc1C1CCCCC1,,"European Journal of Organic Chemistry (2021), 2021(35), 4943-4945"
Negishi_coupling,78,-1.44,Ar-Br,R2CH-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,Brc1cc(Br)cc(Br)c1.[Cl][Zn][CH]1CCCCCC1>>c1c(C2CCCCCC2)cc(C2CCCCCC2)cc1C1CCCCCC1,,"European Journal of Organic Chemistry (2021), 2021(35), 4943-4945"
Negishi_coupling,94,0.0,Ar-Cl,RCH2-Mg,Fe(acac)3,,,HCl,,,,,,Et2O/THF/NMP/H2O,False,COC(=O)c1ccc(Cl)cc1.CCCCCCC[CH2][Mg][Br]>>CCCCCCCCc1ccc(C(=O)OC)cc1,CO2R,"Organic Process Research & Development (2022), 26(3), 859-878"
Negishi_coupling,81,0.0,RCH2-Mg,Ar-Cl,Fe(acac)3,,,HCl,,,,,,Et2O/THF/NMP/H2O,False,CCCCCCC[CH2][Mg][Br].CCCCCCCCc1ccc(Cc2cc(Cl)ccc2C(=O)OC)cc1>>CCCCCCCCc1ccc(Cc2cc(CCCCCCCC)ccc2C(=O)OC)cc1,CO2R,"Organic Process Research & Development (2022), 26(3), 859-878"
Negishi_coupling,82,0.0,Ar-Cl,,dppf-PdCl2,,,,,,,,14221-01-3,MeOH/THF,False,O=c1c2ccccc2c(Cl)nn1Cc1ccccc1.CCOC(=O)C1=C(F)C=CC([CH2-]->[Zn+2]([Cl-])[Br-])=C1.[Li+]>>CCOC(=O)c1cc(Cc2nn(Cc3ccccc3)c(=O)c3ccccc23)ccc1F,X / AromN,"ACS Omega (2022), 7(7), 6313-6321"
Negishi_coupling,80,0.0,Ar-Cl,,dppf-PdCl2,,,,,,,,14221-01-3,MeOH/THF,False,O=c1[nH]nc(Cl)c2ccccc12.CCOC(=O)C1=C(F)C=CC([CH2-]->[Zn+2]([Cl-])[Br-])=C1.[Li+]>>CCOC(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,X / AromN,"ACS Omega (2022), 7(7), 6313-6321"
Negishi_coupling,81,0.0,Ar-Cl,,dppf-PdCl2,,,,,,,,14221-01-3,MeOH/THF,False,CC(C)(C)OC(=O)n1nc(Cl)c2ccccc2c1=O.CCOC(=O)C1=C(F)C=CC([CH2-]->[Zn+2]([Cl-])[Br-])=C1.[Li+]>>CCOC(=O)c1cc(Cc2nn(C(=O)OC(C)(C)C)c(=O)c3ccccc23)ccc1F,X / CO2R / AromN,"ACS Omega (2022), 7(7), 6313-6321"
Negishi_coupling,99,0.0,Ar-Mg,Ar-Br,Pd(OAc)2,DPPF,,,,,,,,THF,False,COc1cc[c]([Mg][Br])cc1.Clc1ccnc(Br)c1>>COc1ccc(-c2cc(Cl)ccn2)cc1,OR / X / Cl / Pyridine,"Journal of Organic Chemistry (2022), 87(11), 7414-7421"
Negishi_coupling,77,0.0,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,CSc1ccc(Br)cc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(SC)cc2)cc1,SR / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,85,-0.19,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Brc1ccccc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccccc2)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,80,0.0,Any-X,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,FC(F)(F)c1ccc(Br)cc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,94,1.61,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,CC(C)(C)c1ccc(Br)cc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(C(C)(C)C)cc2)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,87,0.0,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,CN(C)c1ccc(Br)cc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(N(C)C)cc2)cc1,NR2 / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,90,1.1,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Cc1ccc(Br)cc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(C)cc2)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,88,0.87,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,COC(=O)c1ccccc1Br.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COC(=O)c1ccccc1-c1ccc(OC)cc1,CO2R / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,88,-0.71,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Fc1ccc(Br)cc1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(F)cc2)cc1,X / F / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,76,-0.7,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Cc1cccc(Br)c1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2cccc(C)c2)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,75,-1.36,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,COc1ccc(Br)cc1OC.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccc(OC)c(OC)c2)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,83,0.2,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Cc1ccccc1Br.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccccc2C)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,78,0.0,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,N#Cc1ccccc1Br.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2ccccc2C#N)cc1,CN / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,70,0.0,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Brc1cnc2ccccc2c1.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2cnc3ccccc3c2)cc1,Quinoline / OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,97,0.71,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,COc1ccc(Br)cc1.CC(C)(C)C(=O)[O][Zn][c]1ccc(F)cc1F>>COc1ccc(-c2ccc(F)cc2F)cc1,OR / X / F,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,83,-0.42,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,Brc1c2ccccc2cc2ccccc12.COc1cc[c]([Zn][O]C(=O)C(C)(C)C)cc1>>COc1ccc(-c2c3ccccc3cc3ccccc23)cc1,OR,"Chemistry - A European Journal (2022), 28(58), e202202040"
Negishi_coupling,97,0.0,Ar-Br,Ar-Zn,Pd(OAc)2,CPhos,,,,,,,,THF,False,CC1(C)OC(=O)c2cc(Br)ccc2O1.CC(C)(C)C(=O)[O][Zn][c]1ccc(F)cc1F>>CC1(C)OC(=O)c2cc(-c3ccc(F)cc3F)ccc2O1,CO2R / OR / X / F,"Chemistry - A European Journal (2022), 28(58), e202202040"
