material_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,condition_display,parse_warnings
CMAT1:9f12175ee21fc88047a6a33f6e287c7f12542ccd3be1d0d6acc83c4b1d697859,CGPOC1:bfb63804362c87bdece6beef62584f53e50d46a38948ac4ec08844f7bc065bf7,0.915934,0.03445,provisional,1,1,LiCl [additive]; K3PO4 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; MEK [solvent]; MeTHF [solvent]; water [solvent],
CMAT1:9f139cf501704f54143c31c67bb3d07f365c032e0d674922567432557e092284,CGPOC1:38d10d8ae0114a70ac3984c91278c47208ff5b9d365a7df6a91a65331c7554c5,0.881502,0.079246,provisional,1,1,water [additive]; K2CO3 [base]; cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand]; Propionitrile [solvent],
CMAT1:9f18a64be71c9f46fa3f2f51e7a38817c26bf586c14217f98f880eb0f47c03df,CGPOC1:0ae0b8874b1dc917d9474168b998721a759e68e6906e6801bca0ae2784e6733c,0.920614,0.07945,supported,1,1,K2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; MeTHF [solvent],
CMAT1:9f1930a67d0f1064802d33e2464f14be3317bd10dccf66268b5c24b5205efda4,CGPOC1:549505353c483621782c2b65eda6b33642b05128be757eab2355987d2e52bb1d,0.916019,0.087278,supported,1,1,MeOH [additive]; K3PO4 [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; Dioxane [solvent],
CMAT1:9f1e186ca3f1da2d51976c47785c8052fd6e582d734813cd2664a75ac1e918ec,CGPOC1:921fe99cbed269c7982bfc028206c2e24b2074d2f160d6a07215d6c92fc321b0,0.933281,0.064069,supported,6,3,NaOtBu [base]; CuI [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; tAmOH [solvent],
CMAT1:9f1e4dfc3a010d254eca186835cfa72c20f9892353c4df83f24b31f867bce148,CGPOC1:61c12b0ac6584727173677a790d81458cdbec78702bdf1936c51b0c920d0e604,0.932498,0.079179,supported,1,1,LiI [additive]; DIPEA [base]; MeCN [solvent]; No ligand,
CMAT1:9f20fa83b30aac6143515e59aec9b03126285d7bc22ec010ec3759631e0e410c,CGPOC1:701b4168d6fc10cb3e5d2e7cd32db389e3ee6c4225ed962909ec852fd417dd2d,0.975275,0.004939,review,1,1,KOtBu [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; CPME [solvent],
CMAT1:9f220d1d09742dcb0434f8d72ae7e2d6ebc8b00a3e020737dd4ead9c5beb13b6,CGPOC1:61cc1aa6a022041ca100ec649d88ac3d20393bb1d2e3365544c3038dc1582196,0.928677,0.0448,provisional,2,2,HOSu [additive]; DBU [base]; EDC [coupling_reagent]; THF [solvent]; No ligand,
CMAT1:9f2b80167fbe878e64bff6d51768cb902f7b27f6d7141bbd64f8b9f9b057a488,CGPOC1:3dca00745aac2793f7abbf379b77e1fb0c666c875ad154b1a295d105bc6c1f75,0.826173,0.004101,review,1,1,water [additive]; K2CO3 [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; PhMe [solvent],
CMAT1:9f2da12f5aec85e5e881c320140bfaa0dee4fd6da9fff2d12c418b6f450d2507,CGPOC1:85cab7cde03896f12afaca43e3311e304472500f843a76032044737e665db5c7,0.923687,0.037522,provisional,1,1,"K2CO3 [base]; CuI [catalyst]; N,N-Dimethylglycine hydrochloride [ligand]; PhMe [solvent]",
CMAT1:9f32bc2f92fb33629fc5b594bb00afa877bdb802d847f0a1991e6fabd45cd610,CGPOC1:0ae0b8874b1dc917d9474168b998721a759e68e6906e6801bca0ae2784e6733c,0.963801,0.062224,supported,1,1,KOtBu [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; PhMe [solvent],
CMAT1:9f3403902db29441a947c2592bb2e23b2b1f062c398b142c39d2961af1ac3cc8,CGPOC1:c2bbf024c69a0adc7b0637932d5cdc55ebea6124b65e308460d26751c4c61321,0.970065,0.143162,supported,1,1,Potassium 2-ethylhexanoate [additive]; K3PO4 [base]; dppbPdCl2 [catalyst]; dppb [ligand]; PhMe [solvent]; water [solvent],
CMAT1:9f357a6c1258f765f165b55c1f819d5bb0bd4d98aaeef85b8b31f6d1b4c9d62c,CGPOC1:d2a6a248f998b52a7e7a4180191709b535ec74231aa8a5a4850d2fc6ec45c953,0.878385,0.054567,provisional,1,1,LiCl [additive]; P(tBu)3 Pd G2 [catalyst]; P(tBu)3 [ligand]; MeTHF [solvent],
CMAT1:9f3b173c9f04411e5f4effc30637d2dde586c8f70442d7724e6e79bc123627a2,CGPOC1:8faf4b85e27f376eeb14a95709b3c2053121dd22ea5d080a99c442e0c6e6737b,0.906283,0.031784,provisional,2,2,TBAC [additive]; NaHCO3 [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:9f3d9b1d0b8ee4691fce6498bf014e4383ef794faaff7d979c0557cb736c4e0d,CGPOC1:328eb6ea3a6a3efe1fd667b7813413f9c1a0b1e8a6edb25d87ce9991a7d50f15,0.923999,0.130223,supported,1,1,"K2CO3 [base]; CuI [catalyst]; trans-1,2-Diaminocyclohexane [ligand]; iPrOAc [solvent]",
CMAT1:9f3e0da72ffb55319434eb1c1abb2fdfda905e5559fc03d40d1e669b79db517b,CGPOC1:85ed1d9c5ba45283aa2b77bed60049c610b52e37a09d3815dc025bcab0dbbbf8,0.928264,0.106839,supported,1,1,"TBAC [additive]; KOPiv, NaHCO3 [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; DMAc [solvent]",
CMAT1:9f41f03ca2e329e511f9e7c9935727284057faf334864ef163b5446a128102d4,CGPOC1:eb49314c3623354e024058fa7747376ab4eb8cc4f8c8bb9b396043e557b61d48,0.884463,0.173707,provisional,1,1,K3PO4 [base]; [Pd(allyl)(Ph-SPhos)]OTf [catalyst]; Ph-SPhos [ligand]; THF [solvent],
CMAT1:9f45fe184beee343fe78af5ec9fff04c5693f84252acc00e233df9bfbd8e9d80,CGPOC1:1bed865c5d78a1c5d76c25bfbcdde5c31513713e478876b6735a46f1f5a980ad,0.982269,0.168468,supported,1,1,KHMDS [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; Dioxane [solvent],
CMAT1:9f46bc9a33cc7589bbcdf9ff921e01cc7a9c54d4ee6b978327c93aa98799a7da,CGPOC1:39b1e864ba5dd8fe674f41458fd62bf5ece65abd9de70ff991857a373c9f2539,0.961122,0.084928,supported,1,1,CsF [additive]; Cs2CO3 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; Propionitrile [solvent],
CMAT1:9f4b19fa7f3a1d72b5302e811ef48df065892b13afd853880ad6afd44d97bcbc,CGPOC1:15157cb7a3d4ab50348827a26d4b2397a98477d57891bcf793a7561a13ba9ef2,0.919511,0.224462,supported,2,2,Na2CO3 [base]; P(tBu)2Ph)2PdCl2 [catalyst]; P(tBu)2Ph [ligand]; Brij 35 [solvent]; water [solvent],
CMAT1:9f50aa70cd3b99fbfe59862020c780fc7d7c9e477b66303a0b290a8f2b1ce54a,CGPOC1:cbddc6cd30a14459f28b4aef3a39b06460bac6b49c6231c358687e21f556ddd2,0.956899,0.056735,supported,7,7,water [additive]; Cs2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; PhMe [solvent],
CMAT1:9f529e07a74a8f596bf5faae4f3c004ac7f7116ffeb1a7c92309eeb24dc5f054,CGPOC1:d5204693db07c70118c0d170cdff2ba90e2cb16bd53eba8ee257da25a2f958a0,0.889653,0.039492,provisional,1,1,HOPO [additive]; DIPEA [base]; EDC [coupling_reagent]; No ligand,
CMAT1:9f53ad932682a5900b214449e77ca9ba1126a0678d937b5fe8568b9ed3ff4254,CGPOC1:c90388832427dfa5d72373ddcd509426ed429e6249c05b87edea33ec2cc220ce,0.98873,0.331585,supported,6,1,"NiBr2 [catalyst]; 2,6-di(1H-pyrazol-1-yl)pyridine [ligand]; DMAc [solvent]",
CMAT1:9f579433c21565cc95a351f9728859c608e8a6a6f3856b5deb3c066981d02e9a,CGPOC1:f9be7f808a0e5c0d255be089ffcb4425585c3a2aa2f79177e7f690a1320c9b73,0.934224,0.067559,supported,1,1,Cs2CO3 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; Brij 35 [solvent]; water [solvent],
CMAT1:9f5929323d7a8345b5ad14ea0d920043f83502fd65fecfe14493705e0750d162,CGPOC1:2a2bc4e0410e6461d2c67a0ccf774b6e8cca862cce4c34cb17adedacd739f3c2,0.812103,0.012861,review,1,1,TBAC [additive]; K3PO4 [base]; AlphosPd)2cod [catalyst]; AlPhos [ligand]; PhMe [solvent]; water [solvent],
CMAT1:9f5a3458efe4ace3e79d7e6fc65af6add371a1af4dbab438e9a61acd1f8130af,CGPOC1:a23d0ea95a8412182c0ae901a4d7436bd3c4c303e0416bda6d70bdac48319cf1,0.93678,0.106701,supported,1,1,TBAI [additive]; K2CO3 [base]; PhMe [solvent]; No ligand,
CMAT1:9f5dfd1bcb06a40e404ecaa07083f76154fc3e74362ecf8add2bd92eb99073d2,CGPOC1:7e4d2ee8e42c27cce33804b39582f6e18012bc31746f4e7b1e9da6096549fae3,0.964593,0.074982,supported,1,1,NaBHT [base]; CuI [catalyst]; PPBO [ligand]; tAmOH [solvent],
CMAT1:9f5f4c3056c470bc9743e9f62872128fc678e6bb0bd904469a34d1f1e42f0aa1,CGPOC1:ff0087891f76cd43b00c2d64106b2b2ab62b0733a5f7588615242c4ce879cbbc,0.998012,0.1272,supported,1,1,"NaOtBu [base]; CuI [catalyst]; 1,10-Phenanthroline [ligand]; Dioxane [solvent]",
CMAT1:9f5fd27c4b506fc8da4b393ca4c3a0ce1fa3c4e4a2525cae75538dc2587ff0c8,CGPOC1:79efe720f3ba670ab209de824399dbfa7880ab3553793e08e7f2201fb348fff4,0.940888,0.092825,supported,1,1,TBAB [additive]; Na2CO3 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:9f5fd97c036d24b5e3fdcbca377d2506addc0533f9bf75f7a7f0db2f36e4058a,CGPOC1:26a4b9e3635f66a47539592ac9ed33cffa94b9e35353b447b2d8860cdfb99d1b,0.922771,0.060473,supported,1,1,TBAB [additive]; K2CO3 [base]; Copper(II) acetate monohydrate [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; EtOH [solvent],
CMAT1:9f614d73a299be30b777c5c16a1715816d04d9b3d9b63586cba80c2929219fc0,CGPOC1:7674f77e1a99cb5529e162fecdb4394a8f9f040063fdc92ac785a8dd8c1535d2,0.975082,0.032313,provisional,1,1,NaOtBu [base]; RuPhos Pd(crotyl)Cl [catalyst]; RuPhos [ligand]; NMP [solvent],
CMAT1:9f622b6c021d8fb7a0e433f334dae284e039fa17825f9f4d1db48ec5fe35ab79,CGPOC1:f162f5a5cf88258b1dd75d3925fdeeba8aa798257baf4bc82287c4605be539fa,0.901563,0.101527,supported,1,1,NaI [additive]; CsOH.H2O [base]; Dioxane [solvent]; No ligand,
CMAT1:9f64440abe4c26e5a9b14b3f15fc8e0e1ad15bd2c3ea8f172bf1f2e33dcfb06a,CGPOC1:d2eec8a9bdd32424145dbb27a6f0c03f7a9b43cfd48290f311a3bd83f42f3c54,0.932582,0.080305,supported,1,1,Potassium 2-ethylhexanoate [additive]; KOH [base]; RuPhos Pd(crotyl)Cl [catalyst]; RuPhos [ligand]; MeCN [solvent],
CMAT1:9f6688974d527a5389dcd848063385c6298c72bdc9e6e77cc4fe7c4200052259,CGPOC1:a97b7f6334b5aab9a6662f21884fb986bbbf91f3aabe62f6d270e1a34672f3c4,0.943996,0.055228,supported,3,3,K2CO3 [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; Dioxane [solvent],
CMAT1:9f669794805677d841f877abac247e3156342dd564ebb66c17bafba15429d996,CGPOC1:eb4d2b80cda065de56c5f7bdf012d6462afb71b179d261263a8f3933ab93335e,0.932642,0.100324,supported,1,1,KOH [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; DMI [solvent]; water [solvent],
CMAT1:9f67377196c89ca5abf2ff32849d9dc258ac37db385ee2af25ac904bb8ca5110,CGPOC1:a34bf0f2549d7cbad0b1af244a94154f5165c09b58524715b677a44593afcf4a,0.696991,0.012177,review,1,1,water [additive]; NaOH [base]; BrettPhos Pd G3 [catalyst]; BrettPhos [ligand]; DMF [solvent]; water [solvent],
CMAT1:9f67d0b3edc3d0138af0d5d7c45f456e2539cfa7fc704064c23a9ac8d61d72a9,CGPOC1:ab875d616adbfe47a2f5eca0137ac83031b5b90368a1c6ba030189afb7f14b71,0.942492,0.038813,provisional,1,1,NaH [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; THF [solvent],
CMAT1:9f687fe3fd4758aa855019926540f92c6ae4c1401063323f2579bae65b4615ff,CGPOC1:f8460a665cffcf7ff976c2d7776ada3c85fe7cb9eea6dd63bf3a23bf976e37ef,0.951719,0.244436,supported,1,1,Cs2CO3 [base]; (CyMPhos)PdCl2 [catalyst]; CyMPhos [ligand]; Brij 35 [solvent]; water [solvent],
CMAT1:9f6bada71ef5270e5eba1196daa22989b93aff255f6fa1282bcbee96c4b73761,CGPOC1:dcc41b87a4de9adb5507f26f942932840e904001f50ab353da83927fb182a8c9,0.989153,0.108716,supported,1,1,"Cs2CO3 [base]; Cu(MeCN)4BF4 [catalyst]; N,N-Dimethylethylenediamine [ligand]; tAmOH [solvent]",
CMAT1:9f6c2973cda4d6125513cc6807df5b42a190a41f56820eca92d079f5a1141780,CGPOC1:f6b6adf5cc7cf1b2bf70f3026db9553b23f9e1587c865168b78725f38239ed91,0.925614,0.075802,supported,1,1,NaOtBu [base]; BOP-Cl [coupling_reagent]; anisole [solvent]; No ligand,
CMAT1:9f6eaf6d53ce5e3062b868ff2e6e17fa6ae8ad3df1f8327d47d3bdc19f6e8c7a,CGPOC1:a4c3cff26775ce5d46d9eebe28546245df01ae966329d005f8c3084c29e929a2,0.95208,0.012348,review,1,1,KOtPent [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; PhMe [solvent],
CMAT1:9f6fbd9169a8221a222a3c2bb474a1d63710a08d669014a8a11b01a74829c8d8,CGPOC1:a97b7f6334b5aab9a6662f21884fb986bbbf91f3aabe62f6d270e1a34672f3c4,0.929513,0.037742,provisional,28,17,NaOtBu [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; Dioxane [solvent],
CMAT1:9f71301baee7e77545db9476dc899c1df988acdf0525fe7970fe2298af2d150e,CGPOC1:ced0d9c9aa264a48e4dbf22f5c515d59a69574f9a83083a06c636e80fb4b49d6,0.939511,0.07064,supported,10,2,NaOtBu [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; Ph2O [solvent],
CMAT1:9f7210353bb664460eaed0ae63ad6a0f6e8fef97c5f191171fc5fa767d5d2084,CGPOC1:706e29d9879b98739ccd1b0551da103f95d3580356bfcab56a47761467ac2a48,0.897758,0.007954,review,1,1,"BSA, OxymaPure [additive]; NMM [base]; EDC [coupling_reagent]; MeCN [solvent]; PhMe [solvent]; No ligand",
CMAT1:9f751506f7056a19cbb7c42424be2bbeac65d4fb8de226c9a8c1da40b92b199f,CGPOC1:7f22ca327fb30f0971348b1be7d3f9de43df6b790df213c9e8e29002957ac0c3,0.89962,0.187122,provisional,1,1,Sodium octanoate [additive]; K2CO3 [base]; dcypfPdCl2 [catalyst]; dcypf [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:9f78c5a8d8763b7f9cf25c87ec34b3d671447b130c3786edce6c9b0a97e3a4fd,CGPOC1:9f47e626ad55c207e03b4dc3caa1cef076a7978477812167cd9906c36df44388,0.960559,0.083385,supported,1,1,CPME [additive]; NaHCO3 [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; TPGS-750M [solvent]; water [solvent],
CMAT1:9f80a4c6f18e6457ada86f0d752eea19f62f9d0ea6bc1c2186f187ee0447fa2d,CGPOC1:47b962bb7160d16fbe575af5c84b2da70898cd42205b87e692cbd908bd5726b6,0.877255,0.039913,provisional,18,13,NaOtBu [base]; XPhos Pd G2 [catalyst]; XPhos [ligand]; PhMe [solvent],
CMAT1:9f8253096e1777f6e548bae89f2a08bf1bf684ec2d799b3afb564413b302a94f,CGPOC1:3401eb81c07bfac770e97b4a755ebae752bad1fac018bedd949ea356b2588d3a,0.883662,0.082249,provisional,1,1,Na2CO3 [base]; P(oTol)3 Pd(crotyl)Cl [catalyst]; P(oTol)3 [ligand]; MeCN [solvent]; water [solvent],
CMAT1:9f850ab0b8d93652bb5e025fbf53b3feb9037cceb36c85f0b925470979373221,CGPOC1:54e28ccf62ac77314f691ae45b6068efc4436b6c36fce57d8aa5950022681e76,0.866934,0.103769,provisional,1,1,TBAB [additive]; Na2CO3 [base]; Cu2O [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; THF [solvent],
CMAT1:9f8cedac9259b513eaad5e05eea7478d5364b3762bac00e9c2c881a18407f39e,CGPOC1:c1a1f4ea3503cee8a0516d6362e92ce0e52715cd8358dfc6b3c0b6ae9799d21f,0.929317,0.147241,supported,2,2,"K3PO4 [base]; CuI [catalyst]; trans-1,2-Diaminocyclohexane [ligand]; tAmOH [solvent]; water [solvent]",
CMAT1:9f91dab53cdb0d09796b4a5d013d2b181ffae3853ed8cb33e5e431f508e52677,CGPOC1:bfb63804362c87bdece6beef62584f53e50d46a38948ac4ec08844f7bc065bf7,0.893181,0.074709,provisional,1,1,LiCl [additive]; DBU [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; DMSO [solvent]; TPGS-750M [solvent],
CMAT1:9f93c2e6c8a0153d462ea1d523699a756d5fc29a7a9d3f85b0e38d9980fcaf49,CGPOC1:f6b6adf5cc7cf1b2bf70f3026db9553b23f9e1587c865168b78725f38239ed91,0.921847,0.061315,supported,1,1,NaOtBu [base]; Diethylchlorophosphate [coupling_reagent]; anisole [solvent]; No ligand,
CMAT1:9f9bddcfcf8030a110071ad5c2ca68c147acf4ecd13e85b2cf388f6591c7aa38,CGPOC1:ad662e0c528de30b378f104eedbee58b737a57a46a8ffb6e66e1bcdb4c51b9ab,0.925367,0.040707,provisional,1,1,BSTFA [additive]; HOSu [additive]; NMM [base]; EDC [coupling_reagent]; MeCN [solvent]; THF [solvent]; No ligand,
CMAT1:9f9c8f0d28276dfc85ca8429a4dd9f529784827641a2dd389d0f86abc21620f9,CGPOC1:51f554769f59aabd96afb9303565fe953a6fd407d2bccb3b4a92d2b6c31bc833,0.942053,0.076984,supported,2,2,Potassium 2-ethylhexanoate [additive]; TBAB [additive]; NaHCO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; CPME [solvent]; water [solvent],
CMAT1:9f9c9394e8e1d5872d2b0e3a6ee9cf190404d3dd427efcbb522f87fee90f9654,CGPOC1:8d574ec78f3bfc9b0270464d353a735554287a7963ed925906b3b34a5768927d,0.943232,0.145756,supported,1,1,DBU [base]; MeOH [solvent]; NMP [solvent]; No ligand,
CMAT1:9f9cd7da0e59f0ff2eaf31601fc60974234182f147672423949e2162f0ad497c,CGPOC1:4ee941f289d8bd82007eac732b44d2be8dafb76ba3e5dbda72eedf43e7a29e1a,0.999459,0.079329,supported,5,5,Cs2CO3 [base]; CuI [catalyst]; DMPAO [ligand]; DMSO [solvent],
CMAT1:9f9e667b4ab60f90efb3ca79de4c9df55d3e0c8d44bbb5ba2dcce92b999c5aa3,CGPOC1:5d8523fadcb062da6dcaf7cdf7fa13af2036908b69648f3f8ee9e39d99c2183b,0.964593,0.024912,provisional,1,1,NaHCO3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; water [solvent],
CMAT1:9f9e97c3a4192e601e9fd41a55adc3b88bd0a08a64fada525c7a076e481258bf,CGPOC1:db61585159ae38343dc0817014aeb726c74a47b2eb3abc88eead1d802522cec8,0.856362,0.125079,provisional,1,1,NaHCO3 [base]; Pd-PEPPSI-IPent Cl 3-chloropyridine [catalyst]; IPENT Cl [ligand]; anisole [solvent]; water [solvent],
CMAT1:9f9f6b9d8c3b87c8b0941e21065cb4403a20826773b25a8993841f569c0b8d57,CGPOC1:f6b6adf5cc7cf1b2bf70f3026db9553b23f9e1587c865168b78725f38239ed91,0.946603,0.088416,supported,1,1,KOtBu [base]; NaOtBu [base]; BOP-Cl [coupling_reagent]; NMI [solvent]; No ligand,
CMAT1:9fa07073fb864271146f4d305c8c76791319649f49045f0b3f11d9bae7b743d5,CGPOC1:ae683d0f2f1e05a90c5a7ea1f6f4685b5b39a93e2a5caeac9760894a788a0c5b,0.990893,0.050884,supported,2,2,NMI [base]; T3P [coupling_reagent]; acetone [solvent]; No ligand,
CMAT1:9fa1a42fb749a35d7101fe88aff5c69bc7099ef0552892f806828d6bafe4fb7e,CGPOC1:595b4dc37781b7df8c6bf6c307afd164c58323d6d5c8e0b45e06d0eefe488bc8,0.93958,0.046514,provisional,1,1,water [additive]; K3PO4 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; iPrOH [solvent]; water [solvent],
CMAT1:9fa2cd26c3ad5e98179a1b0ca8dffb9b76230342fdf30974a4393f3ba9552c25,CGPOC1:84b38b74d122ade53ca337affc1972abbfcba4c03012d497479b18ac39f67456,0.95435,0.168931,supported,1,1,water [additive]; TMSOK [base]; Pd(allyl)Cl)2 [catalyst]; Missing [ligand]; MeTHF [solvent],
CMAT1:9fa7cc2954b0b2be429da28e8a64854eb9d3b5ac1b0345cf53e84fc51a944ecf,CGPOC1:e5f43980c06f14b5fbf676831b4857021b11df6a4f2a598b21f9ad7c2c99b455,0.952189,0.096608,supported,1,1,LiOH anh [base]; N-XantPhos Pd G3 [catalyst]; N-XantPhos [ligand]; CPME [solvent],
CMAT1:9fb251fd16d053bcf885f3e8d3e4c76c78765bc290dd5c981ff61bf901dc004f,CGPOC1:3527e8b18389941c72660cf8de33e4588e116391508a99e6c7b2b0daa70cebdf,0.976587,0.129215,supported,1,1,BF3.OEt2 [additive]; LiHMDS [base]; anisole [solvent]; No ligand,
CMAT1:9fb5507087ff52eb4e0363bbca1fd7060c71ee3c56b063773a9eb74ab6e2538b,CGPOC1:ab875d616adbfe47a2f5eca0137ac83031b5b90368a1c6ba030189afb7f14b71,0.936658,0.028325,provisional,1,1,CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; DMI [solvent],
CMAT1:9fb9633844b908b8ef8db4ebfa509654da945c6ff1f65519a8ae9f9ffb124ecd,CGPOC1:54e28ccf62ac77314f691ae45b6068efc4436b6c36fce57d8aa5950022681e76,0.876296,0.118462,provisional,1,1,"TBAB [additive]; N-Methyldicyclohexylamin [base]; tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos, PBu3 [ligand]; THF [solvent]",
CMAT1:9fbb8df914ad7323c33a6082101506107614ab69ab877476514998990233dea3,CGPOC1:b1108a1a9357a1273a6889bb8c6df326110c165cba3504d8fcc484bec5ddc3c3,0.966415,0.103685,supported,2,1,TBAC [additive]; Li2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; anisole [solvent]; water [solvent],
CMAT1:9fbf1fd9868cdb7f08fb4ea34ec2a13eca05cd9e52fbf8ff691ef3e4726c7c62,CGPOC1:61c12b0ac6584727173677a790d81458cdbec78702bdf1936c51b0c920d0e604,0.990004,0.122613,supported,1,1,BSTFA [additive]; NaH [base]; MeCN [solvent]; No ligand,
CMAT1:9fbf5aa2ff8f2d122cea9b5df2e724a4cf90f09e73de4464f94ae648c84367fa,CGPOC1:bd0fa2bddc4f92fe33621b7eed96d9153da90564f095ec950788eef2b01b2706,0.988841,0.059634,supported,6,6,Cs2CO3 [base]; CuI [catalyst]; PPBO [ligand]; DMF [solvent],
CMAT1:9fc14abc35e7cc9cda0064149c385f2dbb532735eb119e21c90ff527dee9becf,CGPOC1:73d39e93149bdc29870bfe608bbb710650ae79bc2a687b2d197c1b575c0765fb,0.962823,0.076577,supported,9,8,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; MeOH [solvent]; water [solvent],
CMAT1:9fc65ce4a9814d894b4bed65e57eb2ab4555d96554e4fb1eeb6ef011d024b9b0,CGPOC1:53aaabb16c2f043c3e25e929cad4bc31c3e464c28f36cdee23c2e877e010339d,0.849945,0.014028,review,1,1,K3PO4 [base]; Cu2O [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; BuOH [solvent]; DMI [solvent],
CMAT1:9fcba7f084ef27a95ec0882f6e7ecd212089baadc86d72e2493d4b28c8bf740d,CGPOC1:ab875d616adbfe47a2f5eca0137ac83031b5b90368a1c6ba030189afb7f14b71,0.90166,0.006534,review,1,1,Sodium octanoate [additive]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; Brij 35 [solvent]; tAmOH [solvent],
CMAT1:9fd13db2c95e42a9d75e258bd198dd2097b4f264a7222932eeedb13700146f00,CGPOC1:a334b814944448a5a95c0249ca72d3f4555d0781b171b8cf13b02d5850feafb1,0.941678,0.064889,supported,61,9,TMG [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; anisole [solvent],
CMAT1:9fdbf988f0c5a2c67bd9691a1f6b22ccb871034e6cbf8ac078ff81f5d11a1793,CGPOC1:ad662e0c528de30b378f104eedbee58b737a57a46a8ffb6e66e1bcdb4c51b9ab,0.914329,0.088858,supported,1,1,"BSA, OxymaPure [additive]; DIPEA [base]; COMU [coupling_reagent]; MeCN [solvent]; PhMe [solvent]; No ligand",
CMAT1:9fdc4291ef64f0839d49d26af3a7d61c37db60dd18f254ed15156ac20187d215,CGPOC1:a816da105556a806d7c99047f3fec0bd6546b52dfd56b594b86cb0b713371bd3,0.927123,0.034695,provisional,2,2,TMSOK [base]; CuI [catalyst]; BTMO [ligand]; DMSO [solvent],
CMAT1:9fddb810035d453b550ec9f6925eea864d52661144631ac613e70cba8bff5d91,CGPOC1:66b69e57c57ea0597207980df21156c36762a4ef99c91d18736a5b42e18ede70,0.855627,0.083627,provisional,1,1,Cs2CO3 [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand]; DMI [solvent],
CMAT1:9fddfcfbb8c61e0dfea9eeab9bb3ac4cd4480cde0ab8f9d5d63b20d541eee5b5,CGPOC1:790925c3f0ac14d309541f4422607c04817106804bdd6a7d731e01775c06a3a6,0.949867,0.053818,supported,1,1,BrettPhos Pd(crotyl)OTf [catalyst]; BrettPhos [ligand]; PhMe [solvent],
CMAT1:9fde52637de3dd40ad6479c80c62044261fec89c4cb673fa75cee776bd5fb236,CGPOC1:85cab7cde03896f12afaca43e3311e304472500f843a76032044737e665db5c7,0.99073,0.148454,supported,1,1,"K2CO3 [base]; CuO [catalyst]; 2,2,6,6-Tetramethyl-3,5-heptanedione [ligand]; PhMe [solvent]",
CMAT1:9fdeb6209af08584dc438268b4ae355ce9b820e9e7e1cef81e63de8914fdac87,CGPOC1:ced0d9c9aa264a48e4dbf22f5c515d59a69574f9a83083a06c636e80fb4b49d6,0.918571,0.057867,supported,1,1,DIPEA [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; PhMe [solvent],
