canonical_reaction_smiles,reaction_core_label,primary_reaction_pattern,primary_reaction_pattern_count,reaction_pattern_matches,co_occurring_reaction_patterns,identified_reaction_type,compatible_reaction_types,reaction_pattern_confidence,reaction_pattern_requires_condition_evidence,reaction_display_label,reaction_display_label_detailed,reaction_display_source,reaction_display_status,reaction_display_confidence,reaction_display_warnings,original_reaction_type,transformation_class,ring_change_count,formed_ring_sizes,ring_count_delta,ring_change_summaries,signature_id,reaction_core_id,reaction_core_shape_key,reaction_core_mapping_equivalence_key,reaction_core_evidence_status,reaction_core_status,reaction_core_quality_status,reaction_core_quality_reasons,reaction_core_bond_changes,reaction_core_state_changes,reaction_core_retained_context,reaction_core_departing_context,reaction_core_appearing_context,reaction_core_unavailability_reasons,reaction_core_remote_classes,fallback_descriptor_id,fallback_evidence_mode,fallback_retrieval_eligible,fallback_ineligibility_reasons,evidence_quality,external_mapping_status,external_mapping_provider,external_mapping_confidence,external_mapping_matched_hypotheses,transformation_confidence,stereochemical_changes,reaction_completeness_status,edit_hypothesis_count,edit_hypothesis_ids,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,partial_transformation_key,fragment_source_status,fragment_source_candidates,condition_source_support_status,condition_source_components,condition_source_capabilities,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
COC(=C1C2CC3CC(C2)CC1C3)c1cc(O[Si](C)(C)C(C)(C)C)ccc1C=O>>COC(=C1C2CC3CC(C2)CC1C3)c1cc(O[Si](C)(C)C(C)(C)C)ccc1CO,C(H)(Ar)(=O) → C(H)2(Ar)(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–CH=O → Ar–CH2–OH,Ar–CH=O → Ar–CH₂–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:c087b74955a9c577f3396917a8ebdbb42b61937caaba884e68bb50f2c729abae,RCP2:42c0701b15e9f54d51b5bbc3549815bcf3c22a282edc87ad6457a3e8d52d9901,RSH2:480fb2f0b9c0033838309e7b6cb11b77,RME1:fd9a3e56c1f6494924b028a95672fb0f,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 1 → 2; O hydrogen count: 0 → 1,Ar (COC(=C1C2CC3CC(C2)CC1C3)c1cccc(O[Si](C)(C)C(C)(C)C)c1),,,,aryl,RFD3:7ca16340541faf62a88aa8ccdf7f4770aeafa2e93211ebdc001766c2edc5e37f,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=Cc1ccc(CCc2ccc(-c3ccc(C=O)cc3)cc2)cc1>>OCc1ccc(CCc2ccc(-c3ccc(CO)cc3)cc2)cc1,2 × C=O → 2 × C–O,carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,2 × C=O reduction,2 × C=O reduction; events: Event 1: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O | Event 2: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,multi_event,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_multi_event_graph_transformation,0,,0,,RS3:f4aa603cce9b70ee50a257c31228df7bab3187c8afe02503bf2d143c0d0b77f9,RCP2:869a0b1283a6603ebb90a28d044d03d6c7b2d3eebc43d6314609c565101a2390,RSH2:d3691d758f399b4651ade2a6bc1e92be,RME1:65c21b7a60ab3d02b260b1039577def0,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O; order changed: C=O → C–O,C hybridization: SP2 → SP3; C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 1 → 2; C hydrogen count: 1 → 2; O hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (c1ccc(CCc2ccc(-c3ccccc3)cc2)cc1),,,,aryl,RFD3:4f43f1ff7541420ab46515319cde92d200a259a424eb29c5ee79cb7ea62ceb52,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=C1c2ccc(Br)cc2-c2cc(Br)ccc21>>OC1c2ccc(Br)cc2-c2cc(Br)ccc21,C(Ar)2(=O) → C(H)(Ar)2(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–C(Ar)=O → Ar–CH(Ar)–OH,Ar–C(Ar)=O → Ar–CH(Ar)–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:e9d0869cdc102022207c26a4d55f7d0f2cd074ac913f7f4b359f464f09d9bf9d,RCP2:39b6835256451512c9e831d696e724a98c4d13ff8f2150d9e871acfea42b51c5,RSH2:6ce466e9ae0f0ede793ac96c135cfee7,RME1:1a1677584bc19ad3fc76184adfc92379,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (Brc1cccc(c1)-c1cccc(Br)c1),,,,aryl,RFD3:ab443b489a32e4b019a3860467cb10110d80744d83fc4251462cb5285669ba27,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=C(COc1ccccc1)c1ccccc1>>CC(O)c1ccccc1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_REQUIRES_MULTIPLE_PARTNERS; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION,NaBH4 carbonyl reductions,,0,,,,,,,,,unavailable,,,,,,,,no_core_eligible_edit_correspondence,,RFD3:ac45b763d3eabdf39cf4f0cab431721b4a1012bb227b79facd2423667a4d8761,structure_inventory_only,True,,unresolved,,,,,0.0,,unresolved,0,,,,,,,,,,,,,,,rejected,unresolved_retained,single_stage,ineligible,condition_identifier_uncertainty; no_usable_transformation_evidence; reaction_completeness_unresolved,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_REQUIRES_MULTIPLE_PARTNERS; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION,C(O)R₂ [ketone]; R–O–R [ether],
Cc1sc(C=O)cc1C1=C(c2cc(C=O)sc2C)CCC1>>Cc1sc(CO)cc1C1=C(c2cc(CO)sc2C)CCC1,2 × C=O → 2 × C–O,carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,2 × C=O reduction,2 × C=O reduction; events: Event 1: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O | Event 2: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,multi_event,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_multi_event_graph_transformation,0,,0,,RS3:f4aa603cce9b70ee50a257c31228df7bab3187c8afe02503bf2d143c0d0b77f9,RCP2:890c5dced5faf07da29d91b4fc0fc4ba436ced90dc12a28f1e2ff1c9882bc309,RSH2:77276bd2932d0010b6ed27f7158e0326,RME1:887d611ebdfb3065f59ec736204da094,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O; order changed: C=O → C–O,C hybridization: SP2 → SP3; C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 1 → 2; C hydrogen count: 1 → 2; O hydrogen count: 0 → 1; O hydrogen count: 0 → 1,HetAr (Cc1sccc1C1=C(c2ccsc2C)CCC1),,,,heteroaryl,RFD3:bf11682e4e564717f0595fe4f08e0f2ce6fa2e7a51207cc80fffd5930c4832ae,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
CCCCOc1ccc2c3c(ccc2c1C=O)OC1CC3c2c(ccc3c(C=O)c(OCCCC)ccc23)O1>>CCCCOc1ccc2c3c(ccc2c1CO)OC1CC3c2c(ccc3c(CO)c(OCCCC)ccc23)O1,2 × C=O → 2 × C–O,carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,2 × C=O reduction,2 × C=O reduction; events: Event 1: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O | Event 2: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,multi_event,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_multi_event_graph_transformation,0,,0,,RS3:f4aa603cce9b70ee50a257c31228df7bab3187c8afe02503bf2d143c0d0b77f9,RCP2:a0afc6cad0915ffb0687e828d1e8707dac0a89379b7b0fd0bdb4a69bf144955b,RSH2:d3691d758f399b4651ade2a6bc1e92be,RME1:b29f09fd3f3180760ca0ff660830239d,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O; order changed: C=O → C–O,C hybridization: SP2 → SP3; C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 1 → 2; C hydrogen count: 1 → 2; O hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (CCCCOc1ccc2c3c(ccc2c1)OC1CC3c2c(ccc3cc(OCCCC)ccc23)O1),,,,aryl,RFD3:2c8d48ad78d851aaa47ccd67e86c05344add562ae5e53b079b97174d8f4aeb93,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
C#CCOc1ccc2c3c(ccc2c1C=O)OC1CC3c2c(ccc3c(C=O)c(OCCCC)ccc23)O1>>C#CCOc1ccc2c3c(ccc2c1CO)OC1CC3c2c(ccc3c(CO)c(OCCCC)ccc23)O1,2 × C=O → 2 × C–O,carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,2 × C=O reduction,2 × C=O reduction; events: Event 1: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O | Event 2: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,multi_event,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_multi_event_graph_transformation,0,,0,,RS3:f4aa603cce9b70ee50a257c31228df7bab3187c8afe02503bf2d143c0d0b77f9,RCP2:a7499c768ecf169330fd016dccdd529f75248fea26321681dfc0f99e74e5c7f9,RSH2:d3691d758f399b4651ade2a6bc1e92be,RME1:408e9370cece14a9b330ffac249b61ce,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O; order changed: C=O → C–O,C hybridization: SP2 → SP3; C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 1 → 2; C hydrogen count: 1 → 2; O hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (C#CCOc1ccc2c3c(ccc2c1)OC1CC3c2c(ccc3cc(OCCCC)ccc23)O1),,,,aryl,RFD3:c19c6cc5f5823b3045576672ddbb1e6d1fdb6d2c73c030cc40496a2dc863e85f,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4>>C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,C(R)2(=O) → C(H)(R)2(O-H),carboxyl_derivative_reduction_like,1,carboxyl_derivative_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,carboxylic-acid derivative reduction,"carboxylic-acid derivative reduction; edits: C=O → C–O; H gain at C; H gain at O; core projection: C(R)₂(=O) → C(H)(R)₂(O-H); bond changes: order changed: C=O → C–O; atom-state changes: C stereochemistry: R → R, C stereochemistry: R → R, C stereochemistry: R → R, C stereochemistry: R → R, C stereochemistry: S → R, C stereochemistry: S → S, C stereochemistry: S → S, C stereochemistry: unspecified → S, C hybridization: SP₂ → SP₃, O hybridization: SP₂ → SP₃, C hydrogen count: 0 → 1, O hydrogen count: 0 → 1; retained context: R (CC[C@@H]1CC[C@@H](C)[C@@H]2CC[C@@]3(C)OO[C@@]12[C@H](O)O₃); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked",optional_pattern,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:4ce34ebc2f3030b72230401a471b86961b24a3ac0ecee263bf5cae5941d4c38c,RCP2:382aa73e309b85295a6ff265a56470208d8922d93427210640501de000d17511,RSH2:ac0e34f200e4e509d432ee0dfd0d36ec,RME1:cc7dc52e7d1e0f7b977dd9353caefaaf,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C stereochemistry: R → R; C stereochemistry: R → R; C stereochemistry: R → R; C stereochemistry: R → R; C stereochemistry: S → R; C stereochemistry: S → S; C stereochemistry: S → S; C stereochemistry: unspecified → S; C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,R (CC[C@@H]1CC[C@@H](C)[C@@H]2CC[C@@]3(C)OO[C@@]12[C@H](O)O3),,,,generic_R,RFD3:40691f4d4dcd0c71b318c08f21807dec2c96f23fe95561ee2495a51b2baf9b9b,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,atom: R→R (retained); atom: S→R (descriptor changed); atom: S→S (retained); atom: ∅→S (created),verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=Cc1ccc(C(F)(F)F)cc1>>OCc1ccc(C(F)(F)F)cc1,C(H)(Ar)(=O) → C(H)2(Ar)(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–CH=O → Ar–CH2–OH,Ar–CH=O → Ar–CH₂–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:c087b74955a9c577f3396917a8ebdbb42b61937caaba884e68bb50f2c729abae,RCP2:dba784e231f2e35c7e66d46c22edbc2ba2ec0b4ff8f34b5ee3a0a062911d4d41,RSH2:480fb2f0b9c0033838309e7b6cb11b77,RME1:d1dcfa6a725328851e2c9843c2d19eaf,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 1 → 2; O hydrogen count: 0 → 1,Ar (FC(F)(F)c1ccccc1),,,,aryl,RFD3:1241ef5e343f14087d48f90879271eb26f5bdee0a4f19cac8e4b9c8db74c7387,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
CC(=O)c1ccc(O)cc1>>CC(O)c1ccc(O)cc1,C(Ar)(R)(=O) → C(H)(Ar)(R)(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–C(R)=O → Ar–CH(R)–OH,Ar–C(R)=O → Ar–CH(R)–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:de2cd7cdf841426671ab511fe091a670fd3222a2d32aa83c92c67d24eb686ba1,RCP2:d7d9e72e1c012f8b08edf74c490823c1d3514e2b7faa67f7e361310d2c764960,RSH2:4b4ac3e23cecc11fe2ee6ab6eb0e67c9,RME1:46de242dc70934cf9252e6ac8eb7ae22,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (Oc1ccccc1); R (C),,,,alkyl; aryl,RFD3:37cce77f15d68944d78c098821b85440fca9fb09a42771e6aac1cceb59e0de23,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
CC(=O)Cc1ccccc1>>CC(O)Cc1ccccc1,C(R)2(=O) → C(H)(R)2(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,R–C(R)=O → R–CH(R)–OH,R–C(R)=O → R–CH(R)–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:edf7708eb08691af6e3c40a67d8dacfa25b71bda9c34319f3901a24d81c8b7c6,RCP2:f6ae38572c5f7de8e74dd209ac4a9b4a12d1d6275074231afc0543029cfdb61c,RSH2:1da7f6a7cad0e03d5cb368a3467111a6,RME1:54cf4fbea468094ae4de5478096a5a40,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,R (C); R (Cc1ccccc1),,,,alkyl,RFD3:94b6ad259c4b6175e72a5481e8743cf1b3254a696b4cd48cbbae5af3c0dfcef7,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
CCC(C)=O>>CCC(C)O,C(R)2(=O) → C(H)(R)2(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,R–C(R)=O → R–CH(R)–OH,R–C(R)=O → R–CH(R)–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:edf7708eb08691af6e3c40a67d8dacfa25b71bda9c34319f3901a24d81c8b7c6,RCP2:be777cdd4b922adbb75dc2ab50a9056134b8a13f918fa4734c7c8a4c4a939dc2,RSH2:1da7f6a7cad0e03d5cb368a3467111a6,RME1:0bef767fd447fb8141592127bcabe75a,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,R (C); R (CC),,,,alkyl,RFD3:455e9e1aac9912bb35e61c5deba1e4078dac22f684bc13accd8f68b8137e8abe,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=C1c2c(ccc3ccccc23)CC1Br>>OC1c2c(ccc3ccccc23)CC1Br,C(Ar)2(=O) → C(H)(Ar)2(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–C(R)=O → Ar–CH(R)–OH,Ar–C(R)=O → Ar–CH(R)–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:de2cd7cdf841426671ab511fe091a670fd3222a2d32aa83c92c67d24eb686ba1,RCP2:54e2e92539176dd44bfb4e9397d180a52db2f3200b482f30424d2728d3539f44,RSH2:d6363538c9869b66c502710176ae9e7d,RME1:5f285dbb518b807ffd47faa151d4c9c7,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (BrCCc1ccc2ccccc2c1),,,,aryl,RFD3:6ae3b6a2b1ad9f142195652c7e40ae891c0bd7493838450b44dfd72a00df487f,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
COC(=O)CC(=O)c1ccc(F)cc1Br>>COC(=O)CC(O)c1ccc(F)cc1Br,C(Ar)(R)(=O) → C(H)(Ar)(R)(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–C(R)=O → Ar–CH(R)–OH,Ar–C(R)=O → Ar–CH(R)–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O,literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:de2cd7cdf841426671ab511fe091a670fd3222a2d32aa83c92c67d24eb686ba1,RCP2:9798acec9d2714138aaef790c4cce7dfeecca76e1a609a39e6af34d85fddcb2b,RSH2:4b4ac3e23cecc11fe2ee6ab6eb0e67c9,RME1:09742a56e3243635dfdf5765279cff76,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Ar (Fc1cccc(Br)c1); R (COC(C)=O),,,,alkyl; aryl,RFD3:8233ec5b68257c4633334556606947c1ec4d0da53b27b9774c9b41c747bab8ff,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=C(Nc1ccccc1)C(=O)c1ccccc1>>O=C(Nc1ccccc1)C(O)c1ccccc1,C(Acyl)(Ar)(=O) → C(H)(Acyl)(Ar)(O-H),carbonyl_reduction_like,1,carbonyl_reduction_like; net_addition; net_bond_order_decrease,,,,0.85,False,Ar–C(R2N–C(O))=O → Ar–CH(R2N–C(O))–OH,"Ar–C(R²N–C(O))=O → Ar–CH(R²N–C(O))–OH; transformation: C=O reduction; edits: C=O → C–O; H gain at C; H gain at O; core projection: C(Acyl)(Ar)(=O) → C(H)(Acyl)(Ar)(O-H); bond changes: order changed: C=O → C–O; atom-state changes: C hybridization: SP₂ → SP₃, O hybridization: SP₂ → SP₃, C hydrogen count: 0 → 1, O hydrogen count: 0 → 1; retained context: Acyl (O=CNc₁ccccc1), Ar (c1ccccc1); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked",literal_edits,generic_pattern,0.85,INFERRED_ATOM_CORRESPONDENCE,NaBH4 carbonyl reductions,generic_graph_transformation,0,,0,,RS3:de2cd7cdf841426671ab511fe091a670fd3222a2d32aa83c92c67d24eb686ba1,RCP2:dc9bcdd8b4b2ac9195ef20e560e42d3fd1b81c9981bcf375f56968a0b260e2f7,RSH2:5b3791795acd673708b4e58050a3c524,RME1:daeffb7e067605aa8f150232d315d125,inferred,available_inferred,review,not_all_edits_graph_checked,order changed: C=O → C–O,C hybridization: SP2 → SP3; O hybridization: SP2 → SP3; C hydrogen count: 0 → 1; O hydrogen count: 0 → 1,Acyl (O=CNc1ccccc1); Ar (c1ccccc1),,,,acyl; aryl,RFD3:5f720d4c97718b2b75da564be53fcc3ceefde45e9d0b26c90f78e2e5f4e79268,verified_signature,True,,unique_scaffold_correspondence,,,,,0.85,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
