sample_row,detected_reaction_type,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,formed_motifs,formed_bond_classes,event_kinds,potential_scope_issue,decision
668,Suzuki_miyaura,OB(O)c1ccccc1.CC(C)NS(=O)(=O)c1ccccc1Br>>CC(C)NS(=O)(=O)c1ccccc1-c1ccccc1,OB(O)c1ccccc1.CC(C)NS(=O)(=O)c1ccccc1Br>>CC(C)NS(=O)(=O)c1ccccc1-c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
669,Suzuki_miyaura,OB(O)c1ccco1.O=C(O)Cc1ccc(I)cc1C(=O)O>>O=C(O)Cc1ccc(-c2ccco2)cc1C(=O)O,OB(O)c1ccco1.O=C(O)Cc1ccc(I)cc1C(=O)O>>O=C(O)Cc1ccc(-c2ccco2)cc1C(=O)O,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
670,Multi-Event:LGDisp+C-C,COc1ccccc1B(O)O.O=C1c2ccccc2C(=O)N1C/C=C(/Br)c1ccccc1>>COc1ccccc1/C(=C/CN1C(=O)c2ccccc2C1=O)c1ccccc1,COc1ccccc1B(O)O.O=C1c2ccccc2C(=O)N1C/C=C(/Br)c1ccccc1>>COc1ccccc1/C(=C/CN1C(=O)c2ccccc2C1=O)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
671,Suzuki_miyaura,Clc1ccnc(Cl)n1.CC(C)n1cc(B2OC(C)(C)C(C)(C)O2)c2cccnc21>>CC(C)n1cc(-c2ccnc(Cl)n2)c2cccnc21,Clc1ccnc(Cl)n1.CC(C)n1cc(B2OC(C)(C)C(C)(C)O2)c2cccnc21>>CC(C)n1cc(-c2ccnc(Cl)n2)c2cccnc21,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
672,Suzuki_miyaura,O=[N+]([O-])c1ccc(I)cc1.N#Cc1ccc(B(O)O)cc1>>N#Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,O=[N+]([O-])c1ccc(I)cc1.N#Cc1ccc(B(O)O)cc1>>N#Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
673,Suzuki_miyaura,CC(=O)c1ccc(Cl)cc1.CC1(C)OB(/C=C/c2ccccc2)OC1(C)C>>CC(=O)c1ccc(/C=C/c2ccccc2)cc1,CC(=O)c1ccc(Cl)cc1.CC1(C)OB(/C=C/c2ccccc2)OC1(C)C>>CC(=O)c1ccc(/C=C/c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
674,Suzuki_miyaura,Clc1ccn2nccc2n1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1>>Cn1cc(-c2ccn3nccc3n2)cn1,Clc1ccn2nccc2n1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1>>Cn1cc(-c2ccn3nccc3n2)cn1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
675,Suzuki_miyaura,CCCCCCc1csc(-c2sc(Br)cc2CCCCCC)c1.CCn1c2ccccc2c2cc(B3OC(C)(C)C(C)(C)O3)ccc21>>CCCCCCc1csc(-c2sc(-c3ccc4c(c3)c3ccccc3n4CC)cc2CCCCCC)c1,CCCCCCc1csc(-c2sc(Br)cc2CCCCCC)c1.CCn1c2ccccc2c2cc(B3OC(C)(C)C(C)(C)O3)ccc21>>CCCCCCc1csc(-c2sc(-c3ccc4c(c3)c3ccccc3n4CC)cc2CCCCCC)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
676,Suzuki_miyaura,O=[N+]([O-])c1ccccc1Cl.OB(O)c1ccc(Cl)cc1>>O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,O=[N+]([O-])c1ccccc1Cl.OB(O)c1ccc(Cl)cc1>>O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
677,Suzuki_miyaura,CC(C)(C)OC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1.Oc1c(F)cc(-c2cnccc2Cl)cc1F>>CC(C)(C)OC(=O)N1CC=C(c2ccncc2-c2cc(F)c(O)c(F)c2)CC1,CC(C)(C)OC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1.Oc1c(F)cc(-c2cnccc2Cl)cc1F>>CC(C)(C)OC(=O)N1CC=C(c2ccncc2-c2cc(F)c(O)c(F)c2)CC1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
678,Suzuki_miyaura,COc1ccc(B(O)O)cc1.Cc1nc(-c2ccccc2I)cc(-c2ccccc2I)n1>>COc1ccc(-c2ccccc2-c2cc(-c3ccccc3-c3ccc(OC)cc3)nc(C)n2)cc1,COc1ccc(B(O)O)cc1.Cc1nc(-c2ccccc2I)cc(-c2ccccc2I)n1>>COc1ccc(-c2ccccc2-c2cc(-c3ccccc3-c3ccc(OC)cc3)nc(C)n2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Ar-OR,C-C|C-O,c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
679,Suzuki_miyaura,Cc1c(Br)cnc2c1N(C(=O)OC(C)(C)C)CCC2O.CS(=O)(=O)Cc1ccc(Nc2ncc3ccc(B(O)O)cc3n2)cc1>>Cc1c(-c2ccc3cnc(Nc4ccc(CS(C)(=O)=O)cc4)nc3c2)cnc2c1N(C(=O)OC(C)(C)C)CCC2O,Cc1c(Br)cnc2c1N(C(=O)OC(C)(C)C)CCC2O.CS(=O)(=O)Cc1ccc(Nc2ncc3ccc(B(O)O)cc3n2)cc1>>Cc1c(-c2ccc3cnc(Nc4ccc(CS(C)(=O)=O)cc4)nc3c2)cnc2c1N(C(=O)OC(C)(C)C)CCC2O,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
680,Suzuki_miyaura,Brc1ccc(-n2c(-c3ccccc3)ccc2-c2ccccc2)cc1.O=Cc1ccc(B(O)O)cc1>>O=Cc1ccc(-c2ccc(-n3c(-c4ccccc4)ccc3-c3ccccc3)cc2)cc1,Brc1ccc(-n2c(-c3ccccc3)ccc2-c2ccccc2)cc1.O=Cc1ccc(B(O)O)cc1>>O=Cc1ccc(-c2ccc(-n3c(-c4ccccc4)ccc3-c3ccccc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
681,Suzuki_miyaura,Cc1ccc(B(O)O)cc1.CC(C)(O)c1cc(Cl)ccc1Br>>Cc1ccc(-c2ccc(Cl)cc2C(C)(C)O)cc1,Cc1ccc(B(O)O)cc1.CC(C)(O)c1cc(Cl)ccc1Br>>Cc1ccc(-c2ccc(Cl)cc2C(C)(C)O)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
682,Suzuki_miyaura,CC(C)(C)OC(=O)N1CCN(c2ccccc2B2OC(C)(C)C(C)(C)O2)CC1.O=C(NCCCN1CCCC1)c1cncc(Br)c1.O=C(O)C(F)(F)F>>O=C(NCCCN1CCCC1)c1cncc(-c2ccccc2N2CCNCC2)c1.O=C(O)C(F)(F)F,CC(C)(C)OC(=O)N1CCN(c2ccccc2B2OC(C)(C)C(C)(C)O2)CC1.O=C(NCCCN1CCCC1)c1cncc(Br)c1.O=C(O)C(F)(F)F>>O=C(NCCCN1CCCC1)c1cncc(-c2ccccc2N2CCNCC2)c1.O=C(O)C(F)(F)F,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|RCH2-NHR,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
683,Event:Ann,[C-]#[O+].N#Cc1ccc(I)cc1.[F-][B+3]([F-])([F-])[C-]1=CC=CC=C1.[K+]>>N#Cc1ccc(C(=O)c2ccccc2)cc1,[C-]#[O+].N#Cc1ccc(I)cc1.[F-][B+3]([F-])([F-])[C-]1=CC=CC=C1>>N#Cc1ccc(C(=O)c2ccccc2)cc1,1,0,1,exclude_unparseable_components,1,,,,,routing_excluded
684,Suzuki_miyaura,CC(C)(C)OC(=O)n1cc(I)c2cccnc21.OB(O)/C=C/c1cccc(F)c1>>CC(C)(C)OC(=O)n1cc(/C=C/c2cccc(F)c2)c2cccnc21,CC(C)(C)OC(=O)n1cc(I)c2cccnc21.OB(O)/C=C/c1cccc(F)c1>>CC(C)(C)OC(=O)n1cc(/C=C/c2cccc(F)c2)c2cccnc21,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
685,Suzuki_miyaura,CC(C)Oc1ccc(B(O)O)cc1.Cc1cccnc1-c1cc(Cl)cc(Cl)c1>>Cc1cccnc1-c1cc(-c2ccc(OC(C)C)cc2)cc(-c2ccc(OC(C)C)cc2)c1,CC(C)Oc1ccc(B(O)O)cc1.Cc1cccnc1-c1cc(Cl)cc(Cl)c1>>Cc1cccnc1-c1cc(-c2ccc(OC(C)C)cc2)cc(-c2ccc(OC(C)C)cc2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Ar-OR,C-C|C-O,c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
686,Suzuki_miyaura,NCc1ccccc1Br.Cc1ccc(B(O)O)cc1.Cc1ccc(S(=O)(=O)Cl)cc1>>Cc1ccc(-c2ccccc2CNS(=O)(=O)c2ccc(C)cc2)cc1,NCc1ccccc1Br.Cc1ccc(B(O)O)cc1.Cc1ccc(S(=O)(=O)Cl)cc1>>Cc1ccc(-c2ccccc2CNS(=O)(=O)c2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl|Ar-Ar|Ar-SO2NHR,C-C|N-S,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
687,Suzuki_miyaura,OB(O)c1cccc2ccccc12.C=CCCc1ccc(Br)c(=O)n1Cc1ccccc1>>C=CCCc1ccc(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,OB(O)c1cccc2ccccc12.C=CCCc1ccc(Br)c(=O)n1Cc1ccccc1>>C=CCCc1ccc(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
688,Event:Ann,Clc1ccccc1.CN12CC(=O)[O-][B+3]1([C-](=O)C1=CC=CC=C1)[O-]C(=O)C2>>O=C(c1ccccc1)c1ccccc1,Clc1ccccc1.CN12CC(=O)[O-][B+3]1([C-](=O)C1=CC=CC=C1)[O-]C(=O)C2>>O=C(c1ccccc1)c1ccccc1,0,0,0,exclude_unparseable_components,1,,,,,routing_excluded
689,Suzuki_miyaura,OB(O)c1cccs1.CCCCCCc1cc(Br)c2[nH]c3c(Br)cc(CCCCCC)cc3c2c1>>CCCCCCc1cc(-c2cccs2)c2[nH]c3c(-c4cccs4)cc(CCCCCC)cc3c2c1,OB(O)c1cccs1.CCCCCCc1cc(Br)c2[nH]c3c(Br)cc(CCCCCC)cc3c2c1>>CCCCCCc1cc(-c2cccs2)c2[nH]c3c(-c4cccs4)cc(CCCCCC)cc3c2c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|HeteroAr-H|Thiophene,C-C|C-S,c_c_bond_formation|c_s_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
690,Suzuki_miyaura,OB(O)c1ccccc1.CB1Nc2ccc3ccccc3c2C=C1Br>>CB1Nc2ccc3ccccc3c2C=C1c1ccccc1,OB(O)c1ccccc1.CB1Nc2ccc3ccccc3c2C=C1Br>>CB1Nc2ccc3ccccc3c2C=C1c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
691,Suzuki_miyaura,OB(O)c1ccccc1.Clc1ccccc1>>c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.Clc1ccccc1>>c1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
692,Suzuki_miyaura,OB(O)c1ccccc1.O=Cc1ccc(Br)cc1>>O=Cc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.O=Cc1ccc(Br)cc1>>O=Cc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
693,Suzuki_miyaura,OB(O)c1cnc2ccccc2c1.CSc1c(I)c(-c2ccccc2)nn1-c1ccccc1>>CSc1c(-c2cnc3ccccc3c2)c(-c2ccccc2)nn1-c1ccccc1,OB(O)c1cnc2ccccc2c1.CSc1c(I)c(-c2ccccc2)nn1-c1ccccc1>>CSc1c(-c2cnc3ccccc3c2)c(-c2ccccc2)nn1-c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
694,Suzuki_miyaura,CN1CCN(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1.O=Cc1cccc(-c2coc3cc(Cl)cnc23)c1>>CN1CCN(c2ccc(-c3cnc4c(-c5cccc(C=O)c5)coc4c3)cc2)CC1,CN1CCN(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1.O=Cc1cccc(-c2coc3cc(Cl)cnc23)c1>>CN1CCN(c2ccc(-c3cnc4c(-c5cccc(C=O)c5)coc4c3)cc2)CC1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
695,Suzuki_miyaura,Cc1ccc(B(O)O)cc1.N#Cc1c(N)cccc1Br.CC(=O)OC=O>>[C-]#[N+]c1cccc(-c2ccc(C)cc2)c1C#N,Cc1ccc(B(O)O)cc1.N#Cc1c(N)cccc1Br.CC(=O)OC=O>>[C-]#[N+]c1cccc(-c2ccc(C)cc2)c1C#N,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Ar-NC,C-C|C-N,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
696,Suzuki_miyaura,Clc1nccc(N2CCOCC2)n1.CC1(C)OB(c2ccoc2)OC1(C)C>>c1cc(N2CCOCC2)nc(-c2ccoc2)n1,Clc1nccc(N2CCOCC2)n1.CC1(C)OB(c2ccoc2)OC1(C)C>>c1cc(N2CCOCC2)nc(-c2ccoc2)n1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
697,Suzuki_miyaura,OB(O)c1ccccc1.CCOC(=O)COc1ccc(Br)cc1>>CCOC(=O)COc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.CCOC(=O)COc1ccc(Br)cc1>>CCOC(=O)COc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
698,Miyaura_borylation,Brc1ccc2c(c1)OCO2.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>CC1(C)OB(c2ccc3c(c2)OCO3)OC1(C)C,Brc1ccc2c(c1)OCO2.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>CC1(C)OB(c2ccc3c(c2)OCO3)OC1(C)C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Bpin,B-C,intermolecular_or_multi_component|leaving_group_displacement,borylation_like_non_suzuki_cc,kept
699,Suzuki_miyaura,O=C1CCc2cc(Br)ccc21.CCOC(=O)N1CCC(=C2c3ccc(B4OC(C)(C)C(C)(C)O4)cc3CCc3cccnc32)CC1>>CCOC(=O)N1CCC(=C2c3ccc(-c4ccc5c(c4)CCC5O)cc3CCc3cccnc32)CC1,O=C1CCc2cc(Br)ccc21.CCOC(=O)N1CCC(=C2c3ccc(B4OC(C)(C)C(C)(C)O4)cc3CCc3cccnc32)CC1>>CCOC(=O)N1CCC(=C2c3ccc(-c4ccc5c(c4)CCC5O)cc3CCc3cccnc32)CC1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl|Ar-Ar|R2CH-OH,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
700,Suzuki_miyaura,Cc1ccc(Br)cc1.OB(O)c1ccc(Cl)cc1>>Cc1ccc(-c2ccc(Cl)cc2)cc1,Cc1ccc(Br)cc1.OB(O)c1ccc(Cl)cc1>>Cc1ccc(-c2ccc(Cl)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
701,Suzuki_miyaura,OB(O)c1ccc(Cl)cc1.OC/C=C(/Br)c1ccccc1>>OC/C=C(\c1ccccc1)c1ccc(Cl)cc1.OC/C=C(/c1ccccc1)c1ccc(Cl)cc1,OB(O)c1ccc(Cl)cc1.OC/C=C(/Br)c1ccccc1>>OC/C=C(\c1ccccc1)c1ccc(Cl)cc1.OC/C=C(/c1ccccc1)c1ccc(Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl|Ar-Cl|RCH2-Alkenyl|RCH2-OH,C-C|C-O,c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
702,Suzuki_miyaura,OB(O)c1ccccc1.Cc1ccc(Br)cc1>>Cc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.Cc1ccc(Br)cc1>>Cc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
703,Suzuki_miyaura,OB(O)c1ccnc(F)c1.Nc1ncc(Br)nc1-c1ccc(C(F)(F)F)nc1>>Nc1ncc(-c2ccc(F)nc2)nc1-c1ccc(C(F)(F)F)nc1,OB(O)c1ccnc(F)c1.Nc1ncc(Br)nc1-c1ccc(C(F)(F)F)nc1>>Nc1ncc(-c2ccc(F)nc2)nc1-c1ccc(C(F)(F)F)nc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
704,Suzuki_miyaura,Brc1ccc2ccncc2c1.COCOC[C@H]1CN(c2ccc(B3OC(C)(C)C(C)(C)O3)c(F)c2)C(=O)O1>>COCOC[C@H]1CN(c2ccc(-c3ccc4ccncc4c3)c(F)c2)C(=O)O1,Brc1ccc2ccncc2c1.COCOC[C@H]1CN(c2ccc(B3OC(C)(C)C(C)(C)O3)c(F)c2)C(=O)O1>>COCOC[C@H]1CN(c2ccc(-c3ccc4ccncc4c3)c(F)c2)C(=O)O1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
705,Suzuki_miyaura,COc1cc(OC)cc(B(O)O)c1.Cc1ccc(Sc2ccccc2)c(Br)c1>>COc1cc(OC)cc(-c2cc(C)ccc2Sc2ccccc2)c1,COc1cc(OC)cc(B(O)O)c1.Cc1ccc(Sc2ccccc2)c(Br)c1>>COc1cc(OC)cc(-c2cc(C)ccc2Sc2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
706,Suzuki_miyaura,Fc1cncc(Br)c1.CC1(C)OB(c2cc3c4c(c2)CCN4C(=O)CC3)OC1(C)C>>O=C1CCc2cc(-c3cncc(F)c3)cc3c2N1CC3,Fc1cncc(Br)c1.CC1(C)OB(c2cc3c4c(c2)CCN4C(=O)CC3)OC1(C)C>>O=C1CCc2cc(-c3cncc(F)c3)cc3c2N1CC3,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
707,Suzuki_miyaura,Cc1ccc(-c2ccccc2Br)c(Br)c1.CC1(C)OB(C(CCc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C>>Cc1ccc2c(c1)C(CCc1ccc(C(F)(F)F)cc1)c1ccccc1-2,Cc1ccc(-c2ccccc2Br)c(Br)c1.CC1(C)OB(C(CCc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C>>Cc1ccc2c(c1)C(CCc1ccc(C(F)(F)F)cc1)c1ccccc1-2,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
708,Suzuki_miyaura,COc1cccc(B(O)O)c1.CCN(CC)P(=O)(Oc1ccccc1I)N(CC)CC>>CCN(CC)P(=O)(Oc1ccccc1-c1cccc(OC)c1)N(CC)CC,COc1cccc(B(O)O)c1.CCN(CC)P(=O)(Oc1ccccc1I)N(CC)CC>>CCN(CC)P(=O)(Oc1ccccc1-c1cccc(OC)c1)N(CC)CC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
709,Suzuki_miyaura,OB(O)c1ccccc1.COc1ccc(I)cc1>>COc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.COc1ccc(I)cc1>>COc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
710,Suzuki_miyaura,Cc1cc(C)c(N)c(Br)c1.COC(=O)c1cccc(B(O)O)c1>>COC(=O)c1cccc(-c2cc(C)cc(C)c2N)c1,Cc1cc(C)c(N)c(Br)c1.COC(=O)c1cccc(B(O)O)c1>>COC(=O)c1cccc(-c2cc(C)cc(C)c2N)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
711,Suzuki_miyaura,OB(O)c1ccc(F)cc1.Brc1cnc[nH]1>>Fc1ccc(-c2cnc[nH]2)cc1,OB(O)c1ccc(F)cc1.Brc1cnc[nH]1>>Fc1ccc(-c2cnc[nH]2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
712,Suzuki_miyaura,OB(O)c1ccc(Cl)cc1.Nc1c(F)cc(Cl)cc1Br>>Nc1c(F)cc(Cl)cc1-c1ccc(Cl)cc1,OB(O)c1ccc(Cl)cc1.Nc1c(F)cc(Cl)cc1Br>>Nc1c(F)cc(Cl)cc1-c1ccc(Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
713,Miyaura_borylation,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.O=c1[nH]ccc2cc(Br)ccc12>>CC1(C)OB(c2ccc3c(=O)[nH]ccc3c2)OC1(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.O=c1[nH]ccc2cc(Br)ccc12>>CC1(C)OB(c2ccc3c(=O)[nH]ccc3c2)OC1(C)C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Bpin,B-C,intermolecular_or_multi_component|leaving_group_displacement,borylation_like_non_suzuki_cc,kept
714,Suzuki_miyaura,OB(O)c1ccc(F)cc1.CC1(COc2ccc(I)cc2)Cn2cc([N+](=O)[O-])nc2O1>>CC1(COc2ccc(-c3ccc(F)cc3)cc2)Cn2cc([N+](=O)[O-])nc2O1,OB(O)c1ccc(F)cc1.CC1(COc2ccc(I)cc2)Cn2cc([N+](=O)[O-])nc2O1>>CC1(COc2ccc(-c3ccc(F)cc3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
715,Suzuki_miyaura,O=[N+]([O-])c1ccccc1Br.COc1cc(OC)cc(B(O)O)c1>>COc1cc(OC)cc(-c2ccccc2[N+](=O)[O-])c1,O=[N+]([O-])c1ccccc1Br.COc1cc(OC)cc(B(O)O)c1>>COc1cc(OC)cc(-c2ccccc2[N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
716,Suzuki_miyaura,CC(C)c1ccc(Br)cc1.COc1c(B(O)O)cc2ccccc2c1-c1c(OC)c(B(O)O)cc2ccccc12>>COc1c(-c2ccc(C(C)C)cc2)cc2ccccc2c1-c1c(OC)c(-c2ccc(C(C)C)cc2)cc2ccccc12,CC(C)c1ccc(Br)cc1.COc1c(B(O)O)cc2ccccc2c1-c1c(OC)c(B(O)O)cc2ccccc12>>COc1c(-c2ccc(C(C)C)cc2)cc2ccccc2c1-c1c(OC)c(-c2ccc(C(C)C)cc2)cc2ccccc12,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl|Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
717,Miyaura_borylation,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC(C)(C)OC(=O)N1CCN(c2ncc(Br)c3ccccc23)CC1>>CC(C)(C)OC(=O)N1CCN(c2ncc(B3OC(C)(C)C(C)(C)O3)c3ccccc23)CC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC(C)(C)OC(=O)N1CCN(c2ncc(Br)c3ccccc23)CC1>>CC(C)(C)OC(=O)N1CCN(c2ncc(B3OC(C)(C)C(C)(C)O3)c3ccccc23)CC1,0,0,0,eligible_taxonomy_benchmark,0,HeteroAr-Bpin,B-C,intermolecular_or_multi_component|leaving_group_displacement,borylation_like_non_suzuki_cc,kept
