input_row,reaction_type,example,rxn_smiles,valid,error,warnings,query_label,grammar_id,query_signatures,candidate_count,recipe_count,recommendation_rank,recipe_id,score,label_similarity,signature_similarity,qualifier_similarity,expected_yield_pct,mean_z_score,support,source_reaction_types,source_row_numbers,condition_display,resolved_components,temperature_c,time_h,concentration_m,atmosphere,condition_identity_uncertainty,declared_absences,recipe_warnings,procedure_text,explanation
143,Buchwald-Hartwig amination,4-bromotoluene + carbazole,Brc1ccc(C)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>Cc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,1,RCR1:2971c80c7521953b9c07320d4c46c0c2fed33f0b0669ceb4bf08b6c19bfef74c,0.89309,0.925,1.0,0.5,90.28,4.53,1,CN-Coupling,28966,(DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; K2CO3 [base]; tAmOH [solvent],DiMeIHept Cl [ligand]; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; (DiMeIHept Cl) Pd(cinnamyl)Cl [other_reagent],80,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
143,Buchwald-Hartwig amination,4-bromotoluene + carbazole,Brc1ccc(C)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>Cc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,2,RCR1:9e317ba318b17bdc5dd0840125d9e0b010b638cf2a534b3b694b8477e387919e,0.888376,0.925,1.0,0.5,88.05,3.23,1,CN-Coupling,37738,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",80,6,,,true,,CONDITION_IDENTITY_UNCERTAINTY,6 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
143,Buchwald-Hartwig amination,4-bromotoluene + carbazole,Brc1ccc(C)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>Cc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,3,RCR1:f5937edc0d9fdcffe4b50bc9ed8f152bf91a9522ff68fb1d6b295db52a27b01e,0.886347,0.925,1.0,0.5,90.89,1.63,1,Buchwald-Hartwig,2577,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5 h at 80 °C, then 18 h at 100 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
143,Buchwald-Hartwig amination,4-bromotoluene + carbazole,Brc1ccc(C)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>Cc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,4,RCR1:0e104bcf2011615c964675c94e7fdcc3003223ea710818469ef03215a30534ab,0.886193,0.925,1.0,0.5,86.67,3.17,1,CN-Coupling,44115,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; K2CO3 [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],80,23,,,true,,CONDITION_IDENTITY_UNCERTAINTY,23 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
143,Buchwald-Hartwig amination,4-bromotoluene + carbazole,Brc1ccc(C)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>Cc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,5,RCR1:ea3ff5f44a9f5119d904aa47005d0b641fdc0f1b9353876593b39a0570b05f03,0.883272,0.925,1.0,0.5,89.12,1.57,1,Buchwald-Hartwig,18703,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; K3PO4 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Tripotassium phosphate [base] <cas:7778-53-2>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5 h at 80 °C, then 18 h at 100 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
144,Buchwald-Hartwig amination,4-iodoanisole + carbazole,Ic1ccc(OC)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>COc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|I; XH|N_aromatic|H1|HeteroAr,25736,19694,1,RCR1:3e74fbda35a9e4eeab890be5c20e1bdea5a0336a480e1935b0cd750a5b55e577,0.895128,0.925,1.0,0.5,97.93,1.39,1,CN-Coupling,56386,CuI [catalyst]; BFMO [ligand]; Cs2CO3 [base]; tAmOH [solvent],Copper(I) iodide [metal_catalyst] <cas:7681-65-4>; BFMO [ligand] <cas:69010-90-8>; Cesium carbonate [base] <cas:534-17-8>; tAmOH [solvent],,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"3 h at 80 °C, then 17 h at 110 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
144,Buchwald-Hartwig amination,4-iodoanisole + carbazole,Ic1ccc(OC)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>COc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|I; XH|N_aromatic|H1|HeteroAr,25736,19694,2,RCR1:509d9f426a7c3034a0d2db833ead6d4b18c7c4d3afd7b6bc4fe659f2d36bf527,0.895128,0.925,1.0,0.5,97.93,1.39,1,CN-Coupling,7337,CuI [catalyst]; BFMO [ligand]; Cs2CO3 [base]; DMSO [solvent],Copper(I) iodide [metal_catalyst] <cas:7681-65-4>; BFMO [ligand] <cas:69010-90-8>; Cesium carbonate [base] <cas:534-17-8>; Dimethyl sulfoxide [solvent] <cas:67-68-5>,,,,,false,,,"3 h at 80 °C, then 17 h at 110 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
144,Buchwald-Hartwig amination,4-iodoanisole + carbazole,Ic1ccc(OC)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>COc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|I; XH|N_aromatic|H1|HeteroAr,25736,19694,3,RCR1:588ad726820884cb3993064364d507e7845904270ed2c41aa6df62d67f12456a,0.894798,0.925,1.0,0.5,97.71,1.39,1,CN-Coupling,53542,Cu(MeCN)4BF4 [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; K3PO4 [base]; tAmOH [solvent]; water [solvent],trans-NN-Dimethylcyclohexane-12-diamine [ligand]; Tripotassium phosphate [base] <cas:7778-53-2>; Water [solvent] <cas:7732-18-5>; tAmOH [solvent]; Cu(MeCN)4BF4 [other_reagent],,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"3 h at 80 °C, then 17 h at 110 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
144,Buchwald-Hartwig amination,4-iodoanisole + carbazole,Ic1ccc(OC)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>COc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|I; XH|N_aromatic|H1|HeteroAr,25736,19694,4,RCR1:a73bf1940aecc1f7e8b2d534289009cbd58de95fa1f0d679c67b51ec40cacd7a,0.894373,0.925,1.0,0.5,97.48,1.38,1,CN-Coupling,44934,Cu(MeCN)4BF4 [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; DBU [base]; PhMe [solvent],"trans-NN-Dimethylcyclohexane-12-diamine [ligand]; 1,8-Diazabicyclo[5.4.0]undec-7-ene [base] <cas:6674-22-2>; Toluene [solvent] <cas:108-88-3>; Cu(MeCN)4BF4 [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"3 h at 80 °C, then 17 h at 110 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
144,Buchwald-Hartwig amination,4-iodoanisole + carbazole,Ic1ccc(OC)cc1.c1ccc2c(c1)c1ccccc1[nH]2>>COc1ccc(n2c3ccccc3c3ccccc32)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|I; XH|N_aromatic|H1|HeteroAr,25736,19694,5,RCR1:d211831799cdc6657228f2f51e8b54c8c92fd61367d3e97c261dbdf9b7c589a4,0.893351,0.925,1.0,0.5,96.13,1.51,1,CN-Coupling,55596,CuI [catalyst]; BFMO [ligand]; Cs2CO3 [base]; tAmOH [solvent],Copper(I) iodide [metal_catalyst] <cas:7681-65-4>; BFMO [ligand] <cas:69010-90-8>; Cesium carbonate [base] <cas:534-17-8>; tAmOH [solvent],,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"3 h at 80 °C, then 16.5 h at 110 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
145,Buchwald-Hartwig amination,"Ph-Br + 1,2,4-triazole N-phenyltriazole",Brc1ccccc1.c1nc[nH]n1>>c1ccccc1n1ncnc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,1,RCR1:2971c80c7521953b9c07320d4c46c0c2fed33f0b0669ceb4bf08b6c19bfef74c,0.89309,0.925,1.0,0.5,90.28,4.53,1,CN-Coupling,28966,(DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; K2CO3 [base]; tAmOH [solvent],DiMeIHept Cl [ligand]; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; (DiMeIHept Cl) Pd(cinnamyl)Cl [other_reagent],80,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
145,Buchwald-Hartwig amination,"Ph-Br + 1,2,4-triazole N-phenyltriazole",Brc1ccccc1.c1nc[nH]n1>>c1ccccc1n1ncnc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,2,RCR1:9e317ba318b17bdc5dd0840125d9e0b010b638cf2a534b3b694b8477e387919e,0.888376,0.925,1.0,0.5,88.05,3.23,1,CN-Coupling,37738,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",80,6,,,true,,CONDITION_IDENTITY_UNCERTAINTY,6 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
145,Buchwald-Hartwig amination,"Ph-Br + 1,2,4-triazole N-phenyltriazole",Brc1ccccc1.c1nc[nH]n1>>c1ccccc1n1ncnc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,3,RCR1:f5937edc0d9fdcffe4b50bc9ed8f152bf91a9522ff68fb1d6b295db52a27b01e,0.886347,0.925,1.0,0.5,90.89,1.63,1,Buchwald-Hartwig,2577,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5 h at 80 °C, then 18 h at 100 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
145,Buchwald-Hartwig amination,"Ph-Br + 1,2,4-triazole N-phenyltriazole",Brc1ccccc1.c1nc[nH]n1>>c1ccccc1n1ncnc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,4,RCR1:0e104bcf2011615c964675c94e7fdcc3003223ea710818469ef03215a30534ab,0.886193,0.925,1.0,0.5,86.67,3.17,1,CN-Coupling,44115,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; K2CO3 [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],80,23,,,true,,CONDITION_IDENTITY_UNCERTAINTY,23 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
145,Buchwald-Hartwig amination,"Ph-Br + 1,2,4-triazole N-phenyltriazole",Brc1ccccc1.c1nc[nH]n1>>c1ccccc1n1ncnc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,5,RCR1:ea3ff5f44a9f5119d904aa47005d0b641fdc0f1b9353876593b39a0570b05f03,0.883272,0.925,1.0,0.5,89.12,1.57,1,Buchwald-Hartwig,18703,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; K3PO4 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Tripotassium phosphate [base] <cas:7778-53-2>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5 h at 80 °C, then 18 h at 100 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
146,Buchwald-Hartwig amination,"4-bromobenzonitrile + 1,2,4-triazole",Brc1ccc(C#N)cc1.c1nc[nH]n1>>N#Cc1ccc(n2ncnc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,1,RCR1:2971c80c7521953b9c07320d4c46c0c2fed33f0b0669ceb4bf08b6c19bfef74c,0.89309,0.925,1.0,0.5,90.28,4.53,1,CN-Coupling,28966,(DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; K2CO3 [base]; tAmOH [solvent],DiMeIHept Cl [ligand]; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; (DiMeIHept Cl) Pd(cinnamyl)Cl [other_reagent],80,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
146,Buchwald-Hartwig amination,"4-bromobenzonitrile + 1,2,4-triazole",Brc1ccc(C#N)cc1.c1nc[nH]n1>>N#Cc1ccc(n2ncnc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,2,RCR1:9e317ba318b17bdc5dd0840125d9e0b010b638cf2a534b3b694b8477e387919e,0.888376,0.925,1.0,0.5,88.05,3.23,1,CN-Coupling,37738,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",80,6,,,true,,CONDITION_IDENTITY_UNCERTAINTY,6 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
146,Buchwald-Hartwig amination,"4-bromobenzonitrile + 1,2,4-triazole",Brc1ccc(C#N)cc1.c1nc[nH]n1>>N#Cc1ccc(n2ncnc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,3,RCR1:f5937edc0d9fdcffe4b50bc9ed8f152bf91a9522ff68fb1d6b295db52a27b01e,0.886347,0.925,1.0,0.5,90.89,1.63,1,Buchwald-Hartwig,2577,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5 h at 80 °C, then 18 h at 100 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
146,Buchwald-Hartwig amination,"4-bromobenzonitrile + 1,2,4-triazole",Brc1ccc(C#N)cc1.c1nc[nH]n1>>N#Cc1ccc(n2ncnc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,4,RCR1:0e104bcf2011615c964675c94e7fdcc3003223ea710818469ef03215a30534ab,0.886193,0.925,1.0,0.5,86.67,3.17,1,CN-Coupling,44115,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; K2CO3 [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],80,23,,,true,,CONDITION_IDENTITY_UNCERTAINTY,23 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
146,Buchwald-Hartwig amination,"4-bromobenzonitrile + 1,2,4-triazole",Brc1ccc(C#N)cc1.c1nc[nH]n1>>N#Cc1ccc(n2ncnc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,5,RCR1:ea3ff5f44a9f5119d904aa47005d0b641fdc0f1b9353876593b39a0570b05f03,0.883272,0.925,1.0,0.5,89.12,1.57,1,Buchwald-Hartwig,18703,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; K3PO4 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Tripotassium phosphate [base] <cas:7778-53-2>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5 h at 80 °C, then 18 h at 100 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
147,Buchwald-Hartwig amination,"2-bromotoluene + indole, ortho-substituted",Brc1ccccc1C.c1ccc2[nH]ccc2c1>>Cc1ccccc1n1ccc2ccccc21,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,1,RCR1:2971c80c7521953b9c07320d4c46c0c2fed33f0b0669ceb4bf08b6c19bfef74c,0.89309,0.925,1.0,0.5,90.28,4.53,1,CN-Coupling,28966,(DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; K2CO3 [base]; tAmOH [solvent],DiMeIHept Cl [ligand]; Potassium carbonate [base] <cas:584-08-7>; tAmOH [solvent]; (DiMeIHept Cl) Pd(cinnamyl)Cl [other_reagent],80,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
147,Buchwald-Hartwig amination,"2-bromotoluene + indole, ortho-substituted",Brc1ccccc1C.c1ccc2[nH]ccc2c1>>Cc1ccccc1n1ccc2ccccc21,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + AromN–H → Ar–AromN,sp2_c_n_substitution,LG|Ar|Br; XH|N_aromatic|H1|HeteroAr,25736,19694,2,RCR1:9e317ba318b17bdc5dd0840125d9e0b010b638cf2a534b3b694b8477e387919e,0.888376,0.925,1.0,0.5,88.05,3.23,1,CN-Coupling,37738,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; Cs2CO3 [base]; Dioxane [solvent],"Me4tBuXPhos [ligand] <cas:857356-94-6>; Cesium carbonate [base] <cas:534-17-8>; 1,4-Dioxane [solvent] <cas:123-91-1>; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent]",80,6,,,true,,CONDITION_IDENTITY_UNCERTAINTY,6 h at 80 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
