sample_row,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,scope_excluded,scope_reason,decision,formed_motifs
417,Nc1ccccc1O.O=[N+]([O-])c1ccc(Cl)cc1>>Nc1ccccc1Oc1ccc([N+](=O)[O-])cc1.O=[N+]([O-])c1ccc(Nc2ccccc2O)cc1,Nc1ccccc1O.O=[N+]([O-])c1ccc(Cl)cc1>>Nc1ccccc1Oc1ccc([N+](=O)[O-])cc1.O=[N+]([O-])c1ccc(Nc2ccccc2O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NHR|Ar-NO2|Ar-OR
418,Cc1ccc(N=Nc2ccc(O)cc2)c(C)c1.N#Cc1ccc(Br)cc1C#N>>Cc1ccc(N=Nc2ccc(Oc3ccc(C#N)c(C#N)c3)cc2)c(C)c1,Cc1ccc(N=Nc2ccc(O)cc2)c(C)c1.N#Cc1ccc(Br)cc1C#N>>Cc1ccc(N=Nc2ccc(Oc3ccc(C#N)c(C#N)c3)cc2)c(C)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
419,OCCF.Ic1ccc(-c2ccccc2)cc1>>FCCOc1ccc(-c2ccccc2)cc1,OCCF.Ic1ccc(-c2ccccc2)cc1>>FCCOc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
420,N#Cc1ccc(F)cc1.CCCCCCOc1ccc(O)cc1>>CCCCCCOc1ccc(Oc2ccc(C#N)cc2)cc1,N#Cc1ccc(F)cc1.CCCCCCOc1ccc(O)cc1>>CCCCCCOc1ccc(Oc2ccc(C#N)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
421,CCCCCCO.FC(F)(F)c1ccc(Br)cc1>>CCCCCCOc1ccc(C(F)(F)F)cc1,CCCCCCO.FC(F)(F)c1ccc(Br)cc1>>CCCCCCOc1ccc(C(F)(F)F)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
422,COc1cc(C=O)cc(Br)c1OCc1ccccc1.COc1cc(C=O)cc(O)c1OCc1ccccc1>>COc1cc(C=O)cc(Oc2cc(C=O)cc(OC)c2OCc2ccccc2)c1OCc1ccccc1,COc1cc(C=O)cc(Br)c1OCc1ccccc1.COc1cc(C=O)cc(O)c1OCc1ccccc1>>COc1cc(C=O)cc(Oc2cc(C=O)cc(OC)c2OCc2ccccc2)c1OCc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
423,Cl.OC[C@@H]1CNCCO1.Clc1ccc2ncc(Br)n2n1>>Brc1cnc2ccc(OC[C@@H]3CNCCO3)nn12,OC[C@@H]1CNCCO1.Clc1ccc2ncc(Br)n2n1>>Brc1cnc2ccc(OC[C@@H]3CNCCO3)nn12,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
424,Cn1ccc(CO)n1.COCOc1ccc(-c2cc(C#N)ncc2F)c(F)c1>>COCOc1ccc(-c2cc(C#N)ncc2OCc2ccn(C)n2)c(F)c1,Cn1ccc(CO)n1.COCOc1ccc(-c2cc(C#N)ncc2F)c(F)c1>>COCOc1ccc(-c2cc(C#N)ncc2OCc2ccn(C)n2)c(F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
425,Oc1ccccc1-c1ccccc1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(Oc2ccccc2-c2ccccc2)cc1,Oc1ccccc1-c1ccccc1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(Oc2ccccc2-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
426,Oc1ccccc1F.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Oc1ccccc1F,Oc1ccccc1F.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Oc1ccccc1F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
427,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.Oc1c(Br)cc(Br)cc1C=NOCc1ccccc1Cl>>O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Oc1c(Br)cc(Br)cc1C=NOCc1ccccc1Cl,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.Oc1c(Br)cc(Br)cc1C=NOCc1ccccc1Cl>>O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Oc1c(Br)cc(Br)cc1C=NOCc1ccccc1Cl,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
428,Oc1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(Oc2ccccc2)cc1,Oc1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
429,Oc1ccccc1.Ic1ccccc1>>c1ccc(Oc2ccccc2)cc1,Oc1ccccc1.Ic1ccccc1>>c1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
430,Oc1ccc(Cl)cc1.ClCCOCCOc1nc(Cl)nc(Cl)n1>>ClCCOCCOc1nc(Oc2ccc(Cl)cc2)nc(Oc2ccc(Cl)cc2)n1,Oc1ccc(Cl)cc1.ClCCOCCOc1nc(Cl)nc(Cl)n1>>ClCCOCCOc1nc(Oc2ccc(Cl)cc2)nc(Oc2ccc(Cl)cc2)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
431,OCc1ccccc1.Clc1cc(Cl)nc(Cl)c1>>Clc1cc(OCc2ccccc2)cc(Cl)n1,OCc1ccccc1.Clc1cc(Cl)nc(Cl)c1>>Clc1cc(OCc2ccccc2)cc(Cl)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
432,COc1ccc2cc(C=O)c(Cl)nc2c1.Oc1cnccc1Br>>COc1ccc2cc(C=O)c(Oc3cnccc3Br)nc2c1,COc1ccc2cc(C=O)c(Cl)nc2c1.Oc1cnccc1Br>>COc1ccc2cc(C=O)c(Oc3cnccc3Br)nc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
433,Oc1ccc(Cl)cc1.[Na].[Br-].c1ccc([S+]2c3ccccc3Sc3ccccc32)cc1>>Clc1ccc(Oc2ccccc2)cc1.Clc1ccc(Oc2ccccc2Sc2ccccc2Sc2ccccc2)cc1,Oc1ccc(Cl)cc1.[Na].c1ccc([S+]2c3ccccc3Sc3ccccc32)cc1>>Clc1ccc(Oc2ccccc2)cc1.Clc1ccc(Oc2ccccc2Sc2ccccc2Sc2ccccc2)cc1,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Cl|Ar-OR
434,Oc1ccc(F)cc1F.NS(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1>>NS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c([N+](=O)[O-])c1,Oc1ccc(F)cc1F.NS(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1>>NS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
435,CC(C)CN(C)CCO.FC(F)(F)c1cccc(Cl)n1>>CC(C)CN(C)CCOc1cccc(C(F)(F)F)n1,CC(C)CN(C)CCO.FC(F)(F)c1cccc(Cl)n1>>CC(C)CN(C)CCOc1cccc(C(F)(F)F)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
436,Oc1ccccc1-c1cn2ccccc2n1.N#Cc1cc([N+](=O)[O-])ccc1Cl>>N#Cc1cc([N+](=O)[O-])ccc1Oc1ccccc1-c1cn2ccccc2n1,Oc1ccccc1-c1cn2ccccc2n1.N#Cc1cc([N+](=O)[O-])ccc1Cl>>N#Cc1cc([N+](=O)[O-])ccc1Oc1ccccc1-c1cn2ccccc2n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
437,COc1ccc(F)cc1OC.OC(C(F)(F)F)C(F)(F)F>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1OC,COc1ccc(F)cc1OC.OC(C(F)(F)F)C(F)(F)F>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1OC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
438,CC(C)c1ccccc1O.Clc1nnnn1-c1ccccc1>>CC(C)c1ccccc1Oc1nnnn1-c1ccccc1,CC(C)c1ccccc1O.Clc1nnnn1-c1ccccc1>>CC(C)c1ccccc1Oc1nnnn1-c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
439,Oc1cc(F)cc(F)c1.CC(C)(C)[Si](C)(C)OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Br)c1)C(F)(F)F>>OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Oc2cc(F)cc(F)c2)c1)C(F)(F)F,Oc1cc(F)cc(F)c1.CC(C)(C)[Si](C)(C)OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Br)c1)C(F)(F)F>>OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Oc2cc(F)cc(F)c2)c1)C(F)(F)F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR|R2CH-OH
440,COc1ccc(O)cc1.O=Cc1ccccc1F>>COc1ccc(Oc2ccccc2C=O)cc1,COc1ccc(O)cc1.O=Cc1ccccc1F>>COc1ccc(Oc2ccccc2C=O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
441,CC(=O)c1ccc(O)cc1.N#Cc1ccc(Br)cc1>>CC(=O)c1ccc(Oc2ccc(C#N)cc2)cc1,CC(=O)c1ccc(O)cc1.N#Cc1ccc(Br)cc1>>CC(=O)c1ccc(Oc2ccc(C#N)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
442,CO.[Na].COc1c(C)c(C)c2[nH]c3ccc(Br)cc3c2c1OC>>COc1ccc2[nH]c3c(C)c(C)c(OC)c(OC)c3c2c1,CO.[Na].COc1c(C)c(C)c2[nH]c3ccc(Br)cc3c2c1OC>>COc1ccc2[nH]c3c(C)c(C)c(OC)c(OC)c3c2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
443,Ic1ccc(-c2ccccc2)cc1.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O>>CC(C)[C@@H]1CC[C@@H](C)C[C@H]1Oc1ccc(-c2ccccc2)cc1,Ic1ccc(-c2ccccc2)cc1.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O>>CC(C)[C@@H]1CC[C@@H](C)C[C@H]1Oc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
444,O=Cc1ccccc1O.O=Cc1cc(Br)ccc1F>>O=Cc1ccccc1Oc1ccc(Br)cc1C=O,O=Cc1ccccc1O.O=Cc1cc(Br)ccc1F>>O=Cc1ccccc1Oc1ccc(Br)cc1C=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
445,COc1ccc(O)cc1.O=Cc1ccc(F)cc1>>COc1ccc(Oc2ccc(C=O)cc2)cc1,COc1ccc(O)cc1.O=Cc1ccc(F)cc1>>COc1ccc(Oc2ccc(C=O)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
446,CO.O=[N+]([O-])c1cc(F)ccc1-c1ccc(F)cc1[N+](=O)[O-]>>COc1ccc(-c2ccc(OC)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CO.O=[N+]([O-])c1cc(F)ccc1-c1ccc(F)cc1[N+](=O)[O-]>>COc1ccc(-c2ccc(OC)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
447,Cc1ccc(O)cc1.COc1ccc(I)cc1>>COc1ccc(Oc2ccc(C)cc2)cc1,Cc1ccc(O)cc1.COc1ccc(I)cc1>>COc1ccc(Oc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
448,CO.Cc1ccc(Nc2c(C)cc(F)cc2C)c(C(=O)O)c1Br>>COc1c(C)ccc(Nc2c(C)cc(F)cc2C)c1C(=O)O,CO.Cc1ccc(Nc2c(C)cc(F)cc2C)c(C(=O)O)c1Br>>COc1c(C)ccc(Nc2c(C)cc(F)cc2C)c1C(=O)O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
449,Nc1cccc(O)c1.O=P(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1>>Nc1cccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,Nc1cccc(O)c1.O=P(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1>>Nc1cccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NH2|Ar-OR
450,O=[N+]([O-])c1ccc(F)c(F)c1.Nc1cc(O)ccc1F>>Nc1cc(Oc2ccc([N+](=O)[O-])cc2F)ccc1F,O=[N+]([O-])c1ccc(F)c(F)c1.Nc1cc(O)ccc1F>>Nc1cc(Oc2ccc([N+](=O)[O-])cc2F)ccc1F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
451,Brc1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccccc2)cc1,Brc1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
452,Oc1ccccc1.Ic1ccccc1>>c1ccc(Oc2ccccc2)cc1,Oc1ccccc1.Ic1ccccc1>>c1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
453,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
454,COc1ccc(I)cc1.N#Cc1ccc(O)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,COc1ccc(I)cc1.N#Cc1ccc(O)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
455,Oc1ccc(Cl)c(Cl)c1.CC(=O)c1ccc(F)cc1>>CC(=O)c1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,Oc1ccc(Cl)c(Cl)c1.CC(=O)c1ccc(F)cc1>>CC(=O)c1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
456,CCCCO.O=C(O)c1ccnc(Cl)c1>>CCCCOc1cc(C(=O)O)ccn1,CCCCO.O=C(O)c1ccnc(Cl)c1>>CCCCOc1cc(C(=O)O)ccn1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
457,CS(=O)(=O)c1ccc(Br)cc1.O=c1c(Cc2ccccc2O)c(-c2ccccc2)oc2ccccc12>>CS(=O)(=O)c1ccc(Oc2ccccc2Cc2c(-c3ccccc3)oc3ccccc3c2=O)cc1,CS(=O)(=O)c1ccc(Br)cc1.O=c1c(Cc2ccccc2O)c(-c2ccccc2)oc2ccccc12>>CS(=O)(=O)c1ccc(Oc2ccccc2Cc2c(-c3ccccc3)oc3ccccc3c2=O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
458,Oc1ccc(-c2ccccc2)cc1.COc1cc(OC)cc(Oc2ccc(S(=O)(=O)c3ccc(F)cc3)cc2)c1>>COc1cc(OC)cc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cc2)c1,Oc1ccc(-c2ccccc2)cc1.COc1cc(OC)cc(Oc2ccc(S(=O)(=O)c3ccc(F)cc3)cc2)c1>>COc1cc(OC)cc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
459,CC(=O)Nc1cccc(Cl)c1.OC(C(F)(F)F)C(F)(F)F>>CC(=O)Nc1cccc(OC(C(F)(F)F)C(F)(F)F)c1,CC(=O)Nc1cccc(Cl)c1.OC(C(F)(F)F)C(F)(F)F>>CC(=O)Nc1cccc(OC(C(F)(F)F)C(F)(F)F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
460,Fc1ccc(C(F)(F)F)cc1.Oc1ccccc1I>>FC(F)(F)c1ccc(Oc2ccccc2I)cc1,Fc1ccc(C(F)(F)F)cc1.Oc1ccccc1I>>FC(F)(F)c1ccc(Oc2ccccc2I)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
461,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
462,COc1ccc(O)cc1.COCCOc1cc2ncnc(Cl)c2cc1OCCOC>>COCCOc1cc2ncnc(Oc3ccc(OC)cc3)c2cc1OCCOC,COc1ccc(O)cc1.COCCOc1cc2ncnc(Cl)c2cc1OCCOC>>COCCOc1cc2ncnc(Oc3ccc(OC)cc3)c2cc1OCCOC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
463,Cc1ccc(Br)cc1.Oc1ccc2ncccc2c1>>Cc1ccc(Oc2ccc3ncccc3c2)cc1,Cc1ccc(Br)cc1.Oc1ccc2ncccc2c1>>Cc1ccc(Oc2ccc3ncccc3c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
464,Oc1cccnc1Cl.COc1ccc(F)c([N+](=O)[O-])c1>>COc1ccc(Oc2cccnc2Cl)c([N+](=O)[O-])c1,Oc1cccnc1Cl.COc1ccc(F)c([N+](=O)[O-])c1>>COc1ccc(Oc2cccnc2Cl)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
465,Cc1ccc(O)cc1.Clc1ccc(I)cc1>>Cc1ccc(Oc2ccc(Cl)cc2)cc1,Cc1ccc(O)cc1.Clc1ccc(I)cc1>>Cc1ccc(Oc2ccc(Cl)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
466,OCc1cccs1.C#Cc1ccc(I)cc1>>C#Cc1ccc(OCc2cccs2)cc1,OCc1cccs1.C#Cc1ccc(I)cc1>>C#Cc1ccc(OCc2cccs2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
467,Cc1ccc([N+](=O)[O-])cc1O.COC(=O)Cc1cc(F)ccc1[N+](=O)[O-]>>COC(=O)Cc1cc(Oc2cc([N+](=O)[O-])ccc2C)ccc1[N+](=O)[O-],Cc1ccc([N+](=O)[O-])cc1O.COC(=O)Cc1cc(F)ccc1[N+](=O)[O-]>>COC(=O)Cc1cc(Oc2cc([N+](=O)[O-])ccc2C)ccc1[N+](=O)[O-],0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
468,Cc1ccc(O)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(O)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NO2|Ar-OR
469,Cc1ccccc1Cl.COc1ccc(O)cc1.[Na]>>COc1ccc(Oc2ccccc2C)cc1,Cc1ccccc1Cl.COc1ccc(O)cc1.[Na]>>COc1ccc(Oc2ccccc2C)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
470,COc1ccc(O)cc1.N#Cc1ccc(Br)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,COc1ccc(O)cc1.N#Cc1ccc(Br)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
471,Cc1ccc(O)cc1.Clc1ccccc1>>Cc1ccc(Oc2ccccc2)cc1,Cc1ccc(O)cc1.Clc1ccccc1>>Cc1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
472,COc1cccc(CC#N)c1O.O=Cc1cccc(F)c1Br>>COc1cccc2c1Oc1c(F)cccc1C=C2C#N,COc1cccc(CC#N)c1O.O=Cc1cccc(F)c1Br>>COc1cccc2c1Oc1c(F)cccc1C=C2C#N,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Alkenyl-CN|Ar-Alkenyl|Ar-OR
473,Oc1ccccc1I.COc1ccc(Cl)c([N+](=O)[O-])c1>>COc1ccc(Oc2ccccc2I)c(N)c1,Oc1ccccc1I.COc1ccc(Cl)c([N+](=O)[O-])c1>>COc1ccc(Oc2ccccc2I)c(N)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NH2|Ar-OR
474,CC(=O)c1ccc(Br)cc1.Oc1ccccc1>>CC(=O)c1ccc(Oc2ccccc2)cc1,CC(=O)c1ccc(Br)cc1.Oc1ccccc1>>CC(=O)c1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
475,Oc1ccc(Cl)cc1Cl.O=[N+]([O-])c1cc(Cl)ccc1Cl>>O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cl.O=[N+]([O-])c1cc(Cl)ccc1Cl>>O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
476,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.ON=C(c1ccc(F)cc1)c1ccc(F)cc1>>O=[N+]([O-])c1ccc(ON=C(c2ccc(F)cc2)c2ccc(F)cc2)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.ON=C(c1ccc(F)cc1)c1ccc(F)cc1>>O=[N+]([O-])c1ccc(ON=C(c2ccc(F)cc2)c2ccc(F)cc2)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,
477,O=C(c1ccc(F)cc1)c1ccc(F)cc1.Nc1ccc(Oc2ccc(O)cc2)cc1>>Nc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(Oc6ccc(N)cc6)cc5)cc4)cc3)cc2)cc1,O=C(c1ccc(F)cc1)c1ccc(F)cc1.Nc1ccc(Oc2ccc(O)cc2)cc1>>Nc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(Oc6ccc(N)cc6)cc5)cc4)cc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NH2|Ar-OR
478,Cc1ccc(O)cn1.N#Cc1ccc(F)c(Cl)c1>>Cc1ccc(Oc2ccc(C#N)cc2Cl)cn1,Cc1ccc(O)cn1.N#Cc1ccc(F)c(Cl)c1>>Cc1ccc(Oc2ccc(C#N)cc2Cl)cn1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
479,OCCCCc1ccccc1.CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1>>CC(C)(C)c1cc(OCCCCc2ccccc2)cc(C(C)(C)C)c1,OCCCCc1ccccc1.CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1>>CC(C)(C)c1cc(OCCCCc2ccccc2)cc(C(C)(C)C)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
480,Clc1ccc2ncnc(Cl)c2c1.O/N=C(\C=C\c1ccccn1)/C=C/c1ccccc1OCc1ccccc1Cl>>Clc1ccc2ncnc(O/N=C(\C=C\c3ccccn3)/C=C/c3ccccc3OCc3ccccc3Cl)c2c1,Clc1ccc2ncnc(Cl)c2c1.O/N=C(\C=C\c1ccccn1)/C=C/c1ccccc1OCc1ccccc1Cl>>Clc1ccc2ncnc(O/N=C(\C=C\c3ccccn3)/C=C/c3ccccc3OCc3ccccc3Cl)c2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,
481,Oc1ccc(O)cc1.O=[N+]([O-])c1ccc(F)c(F)c1>>O=[N+]([O-])c1ccc(Oc2ccc(O)cc2)c(F)c1,Oc1ccc(O)cc1.O=[N+]([O-])c1ccc(F)c(F)c1>>O=[N+]([O-])c1ccc(Oc2ccc(O)cc2)c(F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
482,Cc1ccc(O)cc1.CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Cl>>CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Oc1ccc(C)cc1,Cc1ccc(O)cc1.CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Cl>>CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Oc1ccc(C)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
