reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles,spectator_groups
C-S_Coupling,90.0,0.0,Ar-SH,Any-X,Cu(OAc)2,1246401-49-9,Na2CO3,DCM,,,,False,Sc1ccccn1.Cc1cccc2c1-c1c(C)cccc1[I+]2.O=S(=O)([O-])C(F)(F)F>>Cc1cccc(I)c1-c1c(C)cccc1Sc1ccccn1,Pyridine / I / X / SR
C-S_Coupling,80.0,-0.6491101846659731,R3C-SH,Ar-Br,NiCl2(dme),60804-74-2,,THF / DMF,,,,False,CC(C)(C)S.Brc1ccc(Cc2ccccc2)cc1>>CC(C)(C)Sc1ccc(Cc2ccccc2)cc1,
C-S_Coupling,100.0,0.0,R2CH-SH,Ar-Br,Pd2(dba)3,XantPhos,NaOtBu,t-BuOH / PhMe,,,,False,SC1CCCCC1.CC(C)(C)OC(=O)NCc1ncc(Br)s1>>CC(C)(C)OC(=O)NCc1ncc(SC2CCCCC2)s1,Carbamate / CO2R / CONHR / Thiazole
C-S_Coupling,81.0,0.0,Ar-SH,Ar-Br,Pd2(dba)3,XantPhos,NaOtBu,t-BuOH / PhMe,,,,False,Sc1ccccc1.CC(C)(C)OC(=O)NCc1ncc(Br)s1>>CC(C)(C)OC(=O)NCc1ncc(Sc2ccccc2)s1,Carbamate / CO2R / CONHR / Thiazole
C-S_Coupling,74.0,0.0,Ar-Br,RCH2-SH,Pd2(dba)3,XantPhos,DIPEA,PhMe,,,,False,CS(=O)(=O)c1cccc(Br)c1.CCCCC(CC)COC(=O)CCS>>CCCCC(CC)COC(=O)CCSc1cccc(S(C)(=O)=O)c1,SR / SO2R / acidic / CO2R / Ester
C-S_Coupling,100.0,0.0,Ar-Br,RCH2-SH,Pd2(dba)3,XantPhos,DIPEA,PhMe,,,,False,Brc1cccc(-c2ccccc2)c1.CCCCC(CC)COC(=O)CCS>>CCCCC(CC)COC(=O)CCSc1cccc(-c2ccccc2)c1,CO2R / Ester / acidic
C-S_Coupling,90.0,0.0,RCH2-SH,Ar-Br,Pd2(dba)3,14221-01-3,DIPEA / Na2CO3,"PhMe / 1,4-Dioxane / water",,,,False,CCCCC(CC)COC(=O)CCS.CSc1cc(Br)cc(Br)c1.Cc1ccc(B(O)O)cc1>>CCCCC(CC)COC(=O)CCSc1cc(SC)cc(-c2ccc(C)cc2)c1,CO2R / Ester / acidic / SR
C-S_Coupling,94.0,0.0,Ar-X,RCH2-SH,Pd2(dba)3,XantPhos,DIPEA,PhMe,,,,False,Clc1cc(Br)cc(I)c1.CCCCC(CC)COC(=O)CCS>>CCCCC(CC)COC(=O)CCSc1cc(Cl)cc(Br)c1,Br / X / Cl / CO2R / Ester / acidic
C-S_Coupling,97.0,0.0,Ar-Br,RCH2-SH,Pd2(dba)3,XantPhos,DIPEA,PhMe,,,,False,Fc1cc(Br)cc(Br)c1.CCCCC(CC)COC(=O)CCS>>CCCCC(CC)COC(=O)CCSc1cc(F)cc(Br)c1,Br / X / F / CO2R / Ester / acidic
C-S_Coupling,95.0,0.4544741970215849,Ar-I,Ar-SH,2250292-07-8,,Lutidine,MeCN,,,,False,COC(=O)c1ccc(I)cc1.COc1ccc(S)cc1>>COC(=O)c1ccc(Sc2ccc(OC)cc2)cc1,CO2R / OR
C-S_Coupling,95.0,0.9592350223290156,Ar-SH,Ar-I,2250292-07-8,,Lutidine,MeCN,,,,False,COc1ccc(S)cc1.N#Cc1ccc(I)cc1>>COc1ccc(Sc2ccc(C#N)cc2)cc1,OR / CN
C-S_Coupling,91.0,0.6532672197664815,Any-X,Ar-SH,2250292-07-8,,Lutidine,MeCN,,,,False,FC(F)(F)c1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X / OR
C-S_Coupling,91.0,0.45722018526746594,Ar-SH,Ar-I,2250292-07-8,,Lutidine,MeCN,,,,False,Cc1ccc(S)cc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Sc2ccc(C)cc2)cc1,CO2R
C-S_Coupling,98.0,0.8025338305289305,Ar-SH,Ar-I,2250292-07-8,,Lutidine,MeCN,,,,False,Sc1ccccc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Sc2ccccc2)cc1,CO2R
C-S_Coupling,96.0,0.46867849079301227,Ar-I,R2CH-SH,2250292-07-8,,Lutidine,MeCN,,,,False,COC(=O)c1ccc(I)cc1.SC1CCCCC1>>COC(=O)c1ccc(SC2CCCCC2)cc1,CO2R
C-S_Coupling,98.0,0.7071067811865475,Bn-SH,Ar-I,2250292-07-8,,Lutidine,MeCN,,,,False,SCc1ccccc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(SCc2ccccc2)cc1,CO2R
C-S_Coupling,87.0,0.0,Ar-Br,R2CH-NHR,NiCl2(dme),60804-74-2,,THF / DMF / water,NH4Cl,,,False,O=C(O)c1ccc(Br)cc1.CC(C)NC(C)C.SCC[CH2-][Si+4]12([O-]C3=CC=CC=C3[O-]1)[O-]C1=CC=CC=C1[O-]2.[H+]>>CCCSc1ccc(C(=O)O)cc1,Acid / CO2H
C-S_Coupling,90.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Cc1ccc2c(c1)Sc1ccccc1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,AromN
C-S_Coupling,91.0,0.7071067811865475,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(Br)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1>>COc1ccc2c(c1)-c1nc(-c3ccccc3)c(-c3ccccc3)n1-c1ccccc1S2,OR / AromN
C-S_Coupling,85.0,-0.7071067811865475,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Clc1ccc2c(c1)Sc1ccccc1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,X / Cl / AromN
C-S_Coupling,86.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Fc1ccc2c(c1)Sc1ccccc1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,X / F / AromN
C-S_Coupling,79.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3ccc(F)cc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc3n(c2-c2ccc(OC)cc2)-c2ccccc2Sc2cc(F)ccc2-3)cc1,X / OR / F / AromN
C-S_Coupling,86.0,-0.3779644730092272,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3ccc(Cl)cc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc3n(c2-c2ccc(OC)cc2)-c2ccccc2Sc2cc(Cl)ccc2-3)cc1,X / OR / Cl / AromN
C-S_Coupling,85.0,-0.7559289460184544,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3cc(Cl)ccc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc3n(c2-c2ccc(OC)cc2)-c2ccccc2Sc2ccc(Cl)cc2-3)cc1,X / OR / Cl / AromN
C-S_Coupling,87.0,-0.7071067811865475,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3cc(OC)ccc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc3n(c2-c2ccc(OC)cc2)-c2ccccc2Sc2ccc(OC)cc2-3)cc1,OR / AromN
C-S_Coupling,84.0,-1.1547005383792517,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1cccc(Cl)c1Cl.Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Cc1ccc2c(c1)Sc1cccc(Cl)c1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,Cl / X / AromN
C-S_Coupling,90.0,1.1338934190276817,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1cccc(Cl)c1Cl.COc1ccc(Br)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1>>COc1ccc2c(c1)-c1nc(-c3ccccc3)c(-c3ccccc3)n1-c1c(Cl)cccc1S2,Cl / X / OR / AromN
C-S_Coupling,86.0,0.7071067811865475,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1cccc(Cl)c1Cl.Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Clc1ccc2c(c1)Sc1cccc(Cl)c1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,Cl / X / AromN
C-S_Coupling,87.0,0.5773502691896258,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccc(Cl)cc1Cl.Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Cc1ccc2c(c1)Sc1ccc(Cl)cc1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,Cl / X / AromN
C-S_Coupling,87.0,0.5773502691896258,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1c(Cl)cccc1Cl.Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Cc1ccc2c(c1)Sc1c(Cl)cccc1-n1c-2nc(-c2ccccc2)c1-c1ccccc1,Cl / X / AromN
C-S_Coupling,93.0,0.0,Ar-Br,Ar-SH,CuI,phen,K2CO3,DMF,,,,False,Brc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1.Sc1ccccc1Br>>Brc1ccccc1Sc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,Br / X / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(Br)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1>>COc1ccc(Sc2ccccc2Br)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1,Br / X / OR / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-Br,Ar-SH,CuI,phen,K2CO3,DMF,,,,False,Brc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1.Cc1ccc(S)c(Br)c1>>Cc1ccc(Sc2ccccc2-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1,Br / X / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Sc2ccccc2Br)c1,Br / X / Cl / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Sc2ccccc2Br)c1,Br / X / Imidazole / F / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3ccccc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc(-c3ccccc3Sc3ccccc3Br)[nH]c2-c2ccc(OC)cc2)cc1,Br / X / OR / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3ccc(Cl)cc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc(-c3ccc(Cl)cc3Sc3ccccc3Br)[nH]c2-c2ccc(OC)cc2)cc1,Br / X / OR / Cl / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3cc(Cl)ccc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc(-c3cc(Cl)ccc3Sc3ccccc3Br)[nH]c2-c2ccc(OC)cc2)cc1,Br / X / OR / Cl / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1ccccc1Br.COc1ccc(-c2nc(-c3ccc(C)cc3Br)[nH]c2-c2ccc(OC)cc2)cc1>>COc1ccc(-c2nc(-c3ccc(C)cc3Sc3ccccc3Br)[nH]c2-c2ccc(OC)cc2)cc1,Br / X / OR / Imidazole / AromN
C-S_Coupling,93.0,0.0,Ar-SH,Ar-Br,CuI,phen,K2CO3,DMF,,,,False,Sc1cccc(Cl)c1Cl.Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Br)c1>>Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Sc2cccc(Cl)c2Cl)c1,Cl / X / Imidazole / AromN
C-S_Coupling,95.0,0.6477734858546335,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccccc1.O=[N+]([O-])c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,NO2 / NR2
C-S_Coupling,83.0,-0.22021083762303986,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccccc1.O=[N+]([O-])c1ccccc1Br>>O=[N+]([O-])c1ccccc1Sc1ccccc1,NO2 / NR2
C-S_Coupling,82.0,-0.5103924795984922,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccccc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Sc2ccccc2)cc1,CN
C-S_Coupling,79.0,-0.05850042669157326,Ar-Br,Ar-SH,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,CC(=O)c1ccc(Br)cc1.Sc1ccccc1>>CC(=O)c1ccc(Sc2ccccc2)cc1,COR / acidic
C-S_Coupling,90.0,0.34020690871988585,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccc(Cl)cc1.O=[N+]([O-])c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Sc2ccc(Cl)cc2)cc1,Cl / X / NO2 / NR2
C-S_Coupling,80.0,-1.0206207261596576,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccc(Cl)cc1.O=[N+]([O-])c1ccccc1Br>>O=[N+]([O-])c1ccccc1Sc1ccc(Cl)cc1,Cl / X / NO2 / NR2
C-S_Coupling,81.0,-0.6861735086323565,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Cc1ccc(S)cc1.O=[N+]([O-])c1ccc(Br)cc1>>Cc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2
C-S_Coupling,70.0,-1.2170850958825963,Ar-Br,Ar-SH,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,O=[N+]([O-])c1ccc(Br)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR
C-S_Coupling,72.0,-1.4771573012316361,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Fc1ccc(S)cc1.Brc1c2ccccc2cc2ccccc12>>Fc1ccc(Sc2c3ccccc3cc3ccccc23)cc1,F / X
C-S_Coupling,74.0,-1.0256076679009956,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccc(Cl)cc1.Brc1c2ccccc2cc2ccccc12>>Clc1ccc(Sc2c3ccccc3cc3ccccc23)cc1,Cl / X
C-S_Coupling,70.0,-1.7404826839456091,Ar-SH,Ar-Br,2411842-61-8,L-Proline,NaOtBu,MeCN,,,,False,Sc1ccc(Br)cc1.Brc1c2ccccc2cc2ccccc12>>Brc1ccc(Sc2c3ccccc3cc3ccccc23)cc1,Br / X
C-S_Coupling,92.0,0.9271726499455288,Bn-SH,Ar-Br,Palladium,1243210-44-7,K2CO3,water,,,,False,SCc1ccccc1.O=[N+]([O-])c1cccc(Br)c1>>O=[N+]([O-])c1cccc(SCc2ccccc2)c1,NO2 / NR2
C-S_Coupling,98.0,1.2486656505176594,Ar-I,Ar-SH,Palladium,1243210-44-7,K2CO3,water,,,,False,Ic1ccccc1.O=[N+]([O-])c1cccc(S)c1>>O=[N+]([O-])c1cccc(Sc2ccccc2)c1,NO2 / NR2
C-S_Coupling,99.0,0.0,Ar-Cl,RCH2-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.COC(=O)CCS>>COC(=O)CCSc1c(Cl)ncn1C,Cl / X / AromN / CO2R / Ester / acidic
C-S_Coupling,95.0,0.7071067811865476,Ar-Br,RCH2-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Br)c1Br.COC(=O)CCS>>COC(=O)CCSc1c(Br)ncn1C,Br / X / AromN / CO2R / Ester / acidic
C-S_Coupling,78.0,0.0,Ar-Br,RCH2-SH,870987-63-6,,,DMAc,,,,False,Cn1cncc1Br.COC(=O)CCS>>COC(=O)CCSc1cncn1C,AromN / CO2R / Ester / acidic
C-S_Coupling,75.0,0.0,RCH2-SH,Ar-Br,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.Cc1cn(C)c(Br)n1>>COC(=O)CCSc1nc(C)cn1C,CO2R / Ester / acidic / AromN
C-S_Coupling,89.0,-0.7071067811865476,Ar-Br,RCH2-SH,870987-63-6,,DKP,DMAc,,,,False,Cn1c(Br)nc(Br)c1Br.COC(=O)CCS>>COC(=O)CCSc1c(Br)nc(Br)n1C,Br / X / AromN / CO2R / Ester / acidic
C-S_Coupling,76.0,0.0,RCH2-SH,Ar-R,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.COC(=O)[C@H](Cc1nc(Cl)n(C)c1Cl)NC(=O)OC(C)(C)C>>COC(=O)CCSc1c(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)nc(Cl)n1C.COC(=O)CCSc1nc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)c(Cl)n1C,CO2R / Ester / acidic / Cl / X / Carbamate / CONHR / AromN
C-S_Coupling,99.0,0.0,RCH2-SH,Ar-Cl,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.Clc1ccccc1Cn1cnc(Cl)c1Cl>>COC(=O)CCSc1c(Cl)ncn1Cc1ccccc1Cl,CO2R / Ester / acidic / Cl / X / AromN
C-S_Coupling,91.0,0.0,RCH2-SH,Ar-X,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.Clc1ncn(Cc2ccc(Br)cc2)c1Cl>>COC(=O)CCSc1c(Cl)ncn1Cc1ccc(Br)cc1,CO2R / Ester / acidic / Br / X / Cl / AromN
C-S_Coupling,88.0,0.0,RCH2-SH,Ar-Cl,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.O=C(NCCn1cnc(Cl)c1Cl)c1ccc(Cl)nc1>>COC(=O)CCSc1c(Cl)ncn1CCNC(=O)c1ccc(Cl)nc1,CO2R / Ester / acidic / CONHR / Cl / X / Amide / AromN / Pyridine
C-S_Coupling,71.0,0.0,RCH2-SH,Ar-Br,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.Brc1cc(Br)c(-c2ccccc2)o1>>COC(=O)CCSc1cc(Br)c(-c2ccccc2)o1,CO2R / Ester / acidic / Br / X / Furan
C-S_Coupling,90.0,0.0,RCH2-SH,Ar-Br,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.Cn1c(Br)c(Br)c(Br)c1-c1ccccc1>>COC(=O)CCSc1c(Br)c(Br)c(-c2ccccc2)n1C,CO2R / Ester / acidic / Br / X / AromN
C-S_Coupling,99.0,0.0,RCH2-SH,Ar-Cl,870987-63-6,,,DMAc,,,,False,CCCCCCCCCCCCS.Cn1cnc(Cl)c1Cl>>CCCCCCCCCCCCSc1c(Cl)ncn1C,Cl / X / AromN
C-S_Coupling,99.0,0.0,Ar-Cl,R2CH-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.SC1CCCCC1>>Cn1cnc(Cl)c1SC1CCCCC1,Cl / X / AromN
C-S_Coupling,97.0,0.0,Ar-Cl,RCH2-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.SCCCCl>>Cn1cnc(Cl)c1SCCCCl,Cl / X / AromN
C-S_Coupling,99.0,0.0,Any-X,Ar-Cl,870987-63-6,,,DMAc,,,,False,FC(F)(F)c1ccc(S)cc1.Cn1cnc(Cl)c1Cl>>Cn1cnc(Cl)c1Sc1ccc(C(F)(F)F)cc1,CF3 / F / X / Cl / AromN
C-S_Coupling,87.0,0.0,Ar-Cl,RCH2-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.COC(=O)[C@H](CS)NC(=O)OC(C)(C)C>>COC(=O)[C@H](CSc1c(Cl)ncn1C)NC(=O)OC(C)(C)C,Cl / X / AromN / Carbamate / CO2R / CONHR / Ester / acidic
C-S_Coupling,93.0,0.0,RCH2-SH,Ar-Cl,870987-63-6,,DKP,DMAc,,,,False,SCCCS.Cn1cnc(Cl)c1Cl>>Cn1cnc(Cl)c1SCCCSc1c(Cl)ncn1C,Cl / X / AromN
C-S_Coupling,98.0,0.7071067811865476,Ar-Cl,Ar-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.Sc1cccc(Cl)c1Cl>>Cn1cnc(Cl)c1Sc1cccc(Cl)c1Cl,Cl / X / AromN
C-S_Coupling,77.0,0.0,Ar-Cl,Ar-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.COC(=O)c1ccccc1S>>COC(=O)c1ccccc1Sc1c(Cl)ncn1C,Cl / X / AromN / CO2R
C-S_Coupling,85.0,-0.7071067811865476,Ar-SH,Ar-Cl,870987-63-6,,,DMAc,,,,False,Sc1ccccc1.Cn1cnc(Cl)c1Cl>>Cn1cnc(Cl)c1Sc1ccccc1,Cl / X / AromN
C-S_Coupling,96.0,0.0,Ar-Cl,R2CH-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.CC(=O)OC[C@H]1O[C@@H](S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>>CC(=O)OC[C@H]1O[C@@H](Sc2c(Cl)ncn2C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Cl / X / AromN / Ester / CO2R / acidic / OR
C-S_Coupling,90.0,0.0,Ar-Cl,RCH2-SH,870987-63-6,,,DMAc,,,,False,Cn1cnc(Cl)c1Cl.COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)NCCS)NC(=O)OC(C)(C)C>>COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)NCCSc1c(Cl)ncn1C)NC(=O)OC(C)(C)C,Cl / X / AromN / Carbamate / CO2R / CONHR / Ester / Amide / acidic
C-S_Coupling,97.0,0.0,RCH2-SH,Ar-Br,Pd2(dba)3,XantPhos,DIPEA,"1,4-Dioxane",,,,False,COC(=O)CCS.Clc1ncn(Cc2ccc(Br)cc2)c1Cl>>COC(=O)CCSc1ccc(Cn2cnc(Cl)c2Cl)cc1,CO2R / Ester / acidic / X / Cl / AromN
C-S_Coupling,97.0,0.7667154331956397,Ar-SH,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,Sc1ccccc1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(Sc2ccccc2)cc1,CF3 / F / X
C-S_Coupling,81.0,-0.24861747607024168,Ar-SH,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,CC(C)(C)c1ccc(S)cc1.FC(F)(F)c1ccc(Br)cc1>>CC(C)(C)c1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X
C-S_Coupling,75.0,-0.7352031629237372,Any-X,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,FC(F)(F)c1ccc(S)cc1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X
C-S_Coupling,91.0,0.6532672197664815,Ar-SH,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,COc1ccc(S)cc1.FC(F)(F)c1ccc(Br)cc1>>COc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,OR / CF3 / F / X
C-S_Coupling,92.0,0.4494238990500518,Ar-SH,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,Sc1ccc2ccccc2c1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(Sc2ccc3ccccc3c2)cc1,CF3 / F / X
C-S_Coupling,99.0,0.936857220212954,Bn-SH,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,COc1ccc(CS)cc1.FC(F)(F)c1ccc(Br)cc1>>COc1ccc(CSc2ccc(C(F)(F)F)cc2)cc1,OR / CF3 / F / X
C-S_Coupling,79.0,-1.793491634070358,R2CH-SH,Any-X,NiBr2(dme),17217-57-1,K2CO3,DMF,,,,False,SC1CCCC1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(SC2CCCC2)cc1,CF3 / F / X
C-S_Coupling,88.0,0.7071067811865476,Ar-Br,RCH2-SH,Pd2(dba)3,XPhos,DIPEA,PhH,,,,False,CC(=O)Nc1ccccc1Br.CCCCCC(CC)COC(=O)CCS>>CCCCCC(CC)COC(=O)CCSc1ccccc1NC(C)=O,Amide / CONHR / acidic / CO2R / Ester
C-S_Coupling,99.0,0.0,RCH2-SH,Ar-Cl,870987-63-6,,,DMAc,,,,False,COC(=O)CCS.COC(=O)[C@H](Cc1ncn(C)c1Cl)NC(=O)OC(C)(C)C>>COC(=O)CCSc1c(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)ncn1C,CO2R / Ester / acidic / Carbamate / CONHR / AromN
C-S_Coupling,71.0,0.0,Ar-I,Alkyl-H-acidic,CuI,phen,,PhMe,,,,False,Ic1ccc(I)cc1.CC(=O)S.[K]>>CC(=O)Sc1ccc(I)cc1,I / X / acidic
C-S_Coupling,84.0,0.1574052913469742,Ar-SH,Ar-I,Cu(0),Fe,K2CO3,DMAc,,,,False,Cc1cccc(C)c1S.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Sc2c(C)cccc2C)cc1,COR / acidic
