cluster_id,cluster_count,motif_signature,event_signature,recommended_action,candidate_rank,candidate_reaction_id,candidate_name,candidate_category,score,reactant_overlap,product_overlap,matched_reacted_motifs,matched_formed_motifs
Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole || events:c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole,c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,1,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.7375,1.0,0.25,Ar-NHR,Bn-OR
Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole || events:c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole,c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,2,C_N_Coupling,C_N_Coupling,,0.65,1.0,0.0,Ar-NHR,
Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole || events:c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole,c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,3,Chan_Lam_C_N_Coupling,Chan_Lam_C_N_Coupling,,0.65,1.0,0.0,Ar-NHR,
Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole || events:c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole,c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,4,Snar_cn,Snar_cn,,0.65,1.0,0.0,Ar-NHR,
Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole || events:c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR -> AromN-H|Bn-OR|HeteroAr-H|Indole,c_c_bond_formation|intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,5,Amide_formation,Amide_formation,,0.65,1.0,0.0,Ar-NHR,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,1,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.35,0.0,1.0,,RCH2-OR
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,2,Arylation_acidic_C_H,Arylation_acidic_C_H,,0.1625,0.25,0.0,R_acidic-H,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,3,Minisci_acylation,Minisci_acylation,,0.1625,0.25,0.0,RCH2-CHO,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,4,Reductive_amination,Reductive_amination,,0.1625,0.25,0.0,RCH2-CHO,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,5,Reduction_carbonyl,Reduction_carbonyl,,0.1625,0.25,0.0,RCH2-CHO,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,1,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.35,0.0,1.0,,RCH2-OR
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,2,Arylation_acidic_C_H,Arylation_acidic_C_H,,0.1625,0.25,0.0,R_acidic-H,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,3,Minisci_acylation,Minisci_acylation,,0.1625,0.25,0.0,RCH2-CHO,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,4,Reductive_amination,Reductive_amination,,0.1625,0.25,0.0,RCH2-CHO,
Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR || events:c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Inorganic|RCH2-CHO|R_acidic-H -> RCH2-OR,c_c_bond_formation|c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,5,Reduction_carbonyl,Reduction_carbonyl,,0.1625,0.25,0.0,RCH2-CHO,
Ar-COR -> Ar-C=N || events:c_n_bond_formation|intramolecular_likely,1,Ar-COR -> Ar-C=N,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,1,Reductive_amination,Reductive_amination,,0.65,1.0,0.0,Ar-COR,
Ar-COR -> Ar-C=N || events:c_n_bond_formation|intramolecular_likely,1,Ar-COR -> Ar-C=N,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,2,Reduction_carbonyl,Reduction_carbonyl,,0.65,1.0,0.0,Ar-COR,
Ar-COR -> Ar-C=N || events:c_n_bond_formation|intramolecular_likely,1,Ar-COR -> Ar-C=N,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,3,Suzuki_miyaura,Suzuki_miyaura,,0.0,0.0,0.0,,
Ar-COR -> Ar-C=N || events:c_n_bond_formation|intramolecular_likely,1,Ar-COR -> Ar-C=N,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,4,Miyaura_borylation,Miyaura_borylation,,0.0,0.0,0.0,,
Ar-COR -> Ar-C=N || events:c_n_bond_formation|intramolecular_likely,1,Ar-COR -> Ar-C=N,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,5,Ircatalyzed_CH_borylation,Ircatalyzed_CH_borylation,,0.0,0.0,0.0,,
Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN || events:c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN,c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,1,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.65,1.0,0.0,Ar-CONHR|Bn-Br,
Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN || events:c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN,c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,2,Amide_formation,Amide_formation,,0.5,0.5,0.5,Ar-CONHR,Ar-CONR2
Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN || events:c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN,c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,3,Acylation_amide,Acylation_amide,,0.5,0.5,0.5,Ar-CONHR,Ar-CONR2
Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN || events:c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN,c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,4,C_N_Coupling,C_N_Coupling,,0.325,0.5,0.0,Ar-CONHR,
Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN || events:c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-CONHR|Bn-Br -> Ar-CONR2|Bn-LactamN,c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,5,Chan_Lam_C_N_Coupling,Chan_Lam_C_N_Coupling,,0.325,0.5,0.0,Ar-CONHR,
Alkenyl-CONHR|R2CH-Br -> R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Alkenyl-CONHR|R2CH-Br -> R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,1,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.325,0.5,0.0,R2CH-Br,
Alkenyl-CONHR|R2CH-Br -> R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Alkenyl-CONHR|R2CH-Br -> R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,2,Hydrogenation,Hydrogenation,,0.325,0.5,0.0,Alkenyl-CONHR,
Alkenyl-CONHR|R2CH-Br -> R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Alkenyl-CONHR|R2CH-Br -> R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,3,Suzuki_miyaura,Suzuki_miyaura,,0.0,0.0,0.0,,
Alkenyl-CONHR|R2CH-Br -> R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Alkenyl-CONHR|R2CH-Br -> R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,4,Miyaura_borylation,Miyaura_borylation,,0.0,0.0,0.0,,
Alkenyl-CONHR|R2CH-Br -> R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Alkenyl-CONHR|R2CH-Br -> R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,5,Ircatalyzed_CH_borylation,Ircatalyzed_CH_borylation,,0.0,0.0,0.0,,
Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2 || events:none,1,Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2,none,review_slot_constraints_and_missing_product_patterns,1,Chan_Lam_C_N_Coupling,Chan_Lam_C_N_Coupling,,0.7833,0.6667,1.0,Bn-NHR|HeteroAr-NHR,HeteroAr-NH2
Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2 || events:none,1,Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2,none,review_slot_constraints_and_missing_product_patterns,2,Snar_cn,Snar_cn,,0.7833,0.6667,1.0,Bn-NHR|HeteroAr-NHR,HeteroAr-NH2
Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2 || events:none,1,Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2,none,review_slot_constraints_and_missing_product_patterns,3,C_N_Coupling,C_N_Coupling,,0.5667,0.3333,1.0,Bn-NHR,HeteroAr-NH2
Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2 || events:none,1,Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2,none,review_slot_constraints_and_missing_product_patterns,4,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.5667,0.3333,1.0,Bn-NHR,HeteroAr-NH2
Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2 || events:none,1,Ar-OR|Bn-NHR|HeteroAr-NHR -> HeteroAr-NH2,none,review_slot_constraints_and_missing_product_patterns,5,Reduction_nitro,Reduction_nitro,,0.35,0.0,1.0,,HeteroAr-NH2
Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR || events:c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,1,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.175,0.0,0.5,,HeteroAr-NHR|R2CH-NHR
Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR || events:c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,2,Arylation_acidic_C_H,Arylation_acidic_C_H,,0.1625,0.25,0.0,R_acidic-H,
Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR || events:c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,3,Minisci_acylation,Minisci_acylation,,0.1625,0.25,0.0,Ar-CHO,
Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR || events:c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,4,Reductive_amination,Reductive_amination,,0.1625,0.25,0.0,Ar-CHO,
Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR || events:c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,1,Alkyl-H|Ar-CHO|Bn-CN|R_acidic-H -> Ar-Ar|HeteroAr-CN|HeteroAr-NHR|R2CH-NHR,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_record_bucket,5,Reduction_carbonyl,Reduction_carbonyl,,0.1625,0.25,0.0,Ar-CHO,
Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN || events:intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN,intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,1,Chan_Lam_C_N_Coupling,Chan_Lam_C_N_Coupling,,1.0,1.0,1.0,Ar-NHR|HeteroAr-NHR|R3C-NHR,Ar-AromN
Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN || events:intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN,intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,2,Snar_cn,Snar_cn,,1.0,1.0,1.0,Ar-NHR|HeteroAr-NHR|R3C-NHR,Ar-AromN
Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN || events:intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN,intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,3,C_N_Coupling,C_N_Coupling,,0.7833,0.6667,1.0,Ar-NHR|R3C-NHR,Ar-AromN
Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN || events:intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN,intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,4,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.7833,0.6667,1.0,Ar-NHR|R3C-NHR,Ar-AromN
Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN || events:intramolecular_likely|ring_closure_or_annulation,1,Ar-NHR|HeteroAr-NHR|R3C-NHR -> Ar-AromN,intramolecular_likely|ring_closure_or_annulation,review_slot_constraints_and_missing_product_patterns,5,Amide_formation,Amide_formation,,0.4333,0.6667,0.0,Ar-NHR|R3C-NHR,
Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,1,Suzuki_miyaura,Suzuki_miyaura,,0.35,0.0,1.0,,Ar-Alkenyl
Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,2,Heck,Heck,,0.35,0.0,1.0,,Ar-Alkenyl
Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,3,Negishi,Negishi,,0.35,0.0,1.0,,Ar-Alkenyl
Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,4,Stille,Stille,,0.35,0.0,1.0,,Ar-Alkenyl
Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Alkenyl_terminal|R3C-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_record_bucket,5,Kumada,Kumada,,0.35,0.0,1.0,,Ar-Alkenyl
Ar-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,1,Suzuki_miyaura,Suzuki_miyaura,,1.0,1.0,1.0,Ar-Br,Ar-Alkenyl
Ar-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,2,Heck,Heck,,1.0,1.0,1.0,Ar-Br,Ar-Alkenyl
Ar-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,3,Negishi,Negishi,,1.0,1.0,1.0,Ar-Br,Ar-Alkenyl
Ar-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,4,Stille,Stille,,1.0,1.0,1.0,Ar-Br,Ar-Alkenyl
Ar-Br -> Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,1,Ar-Br -> Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,review_slot_constraints_and_missing_product_patterns,5,Kumada,Kumada,,1.0,1.0,1.0,Ar-Br,Ar-Alkenyl
Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl || events:c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl,c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,1,Arylation_acidic_C_H,Arylation_acidic_C_H,,0.3917,0.3333,0.5,R_acidic-H,Ar-Alkyl
Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl || events:c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl,c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,2,C_O_Coupling,C_O_Coupling,,0.2167,0.3333,0.0,CH3-OH,
Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl || events:c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl,c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,3,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,0.2167,0.3333,0.0,CH3-OH,
Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl || events:c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl,c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,4,Quinazolinone_annulation,Quinazolinone_annulation,,0.2167,0.3333,0.0,CH3-OH,
Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl || events:c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,1,Bn-CONH2|CH3-OH|R_acidic-H -> Alkyl-N(R)CO2R|Ar-Alkyl,c_n_bond_formation|c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_record_bucket,5,Esterification,Esterification,,0.2167,0.3333,0.0,CH3-OH,
Ar-CONH2 -> Ar-NH2 || events:c_n_bond_formation|intramolecular_likely,1,Ar-CONH2 -> Ar-NH2,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,1,C_N_Coupling,C_N_Coupling,,1.0,1.0,1.0,Ar-CONH2,Ar-NH2
Ar-CONH2 -> Ar-NH2 || events:c_n_bond_formation|intramolecular_likely,1,Ar-CONH2 -> Ar-NH2,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,2,Chan_Lam_C_N_Coupling,Chan_Lam_C_N_Coupling,,1.0,1.0,1.0,Ar-CONH2,Ar-NH2
Ar-CONH2 -> Ar-NH2 || events:c_n_bond_formation|intramolecular_likely,1,Ar-CONH2 -> Ar-NH2,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,3,Alkyl_Nucleophilic_Substitution,Alkyl_Nucleophilic_Substitution,,1.0,1.0,1.0,Ar-CONH2,Ar-NH2
Ar-CONH2 -> Ar-NH2 || events:c_n_bond_formation|intramolecular_likely,1,Ar-CONH2 -> Ar-NH2,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,4,Snar_cn,Snar_cn,,1.0,1.0,1.0,Ar-CONH2,Ar-NH2
Ar-CONH2 -> Ar-NH2 || events:c_n_bond_formation|intramolecular_likely,1,Ar-CONH2 -> Ar-NH2,c_n_bond_formation|intramolecular_likely,review_slot_constraints_and_missing_product_patterns,5,Amide_formation,Amide_formation,,0.65,1.0,0.0,Ar-CONH2,
