sample_row,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,scope_excluded,scope_reason,decision,formed_motifs
398,Brc1ccc(-c2ccccc2)cc1.Sc1ccccc1>>c1ccc(Sc2ccc(-c3ccccc3)cc2)cc1,Brc1ccc(-c2ccccc2)cc1.Sc1ccccc1>>c1ccc(Sc2ccc(-c3ccccc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
399,FC(F)(F)S.[Ag].Cc1cccc(-c2ccccc2Br)n1>>Cc1cccc(-c2ccccc2SC(F)(F)F)n1,FC(F)(F)S.[Ag].Cc1cccc(-c2ccccc2Br)n1>>Cc1cccc(-c2ccccc2SC(F)(F)F)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
400,COC(=O)CS.CC(=O)c1c[nH]c2cncc(Br)c12>>COC(=O)CSc1cncc2[nH]cc(C(C)=O)c12,COC(=O)CS.CC(=O)c1c[nH]c2cncc(Br)c12>>COC(=O)CSc1cncc2[nH]cc(C(C)=O)c12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
401,CCS.Ic1ccc2nc(-c3ccccc3)cn2c1>>CCSc1ccc2nc(-c3ccccc3)cn2c1,CCS.Ic1ccc2nc(-c3ccccc3)cn2c1>>CCSc1ccc2nc(-c3ccccc3)cn2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
402,CC(C)(C)S.NC(=O)c1cccc(Cl)c1>>CC(C)(C)Sc1cccc(C(N)=O)c1,CC(C)(C)S.NC(=O)c1cccc(Cl)c1>>CC(C)(C)Sc1cccc(C(N)=O)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
403,O=[N+]([O-])c1ccc(Cl)cc1Cl.Sc1ccccc1.[Na]>>O=[N+]([O-])c1ccc(Cl)cc1Sc1ccccc1.O=[N+]([O-])c1ccc(Sc2ccccc2)cc1Cl,O=[N+]([O-])c1ccc(Cl)cc1Cl.Sc1ccccc1.[Na]>>O=[N+]([O-])c1ccc(Cl)cc1Sc1ccccc1.O=[N+]([O-])c1ccc(Sc2ccccc2)cc1Cl,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NO2|Ar-SR
404,Cc1ccc(Br)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C)cc2)cc1,Cc1ccc(Br)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
405,Sc1ccccc1.Brc1ccncc1>>O=S(=O)(c1ccccc1)c1ccncc1,Sc1ccccc1.Brc1ccncc1>>O=S(=O)(c1ccccc1)c1ccncc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
406,Clc1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(Cl)cc2)cc1,Clc1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(Cl)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
407,COC(=O)c1ccc(Cl)cc1.Nc1cccc(S)c1>>COC(=O)c1ccc(N)c(Sc2ccccc2)c1,COC(=O)c1ccc(Cl)cc1.Nc1cccc(S)c1>>COC(=O)c1ccc(N)c(Sc2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
408,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1.OCCCS>>O=[N+]([O-])c1cc([N+](=O)[O-])c(SCCCO)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1.OCCCS>>O=[N+]([O-])c1cc([N+](=O)[O-])c(SCCCO)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
409,Cc1ccc(S)cc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccc(C)cc2)cc1,Cc1ccc(S)cc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
410,Sc1ccccc1.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1Sc1ccccc1,Sc1ccccc1.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1Sc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
411,SCc1ccccc1.CCCOc1ncccc1NS(=O)(=O)c1ccc(Br)c2c1OCCO2>>CCCOc1ncccc1NS(=O)(=O)c1ccc(SCc2ccccc2)c2c1OCCO2,SCc1ccccc1.CCCOc1ncccc1NS(=O)(=O)c1ccc(Br)c2c1OCCO2>>CCCOc1ncccc1NS(=O)(=O)c1ccc(SCc2ccccc2)c2c1OCCO2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
412,Cc1ccc(S)cc1.O=Cc1ccccc1F>>Cc1ccc(Sc2ccccc2C=O)cc1,Cc1ccc(S)cc1.O=Cc1ccccc1F>>Cc1ccc(Sc2ccccc2C=O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
413,CCCCCS.Fc1ccc(Br)cc1>>Fc1ccccc1.CCCCCSc1ccc(F)cc1,CCCCCS.Fc1ccc(Br)cc1>>Fc1ccccc1.CCCCCSc1ccc(F)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-F|Ar-SR
414,S=C(S)S.[Na].Clc1c(Cl)c2c3c(c(Cl)c(Cl)c4c3c1SS4)SS2.BrCc1ccccc1>>S=c1sc2c(Cl)c3c4c(c(Cl)c(Cl)c(SCc5ccccc5)c4c2s1)SS3,S=C(S)S.[Na].Clc1c(Cl)c2c3c(c(Cl)c(Cl)c4c3c1SS4)SS2.BrCc1ccccc1>>S=c1sc2c(Cl)c3c4c(c(Cl)c(Cl)c(SCc5ccccc5)c4c2s1)SS3,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR|HeteroAr-Cl
415,Clc1ccc2c(Cl)ccnc2c1.OCCCCS>>OCCCCSc1ccnc2cc(Cl)ccc12,Clc1ccc2c(Cl)ccnc2c1.OCCCCS>>OCCCCSc1ccnc2cc(Cl)ccc12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR|Quinoline
416,O=[N+]([O-])c1ccc(F)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,O=[N+]([O-])c1ccc(F)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
417,CC(=O)c1ccc(F)cc1.SC1CCCCC1>>CC(=O)c1ccc(SC2CCCCC2)cc1,CC(=O)c1ccc(F)cc1.SC1CCCCC1>>CC(=O)c1ccc(SC2CCCCC2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
418,COC(=O)CS.O=Cc1cc([N+](=O)[O-])ccc1F>>COC(=O)c1cc2cc([N+](=O)[O-])ccc2s1,COC(=O)CS.O=Cc1cc([N+](=O)[O-])ccc1F>>COC(=O)c1cc2cc([N+](=O)[O-])ccc2s1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-COOR|Benzothiophene|HeteroAr-H
419,CCCCCS.CCCCC(CC)Cn1c(=O)c2c(Br)c3c(=O)n(CC(CC)CCCC)c(=O)c3c(Br)c2c1=O>>CCCCCSc1c2c(=O)n(CC(CC)CCCC)c(=O)c2c(SCCCCC)c2c(=O)n(CC(CC)CCCC)c(=O)c12,CCCCCS.CCCCC(CC)Cn1c(=O)c2c(Br)c3c(=O)n(CC(CC)CCCC)c(=O)c3c(Br)c2c1=O>>CCCCCSc1c2c(=O)n(CC(CC)CCCC)c(=O)c2c(SCCCCC)c2c(=O)n(CC(CC)CCCC)c(=O)c12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
420,Fc1ccc(S)cc1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Sc1ccc(F)cc1,Fc1ccc(S)cc1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Sc1ccc(F)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
421,CCS.CC(C)Cc1ccc2c(c1)N(CCc1ccc(NC(=O)Cc3ccc(Br)cn3)cc1)CCC2>>CCSc1ccc(CC(=O)Nc2ccc(CCN3CCCc4ccc(CC(C)C)cc43)cc2)nc1,CCS.CC(C)Cc1ccc2c(c1)N(CCc1ccc(NC(=O)Cc3ccc(Br)cn3)cc1)CCC2>>CCSc1ccc(CC(=O)Nc2ccc(CCN3CCCc4ccc(CC(C)C)cc43)cc2)nc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
422,Sc1ccccc1Br.Nc1cc(C(F)(F)F)ccc1I>>FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2,Sc1ccccc1Br.Nc1cc(C(F)(F)F)ccc1I>>FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NHR|Ar-SR
423,CCS.CC(=O)c1ccccc1Br>>CCSc1ccccc1C(C)=O,CCS.CC(=O)c1ccccc1Br>>CCSc1ccccc1C(C)=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
424,O=C(O)c1ccc(F)c([N+](=O)[O-])c1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C(=O)O)cc2[N+](=O)[O-])cc1,O=C(O)c1ccc(F)c([N+](=O)[O-])c1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C(=O)O)cc2[N+](=O)[O-])cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
425,CC(=O)c1ccc(Br)cc1.Cc1ccc(S)cc1>>CC(=O)c1ccc(Sc2ccc(C)cc2)cc1,CC(=O)c1ccc(Br)cc1.Cc1ccc(S)cc1>>CC(=O)c1ccc(Sc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
426,N#Cc1ccc(Br)cc1.Cl.SCCc1ccncc1>>N#Cc1ccc(SCCc2ccncc2)cc1,N#Cc1ccc(Br)cc1.SCCc1ccncc1>>N#Cc1ccc(SCCc2ccncc2)cc1,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
427,Sc1ccccc1.COC(=O)c1cc(Br)c(C)c(=O)c(OC)c1>>COC(=O)c1cc(Sc2ccccc2)c(C)c(=O)c(OC)c1,Sc1ccccc1.COC(=O)c1cc(Br)c(C)c(=O)c(OC)c1>>COC(=O)c1cc(Sc2ccccc2)c(C)c(=O)c(OC)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
428,Cc1cccc(I)c1.COc1cccc(S)c1>>COc1cccc(Sc2cccc(C)c2)c1,Cc1cccc(I)c1.COc1cccc(S)c1>>COc1cccc(Sc2cccc(C)c2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
429,CN(Cc1ccccc1)C(=S)S.[Na].O=S(=O)([O-])C(F)(F)F.c1ccc([I+]c2ccc([I+]c3ccccc3)cc2)cc1>>CN(Cc1ccccc1)C(=S)Sc1ccc(SC(=S)N(C)Cc2ccccc2)cc1,CN(Cc1ccccc1)C(=S)S.[Na].O=S(=O)([O-])C(F)(F)F.c1ccc([I+]c2ccc([I+]c3ccccc3)cc2)cc1>>CN(Cc1ccccc1)C(=S)Sc1ccc(SC(=S)N(C)Cc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR|Bn-NR2
430,Sc1ccccc1.Ic1ccccc1>>c1ccc(Sc2ccccc2)cc1,Sc1ccccc1.Ic1ccccc1>>c1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
431,O=[N+]([O-])c1ccc(S)cc1.CC(=O)c1oc2ccccc2c1Cl>>CC(=O)c1oc2ccccc2c1Sc1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(S)cc1.CC(=O)c1oc2ccccc2c1Cl>>CC(=O)c1oc2ccccc2c1Sc1ccc([N+](=O)[O-])cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
432,Fc1ccc(S)cc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(Sc2ccc(F)cc2)cc1,Fc1ccc(S)cc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(Sc2ccc(F)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
433,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1.N#CC(C(=N)c1ccccc1)C(=S)S>>N#CC(C(=N)c1ccccc1)C(=S)Sc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1.N#CC(C(=N)c1ccccc1)C(=S)S>>N#CC(C(=N)c1ccccc1)C(=S)Sc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
434,SCc1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(SCc2ccccc2)cc1,SCc1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(SCc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
435,Oc1ccc(Cl)cc1Br.FC(F)(F)S.[Cs]>>FC1(F)Oc2ccc(Cl)cc2S1,Oc1ccc(Cl)cc1Br.FC(F)(F)S.[Cs]>>FC1(F)Oc2ccc(Cl)cc2S1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR|Ar-SR
436,Fc1ccc(S)cc1.Clc1cnc2ccccc2n1>>Fc1ccc(Sc2cnc3ccccc3n2)cc1,Fc1ccc(S)cc1.Clc1cnc2ccccc2n1>>Fc1ccc(Sc2cnc3ccccc3n2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
437,Cc1ccc(S)cc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccc(C)cc2)cc1,Cc1ccc(S)cc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
438,Cc1ccc(S)cc1.FC(F)(F)c1ccc(Br)nc1>>Cc1ccc(Sc2ccc(C(F)(F)F)cn2)cc1,Cc1ccc(S)cc1.FC(F)(F)c1ccc(Br)nc1>>Cc1ccc(Sc2ccc(C(F)(F)F)cn2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
439,Sc1ccc(Br)cc1.CC(=O)c1oc2ccccc2c1Cl>>CC(=O)c1oc2ccccc2c1Sc1ccc(Br)cc1,Sc1ccc(Br)cc1.CC(=O)c1oc2ccccc2c1Cl>>CC(=O)c1oc2ccccc2c1Sc1ccc(Br)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
440,Cc1ccc(S)cc1.Brc1cccc2c1sc1ccccc12>>Cc1ccc(Sc2cccc3c2sc2ccccc23)cc1,Cc1ccc(S)cc1.Brc1cccc2c1sc1ccccc12>>Cc1ccc(Sc2cccc3c2sc2ccccc23)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
441,O=c1[nH]c2ccccc2cc1Br.COc1ccccc1S>>COc1ccccc1Sc1cc2ccccc2[nH]c1=O,O=c1[nH]c2ccccc2cc1Br.COc1ccccc1S>>COc1ccccc1Sc1cc2ccccc2[nH]c1=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
442,SCc1ccccc1.Cc1ncc([N+](=O)[O-])cc1Br>>Cc1ncc([N+](=O)[O-])cc1SCc1ccccc1,SCc1ccccc1.Cc1ncc([N+](=O)[O-])cc1Br>>Cc1ncc([N+](=O)[O-])cc1SCc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
443,CCN(CC)CC.O=P(S)(Oc1ccccc1)Oc1ccccc1.FC1=C([I+]C2=C(F)C=CC=C2)C=CC=C1.[F-][B+3]([F-])([F-])[F-]>>O=P(Oc1ccccc1)(Oc1ccccc1)Sc1ccccc1F,CCN(CC)CC.O=P(S)(Oc1ccccc1)Oc1ccccc1.FC1=C([I+]C2=C(F)C=CC=C2)C=CC=C1>>O=P(Oc1ccccc1)(Oc1ccccc1)Sc1ccccc1F,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,
444,CC(=O)N[C@@H](CS)C(=O)O.Fc1c(F)c(F)c(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F>>CC(=O)N[C@@H](CSc1c(F)c(F)c(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F)C(=O)O,CC(=O)N[C@@H](CS)C(=O)O.Fc1c(F)c(F)c(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F>>CC(=O)N[C@@H](CSc1c(F)c(F)c(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F)C(=O)O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
445,Sc1ccccc1.Cc1nc2nc(Cl)cnc2cc1[N+](=O)[O-]>>Cc1nc2nc(Sc3ccccc3)cnc2cc1[N+](=O)[O-],Sc1ccccc1.Cc1nc2nc(Cl)cnc2cc1[N+](=O)[O-]>>Cc1nc2nc(Sc3ccccc3)cnc2cc1[N+](=O)[O-],0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
446,Cc1ccccc1S.Brc1ccc(Br)c2nsnc12>>Cc1ccccc1Sc1ccc(Sc2ccccc2C)c2nsnc12,Cc1ccccc1S.Brc1ccc(Br)c2nsnc12>>Cc1ccccc1Sc1ccc(Sc2ccccc2C)c2nsnc12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkyl|Ar-SR
447,N#Cc1ccc(Br)s1.Fc1ccc(S)cc1Br>>N#Cc1ccc(Sc2ccc(F)c(Br)c2)s1,N#Cc1ccc(Br)s1.Fc1ccc(S)cc1Br>>N#Cc1ccc(Sc2ccc(F)c(Br)c2)s1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
448,CC(=O)c1ccc(I)cc1.COc1cccc(S)c1>>COc1cccc(Sc2ccc(C(C)=O)cc2)c1,CC(=O)c1ccc(I)cc1.COc1cccc(S)c1>>COc1cccc(Sc2ccc(C(C)=O)cc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
449,SCc1ccccc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(SCc2ccccc2)cc1,SCc1ccccc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(SCc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
450,FC(F)(F)S.[Cs].O=C(Oc1cccc2c1-c1c(OC(=O)c3ccccc3)cccc1[I+]2)c1ccccc1.O=S(=O)([O-])C(F)(F)F>>O=C(Oc1cccc(I)c1-c1c(OC(=O)c2ccccc2)cccc1SC(F)(F)F)c1ccccc1,FC(F)(F)S.[Cs].O=C(Oc1cccc2c1-c1c(OC(=O)c3ccccc3)cccc1[I+]2)c1ccccc1.O=S(=O)([O-])C(F)(F)F>>O=C(Oc1cccc(I)c1-c1c(OC(=O)c2ccccc2)cccc1SC(F)(F)F)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-I|Ar-SR
451,COc1ccc(S)cc1.COc1ccc(Br)nn1>>COc1ccc(Sc2ccc(OC)nn2)cc1,COc1ccc(S)cc1.COc1ccc(Br)nn1>>COc1ccc(Sc2ccc(OC)nn2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
452,Sc1ccccc1.Ic1ccc(-c2ccc(I)cc2)cc1>>c1ccc(Sc2ccc(-c3ccc(Sc4ccccc4)cc3)cc2)cc1,Sc1ccccc1.Ic1ccc(-c2ccc(I)cc2)cc1>>c1ccc(Sc2ccc(-c3ccc(Sc4ccccc4)cc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
453,CCS.Clc1ncc(Cl)c(Cl)n1>>CCSc1nc(Cl)ncc1Cl,CCS.Clc1ncc(Cl)c(Cl)n1>>CCSc1nc(Cl)ncc1Cl,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
454,Sc1ccccc1.O=Cc1ccc(Cl)cc1Cl>>O=Cc1ccc(Sc2ccccc2)cc1Sc1ccccc1,Sc1ccccc1.O=Cc1ccc(Cl)cc1Cl>>O=Cc1ccc(Sc2ccccc2)cc1Sc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
455,SCc1ccccc1.[Na].Clc1ccc2ncc(Br)cc2c1>>Clc1ccc2ncc(SCc3ccccc3)cc2c1,SCc1ccccc1.[Na].Clc1ccc2ncc(Br)cc2c1>>Clc1ccc2ncc(SCc3ccccc3)cc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
456,Cc1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C)cc2)cc1,Cc1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
457,Sc1ccccc1.Brc1cccnc1>>c1ccc(Sc2cccnc2)cc1,Sc1ccccc1.Brc1cccnc1>>c1ccc(Sc2cccnc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
458,Nc1ccccc1S.COC(=O)c1ccc(F)c(Br)c1>>COC(=O)c1ccc2c(c1)Nc1ccccc1S2,Nc1ccccc1S.COC(=O)c1ccc(F)c(Br)c1>>COC(=O)c1ccc2c(c1)Nc1ccccc1S2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NHR|Ar-SR
459,Sc1ccccc1.CN(C)c1ccc(Br)cc1>>CN(C)c1ccccc1.CN(C)c1ccc(Sc2ccccc2)cc1,Sc1ccccc1.CN(C)c1ccc(Br)cc1>>CN(C)c1ccccc1.CN(C)c1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
460,Sc1ccc(Br)cc1.CCCCCCCn1cnc2c(Cl)nc(Cl)nc21>>CCCCCCCn1cnc2c(Sc3ccc(Br)cc3)nc(Cl)nc21,Sc1ccc(Br)cc1.CCCCCCCn1cnc2c(Cl)nc(Cl)nc21>>CCCCCCCn1cnc2c(Sc3ccc(Br)cc3)nc(Cl)nc21,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
461,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.CC(C)S.[Na]>>CC(C)Sc1ccc(SC(C)C)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.CC(C)S.[Na]>>CC(C)Sc1ccc(SC(C)C)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
462,CC(C)(C)S.Cc1cccc(C)c1NC(=O)c1cc([N+](=O)[O-])ccc1Cl>>Cc1cccc(C)c1NC(=O)c1cc([N+](=O)[O-])ccc1SC(C)(C)C,CC(C)(C)S.Cc1cccc(C)c1NC(=O)c1cc([N+](=O)[O-])ccc1Cl>>Cc1cccc(C)c1NC(=O)c1cc([N+](=O)[O-])ccc1SC(C)(C)C,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
463,Cc1ccc(S)cc1.O=[N+]([O-])c1ccc(I)cc1>>Cc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(S)cc1.O=[N+]([O-])c1ccc(I)cc1>>Cc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
464,CS.[Na].N#Cc1cc(Cl)ccc1F>>CSc1ccc(Cl)cc1C#N,CS.[Na].N#Cc1cc(Cl)ccc1F>>CSc1ccc(Cl)cc1C#N,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
465,CCCCCCCCS.O=C(O)c1ccc(Br)cc1>>CCCCCCCCSc1ccc(C(=O)O)cc1,CCCCCCCCS.O=C(O)c1ccc(Br)cc1>>CCCCCCCCSc1ccc(C(=O)O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
466,O=[N+]([O-])c1ccc(Br)cc1.CC1CCOP(=S)(S)O1.N>>CC1CCOP(=S)(Sc2ccc([N+](=O)[O-])cc2)O1,O=[N+]([O-])c1ccc(Br)cc1.CC1CCOP(=S)(S)O1.N>>CC1CCOP(=S)(Sc2ccc([N+](=O)[O-])cc2)O1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,
467,Sc1ccccc1.Cc1cccc(C)c1I>>Cc1cccc(C)c1Sc1ccccc1,Sc1ccccc1.Cc1cccc(C)c1I>>Cc1cccc(C)c1Sc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
468,Cc1ccc(S)cc1.Ic1ccc(-c2ccccc2)cc1>>Cc1ccc(Sc2ccc(-c3ccccc3)cc2)cc1,Cc1ccc(S)cc1.Ic1ccc(-c2ccccc2)cc1>>Cc1ccc(Sc2ccc(-c3ccccc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
