"source_file","reaction_id","reaction_type","reaction_smiles"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-13006523","Aldol (classic & Mukaiyama)","COC(CCC(C)=O)(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(C)=O)(OC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-13193603","Aldol (classic & Mukaiyama)","O=C/C=C/c1ccccc1.C=C(/C=C(/OCC)O[Si](C)(C)C)O[Si](C)(C)C>>CCOC(=O)CC(=O)C[C@@H](O)/C=C/c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-13323673","Aldol (classic & Mukaiyama)","COC(CCC(C)=O)(OC)c1ccccc1.CCOC(CCC(=O)CC)(OCC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(C)(OC)O[Si](C)(C)C(C)(C)C)(OC)c1ccccc1.CCOC(=O)CC(CCC(CC)(OCC)O[Si](C)(C)C(C)(C)C)(OCC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-1414987","Aldol (classic & Mukaiyama)","COc1cccc(C=NCc2ccccc2)c1.CCOC(=CC=C(OCC)O[Si](C)(C)C)O[Si](C)(C)C>>CCOC(=O)[C@H]1CC(=O)N(Cc2ccccc2)[C@H]1c1cccc(OC)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-15144752","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.CC(C)(C)OC(=O)N=Cc1ccccc1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-15304282","Aldol (classic & Mukaiyama)","O=C/C=C/c1ccccc1.C=C(/C=C(/OCC)O[Si](C)(C)C)O[Si](C)(C)C>>CCOC(=O)CC(=O)C[C@H](O)/C=C/c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-16537070","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.CO[C@]1(C)OC[C@@H](C=O)O[C@@]1(C)OC>>COC(=O)CC(=O)C[C@@H](O)[C@@H]1CO[C@@](C)(OC)[C@](C)(OC)O1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-1672352","Aldol (classic & Mukaiyama)","COC(CCC=O)(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC=O)(OC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073012","Aldol (classic & Mukaiyama)","COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)CCC(C)C)OCO4.CO/C(=C/Cl)O[Si](C)(C)C>>COC(=O)C[C@](O)(CCC(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.COC(=O)C[C@@](O)(CCC(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073014","Aldol (classic & Mukaiyama)","COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)CC(C)C)OCO4.CO/C(=C/Cl)O[Si](C)(C)C>>COC(=O)C[C@](O)(CC(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.COC(=O)C[C@@](O)(CC(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073015","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)CCc1ccccc1)OCO4>>COC(=O)C[C@](O)(CCc1ccccc1)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.COC(=O)C[C@@](O)(CCc1ccccc1)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073016","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)CCC(C)(C)O[Si](C)(C)C(C)(C)C)OCO4>>COC(=O)C[C@](O)(CCC(C)(C)O[Si](C)(C)C(C)(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.COC(=O)C[C@@](O)(CCC(C)(C)O[Si](C)(C)C(C)(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073017","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.C=C(C)CCC(=O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4>>C=C(C)CC[C@@](O)(CC(=O)OC)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.C=C(C)CC[C@](O)(CC(=O)OC)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073018","Aldol (classic & Mukaiyama)","COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)CCC=C(C)C)OCO4.CO/C(=C/Cl)O[Si](C)(C)C>>COC(=O)C[C@](O)(CCC=C(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.COC(=O)C[C@@](O)(CCC=C(C)C)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073019","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)CCCc1ccccc1)OCO4>>COC(=O)C[C@](O)(CCCc1ccccc1)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.COC(=O)C[C@@](O)(CCCc1ccccc1)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073020","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)c1ccc(C)cc1)OCO4>>COC(=O)C[C@@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1ccc(C)cc1.COC(=O)C[C@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1ccc(C)cc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073021","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)c1ccc(OC)cc1)OCO4>>COC(=O)C[C@@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1ccc(OC)cc1.COC(=O)C[C@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1ccc(OC)cc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073022","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)c1cccc(OC)c1)OCO4>>COC(=O)C[C@@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1cccc(OC)c1.COC(=O)C[C@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1cccc(OC)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17073023","Aldol (classic & Mukaiyama)","CO/C(=C/Cl)O[Si](C)(C)C.COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3[C@@H]1OC(=O)C(=O)c1ccc(OC)c(OC)c1)OCO4>>COC(=O)C[C@@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1ccc(OC)c(OC)c1.COC(=O)C[C@](O)(C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4)c1ccc(OC)c(OC)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17100143","Aldol (classic & Mukaiyama)","CCCCCC(=O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.CO/C(=C/Cl)O[Si](C)(C)C>>CCCCC[C@@](O)(CC(=O)OC)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4.CCCCC[C@](O)(CC(=O)OC)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17166803","Aldol (classic & Mukaiyama)","CCCC=O.C=C(C=C(OCC)O[Si](C)(C)C)O[Si](C)(C)C>>CCC[C@@H](O)CC(=O)CC(=O)OCC"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-17166806","Aldol (classic & Mukaiyama)","CCCCCC=O.C=C(C=C(OCC)O[Si](C)(C)C)O[Si](C)(C)C>>CCCCC[C@@H](O)CC(=O)CC(=O)OCC"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-1763236","Aldol (classic & Mukaiyama)","CCC(=O)CCC(OC)(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(=O)CC)(OC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-20255080","Aldol (classic & Mukaiyama)","C=CC=O.C=C(C=C(OC)O[Si](C)(C)C)O[Si](C)(C)C>>C=C[C@H](O)CC(=O)CC(=O)OC"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-20728103","Aldol (classic & Mukaiyama)","C=C(C=C(OC)O[Si](C)(C)C)O[Si](C)(C)C.O=C1Cc2cccc(OS(=O)(=O)C(F)(F)F)c21>>COC(=O)CC(=O)CC1(O)Cc2cccc(OS(=O)(=O)C(F)(F)F)c21"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-2768313","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.COc1cc(C=NC(=O)OC(C)(C)C)cc(OC)c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cc(OC)cc(OC)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-3077388","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.COc1cccc(C=NC(=O)OC(C)(C)C)c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cccc(OC)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-3804420","Aldol (classic & Mukaiyama)","CCOC(CCC(=O)CC)(OCC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(=O)CC)(OCC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-3910373","Aldol (classic & Mukaiyama)","O=C/C=C/c1ccccc1.C=C(/C=C(/OCC)O[Si](C)(C)C)O[Si](C)(C)C>>CCOC(=O)CC(=O)C[C@H](O)/C=C/c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-4056610","Aldol (classic & Mukaiyama)","CC(C)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)C=O.C=C(C=C(C)O[Si](C)(C)C)O[Si](C)(C)C>>CC(=O)CC(=O)C[C@H](O)[C@@H](C)[C@H](O[Si](C)(C)C(C)(C)C)C(C)C"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-4184405","Aldol (classic & Mukaiyama)","COC(C)(CCC(C)=O)OC.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(C)(CCC(C)=O)OC"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-5203369","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.C=Cc1cccc(C=NC(=O)OC(C)(C)C)c1>>C=Cc1cccc([C@@H](CC(=O)CC(=O)OC)NC(=O)OC(C)(C)C)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-580229","Aldol (classic & Mukaiyama)","COc1ccc(CO[C@H](C)CC=O)cc1.C=C(C=C(OC)O[Si](C)(C)C)O[Si](C)(C)C>>COC(=O)CC(=O)C[C@@H](O)C[C@@H](C)OCc1ccc(OC)cc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-6019919","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.CC(C)(C)OC(=O)N=Cc1cccc2ccccc12>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cccc2ccccc12"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-6334957","Aldol (classic & Mukaiyama)","COC(CCC(=O)c1ccccc1)(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(=O)c1ccccc1)(OC)c1ccccc1.CCOC(=O)CC(CCC(=O)c1ccccc1)(O[Si](C)(C)C(C)(C)C)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-7648048","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.CC(C)(C)OC(=O)N=Cc1cccc(Cl)c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cccc(Cl)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-7675359","Aldol (classic & Mukaiyama)","C=C/C=C(\C)CCC=O.C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C>>C=C/C=C(\C)CC[C@@H](O)CC(=O)CC(=O)OC"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-8584926","Aldol (classic & Mukaiyama)","O=Cc1ccccc1.COC(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(O[Si](C)(C)C(C)(C)C)c1ccccc1.CCOC(=O)CC(OC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-969440","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.Cc1cccc(C=NC(=O)OC(C)(C)C)c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cccc(C)c1"
"Aldol_classic__Mukaiyama.csv","31-031-CAS-23351316","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCCCBr)O[Si](C)(C)C>>O=C(O)[C@H]1CCCNC1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-10904122","Aldol (classic & Mukaiyama)","COC1CCCCC1=O.C[Si](C)(C)OC1=C(O[Si](C)(C)C)CC1>>COC1CCCCC1(O)C1(O)CCC1=O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-11274444","Aldol (classic & Mukaiyama)","COc1ccc(C=O)cc1.CO/C(O[Si](C)(C)C)=C(\O[Si](C)(C)C)C(F)(F)F>>COC(=O)C(O)(C(O)c1ccc(OC)cc1)C(F)(F)F"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-12046550","Aldol (classic & Mukaiyama)","Cc1ccc(C=O)cc1.C/C=C(\O[Si](C)(C)C)c1ccccc1>>Cc1ccc([C@H](O)[C@@H](C)C(=O)c2ccccc2)cc1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-13431388","Aldol (classic & Mukaiyama)","O=Cc1cccc(Cl)c1.CO/C(O[Si](C)(C)C)=C(\O[Si](C)(C)C)C(F)(F)F>>COC(=O)C(O)(C(O)c1cccc(Cl)c1)C(F)(F)F"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-2172657","Aldol (classic & Mukaiyama)","O=Cc1ccco1.CO/C(O[Si](C)(C)C)=C(\O[Si](C)(C)C)C(F)(F)F>>COC(=O)C(O)(C(O)c1ccco1)C(F)(F)F"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-21815147","Aldol (classic & Mukaiyama)","C=CC=O.C=C(CC(C)(C)O[Si](C)(C)C)O[Si](C)(C)C>>C=CC(O)CC(=O)CC(C)(C)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23349094","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C>>NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23349395","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCCc1ccccc1)O[Si](C)(C)C>>NC[C@H](CCc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23349635","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCc1ccc(F)cc1)O[Si](C)(C)C>>NC[C@H](Cc1ccc(F)cc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23351199","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=Cc1cccc(Cl)c1)O[Si](C)(C)C>>NC[C@@H](C(=O)O)c1cccc(Cl)c1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23351832","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCc1ccccc1Cl)O[Si](C)(C)C>>NC[C@H](Cc1ccccc1Cl)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352548","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CCCCC=C(O[Si](C)(C)C)O[Si](C)(C)C>>CCCC[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352665","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCCc1cccs1)O[Si](C)(C)C>>NC[C@H](CCc1cccs1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352677","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C>>NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352678","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C.O=C(Cl)OCC1c2ccccc2-c2ccccc21>>O=C(NC[C@H](Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352741","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCc1ccc(C(F)(F)F)cc1)O[Si](C)(C)C>>NC[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352872","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCc1ccc(Cl)cc1)O[Si](C)(C)C>>NC[C@H](Cc1ccc(Cl)cc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352881","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CC[C@@H](C)CC=C(O[Si](C)(C)C)O[Si](C)(C)C>>CC[C@@H](C)C[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23352963","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.COCCCC=C(O[Si](C)(C)C)O[Si](C)(C)C>>COCCC[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353339","Aldol (classic & Mukaiyama)","CCC=C(O[Si](C)(C)C)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C>>CC[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353455","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C>>NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353568","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCC1CCCC1)O[Si](C)(C)C>>NC[C@H](CC1CCCC1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353600","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCCCc1ccccc1)O[Si](C)(C)C>>NC[C@H](CCCc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353638","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C>>NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353673","Aldol (classic & Mukaiyama)","CC=C(O[Si](C)(C)C)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C>>C[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353757","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CC[C@H](C)CC=C(O[Si](C)(C)C)O[Si](C)(C)C>>CC[C@H](C)C[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23353941","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCc1cccc(Cl)c1)O[Si](C)(C)C>>NC[C@H](Cc1cccc(Cl)c1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23354363","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CC(Cc1ccccc1)=C(O[Si](C)(C)C)O[Si](C)(C)C>>CC(CN)(Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355116","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.COCN([Si](C)(C)C)[Si](C)(C)C.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355186","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.COc1ccc(CC=C(O[Si](C)(C)C)O[Si](C)(C)C)cc1>>COc1ccc(C[C@@H](CN)C(=O)O)cc1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355190","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C[Si](C)(C)OC(=CCc1cccc2ccccc12)O[Si](C)(C)C>>NC[C@H](Cc1cccc2ccccc12)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355238","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.C[Si](C)(C)N(COCc1ccccc1)[Si](C)(C)C>>NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355324","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CCCC=C(O[Si](C)(C)C)O[Si](C)(C)C>>CCC[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355427","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.C=C(C)CCC=C(O[Si](C)(C)C)O[Si](C)(C)C>>C=C(C)CC[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355429","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CC(C)CC=C(O[Si](C)(C)C)O[Si](C)(C)C>>CC(C)C[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23355951","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.Cc1ccc(CC=C(O[Si](C)(C)C)O[Si](C)(C)C)cc1>>Cc1ccc(C[C@@H](CN)C(=O)O)cc1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23356311","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC(=CCc1ccccc1)O[Si](C)(C)C.C[Si](C)(C)N(COC1CCCCC1)[Si](C)(C)C>>NC[C@H](Cc1ccccc1)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-23356521","Aldol (classic & Mukaiyama)","COCN([Si](C)(C)C)[Si](C)(C)C.CC(C)CCC=C(O[Si](C)(C)C)O[Si](C)(C)C>>CC(C)CC[C@@H](CN)C(=O)O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-2511634","Aldol (classic & Mukaiyama)","O=Cc1ccccc1.CO/C(O[Si](C)(C)C)=C(\O[Si](C)(C)C)C(F)(F)F>>COC(=O)C(O)(C(O)c1ccccc1)C(F)(F)F"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-2657742","Aldol (classic & Mukaiyama)","C[Si](C)(C)OC1=C(O[Si](C)(C)C)CCC1.CO[C@H]1OC[C@H](Cc2ccccc2)N1S(=O)(=O)c1ccc(C)cc1.CO[C@@H]1OC[C@H](Cc2ccccc2)N1S(=O)(=O)c1ccc(C)cc1>>Cc1ccc(S(=O)(=O)N2[C@@H](Cc3ccccc3)CO[C@@H]2C2(O)CCCC2=O)cc1.Cc1ccc(S(=O)(=O)N2[C@@H](Cc3ccccc3)CO[C@H]2C2(O)CCCC2=O)cc1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-2957869","Aldol (classic & Mukaiyama)","O=Cc1ccccc1Cl.C/C=C(\O[Si](C)(C)C)c1ccccc1>>C[C@@H](C(=O)c1ccccc1)[C@@H](O)c1ccccc1Cl"
