reaction_smiles,reaction_label,spectator_groups
O=C(O)/C=C/c1ccc(O)c(O)c1.Nc1ccc(C(F)(F)F)cc1>>O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(C(F)(F)F)cc1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.NCc1ccc(C(F)(F)F)cc1>>O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccc(C(F)(F)F)cc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.COc1ccc(CN)cc1>>COc1ccc(CNC(=O)/C=C/c2ccc(O)c(O)c2)cc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol; ether
O=C(O)/C=C/c1ccc(O)c(O)c1.NCc1ccccc1Cl>>O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccccc1Cl,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol; aryl_halide
O=C(O)/C=C/c1ccc(O)c(O)c1.NCc1ccc(Cl)cc1>>O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccc(Cl)cc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol; aryl_halide
O=C(O)/C=C/c1ccc(O)c(O)c1.NCc1ccc(S(N)(=O)=O)cc1>>NS(=O)(=O)c1ccc(CNC(=O)/C=C/c2ccc(O)c(O)c2)cc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol; sulfonamide
Cc1ccc(C(=O)O)cc1N.O=C(O)c1ccccc1>>Cc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,(Ar–C(O)OH + Ar–NH2) OR (intramolecular Ar–C(O)OH / Ar–NH2) →,
Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1.C[C@@H]1C[C@H](C)CN(CCCN)C1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; heteroaryl_nitrogen; tertiary_amine
Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1.C[C@@H]1C[C@@H](C)CN(CCCN)C1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@@H](C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; heteroaryl_nitrogen; tertiary_amine
CC1(C)CCN(CCCN)CC1.Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCC(C)(C)CC3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen
C[C@@H]1CCC[C@H](C)N1CCCN.Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3[C@H](C)CCC[C@@H]3C)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen
CC1CCCN(CCCN)C1.Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCCC(C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen
Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1.CC(C)C1CCCN(CCCN)C1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCCC(C(C)C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; heteroaryl_nitrogen; tertiary_amine
Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1.CC(C)CC1CCCN(CCCN)C1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCCC(CC(C)C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; heteroaryl_nitrogen; tertiary_amine
C[C@@H]1C[C@H](C)CN(CCN)C1.Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1>>Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen
C[C@@H]1C[C@H](C)CN(CCCN)C1.Cc1cccc(C)c1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1>>Cc1cccc(C)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen
C[C@@H]1C[C@H](C)CN(CCCN)C1.Cc1ccc(-c2nc(CN3CCC(C(=O)O)CC3)c(C)o2)cc1C>>Cc1ccc(-c2nc(CN3CCC(C(=O)NCCCN4C[C@H](C)C[C@H](C)C4)CC3)c(C)o2)cc1C,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen
C[C@@H]1C[C@H](C)CN(CCCN)C1.Cc1oc(-c2cccc(Cl)c2)nc1CN1CCC(C(=O)O)CC1>>Cc1oc(-c2cccc(Cl)c2)nc1CN1CCC(C(=O)NCCCN2C[C@H](C)C[C@H](C)C2)CC1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen; aryl_halide
C[C@@H]1C[C@H](C)CN(CCCN)C1.Cc1oc(-c2ccc(Cl)c(Cl)c2)nc1CN1CCC(C(=O)O)CC1>>Cc1oc(-c2ccc(Cl)c(Cl)c2)nc1CN1CCC(C(=O)NCCCN2C[C@H](C)C[C@H](C)C2)CC1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen; aryl_halide; aryl_halide
C[C@@H]1C[C@H](C)CN(CCCN)C1.COc1cccc(Br)c1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1>>COc1cccc(Br)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; tertiary_amine; heteroaryl_nitrogen; aryl_halide; ether
COC(=O)CN.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1>>COC(=O)CNC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ester; tertiary_amine; tertiary_amine
COC(=O)[C@@H](N)C(C)C.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1>>COC(=O)[C@@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1)C(C)C,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ester; tertiary_amine; tertiary_amine
COC(=O)[C@@H](N)CC(C)C.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1>>COC(=O)[C@H](CC(C)C)NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ester; tertiary_amine; tertiary_amine
O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1.CCC(C)C(N)C(=O)OC.Cl>>CC[C@H](C)[C@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1)C(=O)OC,Alkenyl–C(O)OH + R–NH2 →,
CCCC(N)C(=O)OCC.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1>>CCC[C@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccccc2)CC1)C(=O)OCC,Alkenyl–C(O)OH + R–NH2 →,
COC(=O)[C@@H](N)C(C)C.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2cccc(Cl)c2Cl)CC1>>COC(=O)[C@@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2cccc(Cl)c2Cl)CC1)C(C)C,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ester; tertiary_amine; tertiary_amine; aryl_halide; aryl_halide
COC(=O)[C@@H](N)C(C)C.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccc(Cl)cc2)CC1>>COC(=O)[C@@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccc(Cl)cc2)CC1)C(C)C,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ester; tertiary_amine; tertiary_amine; aryl_halide
CCOC(=O)[C@@H](N)CC(C)C.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccc(F)cc2)CC1>>CCOC(=O)[C@H](CC(C)C)NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccc(F)cc2)CC1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ester; tertiary_amine; tertiary_amine; aryl_halide
O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccc(F)cc2)CC1.CCC(C)C(N)C(=O)OC.Cl>>CC[C@H](C)[C@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccc(F)cc2)CC1)C(=O)OC,(Alkenyl–C(O)OH + R–NH2) OR (Ar–F + R–NH2) →,
CCCC(N)C(=O)OCC.Cl.O=C(O)/C(=C/c1ccccc1)CN1CCN(c2ccc(F)cc2)CC1>>CCC[C@H](NC(=O)/C(=C/c1ccccc1)CN1CCN(c2ccc(F)cc2)CC1)C(=O)OCC,(Alkenyl–C(O)OH + R–NH2) OR (Ar–F + R–NH2) →,
C[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCC(=O)NCCN>>CCCC(=O)NCCNC(=O)[C@H](C)NC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide
C[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCCCCCCCC(=O)NCCN>>CCCCCCCCCC(=O)NCCNC(=O)[C@H](C)NC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCC(=O)NCCN>>CCCC(=O)NCCNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide
CCCCCCC(=O)NCCN.O=C(O)CNC(=O)OCc1ccccc1>>CCCCCCC(=O)NCCNC(=O)CNC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; carbamate
O=C(O)CCNC(=O)OCc1ccccc1.CCCC(=O)NCCN>>CCCC(=O)NCCNC(=O)CCNC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide
O=C(O)CCNC(=O)OCc1ccccc1.CCCCCCCCCC(=O)NCCN>>CCCCCCCCCC(=O)NCCNC(=O)CCNC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide
CC(C)(C)OC(=O)N[C@H](CO)C(=O)O.CCCCCCC(=O)NCCN>>CCCCCCC(=O)NCCNC(=O)[C@@H](CO)NC(=O)OC(C)(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,alcohol; carbamate; amide
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCCCCC(=O)NCCN>>CCCCCCC(=O)NCCNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide
O=C(O)CCCCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)NC(=NCCCCCCCCN)NC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)NC(=NCCCCCCCCNC(=O)CCCCCNC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; imine; carbamate; carbamate
O=C(O)CCCCCl.Cc1cc(N(Cc2ccc(N)cc2)CC(C)(C)C)nc(C)n1>>Cc1cc(N(Cc2ccc(NC(=O)CCCCCl)cc2)CC(C)(C)C)nc(C)n1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,tertiary_amine; heteroaryl_nitrogen; heteroaryl_nitrogen
NNC(=O)c1ccccc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1N.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3N)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; primary_amine; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc(N)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(N)cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; primary_amine; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1O.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3O)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; phenol; ether; aryl_halide; tertiary_amine
NNC(=O)c1cccc(O)c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3cccc(O)c3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; phenol; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc(O)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(O)cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; phenol; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1[N+](=O)[O-].CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3[N+](=O)[O-])ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; nitro; ether; aryl_halide; tertiary_amine
NNC(=O)c1cccc([N+](=O)[O-])c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3cccc([N+](=O)[O-])c3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; nitro; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc([N+](=O)[O-])cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc([N+](=O)[O-])cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; nitro; ether; aryl_halide; tertiary_amine
Cc1ccccc1C(=O)NN.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>Cc1ccccc1C(=O)NNC(=O)c1ccc2c(c1)COC2(CCCN(C)C)c1ccc(F)cc1,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; aryl_halide; tertiary_amine
Cc1cccc(C(=O)NN)c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>Cc1cccc(C(=O)NNC(=O)c2ccc3c(c2)COC3(CCCN(C)C)c2ccc(F)cc2)c1,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; aryl_halide; tertiary_amine
Cc1ccc(C(=O)NN)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>Cc1ccc(C(=O)NNC(=O)c2ccc3c(c2)COC3(CCCN(C)C)c2ccc(F)cc2)cc1,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1Cl.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3Cl)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1cccc(Cl)c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3cccc(Cl)c3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc(Cl)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(Cl)cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1F.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3F)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1cccc(F)c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3cccc(F)c3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc(F)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(F)cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3Br)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1cccc(Br)c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3cccc(Br)c3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc(Br)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(Br)cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccccc1I.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3I)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1cccc(I)c1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3cccc(I)c3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
NNC(=O)c1ccc(I)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(I)cc3)ccc21,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; aryl_halide; tertiary_amine
COc1ccccc1C(=O)NN.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>COc1ccccc1C(=O)NNC(=O)c1ccc2c(c1)COC2(CCCN(C)C)c1ccc(F)cc1,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; ether; aryl_halide; tertiary_amine
COc1ccc(C(=O)NN)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>COc1ccc(C(=O)NNC(=O)c2ccc3c(c2)COC3(CCCN(C)C)c2ccc(F)cc2)cc1,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; ether; aryl_halide; tertiary_amine
COc1cc(C(=O)NN)ccc1O.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>COc1cc(C(=O)NNC(=O)c2ccc3c(c2)COC3(CCCN(C)C)c2ccc(F)cc2)ccc1O,Ar–C(O)OH + N–NH2 → R–C(O)–NHR,amide; ether; phenol; ether; aryl_halide; tertiary_amine
COc1ccc(C=CC(=O)O)cc1OC.NCCCCCCO>>COc1ccc(/C=C/C(=O)NCCCCCCO)cc1OC,(Alkenyl–C(O)OH + R–NH2) OR (Alkenyl–C(O)OH + R–OH) →,
Cc1ccc(Nc2nc(-c3cc(C(=O)O)no3)cs2)cc1.Nc1ccccc1>>Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccc4)no3)cs2)cc1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; secondary_amine
Cc1ccc(Nc2nc(-c3cc(C(=O)O)no3)cs2)cc1.Nc1ccccn1>>Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccn4)no3)cs2)cc1,HeteroAr–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; secondary_amine; heteroaryl_nitrogen
COc1cc(C=CC(=O)O)cc(OC)c1OC.NCCCCCCO>>COc1cc(/C=C/C(=O)NCCCCCCO)cc(OC)c1OC,(Alkenyl–C(O)OH + R–NH2) OR (Alkenyl–C(O)OH + R–OH) →,
COc1ccc(C=CC(=O)O)cc1OC.NCCCCCCCCO>>COc1ccc(/C=C/C(=O)NCCCCCCCCO)cc1OC,(Alkenyl–C(O)OH + R–NH2) OR (Alkenyl–C(O)OH + R–OH) →,
COc1cc(C=CC(=O)O)cc(OC)c1OC.NCCCCCCCCO>>COc1cc(/C=C/C(=O)NCCCCCCCCO)cc(OC)c1OC,(Alkenyl–C(O)OH + R–NH2) OR (Alkenyl–C(O)OH + R–OH) →,
COc1ccc(C=CC(=O)O)cc1OC.NCCCCCCCCCCO>>COc1ccc(/C=C/C(=O)NCCCCCCCCCCO)cc1OC,(Alkenyl–C(O)OH + R–NH2) OR (Alkenyl–C(O)OH + R–OH) →,
NC(N)=O.C[C@]1(C(=O)O)C[C@@](C)(C(=O)O)C[C@@](C)(C(=O)O)C1>>C[C@@]1(C(=O)O)C[C@@]2(C)C[C@@](C)(C1)C(=O)NC2=O,,
Nc1cccc2ccccc12.Cc1cccnc1C(=O)O>>Cc1cccnc1C(=O)Nc1cccc2ccccc12,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
Nc1cccc2ccccc12.O=C(O)c1cc(Cl)ccn1>>O=C(Nc1cccc2ccccc12)c1cc(Cl)ccn1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide
O=C(O)c1ccccn1.Cc1ccc(N)c2ccccc12>>Cc1ccc(NC(=O)c2ccccn2)c2ccccc12,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
Nc1ccccc1.O=C(O)c1ccccn1>>O=C(Nc1ccccc1)c1ccccn1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
O=C(O)c1cccnc1-n1ccc(-c2ccccc2)n1.NC(=O)C(O)C(N)Cc1ccccc1>>NC(=O)C(O)C(Cc1ccccc1)NC(=O)c1cccnc1-n1ccc(-c2ccccc2)n1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; alcohol; amide
O=C(O)c1cc(Cl)ccc1Oc1ccc(Br)cc1.COC(=O)c1ccc([C@H](C)N)cc1>>COC(=O)c1ccc([C@H](C)NC(=O)c2cc(Cl)ccc2Oc2ccc(Br)cc2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether; aryl_halide; ester
O=C(O)CCCCCNC(=O)OCc1ccccc1.C#CCOCC(N)(COCC#C)COCC#C>>C#CCOCC(COCC#C)(COCC#C)NC(=O)CCCCCNC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; ether; ether; ether; alkyne; alkyne; alkyne
C#CCOCCN.Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OCCCC(=O)O)cc2)cc1>>C#CCOCCNC(=O)CCCOc1ccc(Oc2ccc(CN(Cc3ccccc3)c3cccc(NS(C)(=O)=O)c3C)cc2)cc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; alkyne; ether; ether; tertiary_amine; sulfonamide
O=C(O)CCI.Cc1ccc(CN)o1>>Cc1ccc(CNC(=O)CCI)o1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
NCCCC(=O)O.O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]>>O=C(O)CCCNC(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Ar–C(O)OH + R–NH2 → R–C(O)–NHR,carboxylic_acid; nitro; nitro
CCCCCCCCCCCCCC(=O)O.COC(=O)[C@@H](N)Cc1ccccc1>>CCCCCCCCCCCCCC(=O)N[C@@H](Cc1ccccc1)C(=O)OC,R–C(O)OH + R–NH2 → R–C(O)–NHR,ester
COc1ccc(CC(=O)O)cc1.CC(C)(C)OC(=O)n1nc(N)cc1C1CCC1>>COc1ccc(CC(=O)Nc2cc(C3CCC3)n(C(=O)OC(C)(C)C)n2)cc1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,ether; heteroaryl_nitrogen; heteroaryl_nitrogen; ester
